month,service_month,entity,division,customer,product,customer_segment,product_family,quality_tier,advance_amount,source_revenue,advance_share
2025-12,2026-01,JP01,Software,C054,SW-ANL-BI-X,Core,Analytics,Premium,2897.42,4790.71,0.6048
2025-12,2026-01,JP01,Software,C054,SW-ANL-FIN-E,Core,Analytics,Essential,1193.8,4060.55,0.294
2025-12,2026-01,JP01,Software,C054,SW-ANL-FIN-P,Core,Analytics,Professional,2405.1,5205.85,0.462
2025-12,2026-01,JP01,Software,C054,SW-ANL-OPS-E,Core,Analytics,Essential,1354.51,4607.17,0.294
2025-12,2026-01,JP01,Software,C054,SW-ANL-PRD-P,Core,Analytics,Professional,1711.32,3704.16,0.462
2025-12,2026-01,JP01,Software,C054,SW-ANL-PRD-X,Core,Analytics,Premium,1657.81,2741.08,0.6048
2025-12,2026-01,JP01,Software,C054,SW-AUT-INT-E,Core,Automation,Essential,1303.05,4540.24,0.287
2025-12,2026-01,JP01,Software,C054,SW-AUT-INT-P,Core,Automation,Professional,1750.13,3880.55,0.451
2025-12,2026-01,JP01,Software,C054,SW-AUT-MON-E,Core,Automation,Essential,923.48,3217.71,0.287
2025-12,2026-01,JP01,Software,C054,SW-AUT-MON-P,Core,Automation,Professional,1860.5,4125.27,0.451
2025-12,2026-01,JP01,Software,C054,SW-AUT-ORC-E,Core,Automation,Essential,1138.7,3967.59,0.287
2025-12,2026-01,JP01,Software,C054,SW-AUT-RPA-P,Core,Automation,Professional,1639.76,3635.83,0.451
2025-12,2026-01,JP01,Software,C054,SW-PLT-API-E-NXT,Core,Platform,Essential,1525.9,4738.82,0.322
2025-12,2026-01,JP01,Software,C054,SW-PLT-API-P,Core,Platform,Professional,2846.44,5625.37,0.5060000000000001
2025-12,2026-01,JP01,Software,C054,SW-PLT-CORE-E,Core,Platform,Essential,1161.43,3606.92,0.322
2025-12,2026-01,JP01,Software,C054,SW-PLT-CORE-P,Core,Platform,Professional,2339.87,4624.24,0.5060000000000001
2025-12,2026-01,JP01,Software,C054,SW-PLT-EDGE-P,Core,Platform,Professional,1785.05,3527.77,0.5060000000000001
2025-12,2026-01,JP01,Software,C054,SW-PLT-WF-P,Core,Platform,Professional,2508.72,4957.95,0.5060000000000001
2025-12,2026-01,JP01,Software,C054,SW-PLT-WF-X,Core,Platform,Premium,3240.37,4891.86,0.6624
2025-12,2026-01,JP01,Software,C054,SW-SEC-CMP-E-NXT,Core,Security,Essential,1761.42,5591.81,0.315
2025-12,2026-01,JP01,Software,C054,SW-SEC-IAM-E,Core,Security,Essential,1340.69,4256.17,0.315
2025-12,2026-01,JP01,Software,C054,SW-SEC-IAM-X,Core,Security,Premium,1744.36,2691.92,0.648
2025-12,2026-01,JP01,Software,C055,SW-ANL-BI-P,Strategic,Analytics,Professional,3508.88,6473.94,0.542
2025-12,2026-01,JP01,Software,C055,SW-ANL-FIN-X,Strategic,Analytics,Premium,3517.44,5136.45,0.6848
2025-12,2026-01,JP01,Software,C055,SW-ANL-OPS-E,Strategic,Analytics,Essential,1723.08,4607.17,0.374
2025-12,2026-01,JP01,Software,C055,SW-ANL-OPS-P,Strategic,Analytics,Professional,3201.4,5906.64,0.542
2025-12,2026-01,JP01,Software,C055,SW-ANL-PRD-P,Strategic,Analytics,Professional,3011.48,5556.24,0.542
2025-12,2026-01,JP01,Software,C055,SW-ANL-PRD-X,Strategic,Analytics,Premium,3754.18,5482.16,0.6848
2025-12,2026-01,JP01,Software,C055,SW-AUT-INT-E,Strategic,Automation,Essential,1666.27,4540.24,0.367
2025-12,2026-01,JP01,Software,C055,SW-AUT-MON-E,Strategic,Automation,Essential,2361.8,6435.42,0.367
2025-12,2026-01,JP01,Software,C055,SW-AUT-MON-X,Strategic,Automation,Premium,4093.06,6105.4,0.6703999999999999
2025-12,2026-01,JP01,Software,C055,SW-AUT-ORC-E,Strategic,Automation,Essential,1941.47,5290.12,0.367
2025-12,2026-01,JP01,Software,C055,SW-AUT-RPA-P,Strategic,Automation,Professional,2895.94,5453.75,0.531
2025-12,2026-01,JP01,Software,C055,SW-PLT-API-E-NXT,Strategic,Platform,Essential,3175.01,7898.03,0.402
2025-12,2026-01,JP01,Software,C055,SW-PLT-API-P,Strategic,Platform,Professional,3296.47,5625.37,0.5860000000000001
2025-12,2026-01,JP01,Software,C055,SW-PLT-API-X,Strategic,Platform,Premium,4120.59,5550.36,0.7424
2025-12,2026-01,JP01,Software,C055,SW-PLT-CORE-E,Strategic,Platform,Essential,2416.64,6011.53,0.402
2025-12,2026-01,JP01,Software,C055,SW-PLT-CORE-P,Strategic,Platform,Professional,3613.08,6165.66,0.5860000000000001
2025-12,2026-01,JP01,Software,C055,SW-PLT-CORE-X,Strategic,Platform,Premium,5080.9,6843.89,0.7424
2025-12,2026-01,JP01,Software,C055,SW-PLT-WF-P,Strategic,Platform,Professional,3873.81,6610.6,0.5860000000000001
2025-12,2026-01,JP01,Software,C055,SW-PLT-WF-X,Strategic,Platform,Premium,3631.72,4891.86,0.7424
2025-12,2026-01,JP01,Software,C055,SW-SEC-CMP-P,Strategic,Security,Professional,2544.54,4425.29,0.5750000000000001
2025-12,2026-01,JP01,Software,C055,SW-SEC-CMP-X,Strategic,Security,Premium,4767.98,6549.42,0.728
2025-12,2026-01,JP01,Software,C055,SW-SEC-KMS-E,Strategic,Security,Essential,1923.82,4870.43,0.395
2025-12,2026-01,JP01,Software,C055,SW-SEC-KMS-P,Strategic,Security,Professional,3590.39,6244.15,0.5750000000000001
2025-12,2026-01,JP01,Software,C055,SW-SEC-KMS-X,Strategic,Security,Premium,4485.14,6160.91,0.728
2025-12,2026-01,JP01,Software,C055,SW-SEC-PAM-E,Strategic,Security,Essential,2403.34,6084.4,0.395
2025-12,2026-01,JP01,Software,C056,SW-ANL-BI-E,Core,Analytics,Essential,1484.61,5049.69,0.294
2025-12,2026-01,JP01,Software,C056,SW-ANL-BI-P,Core,Analytics,Professional,2243.22,4855.46,0.462
2025-12,2026-01,JP01,Software,C056,SW-ANL-FIN-E,Core,Analytics,Essential,1591.73,5414.06,0.294
2025-12,2026-01,JP01,Software,C056,SW-ANL-OPS-P,Core,Analytics,Professional,2728.87,5906.64,0.462
2025-12,2026-01,JP01,Software,C056,SW-ANL-PRD-E,Core,Analytics,Essential,1274.15,4333.86,0.294
2025-12,2026-01,JP01,Software,C056,SW-ANL-PRD-P,Core,Analytics,Professional,2566.98,5556.24,0.462
2025-12,2026-01,JP01,Software,C056,SW-ANL-PRD-X,Core,Analytics,Premium,3315.61,5482.16,0.6048
2025-12,2026-01,JP01,Software,C056,SW-AUT-INT-E,Core,Automation,Essential,1303.05,4540.24,0.287
2025-12,2026-01,JP01,Software,C056,SW-AUT-MON-X,Core,Automation,Premium,1802.31,3052.7,0.5903999999999999
2025-12,2026-01,JP01,Software,C056,SW-AUT-RPA-P,Core,Automation,Professional,2459.64,5453.75,0.451
2025-12,2026-01,JP01,Software,C056,SW-PLT-API-E-NXT,Core,Platform,Essential,2034.53,6318.43,0.322
2025-12,2026-01,JP01,Software,C056,SW-PLT-API-X,Core,Platform,Premium,1838.28,2775.18,0.6624
2025-12,2026-01,JP01,Software,C056,SW-PLT-CORE-E,Core,Platform,Essential,1935.71,6011.53,0.322
2025-12,2026-01,JP01,Software,C056,SW-PLT-EDGE-E,Core,Platform,Essential,2215.08,6879.14,0.322
2025-12,2026-01,JP01,Software,C056,SW-PLT-EDGE-X,Core,Platform,Premium,3458.46,5221.1,0.6624
2025-12,2026-01,JP01,Software,C056,SW-PLT-WF-E,Core,Platform,Essential,1660.33,5156.29,0.322
2025-12,2026-01,JP01,Software,C056,SW-PLT-WF-P,Core,Platform,Professional,3344.96,6610.6,0.5060000000000001
2025-12,2026-01,JP01,Software,C056,SW-PLT-WF-X,Core,Platform,Premium,3240.37,4891.86,0.6624
2025-12,2026-01,JP01,Software,C056,SW-SEC-CMP-P,Core,Security,Professional,3285.78,6637.93,0.49500000000000005
2025-12,2026-01,JP01,Software,C056,SW-SEC-CMP-X,Core,Security,Premium,2122.01,3274.71,0.648
2025-12,2026-01,JP01,Software,C056,SW-SEC-IAM-E,Core,Security,Essential,1787.59,5674.89,0.315
2025-12,2026-01,JP01,Software,C056,SW-SEC-IAM-P,Core,Security,Professional,2701.02,5456.61,0.49500000000000005
2025-12,2026-01,JP01,Software,C056,SW-SEC-IAM-X,Core,Security,Premium,3488.73,5383.85,0.648
2025-12,2026-01,JP01,Software,C056,SW-SEC-KMS-E,Core,Security,Essential,2045.58,6493.91,0.315
2025-12,2026-01,JP01,Software,C056,SW-SEC-PAM-E,Core,Security,Essential,1916.59,6084.4,0.315
2025-12,2026-01,JP01,Software,C056,SW-SEC-PAM-P,Core,Security,Professional,1930.63,3900.26,0.49500000000000005
2025-12,2026-01,JP01,Software,C057,SW-ANL-BI-E,Core,Analytics,Essential,1484.61,5049.69,0.294
2025-12,2026-01,JP01,Software,C057,SW-ANL-BI-P,Core,Analytics,Professional,2243.22,4855.46,0.462
2025-12,2026-01,JP01,Software,C057,SW-ANL-FIN-E,Core,Analytics,Essential,1591.73,5414.06,0.294
2025-12,2026-01,JP01,Software,C057,SW-ANL-OPS-E,Core,Analytics,Essential,1354.51,4607.17,0.294
2025-12,2026-01,JP01,Software,C057,SW-ANL-OPS-X,Core,Analytics,Premium,1762.36,2913.95,0.6048
2025-12,2026-01,JP01,Software,C057,SW-ANL-PRD-E,Core,Analytics,Essential,1274.15,4333.86,0.294
2025-12,2026-01,JP01,Software,C057,SW-AUT-INT-E,Core,Automation,Essential,1303.05,4540.24,0.287
2025-12,2026-01,JP01,Software,C057,SW-AUT-INT-P,Core,Automation,Professional,2625.19,5820.83,0.451
2025-12,2026-01,JP01,Software,C057,SW-AUT-INT-X,Core,Automation,Premium,3390.8,5743.22,0.5903999999999999
2025-12,2026-01,JP01,Software,C057,SW-AUT-MON-P,Core,Automation,Professional,1860.5,4125.27,0.451
2025-12,2026-01,JP01,Software,C057,SW-AUT-RPA-E,Core,Automation,Essential,1627.83,5671.88,0.287
2025-12,2026-01,JP01,Software,C057,SW-AUT-RPA-P,Core,Automation,Professional,2459.64,5453.75,0.451
2025-12,2026-01,JP01,Software,C057,SW-AUT-RPA-X,Core,Automation,Premium,1588.48,2690.52,0.5903999999999999
2025-12,2026-01,JP01,Software,C057,SW-PLT-API-E-NXT,Core,Platform,Essential,2034.53,6318.43,0.322
2025-12,2026-01,JP01,Software,C057,SW-PLT-CORE-E,Core,Platform,Essential,1548.57,4809.22,0.322
2025-12,2026-01,JP01,Software,C057,SW-PLT-CORE-X,Core,Platform,Premium,3022.26,4562.59,0.6624
2025-12,2026-01,JP01,Software,C057,SW-PLT-EDGE-E,Core,Platform,Essential,1329.05,4127.48,0.322
2025-12,2026-01,JP01,Software,C057,SW-PLT-EDGE-P,Core,Platform,Professional,2677.58,5291.66,0.5060000000000001
2025-12,2026-01,JP01,Software,C057,SW-SEC-CMP-E-NXT,Core,Security,Essential,2348.56,7455.74,0.315
2025-12,2026-01,JP01,Software,C057,SW-SEC-IAM-X,Core,Security,Premium,1744.36,2691.92,0.648
2025-12,2026-01,JP01,Software,C057,SW-SEC-KMS-P,Core,Security,Professional,2060.57,4162.76,0.49500000000000005
2025-12,2026-01,JP01,Software,C057,SW-SEC-PAM-X,Core,Security,Premium,1870.25,2886.19,0.648
2025-12,2026-01,JP01,Software,C058,SW-ANL-BI-E,Core,Analytics,Essential,1484.61,5049.69,0.294
2025-12,2026-01,JP01,Software,C058,SW-ANL-BI-P,Core,Analytics,Professional,2243.22,4855.46,0.462
2025-12,2026-01,JP01,Software,C058,SW-ANL-OPS-E,Core,Analytics,Essential,1354.51,4607.17,0.294
2025-12,2026-01,JP01,Software,C058,SW-ANL-OPS-P,Core,Analytics,Professional,2728.87,5906.64,0.462
2025-12,2026-01,JP01,Software,C058,SW-ANL-PRD-E,Core,Analytics,Essential,1698.87,5778.48,0.294
2025-12,2026-01,JP01,Software,C058,SW-AUT-INT-P,Core,Automation,Professional,1750.13,3880.55,0.451
2025-12,2026-01,JP01,Software,C058,SW-AUT-MON-X,Core,Automation,Premium,1802.31,3052.7,0.5903999999999999
2025-12,2026-01,JP01,Software,C058,SW-AUT-RPA-E,Core,Automation,Essential,1627.83,5671.88,0.287
2025-12,2026-01,JP01,Software,C058,SW-PLT-API-P,Core,Platform,Professional,2846.44,5625.37,0.5060000000000001
2025-12,2026-01,JP01,Software,C058,SW-PLT-EDGE-X,Core,Platform,Premium,3458.46,5221.1,0.6624
2025-12,2026-01,JP01,Software,C058,SW-PLT-WF-E,Core,Platform,Essential,2075.41,6445.36,0.322
2025-12,2026-01,JP01,Software,C058,SW-PLT-WF-P,Core,Platform,Professional,2508.72,4957.95,0.5060000000000001
2025-12,2026-01,JP01,Software,C058,SW-PLT-WF-X,Core,Platform,Premium,3240.37,4891.86,0.6624
2025-12,2026-01,JP01,Software,C058,SW-SEC-CMP-E-NXT,Core,Security,Essential,1761.42,5591.81,0.315
2025-12,2026-01,JP01,Software,C058,SW-SEC-IAM-E,Core,Security,Essential,1340.69,4256.17,0.315
2025-12,2026-01,JP01,Software,C058,SW-SEC-IAM-X,Core,Security,Premium,1744.36,2691.92,0.648
2025-12,2026-01,JP01,Software,C058,SW-SEC-KMS-E,Core,Security,Essential,1534.19,4870.43,0.315
2025-12,2026-01,JP01,Software,C058,SW-SEC-KMS-P,Core,Security,Professional,2060.57,4162.76,0.49500000000000005
2025-12,2026-01,JP01,Software,C058,SW-SEC-KMS-X,Core,Security,Premium,1996.14,3080.46,0.648
2025-12,2026-01,JP01,Software,C058,SW-SEC-PAM-E,Core,Security,Essential,1437.44,4563.3,0.315
2025-12,2026-01,JP01,Software,C058,SW-SEC-PAM-P,Core,Security,Professional,2895.95,5850.4,0.49500000000000005
2025-12,2026-01,JP01,Software,C058,SW-SEC-PAM-X,Core,Security,Premium,1870.25,2886.19,0.648
2025-12,2026-01,JP01,Software,C059,SW-ANL-FIN-E,Growth,Analytics,Essential,687.59,2707.03,0.254
2025-12,2026-01,JP01,Software,C059,SW-ANL-FIN-P,Growth,Analytics,Professional,732.29,1735.28,0.42200000000000004
2025-12,2026-01,JP01,Software,C059,SW-ANL-OPS-X,Growth,Analytics,Premium,1645.8,2913.95,0.5648
2025-12,2026-01,JP01,Software,C059,SW-ANL-PRD-E,Growth,Analytics,Essential,733.87,2889.24,0.254
2025-12,2026-01,JP01,Software,C059,SW-ANL-PRD-P,Growth,Analytics,Professional,781.58,1852.08,0.42200000000000004
2025-12,2026-01,JP01,Software,C059,SW-AUT-INT-E,Growth,Automation,Essential,373.81,1513.41,0.24699999999999997
2025-12,2026-01,JP01,Software,C059,SW-AUT-MON-E,Growth,Automation,Essential,397.39,1608.85,0.24699999999999997
2025-12,2026-01,JP01,Software,C059,SW-AUT-MON-P,Growth,Automation,Professional,847.75,2062.64,0.41100000000000003
2025-12,2026-01,JP01,Software,C059,SW-AUT-ORC-P,Growth,Automation,Professional,696.88,1695.56,0.41100000000000003
2025-12,2026-01,JP01,Software,C059,SW-AUT-ORC-X,Growth,Automation,Premium,1381.19,2509.43,0.5503999999999999
2025-12,2026-01,JP01,Software,C059,SW-AUT-RPA-E,Growth,Automation,Essential,700.48,2835.94,0.24699999999999997
2025-12,2026-01,JP01,Software,C059,SW-AUT-RPA-X,Growth,Automation,Premium,1480.86,2690.52,0.5503999999999999
2025-12,2026-01,JP01,Software,C059,SW-PLT-API-P,Growth,Platform,Professional,1747.62,3750.25,0.46600000000000014
2025-12,2026-01,JP01,Software,C059,SW-PLT-CORE-E,Growth,Platform,Essential,678.1,2404.61,0.28200000000000003
2025-12,2026-01,JP01,Software,C059,SW-PLT-CORE-X,Growth,Platform,Premium,1419.88,2281.3,0.6224
2025-12,2026-01,JP01,Software,C059,SW-PLT-EDGE-E,Growth,Platform,Essential,775.97,2751.66,0.28200000000000003
2025-12,2026-01,JP01,Software,C059,SW-PLT-EDGE-P,Growth,Platform,Professional,821.97,1763.89,0.46600000000000014
2025-12,2026-01,JP01,Software,C059,SW-PLT-EDGE-X,Growth,Platform,Premium,1624.81,2610.55,0.6224
2025-12,2026-01,JP01,Software,C059,SW-PLT-WF-P,Growth,Platform,Professional,770.13,1652.65,0.46600000000000014
2025-12,2026-01,JP01,Software,C059,SW-SEC-CMP-E-NXT,Growth,Security,Essential,512.58,1863.94,0.275
2025-12,2026-01,JP01,Software,C059,SW-SEC-IAM-P,Growth,Security,Professional,827.59,1818.87,0.45500000000000007
2025-12,2026-01,JP01,Software,C059,SW-SEC-IAM-X,Growth,Security,Premium,1636.69,2691.92,0.608
2025-12,2026-01,JP01,Software,C059,SW-SEC-KMS-E,Growth,Security,Essential,446.46,1623.48,0.275
2025-12,2026-01,JP01,Software,C059,SW-SEC-KMS-P,Growth,Security,Professional,947.03,2081.38,0.45500000000000007
2025-12,2026-01,JP01,Software,C059,SW-SEC-PAM-E,Growth,Security,Essential,836.6,3042.2,0.275
2025-12,2026-01,US01,Events,C048,EV-TRN-OPR-P,Growth,Training & Enablement,Professional,22447.75,106894.03,0.21
2025-12,2026-01,US01,Events,C049,EV-DEP-COM-P,Strategic,Deployment & Integration,Professional,89309.47,207696.45,0.43
2025-12,2026-01,US01,Events,C049,EV-DEP-LCH-E,Strategic,Deployment & Integration,Essential,57264.02,133172.15,0.43
2025-12,2026-01,US01,Events,C049,EV-DEP-ROL-E,Strategic,Deployment & Integration,Essential,61396.48,142782.51,0.43
2025-12,2026-01,US01,Events,C049,EV-TRN-CRT-E,Strategic,Training & Enablement,Essential,59000.21,178788.52,0.33
2025-12,2026-01,US01,Events,C049,EV-TRN-CRT-P,Strategic,Training & Enablement,Professional,37820.65,114608.03,0.33
2025-12,2026-01,US01,Events,C049,EV-TRN-EXE-E,Strategic,Training & Enablement,Essential,33471.28,101428.11,0.33
2025-12,2026-01,US01,Events,C050,EV-TRN-OPR-X,Growth,Training & Enablement,Premium,33222.66,158203.16,0.21
2025-12,2026-01,US01,Events,C051,EV-DEP-COM-E,Growth,Deployment & Integration,Essential,50221.0,162003.23,0.31
2025-12,2026-01,US01,Events,C051,EV-DEP-MIG-E,Growth,Deployment & Integration,Essential,47241.79,152392.87,0.31
2025-12,2026-01,US01,Events,C051,EV-EXP-FOR-E,Growth,Customer Experience,Essential,59000.21,163889.48,0.36000000000000004
2025-12,2026-01,US01,Events,C052,EV-DEP-COM-E,Growth,Deployment & Integration,Essential,50221.0,162003.23,0.31
2025-12,2026-01,US01,Events,C052,EV-DEP-MIG-E,Growth,Deployment & Integration,Essential,47241.79,152392.87,0.31
2025-12,2026-01,US01,Software,C034,SW-ANL-BI-E,Growth,Analytics,Essential,961.97,3787.27,0.254
2025-12,2026-01,US01,Software,C034,SW-ANL-BI-P,Growth,Analytics,Professional,2049.0,4855.46,0.42200000000000004
2025-12,2026-01,US01,Software,C034,SW-ANL-FIN-E,Growth,Analytics,Essential,1031.38,4060.55,0.254
2025-12,2026-01,US01,Software,C034,SW-ANL-FIN-P,Growth,Analytics,Professional,1464.58,3470.57,0.42200000000000004
2025-12,2026-01,US01,Software,C034,SW-ANL-FIN-X,Growth,Analytics,Premium,1450.53,2568.22,0.5648
2025-12,2026-01,US01,Software,C034,SW-ANL-OPS-E,Growth,Analytics,Essential,1170.22,4607.17,0.254
2025-12,2026-01,US01,Software,C034,SW-ANL-OPS-P,Growth,Analytics,Professional,1661.73,3937.76,0.42200000000000004
2025-12,2026-01,US01,Software,C034,SW-ANL-OPS-X,Growth,Analytics,Premium,1645.8,2913.95,0.5648
2025-12,2026-01,US01,Software,C034,SW-ANL-PRD-E,Growth,Analytics,Essential,1100.8,4333.86,0.254
2025-12,2026-01,US01,Software,C034,SW-ANL-PRD-X,Growth,Analytics,Premium,1548.16,2741.08,0.5648
2025-12,2026-01,US01,Software,C034,SW-AUT-INT-X,Growth,Automation,Premium,1580.53,2871.61,0.5503999999999999
2025-12,2026-01,US01,Software,C034,SW-AUT-MON-E,Growth,Automation,Essential,794.77,3217.71,0.24699999999999997
2025-12,2026-01,US01,Software,C034,SW-AUT-MON-X,Growth,Automation,Premium,1680.21,3052.7,0.5503999999999999
2025-12,2026-01,US01,Software,C034,SW-AUT-ORC-E,Growth,Automation,Essential,979.99,3967.59,0.24699999999999997
2025-12,2026-01,US01,Software,C034,SW-AUT-ORC-P,Growth,Automation,Professional,1393.75,3391.11,0.41100000000000003
2025-12,2026-01,US01,Software,C034,SW-AUT-RPA-E,Growth,Automation,Essential,1050.72,4253.91,0.24699999999999997
2025-12,2026-01,US01,Software,C034,SW-AUT-RPA-P,Growth,Automation,Professional,1494.33,3635.83,0.41100000000000003
2025-12,2026-01,US01,Software,C034,SW-PLT-CORE-X,Growth,Platform,Premium,1419.88,2281.3,0.6224
2025-12,2026-01,US01,Software,C034,SW-PLT-EDGE-E,Growth,Platform,Essential,1163.95,4127.48,0.28200000000000003
2025-12,2026-01,US01,Software,C034,SW-PLT-WF-P,Growth,Platform,Professional,1540.27,3305.3,0.46600000000000014
2025-12,2026-01,US01,Software,C034,SW-SEC-CMP-E-NXT,Growth,Security,Essential,1025.16,3727.87,0.275
2025-12,2026-01,US01,Software,C034,SW-SEC-CMP-P,Growth,Security,Professional,2013.51,4425.29,0.45500000000000007
2025-12,2026-01,US01,Software,C034,SW-SEC-IAM-E,Growth,Security,Essential,1170.45,4256.17,0.275
2025-12,2026-01,US01,Software,C034,SW-SEC-IAM-P,Growth,Security,Professional,1655.17,3637.74,0.45500000000000007
2025-12,2026-01,US01,Software,C034,SW-SEC-KMS-P,Growth,Security,Professional,1894.06,4162.76,0.45500000000000007
2025-12,2026-01,US01,Software,C034,SW-SEC-PAM-E,Growth,Security,Essential,1254.91,4563.3,0.275
2025-12,2026-01,US01,Software,C034,SW-SEC-PAM-P,Growth,Security,Professional,1774.62,3900.26,0.45500000000000007
2025-12,2026-01,US01,Software,C034,SW-SEC-PAM-X,Growth,Security,Premium,1754.8,2886.19,0.608
2025-12,2026-01,US01,Software,C035,SW-ANL-BI-P,Core,Analytics,Professional,2243.22,4855.46,0.462
2025-12,2026-01,US01,Software,C035,SW-ANL-BI-X,Core,Analytics,Premium,2897.42,4790.71,0.6048
2025-12,2026-01,US01,Software,C035,SW-ANL-OPS-E,Core,Analytics,Essential,1806.01,6142.9,0.294
2025-12,2026-01,US01,Software,C035,SW-ANL-PRD-P,Core,Analytics,Professional,2566.98,5556.24,0.462
2025-12,2026-01,US01,Software,C035,SW-AUT-INT-P,Core,Automation,Professional,2625.19,5820.83,0.451
2025-12,2026-01,US01,Software,C035,SW-AUT-MON-E,Core,Automation,Essential,1385.22,4826.56,0.287
2025-12,2026-01,US01,Software,C035,SW-AUT-MON-P,Core,Automation,Professional,1860.5,4125.27,0.451
2025-12,2026-01,US01,Software,C035,SW-AUT-MON-X,Core,Automation,Premium,1802.31,3052.7,0.5903999999999999
2025-12,2026-01,US01,Software,C035,SW-AUT-RPA-E,Core,Automation,Essential,1627.83,5671.88,0.287
2025-12,2026-01,US01,Software,C035,SW-PLT-API-E-NXT,Core,Platform,Essential,2543.17,7898.03,0.322
2025-12,2026-01,US01,Software,C035,SW-PLT-CORE-E,Core,Platform,Essential,1935.71,6011.53,0.322
2025-12,2026-01,US01,Software,C035,SW-PLT-EDGE-E,Core,Platform,Essential,1772.07,5503.31,0.322
2025-12,2026-01,US01,Software,C035,SW-PLT-EDGE-P,Core,Platform,Professional,2677.58,5291.66,0.5060000000000001
2025-12,2026-01,US01,Software,C035,SW-SEC-CMP-E-NXT,Core,Security,Essential,1761.42,5591.81,0.315
2025-12,2026-01,US01,Software,C035,SW-SEC-CMP-P,Core,Security,Professional,2190.52,4425.29,0.49500000000000005
2025-12,2026-01,US01,Software,C035,SW-SEC-IAM-E,Core,Security,Essential,1787.59,5674.89,0.315
2025-12,2026-01,US01,Software,C035,SW-SEC-IAM-X,Core,Security,Premium,3488.73,5383.85,0.648
2025-12,2026-01,US01,Software,C035,SW-SEC-KMS-E,Core,Security,Essential,1534.19,4870.43,0.315
2025-12,2026-01,US01,Software,C035,SW-SEC-KMS-X,Core,Security,Premium,1996.14,3080.46,0.648
2025-12,2026-01,US01,Software,C035,SW-SEC-PAM-E,Core,Security,Essential,1916.59,6084.4,0.315
2025-12,2026-01,US01,Software,C035,SW-SEC-PAM-P,Core,Security,Professional,2895.95,5850.4,0.49500000000000005
2025-12,2026-01,US01,Software,C036,SW-ANL-BI-E,Growth,Analytics,Essential,961.97,3787.27,0.254
2025-12,2026-01,US01,Software,C036,SW-ANL-FIN-E,Growth,Analytics,Essential,1031.38,4060.55,0.254
2025-12,2026-01,US01,Software,C036,SW-ANL-FIN-X,Growth,Analytics,Premium,1450.53,2568.22,0.5648
2025-12,2026-01,US01,Software,C036,SW-ANL-OPS-E,Growth,Analytics,Essential,1170.22,4607.17,0.254
2025-12,2026-01,US01,Software,C036,SW-ANL-PRD-P,Growth,Analytics,Professional,1563.16,3704.16,0.42200000000000004
2025-12,2026-01,US01,Software,C036,SW-AUT-INT-P,Growth,Automation,Professional,1594.91,3880.55,0.41100000000000003
2025-12,2026-01,US01,Software,C036,SW-AUT-MON-E,Growth,Automation,Essential,794.77,3217.71,0.24699999999999997
2025-12,2026-01,US01,Software,C036,SW-AUT-MON-P,Growth,Automation,Professional,1695.49,4125.27,0.41100000000000003
2025-12,2026-01,US01,Software,C036,SW-AUT-ORC-E,Growth,Automation,Essential,979.99,3967.59,0.24699999999999997
2025-12,2026-01,US01,Software,C036,SW-AUT-ORC-P,Growth,Automation,Professional,1393.75,3391.11,0.41100000000000003
2025-12,2026-01,US01,Software,C036,SW-AUT-RPA-E,Growth,Automation,Essential,1050.72,4253.91,0.24699999999999997
2025-12,2026-01,US01,Software,C036,SW-PLT-API-E-NXT,Growth,Platform,Essential,1781.8,6318.43,0.28200000000000003
2025-12,2026-01,US01,Software,C036,SW-PLT-API-P,Growth,Platform,Professional,1747.62,3750.25,0.46600000000000014
2025-12,2026-01,US01,Software,C036,SW-PLT-CORE-P,Growth,Platform,Professional,2154.9,4624.24,0.46600000000000014
2025-12,2026-01,US01,Software,C036,SW-PLT-EDGE-E,Growth,Platform,Essential,1163.95,4127.48,0.28200000000000003
2025-12,2026-01,US01,Software,C036,SW-PLT-EDGE-X,Growth,Platform,Premium,1624.81,2610.55,0.6224
2025-12,2026-01,US01,Software,C036,SW-PLT-WF-E,Growth,Platform,Essential,1454.07,5156.29,0.28200000000000003
2025-12,2026-01,US01,Software,C036,SW-SEC-CMP-E-NXT,Growth,Security,Essential,1537.75,5591.81,0.275
2025-12,2026-01,US01,Software,C036,SW-SEC-IAM-P,Growth,Security,Professional,1655.17,3637.74,0.45500000000000007
2025-12,2026-01,US01,Software,C036,SW-SEC-KMS-E,Growth,Security,Essential,1339.37,4870.43,0.275
2025-12,2026-01,US01,Software,C036,SW-SEC-KMS-X,Growth,Security,Premium,1872.92,3080.46,0.608
2025-12,2026-01,US01,Software,C036,SW-SEC-PAM-E,Growth,Security,Essential,1254.91,4563.3,0.275
2025-12,2026-01,US01,Software,C037,SW-ANL-BI-E,Core,Analytics,Essential,1484.61,5049.69,0.294
2025-12,2026-01,US01,Software,C037,SW-ANL-BI-P,Core,Analytics,Professional,2243.22,4855.46,0.462
2025-12,2026-01,US01,Software,C037,SW-ANL-FIN-E,Core,Analytics,Essential,1989.67,6767.58,0.294
2025-12,2026-01,US01,Software,C037,SW-ANL-OPS-P,Core,Analytics,Professional,2728.87,5906.64,0.462
2025-12,2026-01,US01,Software,C037,SW-ANL-OPS-X,Core,Analytics,Premium,1762.36,2913.95,0.6048
2025-12,2026-01,US01,Software,C037,SW-ANL-PRD-E,Core,Analytics,Essential,1698.87,5778.48,0.294
