month,entity,division,journal_id,journal_type,account,debit,credit,counterparty,description,cash_flow_category,product,customer
2024-11,US01,Hardware,INVPROVCLOSE-2024-11-US01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,3654.84,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2024-11,US01,Hardware,INVPROVCLOSE-2024-11-US01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,3654.84,PROVISION,Close release Inventory obsolescence provision,,,
2024-12,DE01,Hardware,INVPROV-2024-12-DE01-Hardware,provision_release,1290_INVENTORY_PROVISION,2568.27,0.0,PROVISION,Release Inventory obsolescence provision,,,
2024-12,DE01,Hardware,INVPROV-2024-12-DE01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,2568.27,PROVISION,Release Inventory obsolescence provision,,,
2024-12,DE01,Hardware,INVPROVCLOSE-2024-12-DE01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,2568.27,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2024-12,DE01,Hardware,INVPROVCLOSE-2024-12-DE01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,2568.27,PROVISION,Close release Inventory obsolescence provision,,,
2024-12,ES01,Hardware,INVPROV-2024-12-ES01-Hardware,provision_release,1290_INVENTORY_PROVISION,40769.58,0.0,PROVISION,Release Inventory obsolescence provision,,,
2024-12,ES01,Hardware,INVPROV-2024-12-ES01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,40769.58,PROVISION,Release Inventory obsolescence provision,,,
2024-12,ES01,Hardware,INVPROVCLOSE-2024-12-ES01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,40769.58,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2024-12,ES01,Hardware,INVPROVCLOSE-2024-12-ES01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,40769.58,PROVISION,Close release Inventory obsolescence provision,,,
2024-12,ES01,Spare Parts,INVPROV-2024-12-ES01-SpareParts,provision,5460_INVENTORY_OBSOLESCENCE,532.83,0.0,PROVISION,Inventory obsolescence provision,,,
2024-12,ES01,Spare Parts,INVPROV-2024-12-ES01-SpareParts,provision,1290_INVENTORY_PROVISION,0.0,532.83,PROVISION,Inventory obsolescence provision,,,
2024-12,ES01,Spare Parts,INVPROVCLOSE-2024-12-ES01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,0.0,532.83,PROVISION,Close Inventory obsolescence provision,,,
2024-12,ES01,Spare Parts,INVPROVCLOSE-2024-12-ES01-SpareParts,closing,3200_RETAINED_EARNINGS,532.83,0.0,PROVISION,Close Inventory obsolescence provision,,,
2024-12,JP01,Hardware,INVPROV-2024-12-JP01-Hardware,provision_release,1290_INVENTORY_PROVISION,191.68,0.0,PROVISION,Release Inventory obsolescence provision,,,
2024-12,JP01,Hardware,INVPROV-2024-12-JP01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,191.68,PROVISION,Release Inventory obsolescence provision,,,
2024-12,JP01,Hardware,INVPROVCLOSE-2024-12-JP01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,191.68,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2024-12,JP01,Hardware,INVPROVCLOSE-2024-12-JP01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,191.68,PROVISION,Close release Inventory obsolescence provision,,,
2024-12,JP01,Spare Parts,INVPROV-2024-12-JP01-SpareParts,provision,5460_INVENTORY_OBSOLESCENCE,931.58,0.0,PROVISION,Inventory obsolescence provision,,,
2024-12,JP01,Spare Parts,INVPROV-2024-12-JP01-SpareParts,provision,1290_INVENTORY_PROVISION,0.0,931.58,PROVISION,Inventory obsolescence provision,,,
2024-12,JP01,Spare Parts,INVPROVCLOSE-2024-12-JP01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,0.0,931.58,PROVISION,Close Inventory obsolescence provision,,,
2024-12,JP01,Spare Parts,INVPROVCLOSE-2024-12-JP01-SpareParts,closing,3200_RETAINED_EARNINGS,931.58,0.0,PROVISION,Close Inventory obsolescence provision,,,
2024-12,US01,Hardware,INVPROV-2024-12-US01-Hardware,provision_release,1290_INVENTORY_PROVISION,7482.8,0.0,PROVISION,Release Inventory obsolescence provision,,,
2024-12,US01,Hardware,INVPROV-2024-12-US01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,7482.8,PROVISION,Release Inventory obsolescence provision,,,
2024-12,US01,Hardware,INVPROVCLOSE-2024-12-US01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,7482.8,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2024-12,US01,Hardware,INVPROVCLOSE-2024-12-US01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,7482.8,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,DE01,Hardware,INVPROV-2025-01-DE01-Hardware,provision_release,1290_INVENTORY_PROVISION,13047.3,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-01,DE01,Hardware,INVPROV-2025-01-DE01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,13047.3,PROVISION,Release Inventory obsolescence provision,,,
2025-01,DE01,Hardware,INVPROVCLOSE-2025-01-DE01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,13047.3,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,DE01,Hardware,INVPROVCLOSE-2025-01-DE01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,13047.3,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,ES01,Hardware,INVPROV-2025-01-ES01-Hardware,provision_release,1290_INVENTORY_PROVISION,5900.1,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-01,ES01,Hardware,INVPROV-2025-01-ES01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,5900.1,PROVISION,Release Inventory obsolescence provision,,,
2025-01,ES01,Hardware,INVPROVCLOSE-2025-01-ES01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,5900.1,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,ES01,Hardware,INVPROVCLOSE-2025-01-ES01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,5900.1,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,ES01,Spare Parts,INVPROV-2025-01-ES01-SpareParts,provision_release,1290_INVENTORY_PROVISION,7377.4,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-01,ES01,Spare Parts,INVPROV-2025-01-ES01-SpareParts,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,7377.4,PROVISION,Release Inventory obsolescence provision,,,
2025-01,ES01,Spare Parts,INVPROVCLOSE-2025-01-ES01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,7377.4,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,ES01,Spare Parts,INVPROVCLOSE-2025-01-ES01-SpareParts,closing,3200_RETAINED_EARNINGS,0.0,7377.4,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,JP01,Hardware,INVPROV-2025-01-JP01-Hardware,provision_release,1290_INVENTORY_PROVISION,6277.39,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-01,JP01,Hardware,INVPROV-2025-01-JP01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,6277.39,PROVISION,Release Inventory obsolescence provision,,,
2025-01,JP01,Hardware,INVPROVCLOSE-2025-01-JP01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,6277.39,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,JP01,Hardware,INVPROVCLOSE-2025-01-JP01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,6277.39,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,JP01,Spare Parts,INVPROV-2025-01-JP01-SpareParts,provision_release,1290_INVENTORY_PROVISION,10208.77,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-01,JP01,Spare Parts,INVPROV-2025-01-JP01-SpareParts,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,10208.77,PROVISION,Release Inventory obsolescence provision,,,
2025-01,JP01,Spare Parts,INVPROVCLOSE-2025-01-JP01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,10208.77,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,JP01,Spare Parts,INVPROVCLOSE-2025-01-JP01-SpareParts,closing,3200_RETAINED_EARNINGS,0.0,10208.77,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,US01,Hardware,INVPROV-2025-01-US01-Hardware,provision_release,1290_INVENTORY_PROVISION,10497.43,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-01,US01,Hardware,INVPROV-2025-01-US01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,10497.43,PROVISION,Release Inventory obsolescence provision,,,
2025-01,US01,Hardware,INVPROVCLOSE-2025-01-US01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,10497.43,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-01,US01,Hardware,INVPROVCLOSE-2025-01-US01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,10497.43,PROVISION,Close release Inventory obsolescence provision,,,
2025-02,DE01,Hardware,INVPROV-2025-02-DE01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,16954.32,0.0,PROVISION,Inventory obsolescence provision,,,
2025-02,DE01,Hardware,INVPROV-2025-02-DE01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,16954.32,PROVISION,Inventory obsolescence provision,,,
2025-02,DE01,Hardware,INVPROVCLOSE-2025-02-DE01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,16954.32,PROVISION,Close Inventory obsolescence provision,,,
2025-02,DE01,Hardware,INVPROVCLOSE-2025-02-DE01-Hardware,closing,3200_RETAINED_EARNINGS,16954.32,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-02,ES01,Hardware,INVPROV-2025-02-ES01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,5473.17,0.0,PROVISION,Inventory obsolescence provision,,,
2025-02,ES01,Hardware,INVPROV-2025-02-ES01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,5473.17,PROVISION,Inventory obsolescence provision,,,
2025-02,ES01,Hardware,INVPROVCLOSE-2025-02-ES01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,5473.17,PROVISION,Close Inventory obsolescence provision,,,
2025-02,ES01,Hardware,INVPROVCLOSE-2025-02-ES01-Hardware,closing,3200_RETAINED_EARNINGS,5473.17,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-02,ES01,Spare Parts,INVPROV-2025-02-ES01-SpareParts,provision,5460_INVENTORY_OBSOLESCENCE,2475.38,0.0,PROVISION,Inventory obsolescence provision,,,
2025-02,ES01,Spare Parts,INVPROV-2025-02-ES01-SpareParts,provision,1290_INVENTORY_PROVISION,0.0,2475.38,PROVISION,Inventory obsolescence provision,,,
2025-02,ES01,Spare Parts,INVPROVCLOSE-2025-02-ES01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,0.0,2475.38,PROVISION,Close Inventory obsolescence provision,,,
2025-02,ES01,Spare Parts,INVPROVCLOSE-2025-02-ES01-SpareParts,closing,3200_RETAINED_EARNINGS,2475.38,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-02,JP01,Hardware,INVPROV-2025-02-JP01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,2972.9,0.0,PROVISION,Inventory obsolescence provision,,,
2025-02,JP01,Hardware,INVPROV-2025-02-JP01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,2972.9,PROVISION,Inventory obsolescence provision,,,
2025-02,JP01,Hardware,INVPROVCLOSE-2025-02-JP01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,2972.9,PROVISION,Close Inventory obsolescence provision,,,
2025-02,JP01,Hardware,INVPROVCLOSE-2025-02-JP01-Hardware,closing,3200_RETAINED_EARNINGS,2972.9,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-02,JP01,Spare Parts,INVPROV-2025-02-JP01-SpareParts,provision,5460_INVENTORY_OBSOLESCENCE,2195.99,0.0,PROVISION,Inventory obsolescence provision,,,
2025-02,JP01,Spare Parts,INVPROV-2025-02-JP01-SpareParts,provision,1290_INVENTORY_PROVISION,0.0,2195.99,PROVISION,Inventory obsolescence provision,,,
2025-02,JP01,Spare Parts,INVPROVCLOSE-2025-02-JP01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,0.0,2195.99,PROVISION,Close Inventory obsolescence provision,,,
2025-02,JP01,Spare Parts,INVPROVCLOSE-2025-02-JP01-SpareParts,closing,3200_RETAINED_EARNINGS,2195.99,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-02,US01,Hardware,INVPROV-2025-02-US01-Hardware,provision_release,1290_INVENTORY_PROVISION,12674.44,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-02,US01,Hardware,INVPROV-2025-02-US01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,12674.44,PROVISION,Release Inventory obsolescence provision,,,
2025-02,US01,Hardware,INVPROVCLOSE-2025-02-US01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,12674.44,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-02,US01,Hardware,INVPROVCLOSE-2025-02-US01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,12674.44,PROVISION,Close release Inventory obsolescence provision,,,
2025-03,DE01,Hardware,INVPROV-2025-03-DE01-Hardware,provision_release,1290_INVENTORY_PROVISION,26326.93,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-03,DE01,Hardware,INVPROV-2025-03-DE01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,26326.93,PROVISION,Release Inventory obsolescence provision,,,
2025-03,DE01,Hardware,INVPROVCLOSE-2025-03-DE01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,26326.93,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-03,DE01,Hardware,INVPROVCLOSE-2025-03-DE01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,26326.93,PROVISION,Close release Inventory obsolescence provision,,,
2025-03,ES01,Hardware,INVPROV-2025-03-ES01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,12797.88,0.0,PROVISION,Inventory obsolescence provision,,,
2025-03,ES01,Hardware,INVPROV-2025-03-ES01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,12797.88,PROVISION,Inventory obsolescence provision,,,
2025-03,ES01,Hardware,INVPROVCLOSE-2025-03-ES01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,12797.88,PROVISION,Close Inventory obsolescence provision,,,
2025-03,ES01,Hardware,INVPROVCLOSE-2025-03-ES01-Hardware,closing,3200_RETAINED_EARNINGS,12797.88,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-03,ES01,Spare Parts,INVPROV-2025-03-ES01-SpareParts,provision_release,1290_INVENTORY_PROVISION,85.44,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-03,ES01,Spare Parts,INVPROV-2025-03-ES01-SpareParts,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,85.44,PROVISION,Release Inventory obsolescence provision,,,
2025-03,ES01,Spare Parts,INVPROVCLOSE-2025-03-ES01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,85.44,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-03,ES01,Spare Parts,INVPROVCLOSE-2025-03-ES01-SpareParts,closing,3200_RETAINED_EARNINGS,0.0,85.44,PROVISION,Close release Inventory obsolescence provision,,,
2025-03,JP01,Hardware,INVPROV-2025-03-JP01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,5304.79,0.0,PROVISION,Inventory obsolescence provision,,,
2025-03,JP01,Hardware,INVPROV-2025-03-JP01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,5304.79,PROVISION,Inventory obsolescence provision,,,
2025-03,JP01,Hardware,INVPROVCLOSE-2025-03-JP01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,5304.79,PROVISION,Close Inventory obsolescence provision,,,
2025-03,JP01,Hardware,INVPROVCLOSE-2025-03-JP01-Hardware,closing,3200_RETAINED_EARNINGS,5304.79,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-03,JP01,Spare Parts,INVPROV-2025-03-JP01-SpareParts,provision,5460_INVENTORY_OBSOLESCENCE,5301.64,0.0,PROVISION,Inventory obsolescence provision,,,
2025-03,JP01,Spare Parts,INVPROV-2025-03-JP01-SpareParts,provision,1290_INVENTORY_PROVISION,0.0,5301.64,PROVISION,Inventory obsolescence provision,,,
2025-03,JP01,Spare Parts,INVPROVCLOSE-2025-03-JP01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,0.0,5301.64,PROVISION,Close Inventory obsolescence provision,,,
2025-03,JP01,Spare Parts,INVPROVCLOSE-2025-03-JP01-SpareParts,closing,3200_RETAINED_EARNINGS,5301.64,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-03,US01,Hardware,INVPROV-2025-03-US01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,12910.07,0.0,PROVISION,Inventory obsolescence provision,,,
2025-03,US01,Hardware,INVPROV-2025-03-US01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,12910.07,PROVISION,Inventory obsolescence provision,,,
2025-03,US01,Hardware,INVPROVCLOSE-2025-03-US01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,12910.07,PROVISION,Close Inventory obsolescence provision,,,
2025-03,US01,Hardware,INVPROVCLOSE-2025-03-US01-Hardware,closing,3200_RETAINED_EARNINGS,12910.07,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-04,DE01,Hardware,INVPROV-2025-04-DE01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,10018.92,0.0,PROVISION,Inventory obsolescence provision,,,
2025-04,DE01,Hardware,INVPROV-2025-04-DE01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,10018.92,PROVISION,Inventory obsolescence provision,,,
2025-04,DE01,Hardware,INVPROVCLOSE-2025-04-DE01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,10018.92,PROVISION,Close Inventory obsolescence provision,,,
2025-04,DE01,Hardware,INVPROVCLOSE-2025-04-DE01-Hardware,closing,3200_RETAINED_EARNINGS,10018.92,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-04,ES01,Hardware,INVPROV-2025-04-ES01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,8660.15,0.0,PROVISION,Inventory obsolescence provision,,,
2025-04,ES01,Hardware,INVPROV-2025-04-ES01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,8660.15,PROVISION,Inventory obsolescence provision,,,
2025-04,ES01,Hardware,INVPROVCLOSE-2025-04-ES01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,8660.15,PROVISION,Close Inventory obsolescence provision,,,
2025-04,ES01,Hardware,INVPROVCLOSE-2025-04-ES01-Hardware,closing,3200_RETAINED_EARNINGS,8660.15,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-04,ES01,Spare Parts,INVPROV-2025-04-ES01-SpareParts,provision_release,1290_INVENTORY_PROVISION,265.84,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-04,ES01,Spare Parts,INVPROV-2025-04-ES01-SpareParts,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,265.84,PROVISION,Release Inventory obsolescence provision,,,
2025-04,ES01,Spare Parts,INVPROVCLOSE-2025-04-ES01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,265.84,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-04,ES01,Spare Parts,INVPROVCLOSE-2025-04-ES01-SpareParts,closing,3200_RETAINED_EARNINGS,0.0,265.84,PROVISION,Close release Inventory obsolescence provision,,,
2025-04,JP01,Hardware,INVPROV-2025-04-JP01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,2259.36,0.0,PROVISION,Inventory obsolescence provision,,,
2025-04,JP01,Hardware,INVPROV-2025-04-JP01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,2259.36,PROVISION,Inventory obsolescence provision,,,
2025-04,JP01,Hardware,INVPROVCLOSE-2025-04-JP01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,2259.36,PROVISION,Close Inventory obsolescence provision,,,
2025-04,JP01,Hardware,INVPROVCLOSE-2025-04-JP01-Hardware,closing,3200_RETAINED_EARNINGS,2259.36,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-04,JP01,Spare Parts,INVPROV-2025-04-JP01-SpareParts,provision_release,1290_INVENTORY_PROVISION,793.35,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-04,JP01,Spare Parts,INVPROV-2025-04-JP01-SpareParts,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,793.35,PROVISION,Release Inventory obsolescence provision,,,
2025-04,JP01,Spare Parts,INVPROVCLOSE-2025-04-JP01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,793.35,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-04,JP01,Spare Parts,INVPROVCLOSE-2025-04-JP01-SpareParts,closing,3200_RETAINED_EARNINGS,0.0,793.35,PROVISION,Close release Inventory obsolescence provision,,,
2025-04,US01,Hardware,INVPROV-2025-04-US01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,15162.21,0.0,PROVISION,Inventory obsolescence provision,,,
2025-04,US01,Hardware,INVPROV-2025-04-US01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,15162.21,PROVISION,Inventory obsolescence provision,,,
2025-04,US01,Hardware,INVPROVCLOSE-2025-04-US01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,15162.21,PROVISION,Close Inventory obsolescence provision,,,
2025-04,US01,Hardware,INVPROVCLOSE-2025-04-US01-Hardware,closing,3200_RETAINED_EARNINGS,15162.21,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-05,DE01,Hardware,INVPROV-2025-05-DE01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,509.7,0.0,PROVISION,Inventory obsolescence provision,,,
2025-05,DE01,Hardware,INVPROV-2025-05-DE01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,509.7,PROVISION,Inventory obsolescence provision,,,
2025-05,DE01,Hardware,INVPROVCLOSE-2025-05-DE01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,509.7,PROVISION,Close Inventory obsolescence provision,,,
2025-05,DE01,Hardware,INVPROVCLOSE-2025-05-DE01-Hardware,closing,3200_RETAINED_EARNINGS,509.7,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-05,ES01,Hardware,INVPROV-2025-05-ES01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,1023.66,0.0,PROVISION,Inventory obsolescence provision,,,
2025-05,ES01,Hardware,INVPROV-2025-05-ES01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,1023.66,PROVISION,Inventory obsolescence provision,,,
2025-05,ES01,Hardware,INVPROVCLOSE-2025-05-ES01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,1023.66,PROVISION,Close Inventory obsolescence provision,,,
2025-05,ES01,Hardware,INVPROVCLOSE-2025-05-ES01-Hardware,closing,3200_RETAINED_EARNINGS,1023.66,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-05,ES01,Spare Parts,INVPROV-2025-05-ES01-SpareParts,provision,5460_INVENTORY_OBSOLESCENCE,65.82,0.0,PROVISION,Inventory obsolescence provision,,,
2025-05,ES01,Spare Parts,INVPROV-2025-05-ES01-SpareParts,provision,1290_INVENTORY_PROVISION,0.0,65.82,PROVISION,Inventory obsolescence provision,,,
2025-05,ES01,Spare Parts,INVPROVCLOSE-2025-05-ES01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,0.0,65.82,PROVISION,Close Inventory obsolescence provision,,,
2025-05,ES01,Spare Parts,INVPROVCLOSE-2025-05-ES01-SpareParts,closing,3200_RETAINED_EARNINGS,65.82,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-05,JP01,Hardware,INVPROV-2025-05-JP01-Hardware,provision_release,1290_INVENTORY_PROVISION,2631.4,0.0,PROVISION,Release Inventory obsolescence provision,,,
2025-05,JP01,Hardware,INVPROV-2025-05-JP01-Hardware,provision_release,5460_INVENTORY_OBSOLESCENCE,0.0,2631.4,PROVISION,Release Inventory obsolescence provision,,,
2025-05,JP01,Hardware,INVPROVCLOSE-2025-05-JP01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,2631.4,0.0,PROVISION,Close release Inventory obsolescence provision,,,
2025-05,JP01,Hardware,INVPROVCLOSE-2025-05-JP01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,2631.4,PROVISION,Close release Inventory obsolescence provision,,,
2025-05,JP01,Spare Parts,INVPROV-2025-05-JP01-SpareParts,provision,5460_INVENTORY_OBSOLESCENCE,1065.58,0.0,PROVISION,Inventory obsolescence provision,,,
2025-05,JP01,Spare Parts,INVPROV-2025-05-JP01-SpareParts,provision,1290_INVENTORY_PROVISION,0.0,1065.58,PROVISION,Inventory obsolescence provision,,,
2025-05,JP01,Spare Parts,INVPROVCLOSE-2025-05-JP01-SpareParts,closing,5460_INVENTORY_OBSOLESCENCE,0.0,1065.58,PROVISION,Close Inventory obsolescence provision,,,
2025-05,JP01,Spare Parts,INVPROVCLOSE-2025-05-JP01-SpareParts,closing,3200_RETAINED_EARNINGS,1065.58,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-05,US01,Hardware,INVPROV-2025-05-US01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,673.86,0.0,PROVISION,Inventory obsolescence provision,,,
2025-05,US01,Hardware,INVPROV-2025-05-US01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,673.86,PROVISION,Inventory obsolescence provision,,,
2025-05,US01,Hardware,INVPROVCLOSE-2025-05-US01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,673.86,PROVISION,Close Inventory obsolescence provision,,,
2025-05,US01,Hardware,INVPROVCLOSE-2025-05-US01-Hardware,closing,3200_RETAINED_EARNINGS,673.86,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-06,DE01,Hardware,INVPROV-2025-06-DE01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,7607.73,0.0,PROVISION,Inventory obsolescence provision,,,
2025-06,DE01,Hardware,INVPROV-2025-06-DE01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,7607.73,PROVISION,Inventory obsolescence provision,,,
2025-06,DE01,Hardware,INVPROVCLOSE-2025-06-DE01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,7607.73,PROVISION,Close Inventory obsolescence provision,,,
2025-06,DE01,Hardware,INVPROVCLOSE-2025-06-DE01-Hardware,closing,3200_RETAINED_EARNINGS,7607.73,0.0,PROVISION,Close Inventory obsolescence provision,,,
2025-06,ES01,Hardware,INVPROV-2025-06-ES01-Hardware,provision,5460_INVENTORY_OBSOLESCENCE,1703.24,0.0,PROVISION,Inventory obsolescence provision,,,
2025-06,ES01,Hardware,INVPROV-2025-06-ES01-Hardware,provision,1290_INVENTORY_PROVISION,0.0,1703.24,PROVISION,Inventory obsolescence provision,,,
2025-06,ES01,Hardware,INVPROVCLOSE-2025-06-ES01-Hardware,closing,5460_INVENTORY_OBSOLESCENCE,0.0,1703.24,PROVISION,Close Inventory obsolescence provision,,,
2025-06,ES01,Hardware,INVPROVCLOSE-2025-06-ES01-Hardware,closing,3200_RETAINED_EARNINGS,1703.24,0.0,PROVISION,Close Inventory obsolescence provision,,,
