vintage,month,horizon_month,entity,division,actual_revenue,revenue_forecast,error,abs_pct_error,bias_pct
2025-07,2025-09,2,US01,Hardware,6529200.45,6112258.48,-416941.96999999974,0.06385804405805917,-0.06385804405805917
2025-07,2025-09,2,US01,Software,1011983.77,951147.52,-60836.25,0.060115835652186395,-0.060115835652186395
2025-07,2025-10,3,DE01,Hardware,6073779.92,6041823.52,-31956.400000000373,0.005261369430718585,-0.005261369430718585
2025-07,2025-10,3,DE01,Software,822440.91,798648.96,-23791.95000000007,0.028928461255654306,-0.028928461255654306
2025-07,2025-10,3,ES01,Events,3330726.18,3007599.3,-323126.88000000035,0.09701394306751458,-0.09701394306751458
2025-07,2025-10,3,ES01,Hardware,5541776.33,5421469.88,-120306.45000000019,0.021709004989741293,-0.021709004989741293
2025-07,2025-10,3,ES01,Spare Parts,2283030.22,2230505.66,-52524.560000000056,0.02300651105704595,-0.02300651105704595
2025-07,2025-10,3,JP01,Hardware,4003732.96,4067577.38,63844.419999999925,0.015946223346524072,0.015946223346524072
2025-07,2025-10,3,JP01,Software,689189.6,677427.26,-11762.339999999967,0.017066914532662663,-0.017066914532662663
2025-07,2025-10,3,JP01,Spare Parts,3138132.84,3124939.86,-13192.979999999981,0.0042040858920427285,-0.0042040858920427285
2025-07,2025-10,3,US01,Events,2247091.5,2347498.99,100407.49000000022,0.044683311738752174,0.044683311738752174
2025-07,2025-10,3,US01,Hardware,6479941.62,6365567.93,-114373.69000000041,0.01765041981967739,-0.01765041981967739
2025-07,2025-10,3,US01,Software,1038292.13,995982.75,-42309.380000000005,0.04074901347850918,-0.04074901347850918
2025-07,2025-11,4,DE01,Hardware,6358216.76,6283582.65,-74634.1099999994,0.011738214159279371,-0.011738214159279371
2025-07,2025-11,4,DE01,Software,825915.61,835148.53,9232.920000000042,0.011179011376234966,0.011179011376234966
2025-07,2025-11,4,ES01,Events,2475874.88,3125416.48,649541.6000000001,0.26234831382109264,0.26234831382109264
2025-07,2025-11,4,ES01,Hardware,5800706.46,5638406.01,-162300.4500000002,0.02797942821605908,-0.02797942821605908
2025-07,2025-11,4,ES01,Spare Parts,2378266.19,2322540.91,-55725.279999999795,0.023431052518137086,-0.023431052518137086
2025-07,2025-11,4,JP01,Hardware,4093016.75,4230338.5,137321.75,0.03355025361183777,0.03355025361183777
2025-07,2025-11,4,JP01,Software,695561.03,708386.8,12825.770000000019,0.018439460301564074,0.018439460301564074
2025-07,2025-11,4,JP01,Spare Parts,3269741.41,3253881.3,-15860.110000000335,0.0048505701250547316,-0.0048505701250547316
2025-07,2025-11,4,US01,Events,2124756.64,2439457.95,314701.31000000006,0.148111696217596,0.148111696217596
2025-07,2025-11,4,US01,Hardware,6811624.12,6620281.45,-191342.66999999993,0.028090609027909767,-0.028090609027909767
2025-07,2025-11,4,US01,Software,1032223.21,1041500.8,9277.590000000084,0.008987968794075154,0.008987968794075154
2025-07,2025-12,5,DE01,Hardware,6602168.07,6639209.08,37041.00999999978,0.005610431241263414,0.005610431241263414
2025-07,2025-12,5,DE01,Software,845191.07,887240.24,42049.17000000004,0.04975108172877411,0.04975108172877411
2025-07,2025-12,5,ES01,Events,4494838.58,3299632.24,-1195206.3399999999,0.26590639880108885,-0.26590639880108885
2025-07,2025-12,5,ES01,Hardware,6011418.4,5957517.95,-53900.450000000186,0.00896634478145793,-0.00896634478145793
2025-07,2025-12,5,ES01,Spare Parts,2517358.59,2456931.97,-60426.619999999646,0.024003977915597496,-0.024003977915597496
2025-07,2025-12,5,JP01,Hardware,4240733.81,4469759.27,229025.45999999996,0.054006091931528236,0.054006091931528236
2025-07,2025-12,5,JP01,Software,710266.15,752571.85,42305.69999999995,0.059563165159989606,0.059563165159989606
2025-07,2025-12,5,JP01,Spare Parts,3466524.07,3442163.27,-24360.799999999814,0.007027442910557899,-0.007027442910557899
2025-07,2025-12,5,US01,Events,1956805.54,2575437.27,618631.73,0.3161436930518911,0.3161436930518911
2025-07,2025-12,5,US01,Hardware,7037484.35,6994963.73,-42520.61999999918,0.006042019830566185,-0.006042019830566185
2025-07,2025-12,5,US01,Software,1055368.51,1106463.56,51095.05000000005,0.04841441592757022,0.04841441592757022
2025-07,2026-01,6,DE01,Hardware,4919144.05,4965489.18,46345.12999999989,0.009421380941263529,0.009421380941263529
2025-07,2026-01,6,DE01,Software,839883.1900000001,667199.05,-172684.14,0.20560494846908414,-0.20560494846908414
2025-07,2026-01,6,ES01,Events,2558715.83,2465811.41,-92904.41999999993,0.03630900270781532,-0.03630900270781532
2025-07,2026-01,6,ES01,Hardware,4557598.24,4455649.84,-101948.40000000037,0.022368886995182,-0.022368886995182
2025-07,2026-01,6,ES01,Spare Parts,1869745.83,1839753.22,-29992.610000000102,0.016041009167540223,-0.016041009167540223
2025-07,2026-01,6,JP01,Hardware,3135825.74,3342949.59,207123.84999999963,0.06605081633139462,0.06605081633139462
2025-07,2026-01,6,JP01,Software,683664.5,565929.27,-117735.22999999998,0.17221199872159515,-0.17221199872159515
2025-07,2026-01,6,JP01,Spare Parts,2570718.48,2577495.44,6776.959999999963,0.0026362124257184173,0.0026362124257184173
2025-07,2026-01,6,US01,Events,1892191.6400000001,1924621.34,32429.699999999953,0.01713869743130244,0.01713869743130244
2025-07,2026-01,6,US01,Hardware,5478611.85,5231559.4,-247052.44999999925,0.045093986718551575,-0.045093986718551575
2025-07,2026-01,6,US01,Software,1020790.38,832053.6,-188736.78000000003,0.1848927886644073,-0.1848927886644073
2025-07,2026-02,7,DE01,Hardware,5158766.18,5206096.62,47330.44000000041,0.00917475969031037,0.00917475969031037
2025-07,2026-02,7,DE01,Software,842651.62,703354.22,-139297.40000000002,0.1653084106098319,-0.1653084106098319
2025-07,2026-02,7,ES01,Events,4436802.3100000005,2583203.79,-1853598.5200000005,0.4177780280681472,-0.4177780280681472
2025-07,2026-02,7,ES01,Hardware,4853997.84,4671552.54,-182445.2999999998,0.03758660510652387,-0.03758660510652387
2025-07,2026-02,7,ES01,Spare Parts,1959807.69,1931214.45,-28593.23999999999,0.014589819269461072,-0.014589819269461072
2025-07,2026-02,7,JP01,Hardware,3512116.95,3504935.35,-7181.600000000093,0.0020448066229685467,-0.0020448066229685467
2025-07,2026-02,7,JP01,Software,700353.39,596596.69,-103756.70000000007,0.14814906514552612,-0.14814906514552612
2025-07,2026-02,7,JP01,Spare Parts,2714784.47,2705632.68,-9151.790000000037,0.0033710926598898793,-0.0033710926598898793
2025-07,2026-02,7,US01,Events,1576945.17,2016248.73,439303.56000000006,0.27857884240832553,0.27857884240832553
2025-07,2026-02,7,US01,Hardware,5887845.0,5485059.53,-402785.46999999974,0.06840965922166764,-0.06840965922166764
2025-07,2026-02,7,US01,Software,1064187.3,877142.15,-187045.15000000002,0.17576337360913818,-0.17576337360913818
2025-07,2026-03,8,DE01,Hardware,5636222.83,5618296.05,-17926.78000000026,0.0031806371998958495,-0.0031806371998958495
2025-07,2026-03,8,DE01,Software,882834.62,763194.07,-119640.55000000005,0.13551864334454855,-0.13551864334454855
2025-07,2026-03,8,ES01,Events,2670936.42,2785477.73,114541.31000000006,0.042884326688689973,0.042884326688689973
2025-07,2026-03,8,ES01,Hardware,5311627.22,5041428.75,-270198.46999999974,0.05086924567722201,-0.05086924567722201
2025-07,2026-03,8,ES01,Spare Parts,2164436.42,2086621.34,-77815.07999999984,0.03595165895425094,-0.03595165895425094
2025-07,2026-03,8,JP01,Hardware,3735010.25,3782443.14,47432.89000000013,0.012699534090970736,0.012699534090970736
2025-07,2026-03,8,JP01,Software,733084.96,647353.84,-85731.12,0.11694568116634121,-0.11694568116634121
2025-07,2026-03,8,JP01,Spare Parts,3003865.69,2923357.83,-80507.85999999987,0.026801418008805804,-0.026801418008805804
2025-07,2026-03,8,US01,Events,2683440.66,2174128.1,-509312.56000000006,0.18979833151965433,-0.18979833151965433
2025-07,2026-03,8,US01,Hardware,6340771.62,5919346.21,-421425.41000000015,0.06646279589549389,-0.06646279589549389
2025-07,2026-03,8,US01,Software,1091314.18,951767.5,-139546.67999999993,0.1278703077055225,-0.1278703077055225
2025-07,2026-04,9,DE01,Hardware,5807032.49,5748252.39,-58780.10000000056,0.01012222681743607,-0.01012222681743607
2025-07,2026-04,9,DE01,Software,879961.37,785117.56,-94843.80999999994,0.10778178819372485,-0.10778178819372485
2025-07,2026-04,9,ES01,Events,3020736.09,2847603.55,-173132.54000000004,0.057314685838708954,-0.057314685838708954
2025-07,2026-04,9,ES01,Hardware,5440833.93,5158041.62,-282792.3099999996,0.0519759128174676,-0.0519759128174676
2025-07,2026-04,9,ES01,Spare Parts,2238740.42,2137448.2,-101292.21999999974,0.045245183003396056,-0.045245183003396056
2025-07,2026-04,9,JP01,Hardware,3932795.17,3869934.52,-62860.64999999991,0.015983708096346118,-0.015983708096346118
2025-07,2026-04,9,JP01,Software,754224.23,665949.7,-88274.53000000003,0.11704016721923668,-0.11704016721923668
2025-07,2026-04,9,JP01,Spare Parts,3065853.83,2994566.29,-71287.54000000004,0.023252100052010644,-0.023252100052010644
2025-07,2026-04,9,US01,Events,2180492.11,2222618.7,42126.59000000032,0.01931976263835246,0.01931976263835246
2025-07,2026-04,9,US01,Hardware,6255534.93,6056266.12,-199268.8099999996,0.03185479934647245,-0.03185479934647245
2025-07,2026-04,9,US01,Software,1101187.24,979107.95,-122079.29000000004,0.1108615188821113,-0.1108615188821113
2025-07,2026-05,10,DE01,Hardware,5912513.92,5878908.61,-33605.30999999959,0.005683759980052544,-0.005683759980052544
2025-07,2026-05,10,DE01,Software,913570.8,807354.12,-106216.68000000005,0.11626540603092836,-0.11626540603092836
2025-07,2026-05,10,ES01,Events,2148032.72,2909973.49,761940.77,0.354715625560862,0.354715625560862
2025-07,2026-05,10,ES01,Hardware,5504960.78,5275282.51,-229678.27000000048,0.04172205383087225,-0.04172205383087225
2025-07,2026-05,10,ES01,Spare Parts,2300787.25,2188654.57,-112132.68000000017,0.048736657420193966,-0.048736657420193966
2025-07,2026-05,10,JP01,Hardware,3957456.23,3957897.08,440.85000000009313,0.00011139731544171573,0.00011139731544171573
2025-07,2026-05,10,JP01,Software,770044.22,684811.12,-85233.09999999998,0.11068598112456449,-0.11068598112456449
2025-07,2026-05,10,JP01,Spare Parts,3126511.15,3066306.46,-60204.689999999944,0.019256189123138086,-0.019256189123138086
2025-07,2026-05,10,US01,Events,1090788.15,2271299.84,1180511.69,1.082255697405587,1.082255697405587
2025-07,2026-05,10,US01,Hardware,6666823.7299999995,6193923.4,-472900.32999999914,0.07093337834507275,-0.07093337834507275
2025-07,2026-05,10,US01,Software,1138459.93,1006838.81,-131621.11999999988,0.11561330928880377,-0.11561330928880377
2025-07,2026-06,11,DE01,Hardware,6068301.38,6010267.65,-58033.729999999516,0.009563422507535299,-0.009563422507535299
2025-07,2026-06,11,DE01,Software,909198.24,829907.45,-79290.79000000004,0.08720957268901008,-0.08720957268901008
2025-07,2026-06,11,ES01,Events,3462246.73,2972588.29,-489658.43999999994,0.1414279449691328,-0.1414279449691328
2025-07,2026-06,11,ES01,Hardware,5584177.19,5393154.05,-191023.1400000006,0.03420792956607464,-0.03420792956607464
2025-07,2026-06,11,ES01,Spare Parts,2278045.9899999998,2240242.71,-37803.279999999795,0.016594607907806022,-0.016594607907806022
2025-07,2026-06,11,JP01,Hardware,3825150.52,4046332.81,221182.29000000004,0.05782315985829495,0.05782315985829495
2025-07,2026-06,11,JP01,Software,758956.97,703941.23,-55015.73999999999,0.07248861552717539,-0.07248861552717539
2025-07,2026-06,11,JP01,Spare Parts,3171828.45,3138581.47,-33246.97999999998,0.010481960334267126,-0.010481960334267126
2025-07,2026-06,11,US01,Events,3324051.81,2320172.1,-1003879.71,0.30200483246980436,-0.30200483246980436
2025-07,2026-06,11,US01,Hardware,6423714.61,6332321.17,-91393.44000000041,0.01422750628705163,-0.01422750628705163
2025-07,2026-06,11,US01,Software,1141232.28,1034964.72,-106267.56000000006,0.09311650385493832,-0.09311650385493832
2025-07,2026-07,12,DE01,Hardware,5435429.26,5453472.75,18043.490000000224,0.003319607180390427,0.003319607180390427
2025-07,2026-07,12,DE01,Software,909591.98,757142.27,-152449.70999999996,0.16760230229822384,-0.16760230229822384
2025-07,2026-07,12,ES01,Events,3509642.67,2695024.54,-814618.1299999999,0.2321085667675678,-0.2321085667675678
2025-07,2026-07,12,ES01,Hardware,5140208.56,4893528.94,-246679.61999999918,0.047990196724624574,-0.047990196724624574
2025-07,2026-07,12,ES01,Spare Parts,2110562.66,2035144.05,-75418.6100000001,0.035733888137677985,-0.035733888137677985
2025-07,2026-07,12,JP01,Hardware,3602745.79,3671478.05,68732.25999999978,0.01907774347853718,0.01907774347853718
2025-07,2026-07,12,JP01,Software,775392.14,642220.6,-133171.54000000004,0.17174734322171492,-0.17174734322171492
2025-07,2026-07,12,JP01,Spare Parts,2901612.42,2851238.12,-50374.299999999814,0.017360795553804466,-0.017360795553804466
2025-07,2026-07,12,US01,Events,2399958.12,2103527.35,-296430.77,0.1235149761696675,-0.1235149761696675
2025-07,2026-07,12,US01,Hardware,5977025.0,5745691.04,-231333.95999999996,0.03870386354415448,-0.03870386354415448
2025-07,2026-07,12,US01,Software,1154035.76,944220.39,-209815.37,0.18181011132618627,-0.18181011132618627
2025-07,2026-08,13,DE01,Hardware,4946336.75,4835861.54,-110475.20999999996,0.022334753087726984,-0.022334753087726984
2025-07,2026-08,13,DE01,Software,929272.27,675066.71,-254205.56000000006,0.2735533688097677,-0.2735533688097677
2025-07,2026-08,13,ES01,Events,4211729.4799999995,2387877.59,-1823851.8899999997,0.4330410817363322,-0.4330410817363322
2025-07,2026-08,13,ES01,Hardware,4352026.27,4339331.92,-12694.349999999627,0.0029168826685413434,-0.0029168826685413434
2025-07,2026-08,13,ES01,Spare Parts,1890677.1,1806827.16,-83849.94000000018,0.04434915935671944,-0.04434915935671944
2025-07,2026-08,13,JP01,Hardware,2879156.5,3255679.51,376523.0099999998,0.13077545802043056,0.13077545802043056
2025-07,2026-08,13,JP01,Software,774538.01,572602.76,-201935.25,0.26071703053023826,-0.26071703053023826
2025-07,2026-08,13,JP01,Spare Parts,2599105.08,2531366.01,-67739.0700000003,0.02606245915998144,-0.02606245915998144
2025-07,2026-08,13,US01,Events,2569288.5,1863792.24,-705496.26,0.27458818268170354,-0.27458818268170354
2025-07,2026-08,13,US01,Hardware,5318910.71,5094985.81,-223924.90000000037,0.04209976670204347,-0.04209976670204347
2025-07,2026-08,13,US01,Software,1175862.44,841865.24,-333997.19999999995,0.2840444499613407,-0.2840444499613407
2025-08,2025-09,1,DE01,Hardware,5646605.45,5742367.26,95761.80999999959,0.016959182087000535,0.016959182087000535
2025-08,2025-09,1,DE01,Software,818721.84,893091.42,74369.58000000007,0.0908361990196818,0.0908361990196818
2025-08,2025-09,1,ES01,Events,3126740.13,2609089.6,-517650.5299999998,0.16555598114257095,-0.16555598114257095
2025-08,2025-09,1,ES01,Hardware,5308837.44,5138946.26,-169891.18000000063,0.03200157886168024,-0.03200157886168024
2025-08,2025-09,1,ES01,Spare Parts,2167621.58,2154982.64,-12638.939999999944,0.005830787124752625,-0.005830787124752625
2025-08,2025-09,1,JP01,Hardware,3908057.62,3766363.2,-141694.41999999993,0.03625699357012037,-0.03625699357012037
2025-08,2025-09,1,JP01,Software,678202.3,758780.4,80578.09999999998,0.1188113045325856,0.1188113045325856
2025-08,2025-09,1,JP01,Spare Parts,3027693.44,3009990.05,-17703.39000000013,0.0058471540632594994,-0.0058471540632594994
2025-08,2025-09,1,US01,Events,2193073.54,2956313.98,763240.44,0.348023185761477,0.348023185761477
2025-08,2025-09,1,US01,Hardware,6529200.45,6269202.09,-259998.36000000034,0.03982085739150501,-0.03982085739150501
2025-08,2025-09,1,US01,Software,1011983.77,1104275.4,92291.62999999989,0.09119872544991496,0.09119872544991496
2025-08,2025-10,2,DE01,Hardware,6073779.92,5980347.36,-93432.55999999959,0.015382934717858461,-0.015382934717858461
2025-08,2025-10,2,DE01,Software,822440.91,935190.0,112749.08999999997,0.13709080935674753,0.13709080935674753
2025-08,2025-10,2,ES01,Events,3330726.18,2715020.2,-615705.98,0.18485637867715682,-0.18485637867715682
2025-08,2025-10,2,ES01,Hardware,5541776.33,5351918.87,-189857.45999999996,0.034259314828752746,-0.034259314828752746
2025-08,2025-10,2,ES01,Spare Parts,2283030.22,2246983.93,-36046.29000000004,0.015788792318307567,-0.015788792318307567
2025-08,2025-10,2,JP01,Hardware,4003732.96,3922452.05,-81280.91000000015,0.020301281532023093,-0.020301281532023093
2025-08,2025-10,2,JP01,Software,689189.6,794547.83,105358.22999999998,0.1528726347582726,0.1528726347582726
2025-08,2025-10,2,JP01,Spare Parts,3138132.84,3138493.63,360.79000000003725,0.00011496963908004521,0.00011496963908004521
2025-08,2025-10,2,US01,Events,2247091.5,3076342.1,829250.6000000001,0.3690328586975653,0.3690328586975653
2025-08,2025-10,2,US01,Hardware,6479941.62,6529015.73,49074.110000000335,0.0075732333526795466,0.0075732333526795466
2025-08,2025-10,2,US01,Software,1038292.13,1156328.79,118036.66000000003,0.11368347750069148,0.11368347750069148
2025-08,2025-11,3,DE01,Hardware,6358216.76,6219646.57,-138570.18999999948,0.021793876369826607,-0.021793876369826607
2025-08,2025-11,3,DE01,Software,825915.61,977929.72,152014.11,0.18405525717088697,0.18405525717088697
2025-08,2025-11,3,ES01,Events,2475874.88,2821376.13,345501.25,0.13954713656612566,0.13954713656612566
2025-08,2025-11,3,ES01,Hardware,5800706.46,5566071.97,-234634.49000000022,0.04044929555011481,-0.04044929555011481
2025-08,2025-11,3,ES01,Spare Parts,2378266.19,2339699.1,-38567.08999999985,0.016216473228339447,-0.016216473228339447
2025-08,2025-11,3,JP01,Hardware,4093016.75,4079406.09,-13610.660000000149,0.0033253369901308488,-0.0033253369901308488
2025-08,2025-11,3,JP01,Software,695561.03,830859.97,135298.93999999994,0.1945177118390315,0.1945177118390315
2025-08,2025-11,3,JP01,Spare Parts,3269741.41,3267994.33,-1747.0800000000745,0.0005343174829229307,-0.0005343174829229307
2025-08,2025-11,3,US01,Events,2124756.64,3196852.15,1072095.5099999998,0.5045733190413749,0.5045733190413749
2025-08,2025-11,3,US01,Hardware,6811624.12,6790269.5,-21354.62000000011,0.0031350261881449956,-0.0031350261881449956
2025-08,2025-11,3,US01,Software,1032223.21,1209174.91,176951.69999999995,0.17142774768647176,0.17142774768647176
2025-08,2025-12,4,DE01,Hardware,6602168.07,6571654.47,-30513.60000000056,0.004621754501926904,-0.004621754501926904
2025-08,2025-12,4,DE01,Software,845191.07,1038927.29,193736.2200000001,0.229221801882029,0.229221801882029
2025-08,2025-12,4,ES01,Events,4494838.58,2978644.18,-1516194.4,0.33731898777108027,-0.33731898777108027
2025-08,2025-12,4,ES01,Hardware,6011418.4,5881090.08,-130328.3200000003,0.021680127937859107,-0.021680127937859107
2025-08,2025-12,4,ES01,Spare Parts,2517358.59,2475083.01,-42275.580000000075,0.0167936265289881,-0.0167936265289881
2025-08,2025-12,4,JP01,Hardware,4240733.81,4310284.66,69550.85000000056,0.01640066392188869,0.01640066392188869
2025-08,2025-12,4,JP01,Software,710266.15,882684.18,172418.03000000003,0.24275129822813607,0.24275129822813607
2025-08,2025-12,4,JP01,Spare Parts,3466524.07,3457092.93,-9431.139999999665,0.0027206330634247304,-0.0027206330634247304
2025-08,2025-12,4,US01,Events,1956805.54,3375049.85,1418244.31,0.7247752937167176,0.7247752937167176
2025-08,2025-12,4,US01,Hardware,7037484.35,7174572.44,137088.09000000078,0.019479700867825134,0.019479700867825134
2025-08,2025-12,4,US01,Software,1055368.51,1284596.21,229227.69999999995,0.21720157255781675,0.21720157255781675
2025-08,2026-01,5,DE01,Hardware,4919144.05,4914964.83,-4179.219999999739,0.0008495827643022041,-0.0008495827643022041
2025-08,2026-01,5,DE01,Software,839883.1900000001,781266.75,-58616.44000000006,0.06979118131891657,-0.06979118131891657
2025-08,2026-01,5,ES01,Events,2558715.83,2225937.41,-332778.4199999999,0.13005681056813562,-0.13005681056813562
2025-08,2026-01,5,ES01,Hardware,4557598.24,4398489.16,-159109.08000000007,0.034910729647815573,-0.034910729647815573
2025-08,2026-01,5,ES01,Spare Parts,1869745.83,1853344.73,-16401.100000000093,0.008771833977027825,-0.008771833977027825
2025-08,2026-01,5,JP01,Hardware,3135825.74,3223677.94,87852.19999999972,0.028015651150309046,0.028015651150309046
2025-08,2026-01,5,JP01,Software,683664.5,663772.92,-19891.579999999958,0.029095528581636106,-0.029095528581636106
2025-08,2026-01,5,JP01,Spare Parts,2570718.48,2588674.78,17956.299999999814,0.006984934421912979,0.006984934421912979
2025-08,2026-01,5,US01,Events,1892191.6400000001,2522170.91,629979.27,0.33293629285879306,0.33293629285879306
2025-08,2026-01,5,US01,Hardware,5478611.85,5365889.43,-112722.41999999993,0.020574996565964048,-0.020574996565964048
2025-08,2026-01,5,US01,Software,1020790.38,966008.22,-54782.16000000003,0.05366641484219319,-0.05366641484219319
2025-08,2026-02,6,DE01,Hardware,5158766.18,5153124.07,-5642.109999999404,0.0010936936862680998,-0.0010936936862680998
2025-08,2026-02,6,DE01,Software,842651.62,823603.19,-19048.43000000005,0.022605344305871092,-0.022605344305871092
2025-08,2026-02,6,ES01,Events,4436802.3100000005,2331909.86,-2104892.4500000007,0.47441655113995834,-0.47441655113995834
2025-08,2026-02,6,ES01,Hardware,4853997.84,4611622.08,-242375.75999999978,0.04993322370328863,-0.04993322370328863
2025-08,2026-02,6,ES01,Spare Parts,1959807.69,1945481.65,-14326.040000000037,0.007309921311718109,-0.007309921311718109
2025-08,2026-02,6,JP01,Hardware,3512116.95,3379884.28,-132232.6700000004,0.03765041764910487,-0.03765041764910487
2025-08,2026-02,6,JP01,Software,700353.39,699742.43,-610.9599999999627,0.000872359595489304,-0.000872359595489304
2025-08,2026-02,6,JP01,Spare Parts,2714784.47,2717367.79,2583.3199999998324,0.0009515746198444373,0.0009515746198444373
2025-08,2026-02,6,US01,Events,1576945.17,2642246.45,1065301.2800000003,0.6755474446838252,0.6755474446838252
2025-08,2026-02,6,US01,Hardware,5887845.0,5625898.64,-261946.36000000034,0.044489343724231925,-0.044489343724231925
2025-08,2026-02,6,US01,Software,1064187.3,1018355.71,-45831.590000000084,0.04306722134346095,-0.04306722134346095
2025-08,2026-03,7,DE01,Hardware,5636222.83,5561129.33,-75093.5,0.013323373164080526,-0.013323373164080526
2025-08,2026-03,7,DE01,Software,882834.62,893673.56,10838.94000000006,0.012277429718376994,0.012277429718376994
2025-08,2026-03,7,ES01,Events,2670936.42,2514506.61,-156429.81000000006,0.05856740311324972,-0.05856740311324972
2025-08,2026-03,7,ES01,Hardware,5311627.22,4976753.22,-334874.0,0.06304546349545968,-0.06304546349545968
2025-08,2026-03,7,ES01,Spare Parts,2164436.42,2102036.63,-62399.79000000004,0.028829578648468704,-0.028829578648468704
2025-08,2026-03,7,JP01,Hardware,3735010.25,3647490.99,-87519.25999999978,0.023432133820783966,-0.023432133820783966
2025-08,2026-03,7,JP01,Software,733084.96,759275.0,26190.040000000037,0.035725790909692155,0.035725790909692155
2025-08,2026-03,7,JP01,Spare Parts,3003865.69,2936037.28,-67828.41000000015,0.022580373758322114,-0.022580373758322114
2025-08,2026-03,7,US01,Events,2683440.66,2849143.64,165702.97999999998,0.0617501934997139,0.0617501934997139
2025-08,2026-03,7,US01,Hardware,6340771.62,6071336.44,-269435.1799999997,0.042492490842936194,-0.042492490842936194
2025-08,2026-03,7,US01,Software,1091314.18,1104995.2,13681.020000000019,0.012536279882297524,0.012536279882297524
2025-08,2026-04,8,DE01,Hardware,5807032.49,5689763.35,-117269.1400000006,0.020194331649072726,-0.020194331649072726
2025-08,2026-04,8,DE01,Software,879961.37,919345.2,39383.82999999996,0.044756316973323454,0.044756316973323454
2025-08,2026-04,8,ES01,Events,3020736.09,2570588.83,-450147.2599999998,0.1490190624365334,-0.1490190624365334
2025-08,2026-04,8,ES01,Hardware,5440833.93,5091870.09,-348963.83999999985,0.064137932620193,-0.064137932620193
2025-08,2026-04,8,ES01,Spare Parts,2238740.42,2153238.99,-85501.4299999997,0.038191756952331124,-0.038191756952331124
2025-08,2026-04,8,JP01,Hardware,3932795.17,3731860.8,-200934.3700000001,0.051091999790062834,-0.051091999790062834
2025-08,2026-04,8,JP01,Software,754224.23,781085.91,26861.68000000005,0.03561497885052042,0.03561497885052042
2025-08,2026-04,8,JP01,Spare Parts,3065853.83,3007554.59,-58299.24000000022,0.019015661943674666,-0.019015661943674666
2025-08,2026-04,8,US01,Events,2180492.11,2912689.43,732197.3200000003,0.3357945285112728,0.3357945285112728
2025-08,2026-04,8,US01,Hardware,6255534.93,6211772.02,-43762.91000000015,0.0069958701357615396,-0.0069958701357615396
2025-08,2026-04,8,US01,Software,1101187.24,1136737.26,35550.02000000002,0.03228335628008187,0.03228335628008187
2025-08,2026-05,9,DE01,Hardware,5912513.92,5819090.13,-93423.79000000004,0.015801026646885263,-0.015801026646885263
2025-08,2026-05,9,DE01,Software,913570.8,945383.43,31812.630000000005,0.03482229291916949,0.03482229291916949
2025-08,2026-05,9,ES01,Events,2148032.72,2626891.42,478858.6999999997,0.2229289598530881,0.2229289598530881
2025-08,2026-05,9,ES01,Hardware,5504960.78,5207606.91,-297353.8700000001,0.05401562007132049,-0.05401562007132049
2025-08,2026-05,9,ES01,Spare Parts,2300787.25,2204823.66,-95963.58999999985,0.04170902372655266,-0.04170902372655266
2025-08,2026-05,9,JP01,Hardware,3957456.23,3816684.99,-140771.23999999976,0.03557114262764689,-0.03557114262764689
2025-08,2026-05,9,JP01,Software,770044.22,803208.28,33164.060000000056,0.043067734473742375,0.043067734473742375
2025-08,2026-05,9,JP01,Spare Parts,3126511.15,3079605.92,-46905.22999999998,0.015002418910292381,-0.015002418910292381
2025-08,2026-05,9,US01,Events,1090788.15,2976484.92,1885696.77,1.7287470257171387,1.7287470257171387
2025-08,2026-05,9,US01,Hardware,6666823.7299999995,6352963.91,-313859.81999999937,0.04707786386906609,-0.04707786386906609
2025-08,2026-05,9,US01,Software,1138459.93,1168932.59,30472.66000000015,0.0267665634924895,0.0267665634924895
2025-08,2026-06,10,DE01,Hardware,6068301.38,5949112.57,-119188.80999999959,0.019641214655689958,-0.019641214655689958
2025-08,2026-06,10,DE01,Software,909198.24,971792.59,62594.34999999998,0.06884565680637479,0.06884565680637479
2025-08,2026-06,10,ES01,Events,3462246.73,2683415.05,-778831.6800000002,0.2249497914898746,-0.2249497914898746
2025-08,2026-06,10,ES01,Hardware,5584177.19,5323966.31,-260210.88000000082,0.046597890995647435,-0.046597890995647435
2025-08,2026-06,10,ES01,Spare Parts,2278045.9899999998,2256792.91,-21253.07999999961,0.009329521920670096,-0.009329521920670096
2025-08,2026-06,10,JP01,Hardware,3825150.52,3901965.45,76814.93000000017,0.02008154439893784,0.02008154439893784
2025-08,2026-06,10,JP01,Software,758956.97,825645.79,66688.82000000007,0.08786903953197778,0.08786903953197778
2025-08,2026-06,10,JP01,Spare Parts,3171828.45,3152194.41,-19634.040000000037,0.0061901330130259835,-0.0061901330130259835
2025-08,2026-06,10,US01,Events,3324051.81,3040530.86,-283520.9500000002,0.08529378186797883,-0.08529378186797883
2025-08,2026-06,10,US01,Hardware,6423714.61,6494915.3,71200.68999999948,0.01108403693544528,0.01108403693544528
2025-08,2026-06,10,US01,Software,1141232.28,1201586.57,60354.29000000004,0.052885193538339134,0.052885193538339134
2025-08,2026-07,11,DE01,Hardware,5435429.26,5397983.12,-37446.139999999665,0.006889270048194808,-0.006889270048194808
2025-08,2026-07,11,DE01,Software,909591.98,886587.11,-23004.869999999995,0.025291416927400785,-0.025291416927400785
