entity,division,account,month,opening_balance,debits,credits,closing_balance
JP01,Spare Parts,2100_AP,2023-12,-485760.72,278225.94,311302.16,-518836.93999999994
JP01,Spare Parts,2100_AP,2024-01,-518836.93999999994,366118.81,229077.19,-381795.31999999995
JP01,Spare Parts,2100_AP,2024-02,-381795.31999999995,218738.06,244585.89,-407643.14999999997
JP01,Spare Parts,2100_AP,2024-03,-407643.14999999997,232567.56,262613.38,-437688.97
JP01,Spare Parts,2100_AP,2024-04,-437688.97,257673.27,270023.54,-450039.24
JP01,Spare Parts,2100_AP,2024-05,-450039.24,267508.05,273796.78,-456327.97000000003
JP01,Spare Parts,2100_AP,2024-06,-456327.97000000003,266920.19,284111.67,-473519.45
JP01,Spare Parts,2100_AP,2024-07,-473519.45,302004.52,257272.4,-428787.32999999996
JP01,Spare Parts,2100_AP,2024-08,-428787.32999999996,278068.29,226078.57,-376797.61
JP01,Spare Parts,2100_AP,2024-09,-376797.61,188882.23,281873.08,-469788.45999999996
JP01,Spare Parts,2100_AP,2024-10,-469788.45999999996,272058.37,296595.14,-494325.23
JP01,Spare Parts,2100_AP,2024-11,-494325.23,287038.12,310930.67,-518217.77999999997
JP01,Spare Parts,2100_AP,2024-12,-518217.77999999997,298326.66,329836.68,-549727.8
JP01,Spare Parts,2100_AP,2025-01,-549727.8,383817.47,248865.49,-414775.82000000007
JP01,Spare Parts,2100_AP,2025-02,-414775.82000000007,241081.72,260541.15,-434235.25000000006
JP01,Spare Parts,2100_AP,2025-03,-434235.25000000006,242942.42,286939.24,-478232.07000000007
JP01,Spare Parts,2100_AP,2025-04,-478232.07000000007,286703.23,287293.26,-478822.1000000001
JP01,Spare Parts,2100_AP,2025-05,-478822.1000000001,282487.74,294501.54,-490835.9000000001
JP01,Spare Parts,2100_AP,2025-06,-490835.9000000001,288650.09,303278.71,-505464.5200000001
JP01,Spare Parts,2100_AP,2025-07,-505464.5200000001,322171.31,274939.81,-458233.0200000001
JP01,Spare Parts,2100_AP,2025-08,-458233.0200000001,294928.96,244956.09,-408260.15
JP01,Spare Parts,2100_AP,2025-09,-408260.15,204755.1,305257.58,-508762.63
JP01,Spare Parts,2100_AP,2025-10,-508762.63,297874.41,316332.34,-527220.56
JP01,Spare Parts,2100_AP,2025-11,-527220.56,306052.01,331752.84,-552921.3900000001
JP01,Spare Parts,2100_AP,2025-12,-552921.3900000001,320182.71,349108.03,-581846.7100000002
JP01,Spare Parts,2100_AP,2026-01,-581846.7100000002,411450.64,255594.11000000002,-425990.18000000017
JP01,Spare Parts,2100_AP,2026-02,-425990.18000000017,244707.58,271923.91,-453206.5100000001
JP01,Spare Parts,2100_AP,2026-03,-453206.5100000001,250434.15,304158.55,-506930.91000000015
JP01,Spare Parts,2100_AP,2026-04,-506930.91000000015,298493.77,312655.72,-521092.8600000001
JP01,Spare Parts,2100_AP,2026-05,-521092.8600000001,307201.67,320836.8,-534727.9900000001
JP01,Spare Parts,2100_AP,2026-06,-534727.9900000001,316877.43,326775.86,-544626.4200000002
JP01,Spare Parts,2100_AP,2026-07,-544626.4200000002,338195.59,309646.27,-516077.10000000015
JP01,Spare Parts,2100_AP,2026-08,-516077.10000000015,330198.73,278817.58,-464695.9500000002
US01,Events,1100_AR,2023-09,0.0,1134485.99,0.0,1134485.99
US01,Events,1100_AR,2023-10,1134485.99,1415611.68,684884.9,1865212.77
US01,Events,1100_AR,2023-11,1865212.77,1561234.8099999998,1379896.5,2046551.08
US01,Events,1100_AR,2023-12,2046551.08,2918916.39,1321583.16,3643884.3100000005
US01,Events,1100_AR,2024-01,3643884.3100000005,3553190.84,2854656.0,4342419.15
US01,Events,1100_AR,2024-02,4342419.15,1055225.52,4268013.39,1129631.2800000003
US01,Events,1100_AR,2024-03,1129631.2800000003,2918724.6,926581.44,3121774.4400000004
US01,Events,1100_AR,2024-04,3121774.4400000004,2236500.89,2451962.84,2906312.49
US01,Events,1100_AR,2024-05,2906312.49,1642528.15,2727515.51,1821325.1300000008
US01,Events,1100_AR,2024-06,1821325.1300000008,1780288.9,1770099.63,1831514.4000000008
US01,Events,1100_AR,2024-07,1831514.4000000008,2547279.48,1386169.0699999998,2992624.810000001
US01,Events,1100_AR,2024-08,2992624.810000001,2314505.17,2489366.02,2817763.9600000004
US01,Events,1100_AR,2024-09,2817763.9600000004,1535962.77,2780229.65,1573497.0800000005
US01,Events,1100_AR,2024-10,1573497.0800000005,2188804.45,1210478.28,2551823.250000001
US01,Events,1100_AR,2024-11,2551823.250000001,1951472.96,2104107.06,2399189.150000001
US01,Events,1100_AR,2024-12,2399189.150000001,2040691.54,2318761.44,2121119.2500000014
US01,Events,1100_AR,2025-01,2121119.2500000014,1556063.35,1763274.3499999999,1913908.2500000016
US01,Events,1100_AR,2025-02,1913908.2500000016,1812108.76,1555954.34,2170062.670000002
US01,Events,1100_AR,2025-03,2170062.670000002,3119121.43,1593746.71,3695437.3900000015
US01,Events,1100_AR,2025-04,3695437.3900000015,3400765.33,3256685.29,3839517.4300000016
US01,Events,1100_AR,2025-05,3839517.4300000016,2334681.69,3454141.83,2720057.290000001
US01,Events,1100_AR,2025-06,2720057.290000001,1197631.58,2650553.84,1267135.0300000012
US01,Events,1100_AR,2025-07,1267135.0300000012,1850951.56,1071102.1800000002,2046984.410000001
US01,Events,1100_AR,2025-08,2046984.410000001,3116480.96,1269838.49,3893626.880000001
US01,Events,1100_AR,2025-09,3893626.880000001,2769807.65,3377524.9800000004,3285909.5500000007
US01,Events,1100_AR,2025-10,3285909.5500000007,1984930.54,3248686.64,2022153.4500000007
US01,Events,1100_AR,2025-11,2022153.4500000007,2043839.81,1768340.85,2297652.4100000006
US01,Events,1100_AR,2025-12,2297652.4100000006,2273907.16,1989306.97,2582252.6000000006
US01,Events,1100_AR,2026-01,2582252.6000000006,1817402.45,2328796.17,2070858.8800000008
US01,Events,1100_AR,2026-02,2070858.8800000008,2073626.62,1955863.4200000002,2188622.080000001
US01,Events,1100_AR,2026-03,2188622.080000001,1595601.6300000001,1908233.0599999998,1875990.650000001
US01,Events,1100_AR,2026-04,1875990.650000001,1631501.32,1561229.57,1946262.400000001
US01,Events,1100_AR,2026-05,1946262.400000001,2302668.88,1859404.4,2389526.8800000013
US01,Events,1100_AR,2026-06,2389526.8800000013,3239667.41,1804724.92,3824469.370000001
US01,Events,1100_AR,2026-07,3824469.370000001,1428359.1600000001,3651003.96,1601824.5700000012
US01,Events,1100_AR,2026-08,1601824.5700000012,2756656.4699999997,1207024.32,3151456.7200000007
US01,Events,2100_AP,2023-09,0.0,0.0,780790.65,-780790.65
US01,Events,2100_AP,2023-10,-780790.65,615869.61,989526.24,-1154447.28
US01,Events,2100_AP,2023-11,-1154447.28,990615.92,982988.1699999999,-1146819.5299999998
US01,Events,2100_AP,2023-12,-1146819.5299999998,829272.34,1905283.15,-2222830.34
US01,Events,2100_AP,2024-01,-2222830.34,1798926.06,2543425.71,-2967329.9899999998
US01,Events,2100_AP,2024-02,-2967329.9899999998,2862075.6,631526.37,-736780.7599999997
US01,Events,2100_AP,2024-03,-736780.7599999997,411717.28,1950380.91,-2275444.3899999997
US01,Events,2100_AP,2024-04,-2275444.3899999997,2032165.84,1459671.34,-1702949.8899999997
US01,Events,2100_AP,2024-05,-1702949.8899999997,1522713.33,1081419.42,-1261655.9799999995
US01,Events,2100_AP,2024-06,-1261655.9799999995,1072818.26,1133026.39,-1321864.1099999994
US01,Events,2100_AP,2024-07,-1321864.1099999994,1046521.85,1652053.6,-1927395.8599999994
US01,Events,2100_AP,2024-08,-1927395.8599999994,1677808.18,1497526.12,-1747113.7999999996
US01,Events,2100_AP,2024-09,-1747113.7999999996,1589421.24,946155.42,-1103847.9799999995
US01,Events,2100_AP,2024-10,-1103847.9799999995,881854.35,1331961.84,-1553955.4699999997
US01,Events,2100_AP,2024-11,-1553955.4699999997,1330504.74,1340704.45,-1564155.1799999997
US01,Events,2100_AP,2024-12,-1564155.1799999997,1361152.99,1218013.24,-1421015.4299999997
US01,Events,2100_AP,2025-01,-1421015.4299999997,1265619.9,932373.25,-1087768.7799999998
US01,Events,2100_AP,2025-02,-1087768.7799999998,894193.93,1161449.16,-1355024.0099999998
US01,Events,2100_AP,2025-03,-1355024.0099999998,1016726.02,2029788.01,-2368086.0
US01,Events,2100_AP,2025-04,-2368086.0,1985226.86,2297154.88,-2680014.0199999996
US01,Events,2100_AP,2025-05,-2680014.0199999996,2429438.47,1503453.34,-1754028.8899999994
US01,Events,2100_AP,2025-06,-1754028.8899999994,1625813.16,769294.41,-897510.1399999995
US01,Events,2100_AP,2025-07,-897510.1399999995,703439.38,1164424.59,-1358495.3499999996
US01,Events,2100_AP,2025-08,-1358495.3499999996,1018523.35,2039832.04,-2379804.0399999996
US01,Events,2100_AP,2025-09,-2379804.0399999996,2084001.64,1774814.44,-2070616.8399999996
US01,Events,2100_AP,2025-10,-2070616.8399999996,1855721.15,1289374.16,-1504269.8499999996
US01,Events,2100_AP,2025-11,-1504269.8499999996,1288382.46,1295324.33,-1511211.7199999997
US01,Events,2100_AP,2025-12,-1511211.7199999997,1271084.15,1440765.43,-1680892.9999999998
US01,Events,2100_AP,2026-01,-1680892.9999999998,1492762.45,1128783.31,-1316913.8599999999
US01,Events,2100_AP,2026-02,-1316913.8599999999,1114499.85,1214484.05,-1416898.0599999998
US01,Events,2100_AP,2026-03,-1416898.0599999998,1247453.07,1016669.9500000001,-1186114.94
US01,Events,2100_AP,2026-04,-1186114.94,1005246.77,1085209.03,-1266077.2
US01,Events,2100_AP,2026-05,-1266077.2,1026943.29,1434803.49,-1673937.4
US01,Events,2100_AP,2026-06,-1673937.4,1323198.74,2104431.98,-2455170.6399999997
US01,Events,2100_AP,2026-07,-2455170.6399999997,2310407.68,868577.77,-1013340.7299999995
US01,Events,2100_AP,2026-08,-1013340.7299999995,706066.4,1843645.98,-2150920.3099999996
US01,Hardware,1100_AR,2023-09,0.0,5544713.91,0.0,5544713.91
US01,Hardware,1100_AR,2023-10,5544713.91,5557029.29,913856.17,10187887.03
US01,Hardware,1100_AR,2023-11,10187887.03,5809270.11,5346828.61,10650328.530000001
US01,Hardware,1100_AR,2023-12,10650328.530000001,6131810.85,5540486.16,11241653.220000003
US01,Hardware,1100_AR,2024-01,11241653.220000003,4643625.97,7371964.92,8513314.270000001
US01,Hardware,1100_AR,2024-02,8513314.270000001,4832684.6,4486077.11,8859921.760000002
US01,Hardware,1100_AR,2024-03,8859921.760000002,5140086.24,4576516.57,9423491.430000002
US01,Hardware,1100_AR,2024-04,9423491.430000002,5261701.63,5038740.08,9646452.980000002
US01,Hardware,1100_AR,2024-05,9646452.980000002,5295132.63,5233842.46,9707743.150000002
US01,Hardware,1100_AR,2024-06,9707743.150000002,5547448.0,5084869.82,10170321.330000002
US01,Hardware,1100_AR,2024-07,10170321.330000002,5166821.07,5864637.11,9472505.290000003
US01,Hardware,1100_AR,2024-08,9472505.290000003,4268659.71,5915288.87,7825876.130000004
US01,Hardware,1100_AR,2024-09,7825876.130000004,5481333.26,3258098.42,10049110.970000004
US01,Hardware,1100_AR,2024-10,10049110.970000004,5704842.4799999995,5295075.58,10458877.870000003
US01,Hardware,1100_AR,2024-11,10458877.870000003,5758600.41,5660044.2,10557434.080000002
US01,Hardware,1100_AR,2024-12,10557434.080000002,6184989.61,5403276.08,11339147.610000001
US01,Hardware,1100_AR,2025-01,11339147.610000001,4573537.73,7527866.18,8384819.160000002
US01,Hardware,1100_AR,2025-02,8384819.160000002,5055985.34,4171498.05,9269306.450000003
US01,Hardware,1100_AR,2025-03,9269306.450000003,5603475.03,4599743.93,10273037.550000004
US01,Hardware,1100_AR,2025-04,10273037.550000004,5475555.65,5710074.51,10038518.690000005
US01,Hardware,1100_AR,2025-05,10038518.690000005,5584703.67,5384598.97,10238623.390000004
US01,Hardware,1100_AR,2025-06,10238623.390000004,5594362.33,5576654.79,10256330.930000003
US01,Hardware,1100_AR,2025-07,10256330.930000003,5252103.53,5879578.0,9628856.460000005
US01,Hardware,1100_AR,2025-08,9628856.460000005,4789140.91,5637905.71,8780091.660000004
US01,Hardware,1100_AR,2025-09,8780091.660000004,5765600.87,3975424.28,10570268.250000006
US01,Hardware,1100_AR,2025-10,10570268.250000006,5857058.7,5689386.01,10737940.940000007
US01,Hardware,1100_AR,2025-11,10737940.940000007,6095575.6,5658294.62,11175221.920000006
US01,Hardware,1100_AR,2025-12,11175221.920000006,6436233.8100000005,5811693.76,11799761.970000004
US01,Hardware,1100_AR,2026-01,11799761.970000004,4766472.87,7827701.26,8738533.580000004
US01,Hardware,1100_AR,2026-02,8738533.580000004,5175052.11,4425990.17,9487595.520000005
US01,Hardware,1100_AR,2026-03,9487595.520000005,5635304.7,4791508.29,10331391.930000007
US01,Hardware,1100_AR,2026-04,10331391.930000007,5736095.73,5551312.17,10516175.490000008
US01,Hardware,1100_AR,2026-05,10516175.490000008,5961644.61,5548138.33,10929681.770000009
US01,Hardware,1100_AR,2026-06,10929681.770000009,6067138.76,5873732.82,11123087.710000008
US01,Hardware,1100_AR,2026-07,11123087.710000008,6023723.95,6103317.77,11043493.890000008
US01,Hardware,1100_AR,2026-08,11043493.890000008,5338967.67,6594354.18,9788107.380000008
US01,Hardware,1200_INVENTORY,2023-09,0.0,14384831.32,4109951.72,10274879.6
US01,Hardware,1200_INVENTORY,2023-10,10274879.6,4034807.3,4088481.94,10221204.959999999
US01,Hardware,1200_INVENTORY,2023-11,10221204.959999999,4477441.83,4199613.32,10499033.469999999
US01,Hardware,1200_INVENTORY,2023-12,10499033.469999999,4848939.17,4385134.97,10962837.669999998
US01,Hardware,1200_INVENTORY,2024-01,10962837.669999998,665799.85,3322467.84,8306169.679999998
US01,Hardware,1200_INVENTORY,2024-02,8306169.679999998,3834277.7800000003,3468699.16,8671748.299999997
US01,Hardware,1200_INVENTORY,2024-03,8671748.299999997,4276406.12,3699472.58,9248681.839999998
US01,Hardware,1200_INVENTORY,2024-04,9248681.839999998,4095047.55,3812494.03,9531235.359999998
US01,Hardware,1200_INVENTORY,2024-05,9531235.359999998,3659473.5199999996,3768773.9,9421934.979999997
US01,Hardware,1200_INVENTORY,2024-06,9421934.979999997,4415120.470000001,3953444.5,9883610.949999997
US01,Hardware,1200_INVENTORY,2024-07,9883610.949999997,3073282.37,3701969.53,9254923.789999997
US01,Hardware,1200_INVENTORY,2024-08,9254923.789999997,1314155.8199999998,3019737.03,7549342.579999998
US01,Hardware,1200_INVENTORY,2024-09,7549342.579999998,5949827.37,3856905.73,9642264.219999999
US01,Hardware,1200_INVENTORY,2024-10,9642264.219999999,4294100.87,3981818.62,9954546.469999999
US01,Hardware,1200_INVENTORY,2024-11,9954546.469999999,4068343.51,4006539.93,10016350.049999999
US01,Hardware,1200_INVENTORY,2024-12,10016350.049999999,4999187.96,4290153.68,10725384.329999998
US01,Hardware,1200_INVENTORY,2025-01,10725384.329999998,469851.08,3198638.59,7996596.819999998
US01,Hardware,1200_INVENTORY,2025-02,7996596.819999998,4414788.3100000005,3546109.94,8865275.19
US01,Hardware,1200_INVENTORY,2025-03,8865275.19,4723014.62,3882368.52,9705921.29
US01,Hardware,1200_INVENTORY,2025-04,9705921.29,3332001.9699999997,3725120.88,9312802.379999999
US01,Hardware,1200_INVENTORY,2025-05,9312802.379999999,3900725.9299999997,3775293.7199999997,9438234.59
US01,Hardware,1200_INVENTORY,2025-06,9438234.59,3940802.5700000003,3822582.0,9556455.16
US01,Hardware,1200_INVENTORY,2025-07,9556455.16,3038754.58,3598631.34,8996578.4
US01,Hardware,1200_INVENTORY,2025-08,8996578.4,2484564.26,3280326.35,8200816.3100000005
US01,Hardware,1200_INVENTORY,2025-09,8200816.3100000005,5413710.76,3889864.66,9724662.41
US01,Hardware,1200_INVENTORY,2025-10,9724662.41,3988413.8000000003,3918021.76,9795054.450000001
US01,Hardware,1200_INVENTORY,2025-11,9795054.450000001,4414919.45,4059992.41,10149981.490000002
US01,Hardware,1200_INVENTORY,2025-12,10149981.490000002,4827022.73,4279143.96,10697860.260000002
US01,Hardware,1200_INVENTORY,2026-01,10697860.260000002,674252.17,3249174.8,8122937.630000002
US01,Hardware,1200_INVENTORY,2026-02,8122937.630000002,4202704.22,3521611.8,8804030.05
US01,Hardware,1200_INVENTORY,2026-03,8804030.05,5295689.82,4028491.28,10071228.590000002
US01,Hardware,1200_INVENTORY,2026-04,10071228.590000002,4501579.99,4163659.5,10409149.080000002
US01,Hardware,1200_INVENTORY,2026-05,10409149.080000002,4381371.56,4225863.02,10564657.620000001
US01,Hardware,1200_INVENTORY,2026-06,10564657.620000001,3977648.7699999996,4154944.74,10387361.65
US01,Hardware,1200_INVENTORY,2026-07,10387361.65,3990703.4000000004,4108018.53,10270046.520000001
US01,Hardware,1200_INVENTORY,2026-08,10270046.520000001,2669063.98,3696888.72,9242221.780000001
US01,Hardware,2100_AP,2023-09,0.0,0.0,476905.32,-476905.32
US01,Hardware,2100_AP,2023-10,-476905.32,0.0,478276.19,-955181.51
US01,Hardware,2100_AP,2023-11,-955181.51,455153.86,500027.65,-1000055.3
US01,Hardware,2100_AP,2023-12,-1000055.3,472524.78,527530.52,-1055061.04
US01,Hardware,2100_AP,2024-01,-1055061.04,655954.34,399106.7,-798213.4000000001
US01,Hardware,2100_AP,2024-02,-798213.4000000001,382741.3,415472.1,-830944.2000000002
US01,Hardware,2100_AP,2024-03,-830944.2000000002,389165.81,441778.39,-883556.7800000003
US01,Hardware,2100_AP,2024-04,-883556.7800000003,430964.27,452592.51,-905185.0200000003
US01,Hardware,2100_AP,2024-05,-905185.0200000003,449506.84,455678.18,-911356.3600000002
US01,Hardware,2100_AP,2024-06,-911356.3600000002,434083.59,477272.77,-954545.5400000003
US01,Hardware,2100_AP,2024-07,-954545.5400000003,510367.17,444178.37,-888356.7400000002
US01,Hardware,2100_AP,2024-08,-888356.7400000002,520596.19,367760.55,-735521.1000000002
US01,Hardware,2100_AP,2024-09,-735521.1000000002,263819.86,471701.24,-943402.4800000002
US01,Hardware,2100_AP,2024-10,-943402.4800000002,451267.01,492135.47,-984270.9400000002
US01,Hardware,2100_AP,2024-11,-984270.9400000002,487680.05,496590.89,-993181.7800000003
US01,Hardware,2100_AP,2024-12,-993181.7800000003,460020.4,533161.38,-1066322.7600000002
US01,Hardware,2100_AP,2025-01,-1066322.7600000002,672029.35,394293.41,-788586.8200000003
US01,Hardware,2100_AP,2025-02,-788586.8200000003,353557.09,435029.73,-870059.4600000002
US01,Hardware,2100_AP,2025-03,-870059.4600000002,387396.57,482662.89,-965325.7800000003
US01,Hardware,2100_AP,2025-04,-965325.7800000003,493104.59,472221.19,-944442.3800000002
US01,Hardware,2100_AP,2025-05,-944442.3800000002,462523.15,481919.23,-963838.4600000002
US01,Hardware,2100_AP,2025-06,-963838.4600000002,481205.31,482633.15,-965266.3000000003
US01,Hardware,2100_AP,2025-07,-965266.3000000003,512384.7,452881.6,-905763.2000000002
US01,Hardware,2100_AP,2025-08,-905763.2000000002,493827.11,411936.09,-823872.1800000002
US01,Hardware,2100_AP,2025-09,-823872.1800000002,326321.56,497550.62,-995101.2400000002
US01,Hardware,2100_AP,2025-10,-995101.2400000002,489219.45,505881.79,-1011763.5800000002
US01,Hardware,2100_AP,2025-11,-1011763.5800000002,484925.16,526838.42,-1053676.8400000003
US01,Hardware,2100_AP,2025-12,-1053676.8400000003,497785.1,555891.74,-1111783.4800000004
US01,Hardware,2100_AP,2026-01,-1111783.4800000004,700824.78,410958.7,-821917.4000000004
US01,Hardware,2100_AP,2026-02,-821917.4000000004,376101.81,445815.59,-891631.1800000004
US01,Hardware,2100_AP,2026-03,-891631.1800000004,404903.1,486728.08,-973456.1600000004
US01,Hardware,2100_AP,2026-04,-973456.1600000004,477677.84,495778.32,-991556.6400000004
US01,Hardware,2100_AP,2026-05,-991556.6400000004,476473.77,515082.87,-1030165.7400000003
US01,Hardware,2100_AP,2026-06,-1030165.7400000003,505609.88,524555.86,-1049111.7200000002
US01,Hardware,2100_AP,2026-07,-1049111.7200000002,528598.75,520512.97,-1041025.9400000002
US01,Hardware,2100_AP,2026-08,-1041025.9400000002,580161.87,460864.07,-921728.1400000001
US01,Software,1100_AR,2023-09,0.0,772195.58,0.0,772195.58
US01,Software,1100_AR,2023-10,772195.58,781674.79,914391.3200000001,639479.05
US01,Software,1100_AR,2023-11,639479.05,799161.32,779388.08,659252.2900000002
US01,Software,1100_AR,2023-12,659252.2900000002,808740.33,809418.22,658574.4000000001
US01,Software,1100_AR,2024-01,658574.4000000001,812297.76,813647.8500000001,657224.31
US01,Software,1100_AR,2024-02,657224.31,805467.87,817321.71,645370.4700000002
US01,Software,1100_AR,2024-03,645370.4700000002,822699.61,791897.78,676172.3
US01,Software,1100_AR,2024-04,676172.3,797347.47,825919.1799999999,647600.5900000001
US01,Software,1100_AR,2024-05,647600.5900000001,807243.96,798965.2,655879.3500000001
US01,Software,1100_AR,2024-06,655879.3500000001,842701.62,797089.83,701491.1400000002
US01,Software,1100_AR,2024-07,701491.1400000002,858996.15,854867.22,705620.0700000003
US01,Software,1100_AR,2024-08,705620.0700000003,856171.17,872246.6699999999,689544.5700000003
US01,Software,1100_AR,2024-09,689544.5700000003,879680.78,841925.0700000001,727300.2800000003
US01,Software,1100_AR,2024-10,727300.2800000003,844776.53,902630.25,669446.5600000003
US01,Software,1100_AR,2024-11,669446.5600000003,869465.96,823979.1,714933.4200000003
US01,Software,1100_AR,2024-12,714933.4200000003,932882.23,854902.45,792913.2000000004
US01,Software,1100_AR,2025-01,792913.2000000004,926014.86,974523.48,744404.5800000005
US01,Software,1100_AR,2025-02,744404.5800000005,931047.71,920416.9199999999,755035.3700000006
US01,Software,1100_AR,2025-03,755035.3700000006,938072.22,929016.8899999999,764090.7000000007
US01,Software,1100_AR,2025-04,764090.7000000007,936309.91,943802.26,756598.3500000008
US01,Software,1100_AR,2025-05,756598.3500000008,963543.09,922292.64,797848.8000000009
US01,Software,1100_AR,2025-06,797848.8000000009,982484.13,970854.1100000001,809478.8200000008
US01,Software,1100_AR,2025-07,809478.8200000008,973743.08,997459.6499999999,785762.2500000009
US01,Software,1100_AR,2025-08,785762.2500000009,985779.34,963748.19,807793.4000000008
US01,Software,1100_AR,2025-09,807793.4000000008,1007219.78,985127.21,829885.9700000009
US01,Software,1100_AR,2025-10,829885.9700000009,1032008.47,1009402.5700000001,852491.8700000008
US01,Software,1100_AR,2025-11,852491.8700000008,1029477.0,1048242.46,833726.4100000008
US01,Software,1100_AR,2025-12,833726.4100000008,1057397.39,1011623.91,879499.8900000007
US01,Software,1100_AR,2026-01,879499.8900000007,1026710.87,1094426.87,811783.8900000006
US01,Software,1100_AR,2026-02,811783.8900000006,1053793.71,993246.01,872331.5900000005
US01,Software,1100_AR,2026-03,872331.5900000005,1084113.98,1056688.1,899757.4700000004
US01,Software,1100_AR,2026-04,899757.4700000004,1096191.25,1096818.57,899130.1500000004
US01,Software,1100_AR,2026-05,899130.1500000004,1149845.11,1081904.08,967071.1800000004
US01,Software,1100_AR,2026-06,967071.1800000004,1140092.01,1191660.87,915502.3200000003
US01,Software,1100_AR,2026-07,915502.3200000003,1152414.76,1122488.91,945428.1700000004
US01,Software,1100_AR,2026-08,945428.1700000004,1158530.44,1160559.84,943398.7700000003
US01,Software,2100_AP,2023-09,0.0,0.0,254497.31,-254497.31
US01,Software,2100_AP,2023-10,-254497.31,254497.31,256690.95,-256690.95
US01,Software,2100_AP,2023-11,-256690.95,256690.95,254859.33,-254859.33
US01,Software,2100_AP,2023-12,-254859.33,254859.33,253230.07,-253230.07
US01,Software,2100_AP,2024-01,-253230.07,253230.07,258567.13999999998,-258567.13999999998
US01,Software,2100_AP,2024-02,-258567.13999999998,258567.14,255084.9,-255084.89999999997
US01,Software,2100_AP,2024-03,-255084.89999999997,255084.9,261607.94,-261607.93999999997
US01,Software,2100_AP,2024-04,-261607.93999999997,261607.94,251163.13,-251163.12999999998
US01,Software,2100_AP,2024-05,-251163.12999999998,251163.13,250118.09,-250118.08999999997
US01,Software,2100_AP,2024-06,-250118.08999999997,250118.09,263620.02,-263620.02
US01,Software,2100_AP,2024-07,-263620.02,263620.02,270776.54,-270776.54
US01,Software,2100_AP,2024-08,-270776.54,270776.54,268956.37,-268956.37
US01,Software,2100_AP,2024-09,-268956.37,268956.37,268934.02999999997,-268934.02999999997
US01,Software,2100_AP,2024-10,-268934.02999999997,268934.03,255427.73,-255427.72999999995
US01,Software,2100_AP,2024-11,-255427.72999999995,255427.73,261764.81,-261764.80999999994
US01,Software,2100_AP,2024-12,-261764.80999999994,261764.81,282465.43,-282465.42999999993
US01,Software,2100_AP,2025-01,-282465.42999999993,282465.43,288277.27,-288277.26999999996
US01,Software,2100_AP,2025-02,-288277.26999999996,288277.27,285984.5,-285984.49999999994
US01,Software,2100_AP,2025-03,-285984.49999999994,285984.5,284375.47,-284375.4699999999
US01,Software,2100_AP,2025-04,-284375.4699999999,284375.47,278068.33,-278068.32999999996
US01,Software,2100_AP,2025-05,-278068.32999999996,278068.33,283304.75,-283304.74999999994
US01,Software,2100_AP,2025-06,-283304.74999999994,283304.75,294632.6,-294632.5999999999
US01,Software,2100_AP,2025-07,-294632.5999999999,294632.6,292026.2,-292026.19999999995
US01,Software,2100_AP,2025-08,-292026.19999999995,292026.2,294027.82,-294027.81999999995
US01,Software,2100_AP,2025-09,-294027.81999999995,294027.82,297560.32,-297560.31999999995
US01,Software,2100_AP,2025-10,-297560.31999999995,297560.32,302156.6,-302156.5999999999
US01,Software,2100_AP,2025-11,-302156.5999999999,302156.6,300785.69,-300785.68999999994
US01,Software,2100_AP,2025-12,-300785.68999999994,300785.69,307291.13,-307291.12999999995
US01,Software,2100_AP,2026-01,-307291.12999999995,307291.13,309206.09,-309206.08999999997
US01,Software,2100_AP,2026-02,-309206.08999999997,309206.09,316000.94,-316000.93999999994
US01,Software,2100_AP,2026-03,-316000.93999999994,316000.94,354986.24,-354986.23999999993
US01,Software,2100_AP,2026-04,-354986.23999999993,354986.24,372988.09,-372988.08999999997
US01,Software,2100_AP,2026-05,-372988.08999999997,372988.09,379654.32,-379654.31999999995
US01,Software,2100_AP,2026-06,-379654.31999999995,379654.32,355156.18,-355156.17999999993
US01,Software,2100_AP,2026-07,-355156.17999999993,355156.18,358212.41,-358212.4099999999
US01,Software,2100_AP,2026-08,-358212.4099999999,358212.41,370188.02,-370188.01999999996
