snapshot_month,document_id,entity,division,counterparty,document_type,functional_currency,transaction_currency,status,age_months,transaction_amount,transaction_fx_to_eur,functional_fx_to_eur,carrying_reporting_eur,carrying_functional_amount,unrealized_fx_gain_loss_functional,realized_fx_gain_loss_functional,monthly_fx_gain_loss_functional,cumulative_fx_gain_loss_functional,unrealized_fx_gain_loss_eur,realized_fx_gain_loss_eur,monthly_fx_gain_loss_eur,cumulative_fx_gain_loss_eur
2025-10,FX-VARSELL-2025-10-01359-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,1414.1097,0.8598130841121495,0.0056768957746617,1215.87,214178.67,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01359-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,1,1414.1097,0.8650369370772132,0.0055767471948961,1223.26,219350.09,0.0,-5171.42,-5171.42,-5171.42,0.0,-28.84,-28.84,-28.84
2025-10,FX-VARSELL-2025-10-01367-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,1875.6518,0.8598130841121495,0.0056768957746617,1612.71,284083.07,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01367-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,1,1875.6518,0.8650369370772132,0.0055767471948961,1622.51,290942.0,0.0,-6858.93,-6858.93,-6858.93,0.0,-38.25,-38.25,-38.25
2025-10,FX-VARSELL-2025-10-01369-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,1993.945,0.8598130841121495,0.0056768957746617,1714.42,301999.56,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01369-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,1,1993.945,0.8650369370772132,0.0055767471948961,1724.84,309291.41,-7291.85,0.0,-7291.85,-7291.85,-40.66,0.0,-40.66,-40.66
2025-12,FX-VARSELL-2025-10-01369-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,2,1993.945,0.8540647381071487,0.0054795378401227,1702.96,310785.33,0.0,-1493.92,-1493.92,-8785.77,0.0,-8.19,-8.19,-48.85
2025-10,FX-VARSELL-2025-10-01372-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,1564.4214,0.8598130841121495,0.0056768957746617,1345.11,236944.64,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01372-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,1,1564.4214,0.8650369370772132,0.0055767471948961,1353.28,242664.76,0.0,-5720.12,-5720.12,-5720.12,0.0,-31.9,-31.9,-31.9
2025-10,FX-VARSELL-2025-10-01376-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,13132.1478,0.1207578552984871,0.0056768957746617,1585.81,279344.57,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01376-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,1,13132.1478,0.1217298048732092,0.0055767471948961,1598.57,286649.18,0.0,-7304.61,-7304.61,-7304.61,0.0,-40.74,-40.74,-40.74
2025-10,FX-VARSELL-2025-10-01377-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,0,1215.87,1.0,0.0056768957746617,1215.87,214178.67,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01377-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,1,1215.87,1.0,0.0055767471948961,1215.87,218024.94,-3846.27,0.0,-3846.27,-3846.27,-21.45,0.0,-21.45,-21.45
2025-12,FX-VARSELL-2025-10-01377-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Settled,2,1215.87,1.0,0.0054795378401227,1215.87,221892.8,0.0,-3867.86,-3867.86,-7714.13,0.0,-21.19,-21.19,-42.64
2025-10,FX-VARSELL-2025-10-01387-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Open,0,28826.3827,0.0411262145644018,0.0056768957746617,1185.52,208832.44,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01387-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Open,1,28826.3827,0.0412642542208174,0.0055767471948961,1189.5,213296.38,-4463.94,0.0,-4463.94,-4463.94,-24.89,0.0,-24.89,-24.89
2025-12,FX-VARSELL-2025-10-01387-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Settled,2,28826.3827,0.0412213290934251,0.0054795378401227,1188.26,216854.05,0.0,-3557.67,-3557.67,-8021.61,0.0,-19.49,-19.49,-44.38
2025-10,FX-VARSELL-2025-10-01394-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,0,1187.2,1.0,0.0056768957746617,1187.2,209128.38,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01394-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,1,1187.2,1.0,0.0055767471948961,1187.2,212883.96,-3755.58,0.0,-3755.58,-3755.58,-20.94,0.0,-20.94,-20.94
2025-12,FX-VARSELL-2025-10-01394-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Settled,2,1187.2,1.0,0.0054795378401227,1187.2,216660.61,0.0,-3776.65,-3776.65,-7532.23,0.0,-20.69,-20.69,-41.63
2025-10,FX-VARSELL-2025-10-01403-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,1857.1013,0.8598130841121495,0.0056768957746617,1596.76,281273.44,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01403-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,1,1857.1013,0.8650369370772132,0.0055767471948961,1606.46,288063.98,-6790.54,0.0,-6790.54,-6790.54,-37.87,0.0,-37.87,-37.87
2025-12,FX-VARSELL-2025-10-01403-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,2,1857.1013,0.8540647381071487,0.0054795378401227,1586.08,289455.07,0.0,-1391.09,-1391.09,-8181.63,0.0,-7.62,-7.62,-45.49
2025-10,FX-VARSELL-2025-10-01404-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,10795.0741,0.1207578552984871,0.0056768957746617,1303.59,229630.78,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01404-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,1,10795.0741,0.1217298048732092,0.0055767471948961,1314.08,235635.57,0.0,-6004.79,-6004.79,-6004.79,0.0,-33.49,-33.49,-33.49
2025-10,FX-VARSELL-2025-10-01423-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,17207.273,0.0411262145644018,0.0056768957746617,707.67,124657.92,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01423-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,1,17207.273,0.0412642542208174,0.0055767471948961,710.05,127323.33,-2665.41,0.0,-2665.41,-2665.41,-14.86,0.0,-14.86,-14.86
2025-12,FX-VARSELL-2025-10-01423-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,2,17207.273,0.0412213290934251,0.0054795378401227,709.31,129447.05,0.0,-2123.72,-2123.72,-4789.13,0.0,-11.64,-11.64,-26.5
2025-10,FX-VARSELL-2025-10-01425-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,972.1415,0.8598130841121495,0.0056768957746617,835.86,147238.92,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01425-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,1,972.1415,0.8650369370772132,0.0055767471948961,840.94,150794.0,0.0,-3555.08,-3555.08,-3555.08,0.0,-19.83,-19.83,-19.83
2025-10,FX-VARSELL-2025-10-01426-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,18449.06,0.0411262145644018,0.0056768957746617,758.74,133654.03,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01426-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,1,18449.06,0.0412642542208174,0.0055767471948961,761.29,136511.48,0.0,-2857.45,-2857.45,-2857.45,0.0,-15.94,-15.94,-15.94
2025-10,FX-VARSELL-2025-10-01434-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,0,7136.8442,0.1207578552984871,0.0056768957746617,861.83,151813.6,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01434-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Settled,1,7136.8442,0.1217298048732092,0.0055767471948961,868.77,155784.36,0.0,-3970.76,-3970.76,-3970.76,0.0,-22.14,-22.14,-22.14
2025-10,FX-VARSELL-2025-10-01437-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,0,919.83,1.0,0.0056768957746617,919.83,162030.45,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01437-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Settled,1,919.83,1.0,0.0055767471948961,919.83,164940.24,0.0,-2909.79,-2909.79,-2909.79,0.0,-16.23,-16.23,-16.23
2025-10,FX-VARSELL-2025-10-01439-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,18141.7135,0.0411262145644018,0.0056768957746617,746.1,131427.46,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01439-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,1,18141.7135,0.0412642542208174,0.0055767471948961,748.6,134235.96,-2808.5,0.0,-2808.5,-2808.5,-15.66,0.0,-15.66,-15.66
2025-12,FX-VARSELL-2025-10-01439-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,2,18141.7135,0.0412213290934251,0.0054795378401227,747.83,136476.84,0.0,-2240.88,-2240.88,-5049.38,0.0,-12.28,-12.28,-27.94
2025-10,FX-VARSELL-2025-10-01448-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,834.8093,0.8598130841121495,0.0056768957746617,717.78,126438.82,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01448-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,1,834.8093,0.8650369370772132,0.0055767471948961,722.14,129491.26,-3052.44,0.0,-3052.44,-3052.44,-17.02,0.0,-17.02,-17.02
2025-12,FX-VARSELL-2025-10-01448-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,2,834.8093,0.8540647381071487,0.0054795378401227,712.98,130116.81,0.0,-625.55,-625.55,-3677.99,0.0,-3.43,-3.43,-20.45
2025-10,FX-VARSELL-2025-10-01458-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,0,1049.62,1.0,0.0056768957746617,1049.62,184893.3,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01458-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,1,1049.62,1.0,0.0055767471948961,1049.62,188213.66,-3320.36,0.0,-3320.36,-3320.36,-18.52,0.0,-18.52,-18.52
2025-12,FX-VARSELL-2025-10-01458-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Settled,2,1049.62,1.0,0.0054795378401227,1049.62,191552.65,0.0,-3338.99,-3338.99,-6659.35,0.0,-18.3,-18.3,-36.82
2025-10,FX-VARSELL-2025-10-01465-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,1181.5242,0.8598130841121495,0.0056768957746617,1015.89,178951.67,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01465-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,1,1181.5242,0.8650369370772132,0.0055767471948961,1022.06,183271.71,-4320.04,0.0,-4320.04,-4320.04,-24.09,0.0,-24.09,-24.09
2025-12,FX-VARSELL-2025-10-01465-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,2,1181.5242,0.8540647381071487,0.0054795378401227,1009.1,184157.87,0.0,-886.16,-886.16,-5206.2,0.0,-4.86,-4.86,-28.95
2025-10,FX-VARSELL-2025-10-01468-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,0,8589.8346,0.1207578552984871,0.0056768957746617,1037.29,182721.34,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01468-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Settled,1,8589.8346,0.1217298048732092,0.0055767471948961,1045.64,187499.98,0.0,-4778.64,-4778.64,-4778.64,0.0,-26.65,-26.65,-26.65
2025-10,FX-VARSELL-2025-10-01469-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,27446.2411,0.0411262145644018,0.0056768957746617,1128.76,198834.02,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01469-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,1,27446.2411,0.0412642542208174,0.0055767471948961,1132.55,203084.34,-4250.32,0.0,-4250.32,-4250.32,-23.7,0.0,-23.7,-23.7
2025-12,FX-VARSELL-2025-10-01469-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,2,27446.2411,0.0412213290934251,0.0054795378401227,1131.37,206471.79,0.0,-3387.45,-3387.45,-7637.77,0.0,-18.56,-18.56,-42.26
2025-10,FX-VARSELL-2025-10-01473-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,0,949.0,1.0,0.0056768957746617,949.0,167168.83,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01473-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,1,949.0,1.0,0.0055767471948961,949.0,170170.88,-3002.05,0.0,-3002.05,-3002.05,-16.74,0.0,-16.74,-16.74
2025-12,FX-VARSELL-2025-10-01473-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Settled,2,949.0,1.0,0.0054795378401227,949.0,173189.79,0.0,-3018.91,-3018.91,-6020.96,0.0,-16.54,-16.54,-33.28
2025-10,FX-VARSELL-2025-10-01475-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,0,6683.3747,0.1207578552984871,0.0056768957746617,807.07,142167.49,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01475-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,1,6683.3747,0.1217298048732092,0.0055767471948961,813.57,145886.12,-3718.63,0.0,-3718.63,-3718.63,-20.74,0.0,-20.74,-20.74
2025-12,FX-VARSELL-2025-10-01475-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Settled,2,6683.3747,0.1212259056296733,0.0054795378401227,810.2,147859.19,0.0,-1973.07,-1973.07,-5691.7,0.0,-10.81,-10.81,-31.55
2025-10,FX-VARSELL-2025-10-01477-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,20694.8295,0.0411262145644018,0.0056768957746617,851.1,149923.49,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01477-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,1,20694.8295,0.0412642542208174,0.0055767471948961,853.96,153128.69,0.0,-3205.2,-3205.2,-3205.2,0.0,-17.87,-17.87,-17.87
2025-10,FX-VARSELL-2025-10-01480-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,0,5438.4868,0.1207578552984871,0.0056768957746617,656.74,115686.46,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01480-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,1,5438.4868,0.1217298048732092,0.0055767471948961,662.03,118712.57,-3026.11,0.0,-3026.11,-3026.11,-16.88,0.0,-16.88,-16.88
2025-12,FX-VARSELL-2025-10-01480-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Settled,2,5438.4868,0.1212259056296733,0.0054795378401227,659.29,120318.54,0.0,-1605.97,-1605.97,-4632.08,0.0,-8.8,-8.8,-25.68
2025-10,FX-VARSELL-2025-10-01499-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,0,5295.8874,0.1207578552984871,0.0056768957746617,639.52,112653.12,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01499-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,1,5295.8874,0.1217298048732092,0.0055767471948961,644.67,115599.65,-2946.53,0.0,-2946.53,-2946.53,-16.43,0.0,-16.43,-16.43
2025-12,FX-VARSELL-2025-10-01499-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Settled,2,5295.8874,0.1212259056296733,0.0054795378401227,642.0,117163.17,0.0,-1563.52,-1563.52,-4510.05,0.0,-8.57,-8.57,-25.0
2025-10,FX-VARSELL-2025-10-01518-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,25811.031,0.0411262145644018,0.0056768957746617,1061.51,186987.76,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01518-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,1,25811.031,0.0412642542208174,0.0055767471948961,1065.07,190984.09,0.0,-3996.33,-3996.33,-3996.33,0.0,-22.29,-22.29,-22.29
2025-10,FX-VARSELL-2025-10-01520-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,28923.158,0.0411262145644018,0.0056768957746617,1189.5,209533.53,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01520-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,1,28923.158,0.0412642542208174,0.0055767471948961,1193.49,214011.85,0.0,-4478.32,-4478.32,-4478.32,0.0,-24.97,-24.97,-24.97
2025-10,FX-VARSELL-2025-10-01521-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,1286.8495,0.8598130841121495,0.0056768957746617,1106.45,194904.05,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01521-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,1,1286.8495,0.8650369370772132,0.0055767471948961,1113.17,199609.19,0.0,-4705.14,-4705.14,-4705.14,0.0,-26.24,-26.24,-26.24
2025-10,FX-VARSELL-2025-10-01522-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,0,1612.76,1.0,0.0056768957746617,1612.76,284091.88,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01522-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Settled,1,1612.76,1.0,0.0055767471948961,1612.76,289193.67,0.0,-5101.79,-5101.79,-5101.79,0.0,-28.45,-28.45,-28.45
2025-10,FX-VARSELL-2025-10-01525-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,0,14833.9832,0.1207578552984871,0.0056768957746617,1791.32,315545.69,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01525-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Settled,1,14833.9832,0.1217298048732092,0.0055767471948961,1805.74,323798.07,0.0,-8252.38,-8252.38,-8252.38,0.0,-46.02,-46.02,-46.02
2025-10,FX-VARSELL-2025-10-01527-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,1442.7205,0.8598130841121495,0.0056768957746617,1240.47,218512.03,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01527-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,1,1442.7205,0.8650369370772132,0.0055767471948961,1248.01,223788.16,0.0,-5276.13,-5276.13,-5276.13,0.0,-29.42,-29.42,-29.42
2025-10,FX-VARSELL-2025-10-01529-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,32338.9841,0.0411262145644018,0.0056768957746617,1329.98,234279.45,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01529-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,1,32338.9841,0.0412642542208174,0.0055767471948961,1334.44,239286.44,0.0,-5006.99,-5006.99,-5006.99,0.0,-27.92,-27.92,-27.92
2025-10,FX-VARSELL-2025-10-01535-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,1462.0154,0.8598130841121495,0.0056768957746617,1257.06,221434.4,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01535-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,1,1462.0154,0.8650369370772132,0.0055767471948961,1264.7,226780.95,0.0,-5346.55,-5346.55,-5346.55,0.0,-29.82,-29.82,-29.82
2025-10,FX-VARSELL-2025-10-01536-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,0,6442.6451,0.1207578552984871,0.0056768957746617,778.0,137046.73,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01536-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Settled,1,6442.6451,0.1217298048732092,0.0055767471948961,784.26,140630.37,0.0,-3583.64,-3583.64,-3583.64,0.0,-19.99,-19.99,-19.99
2025-10,FX-VARSELL-2025-10-01545-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,1106.3218,0.8598130841121495,0.0056768957746617,951.23,167561.65,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01545-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,1,1106.3218,0.8650369370772132,0.0055767471948961,957.01,171607.21,0.0,-4045.56,-4045.56,-4045.56,0.0,-22.56,-22.56,-22.56
2025-10,FX-VARSELL-2025-10-01555-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,1064.9175,0.8598130841121495,0.0056768957746617,915.63,161290.61,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01555-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,1,1064.9175,0.8650369370772132,0.0055767471948961,921.19,165184.11,-3893.5,0.0,-3893.5,-3893.5,-21.71,0.0,-21.71,-21.71
2025-12,FX-VARSELL-2025-10-01555-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,2,1064.9175,0.8540647381071487,0.0054795378401227,909.51,165982.98,0.0,-798.87,-798.87,-4692.37,0.0,-4.38,-4.38,-26.09
2025-10,FX-VARSELL-2025-10-01556-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,0,566.69,1.0,0.0056768957746617,566.69,99823.92,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01556-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,1,566.69,1.0,0.0055767471948961,566.69,101616.58,-1792.66,0.0,-1792.66,-1792.66,-10.0,0.0,-10.0,-10.0
2025-12,FX-VARSELL-2025-10-01556-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Settled,2,566.69,1.0,0.0054795378401227,566.69,103419.31,0.0,-1802.73,-1802.73,-3595.39,0.0,-9.88,-9.88,-19.88
2025-10,FX-VARSELL-2025-10-01574-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,871.0963,0.8598130841121495,0.0056768957746617,748.98,131934.78,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01574-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,1,871.0963,0.8650369370772132,0.0055767471948961,753.53,135119.99,-3185.21,0.0,-3185.21,-3185.21,-17.76,0.0,-17.76,-17.76
2025-12,FX-VARSELL-2025-10-01574-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,2,871.0963,0.8540647381071487,0.0054795378401227,743.97,135772.4,0.0,-652.41,-652.41,-3837.62,0.0,-3.57,-3.57,-21.33
2025-10,FX-VARSELL-2025-10-01577-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,0,653.72,1.0,0.0056768957746617,653.72,115154.48,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01577-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,1,653.72,1.0,0.0055767471948961,653.72,117222.46,-2067.98,0.0,-2067.98,-2067.98,-11.53,0.0,-11.53,-11.53
2025-12,FX-VARSELL-2025-10-01577-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Settled,2,653.72,1.0,0.0054795378401227,653.72,119302.03,0.0,-2079.57,-2079.57,-4147.55,0.0,-11.4,-11.4,-22.93
