month,source_factory,product_family,quality_tier,units,revenue,gross_profit,factory_units_in_sales,unit_mix_pct,gross_margin_pct
2025-09,CN01,Terminals,Premium,10.0,353055.83,67436.48,377.0,0.026525198938992044,0.1910079774068594
2025-09,CN01,Terminals,Professional,35.0,861245.12,265910.82,377.0,0.09283819628647215,0.3087516130134938
2025-09,CZ01,Control Systems,Essential,43.0,887516.01,306214.03,425.0,0.1011764705882353,0.34502366892513864
2025-09,CZ01,Control Systems,Premium,14.0,547865.72,99707.57,425.0,0.03294117647058824,0.18199271529527347
2025-09,CZ01,Control Systems,Professional,28.0,735193.78,229901.68,425.0,0.06588235294117648,0.3127089568140797
2025-09,CZ01,Edge Appliances,Essential,41.0,983454.9199999999,334629.03,425.0,0.09647058823529411,0.34025863635925485
2025-09,CZ01,Edge Appliances,Premium,9.0,386684.52,80390.66,425.0,0.021176470588235293,0.20789728019109738
2025-09,CZ01,Edge Appliances,Professional,21.0,639409.29,203017.33,425.0,0.04941176470588235,0.31750763270893356
2025-09,CZ01,Network Devices,Essential,38.0,841471.03,337289.45,425.0,0.08941176470588236,0.40083311008342143
2025-09,CZ01,Network Devices,Premium,13.0,533906.1,101583.08,425.0,0.03058823529411765,0.1902639434162674
2025-09,CZ01,Network Devices,Professional,27.0,750808.79,237581.94,425.0,0.06352941176470588,0.31643468105907496
2025-09,CZ01,Sensors & Readers,Essential,76.0,1154370.49,471247.25,425.0,0.17882352941176471,0.40822877410873526
2025-09,CZ01,Sensors & Readers,Premium,6.0,176022.09,32779.56,425.0,0.01411764705882353,0.18622412675590885
2025-09,CZ01,Sensors & Readers,Professional,37.0,738210.12,229735.36000000002,425.0,0.08705882352941176,0.3112059206124132
2025-09,CZ01,Terminals,Essential,43.0,818387.9600000001,328826.21,425.0,0.1011764705882353,0.4017974677926591
2025-09,CZ01,Terminals,Premium,7.0,257289.02,45451.03,425.0,0.01647058823529412,0.1766535936900844
2025-09,CZ01,Terminals,Professional,22.0,526088.64,166558.11,425.0,0.05176470588235294,0.31659704722002735
2025-10,CN01,Control Systems,Essential,43.0,872982.15,299098.09,396.0,0.10858585858585859,0.34261650137978195
2025-10,CN01,Control Systems,Premium,9.0,330630.04,69311.3,396.0,0.022727272727272728,0.2096340066377514
2025-10,CN01,Control Systems,Professional,30.0,796903.5,248856.58,396.0,0.07575757575757576,0.312279441613696
2025-10,CN01,Edge Appliances,Essential,42.0,1026258.65,375105.15,396.0,0.10606060606060606,0.3655074186220014
2025-10,CN01,Edge Appliances,Premium,7.0,309518.18,62524.77,396.0,0.017676767676767676,0.20200677711402928
2025-10,CN01,Edge Appliances,Professional,30.0,941537.72,293332.08,396.0,0.07575757575757576,0.3115457551716569
2025-10,CN01,Network Devices,Essential,49.0,1087515.21,439198.51999999996,396.0,0.12373737373737374,0.40385505964555657
2025-10,CN01,Network Devices,Premium,2.0,78583.09,16607.69,396.0,0.005050505050505051,0.21133923341522964
2025-10,CN01,Network Devices,Professional,34.0,972910.88,303002.61,396.0,0.08585858585858586,0.31143922452588874
2025-10,CN01,Sensors & Readers,Essential,32.0,510511.28,203813.61000000002,396.0,0.08080808080808081,0.3992342931188514
2025-10,CN01,Sensors & Readers,Premium,11.0,311848.58999999997,63380.66,396.0,0.027777777777777776,0.2032417719124528
2025-10,CN01,Sensors & Readers,Professional,25.0,505700.45999999996,157019.56,396.0,0.06313131313131314,0.31049914409806945
2025-10,CN01,Terminals,Essential,41.0,775414.86,315465.61,396.0,0.10353535353535354,0.40683462011548244
2025-10,CN01,Terminals,Premium,8.0,273549.85,56995.08,396.0,0.020202020202020204,0.2083535414111907
2025-10,CN01,Terminals,Professional,33.0,807695.23,253869.23,396.0,0.08333333333333333,0.31431314754700235
2025-10,CZ01,Control Systems,Essential,46.0,947633.73,330059.58,432.0,0.10648148148148148,0.34829868286769405
2025-10,CZ01,Control Systems,Premium,14.0,550564.5599999999,101778.04000000001,432.0,0.032407407407407406,0.18486122681053066
2025-10,CZ01,Control Systems,Professional,21.0,540782.34,174241.05,432.0,0.04861111111111111,0.32220181228551215
2025-10,CZ01,Edge Appliances,Essential,46.0,1102956.53,377322.86,432.0,0.10648148148148148,0.3421012975008181
2025-10,CZ01,Edge Appliances,Premium,8.0,345149.26,72798.61,432.0,0.018518518518518517,0.21091921216925105
2025-10,CZ01,Edge Appliances,Professional,21.0,639584.28,205444.55,432.0,0.04861111111111111,0.3212157590865116
2025-10,CZ01,Network Devices,Essential,39.0,861687.88,348642.29,432.0,0.09027777777777778,0.4046039152831069
2025-10,CZ01,Network Devices,Premium,16.0,653295.22,128622.84999999999,432.0,0.037037037037037035,0.19688319470636872
2025-10,CZ01,Network Devices,Professional,21.0,575081.98,186723.41,432.0,0.04861111111111111,0.324690072883174
2025-10,CZ01,Sensors & Readers,Essential,78.0,1184938.94,487452.25,432.0,0.18055555555555555,0.4113733067123273
2025-10,CZ01,Sensors & Readers,Premium,7.0,204771.4,39321.42,432.0,0.016203703703703703,0.19202593721584166
2025-10,CZ01,Sensors & Readers,Professional,38.0,756499.5499999999,238803.84,432.0,0.08796296296296297,0.315669507007638
2025-10,CZ01,Terminals,Essential,46.0,877807.99,354967.9,432.0,0.10648148148148148,0.40437989178020584
2025-10,CZ01,Terminals,Premium,7.0,254998.38999999998,47196.25,432.0,0.016203703703703703,0.18508450190607087
2025-10,CZ01,Terminals,Professional,24.0,573636.85,183905.24,432.0,0.05555555555555555,0.32059523372670357
2025-11,CN01,Control Systems,Essential,35.0,731057.45,278092.66,431.0,0.08120649651972157,0.38039781962416225
2025-11,CN01,Control Systems,Premium,10.0,366764.06,77840.27,431.0,0.02320185614849188,0.21223527190750371
2025-11,CN01,Control Systems,Professional,31.0,827771.25,258588.39,431.0,0.07192575406032482,0.31239112254744295
2025-11,CN01,Edge Appliances,Essential,44.0,1078878.28,392021.32,431.0,0.10208816705336426,0.3633601002700694
2025-11,CN01,Edge Appliances,Premium,8.0,354951.52,72042.6,431.0,0.018561484918793503,0.20296461894289114
2025-11,CN01,Edge Appliances,Professional,30.0,943630.34,294975.93,431.0,0.06960556844547564,0.3125969116253723
2025-11,CN01,Network Devices,Essential,54.0,1208879.05,487275.28,431.0,0.12529002320185614,0.40308025852544965
2025-11,CN01,Network Devices,Premium,2.0,78757.75,16741.58,431.0,0.004640371229698376,0.2125705724198571
2025-11,CN01,Network Devices,Professional,36.0,1035700.99,322659.35000000003,431.0,0.08352668213457076,0.3115371647950245
2025-11,CN01,Sensors & Readers,Essential,53.0,809595.87,332997.15,431.0,0.12296983758700696,0.41131280721577795
2025-11,CN01,Sensors & Readers,Premium,12.0,339370.55,69948.24,431.0,0.027842227378190254,0.2061116970815529
2025-11,CN01,Sensors & Readers,Professional,27.0,545695.96,170527.01,431.0,0.06264501160092807,0.31249454366493756
2025-11,CN01,Terminals,Essential,44.0,832724.48,339773.22000000003,431.0,0.10208816705336426,0.4080259775718375
2025-11,CN01,Terminals,Premium,13.0,457042.37,91387.21,431.0,0.030162412993039442,0.19995347477302816
2025-11,CN01,Terminals,Professional,32.0,779340.16,247260.24,431.0,0.07424593967517401,0.31726870074294644
2025-11,CZ01,Control Systems,Essential,56.0,1136302.98,367031.0,436.0,0.12844036697247707,0.32300452120613116
2025-11,CZ01,Control Systems,Premium,16.0,632804.84,116916.88,436.0,0.03669724770642202,0.1847597752254866
2025-11,CZ01,Control Systems,Professional,21.0,541984.28,175187.65,436.0,0.0481651376146789,0.3232338214680322
2025-11,CZ01,Edge Appliances,Essential,46.0,1106995.28,379499.92,436.0,0.10550458715596331,0.34281981762379327
2025-11,CZ01,Edge Appliances,Premium,9.0,387650.07,82777.92,436.0,0.020642201834862386,0.21353774036465412
2025-11,CZ01,Edge Appliances,Professional,21.0,641005.8,206563.66999999998,436.0,0.0481651376146789,0.32224929946031683
2025-11,CZ01,Network Devices,Essential,41.0,906556.02,368036.04000000004,436.0,0.09403669724770643,0.4059716464074664
2025-11,CZ01,Network Devices,Premium,17.0,698240.38,137424.92,436.0,0.0389908256880734,0.19681605924882203
2025-11,CZ01,Network Devices,Professional,21.0,576360.2,187730.56,436.0,0.0481651376146789,0.3257174246243929
2025-11,CZ01,Sensors & Readers,Essential,62.0,962361.0,392189.39,436.0,0.14220183486238533,0.4075283495486621
2025-11,CZ01,Sensors & Readers,Premium,7.0,205226.52,39668.75,436.0,0.016055045871559634,0.1932925140474048
2025-11,CZ01,Sensors & Readers,Professional,40.0,800977.01,252802.24,436.0,0.09174311926605505,0.3156173483680886
2025-11,CZ01,Terminals,Essential,47.0,894546.31,363563.45,436.0,0.10779816513761468,0.40642216723246
2025-11,CZ01,Terminals,Premium,3.0,105471.31999999999,21080.59,436.0,0.006880733944954129,0.1998703533813742
2025-11,CZ01,Terminals,Professional,29.0,701680.24,223747.0,436.0,0.06651376146788991,0.31887316650102615
2025-12,CN01,Control Systems,Essential,36.0,751081.25,287283.92,447.0,0.08053691275167785,0.382493798107728
2025-12,CN01,Control Systems,Premium,11.0,402174.53,86442.33,447.0,0.024608501118568233,0.21493735567988353
2025-12,CN01,Control Systems,Professional,31.0,827794.59,259711.19,447.0,0.06935123042505593,0.31373868969112256
2025-12,CN01,Edge Appliances,Essential,49.0,1199996.85,437944.42,447.0,0.10961968680089486,0.3649546413392668
2025-12,CN01,Edge Appliances,Premium,9.0,399708.21,81676.37000000001,447.0,0.020134228187919462,0.2043399859112226
2025-12,CN01,Edge Appliances,Professional,28.0,875048.5700000001,276493.41,447.0,0.06263982102908278,0.3159749292544984
2025-12,CN01,Network Devices,Essential,54.0,1200239.85,487326.21,447.0,0.12080536912751678,0.40602402094881285
2025-12,CN01,Network Devices,Premium,2.0,78759.97,16866.33,447.0,0.0044742729306487695,0.21414850716677522
2025-12,CN01,Network Devices,Professional,37.0,1061411.65,332980.61,447.0,0.08277404921700224,0.3137148626548427
2025-12,CN01,Sensors & Readers,Essential,55.0,840959.7999999999,346603.66,447.0,0.12304250559284116,0.4121524714974485
2025-12,CN01,Sensors & Readers,Premium,14.0,396911.57,82051.13,447.0,0.03131991051454139,0.2067239561698844
2025-12,CN01,Sensors & Readers,Professional,28.0,566455.87,177650.91,447.0,0.06263982102908278,0.31361827003399223
2025-12,CN01,Terminals,Essential,44.0,833995.24,340948.77,447.0,0.09843400447427293,0.4088138080979935
2025-12,CN01,Terminals,Premium,15.0,529737.91,105945.31,447.0,0.03355704697986577,0.19999571108663902
2025-12,CN01,Terminals,Professional,34.0,828472.0700000001,263826.14,447.0,0.07606263982102908,0.3184490456027081
2025-12,CZ01,Control Systems,Essential,57.0,1159030.99,377225.98,451.0,0.12638580931263857,0.3254666900666737
2025-12,CZ01,Control Systems,Premium,18.0,708732.2000000001,133335.64,451.0,0.03991130820399113,0.1881326120077513
2025-12,CZ01,Control Systems,Professional,22.0,567644.66,184306.03,451.0,0.04878048780487805,0.3246855700183985
2025-12,CZ01,Edge Appliances,Essential,48.0,1155779.27,400721.44,451.0,0.10643015521064302,0.3467110463055805
2025-12,CZ01,Edge Appliances,Premium,9.0,387661.02,83391.04000000001,451.0,0.019955654101995565,0.21511329666315174
2025-12,CZ01,Edge Appliances,Professional,24.0,743936.65,237061.88999999998,451.0,0.05321507760532151,0.3186587056841466
2025-12,CZ01,Network Devices,Essential,39.0,867964.24,351920.56,451.0,0.08647450110864745,0.40545513718399273
2025-12,CZ01,Network Devices,Premium,18.0,741754.32,146321.46,451.0,0.03991130820399113,0.19726404829027488
2025-12,CZ01,Network Devices,Professional,21.0,576376.45,188494.64,451.0,0.04656319290465632,0.3270339029292401
2025-12,CZ01,Sensors & Readers,Essential,66.0,1024049.8099999999,418650.44,451.0,0.14634146341463414,0.4088184343298692
2025-12,CZ01,Sensors & Readers,Premium,8.0,235934.2,45484.25,451.0,0.017738359201773836,0.19278362356962236
2025-12,CZ01,Sensors & Readers,Professional,41.0,823052.32,260235.01,451.0,0.09090909090909091,0.31618282784258483
2025-12,CZ01,Terminals,Essential,47.0,895818.85,364771.02999999997,451.0,0.10421286031042129,0.40719284931322886
2025-12,CZ01,Terminals,Premium,3.0,105474.3,21250.739999999998,451.0,0.0066518847006651885,0.20147789556318457
2025-12,CZ01,Terminals,Professional,30.0,725455.5700000001,232466.44,451.0,0.06651884700665188,0.3204420085988174
2026-01,CN01,Control Systems,Essential,23.0,479360.05,176136.88,318.0,0.07232704402515723,0.3674417173479517
2026-01,CN01,Control Systems,Premium,5.0,183799.82,36406.67,318.0,0.015723270440251572,0.198077832720402
2026-01,CN01,Control Systems,Professional,24.0,634935.01,192866.85,318.0,0.07547169811320754,0.30375841143174637
2026-01,CN01,Edge Appliances,Essential,36.0,879759.02,312983.46,318.0,0.11320754716981132,0.3557604444908107
2026-01,CN01,Edge Appliances,Premium,5.0,216690.29,42774.6,318.0,0.015723270440251572,0.19739970812720772
2026-01,CN01,Edge Appliances,Professional,20.0,622107.91,189433.13,318.0,0.06289308176100629,0.30450204370492573
2026-01,CN01,Network Devices,Essential,39.0,865338.65,342184.85000000003,318.0,0.12264150943396226,0.39543460817334347
2026-01,CN01,Network Devices,Premium,2.0,78391.17,15718.1,318.0,0.006289308176100629,0.20050855217494523
2026-01,CN01,Network Devices,Professional,25.0,703591.63,215679.34,318.0,0.07861635220125786,0.30654051413317696
2026-01,CN01,Sensors & Readers,Essential,43.0,653918.89,263358.65,318.0,0.13522012578616352,0.40273901553753866
2026-01,CN01,Sensors & Readers,Premium,7.0,200417.12,37626.11,318.0,0.0220125786163522,0.18773900153839154
2026-01,CN01,Sensors & Readers,Professional,19.0,384487.47,115602.32,318.0,0.059748427672955975,0.30066602690589633
2026-01,CN01,Terminals,Essential,37.0,694785.8200000001,278127.04,318.0,0.11635220125786164,0.40030615478018816
2026-01,CN01,Terminals,Premium,7.0,244954.26,45987.46,318.0,0.0220125786163522,0.18773896808326582
2026-01,CN01,Terminals,Professional,26.0,625890.07,193688.89,318.0,0.08176100628930817,0.309461516141325
2026-01,CZ01,Control Systems,Essential,48.0,970397.81,310097.61000000004,348.0,0.13793103448275862,0.3195572030402666
2026-01,CZ01,Control Systems,Premium,10.0,390483.79000000004,68362.47,348.0,0.028735632183908046,0.17507121102261375
2026-01,CZ01,Control Systems,Professional,21.0,544615.64,168906.58,348.0,0.0603448275862069,0.3101390551325334
2026-01,CZ01,Edge Appliances,Essential,36.0,865540.22,296280.0,348.0,0.10344827586206896,0.342306449953302
2026-01,CZ01,Edge Appliances,Premium,5.0,216690.29,42774.6,348.0,0.014367816091954023,0.19739970812720772
2026-01,CZ01,Edge Appliances,Professional,18.0,551795.23,170599.50999999998,348.0,0.05172413793103448,0.30917177373932714
2026-01,CZ01,Network Devices,Essential,33.0,731324.22,289235.24,348.0,0.09482758620689655,0.39549522918849866
2026-01,CZ01,Network Devices,Premium,10.0,405606.06,75995.08,348.0,0.028735632183908046,0.18736179632030153
2026-01,CZ01,Network Devices,Professional,18.0,495149.33,155237.61000000002,348.0,0.05172413793103448,0.3135167526127926
2026-01,CZ01,Sensors & Readers,Essential,52.0,804957.25,320741.95,348.0,0.14942528735632185,0.39845836533555046
2026-01,CZ01,Sensors & Readers,Premium,5.0,145082.16999999998,26530.98,348.0,0.014367816091954023,0.18286864609207323
2026-01,CZ01,Sensors & Readers,Professional,32.0,641184.48,194706.28,348.0,0.09195402298850575,0.30366655162957157
2026-01,CZ01,Terminals,Essential,36.0,680067.27,271067.67,348.0,0.10344827586206896,0.3985894954185929
2026-01,CZ01,Terminals,Premium,3.0,104980.4,19692.42,348.0,0.008620689655172414,0.18758187242570992
2026-01,CZ01,Terminals,Professional,21.0,507668.92,156005.37,348.0,0.0603448275862069,0.3072974607151448
2026-02,CN01,Control Systems,Essential,23.0,482541.51,178293.56,350.0,0.06571428571428571,0.3694885441047341
2026-02,CN01,Control Systems,Premium,12.0,453773.56,87233.16,350.0,0.03428571428571429,0.192239406808982
2026-02,CN01,Control Systems,Professional,22.0,582571.87,179256.48,350.0,0.06285714285714286,0.30769848190576043
2026-02,CN01,Edge Appliances,Essential,36.0,887188.2,317139.18,350.0,0.10285714285714286,0.35746550731851484
2026-02,CN01,Edge Appliances,Premium,6.0,265978.77,51643.17,350.0,0.017142857142857144,0.1941627521625128
2026-02,CN01,Edge Appliances,Professional,24.0,749445.15,230457.27,350.0,0.06857142857142857,0.30750385134922814
2026-02,CN01,Network Devices,Essential,43.0,958603.72,381428.35,350.0,0.12285714285714286,0.397899926781006
2026-02,CN01,Network Devices,Premium,6.0,253223.28999999998,45149.67,350.0,0.017142857142857144,0.17829983174138525
2026-02,CN01,Network Devices,Professional,17.0,491273.39999999997,148487.71,350.0,0.04857142857142857,0.3022506612407674
2026-02,CN01,Sensors & Readers,Essential,57.0,872956.14,353406.98,350.0,0.16285714285714287,0.40483933133227057
2026-02,CN01,Sensors & Readers,Premium,7.0,201747.28,38431.66,350.0,0.02,0.19049406762757845
2026-02,CN01,Sensors & Readers,Professional,25.0,501259.89,154349.73,350.0,0.07142857142857142,0.30792356037104823
2026-02,CN01,Terminals,Essential,38.0,717961.97,288891.05,350.0,0.10857142857142857,0.402376535347687
2026-02,CN01,Terminals,Premium,7.0,244209.06,47320.15,350.0,0.02,0.19376901905277388
2026-02,CN01,Terminals,Professional,27.0,657049.32,203926.72,350.0,0.07714285714285714,0.3103674469977383
2026-02,CZ01,Control Systems,Essential,51.0,1035614.31,334479.79,353.0,0.14447592067988668,0.32297718056831404
2026-02,CZ01,Control Systems,Premium,6.0,233285.68,42302.07,353.0,0.0169971671388102,0.18133161881175047
2026-02,CZ01,Control Systems,Professional,25.0,659655.16,203930.93,353.0,0.0708215297450425,0.309147782608113
2026-02,CZ01,Edge Appliances,Essential,38.0,920131.1799999999,314614.56,353.0,0.10764872521246459,0.34192359398145816
2026-02,CZ01,Edge Appliances,Premium,7.0,304776.33,61259.149999999994,353.0,0.019830028328611898,0.2009970721807694
2026-02,CZ01,Edge Appliances,Professional,20.0,616042.15,192202.28,353.0,0.056657223796033995,0.31199533992925643
2026-02,CZ01,Network Devices,Essential,32.0,716107.8099999999,284052.06,353.0,0.0906515580736544,0.39666102789746144
2026-02,CZ01,Network Devices,Premium,7.0,283060.45999999996,54848.340000000004,353.0,0.019830028328611898,0.1937689919672992
2026-02,CZ01,Network Devices,Professional,29.0,807470.97,253848.47,353.0,0.0821529745042493,0.3143747322581764
2026-02,CZ01,Sensors & Readers,Essential,40.0,627003.67,249860.53,353.0,0.11331444759206799,0.3984993102193484
2026-02,CZ01,Sensors & Readers,Premium,5.0,146045.08,27112.22,353.0,0.014164305949008499,0.18564281658786455
2026-02,CZ01,Sensors & Readers,Professional,28.0,567545.29,172691.19,353.0,0.07932011331444759,0.30427737317668513
2026-02,CZ01,Terminals,Essential,39.0,749022.46,298069.2,353.0,0.11048158640226628,0.39794427526245346
2026-02,CZ01,Terminals,Premium,3.0,105677.15,20114.32,353.0,0.0084985835694051,0.19033745705670527
2026-02,CZ01,Terminals,Professional,23.0,558640.68,173426.98,353.0,0.06515580736543909,0.3104445956209276
2026-03,CN01,Control Systems,Essential,27.0,577668.4,197674.87,380.0,0.07105263157894737,0.3421943627174344
2026-03,CN01,Control Systems,Premium,14.0,545249.13,79644.22,380.0,0.03684210526315789,0.1460694123436749
2026-03,CN01,Control Systems,Professional,22.0,593789.8099999999,161807.26,380.0,0.05789473684210526,0.27249921988388454
2026-03,CN01,Edge Appliances,Essential,39.0,978141.87,321714.94,380.0,0.10263157894736842,0.32890417010775747
2026-03,CN01,Edge Appliances,Premium,6.0,271100.41,41252.54,380.0,0.015789473684210527,0.15216701442834413
2026-03,CN01,Edge Appliances,Professional,23.0,735078.91,199215.74,380.0,0.060526315789473685,0.2710127270553851
2026-03,CN01,Network Devices,Essential,51.0,1155477.25,426450.39,380.0,0.13421052631578947,0.36906861645263894
2026-03,CN01,Network Devices,Premium,6.0,258099.36,34932.5,380.0,0.015789473684210527,0.13534516319606527
2026-03,CN01,Network Devices,Professional,19.0,551293.25,149813.39,380.0,0.05,0.27174900109878003
2026-03,CN01,Sensors & Readers,Essential,56.0,880536.15,329089.12,380.0,0.14736842105263157,0.37373720545147404
2026-03,CN01,Sensors & Readers,Premium,9.0,262406.9,39674.55,380.0,0.02368421052631579,0.15119476660103068
2026-03,CN01,Sensors & Readers,Professional,27.0,551945.4,150595.36,380.0,0.07105263157894737,0.2728446690560334
2026-03,CN01,Terminals,Essential,43.0,828946.19,308933.35,380.0,0.11315789473684211,0.37268203138734496
2026-03,CN01,Terminals,Premium,9.0,323136.21,47859.84,380.0,0.02368421052631579,0.14811042067987365
2026-03,CN01,Terminals,Professional,29.0,724751.6799999999,197672.81,380.0,0.07631578947368421,0.27274556990333576
2026-03,CZ01,Control Systems,Essential,55.0,1145515.9000000001,336519.91000000003,383.0,0.14360313315926893,0.293771487589129
2026-03,CZ01,Control Systems,Premium,7.0,276537.83,38732.34,383.0,0.018276762402088774,0.1400616327972198
2026-03,CZ01,Control Systems,Professional,27.0,731786.74,198591.11,383.0,0.07049608355091384,0.2713783936560534
2026-03,CZ01,Edge Appliances,Essential,41.0,1003614.28,300377.5,383.0,0.10704960835509138,0.29929576131579155
2026-03,CZ01,Edge Appliances,Premium,6.0,268024.73,42055.99,383.0,0.015665796344647518,0.15691085669594743
2026-03,CZ01,Edge Appliances,Professional,21.0,660858.51,182704.1,383.0,0.05483028720626632,0.2764647760985933
2026-03,CZ01,Network Devices,Essential,33.0,750353.74,275947.44,383.0,0.08616187989556136,0.36775646643675025
2026-03,CZ01,Network Devices,Premium,7.0,288511.06,43781.38,383.0,0.018276762402088774,0.15174939913915259
2026-03,CZ01,Network Devices,Professional,31.0,879257.35,245976.16,383.0,0.08093994778067885,0.2797544541424647
2026-03,CZ01,Sensors & Readers,Essential,47.0,746408.79,276471.94,383.0,0.1227154046997389,0.3704028458721661
2026-03,CZ01,Sensors & Readers,Premium,7.0,209586.55,29559.79,383.0,0.018276762402088774,0.14103858286707807
2026-03,CZ01,Sensors & Readers,Professional,29.0,596986.57,161180.75,383.0,0.07571801566579635,0.269990579520072
2026-03,CZ01,Terminals,Essential,42.0,820212.75,302651.94,383.0,0.10966057441253264,0.36899199628389096
2026-03,CZ01,Terminals,Premium,3.0,107712.07,15953.279999999999,383.0,0.007832898172323759,0.14811042067987365
2026-03,CZ01,Terminals,Professional,27.0,669701.35,184042.15,383.0,0.07049608355091384,0.2748122726645243
2026-04,CN01,Control Systems,Essential,28.0,609868.03,201166.63999999998,402.0,0.06965174129353234,0.32985273879662125
2026-04,CN01,Control Systems,Premium,14.0,552172.92,71842.58,402.0,0.03482587064676617,0.13010884343984128
2026-04,CN01,Control Systems,Professional,22.0,601329.92,155883.68,402.0,0.05472636815920398,0.25923153798833093
2026-04,CN01,Edge Appliances,Essential,43.0,1089759.67,338789.08,402.0,0.10696517412935323,0.31088421541604677
2026-04,CN01,Edge Appliances,Premium,6.0,274542.96,37430.52,402.0,0.014925373134328358,0.13633756990162849
2026-04,CN01,Edge Appliances,Professional,26.0,842425.6799999999,216750.05,402.0,0.06467661691542288,0.25729278575648357
2026-04,CN01,Network Devices,Essential,54.0,1241268.71,443643.37,402.0,0.13432835820895522,0.35741122484268534
2026-04,CN01,Network Devices,Premium,6.0,261376.79,31144.16,402.0,0.014925373134328358,0.11915426767617736
2026-04,CN01,Network Devices,Professional,22.0,653305.11,166561.19,402.0,0.05472636815920398,0.2549516105881982
2026-04,CN01,Sensors & Readers,Essential,57.0,907396.03,329180.5,402.0,0.1417910447761194,0.3627748955436801
2026-04,CN01,Sensors & Readers,Premium,10.0,293485.76,40400.83,402.0,0.024875621890547265,0.13765856987405453
2026-04,CN01,Sensors & Readers,Professional,32.0,658104.81,172168.44,402.0,0.07960199004975124,0.2616124930009249
2026-04,CN01,Terminals,Essential,41.0,799857.33,289437.02,402.0,0.10199004975124377,0.3618608083519095
2026-04,CN01,Terminals,Premium,11.0,402406.68,52258.64,402.0,0.02736318407960199,0.1298652398116254
2026-04,CN01,Terminals,Professional,30.0,756868.85,197148.92,402.0,0.07462686567164178,0.26047963263384405
2026-04,CZ01,Control Systems,Essential,55.0,1153100.18,316063.74,390.0,0.14102564102564102,0.27409911600221937
2026-04,CZ01,Control Systems,Premium,8.0,314017.68,41604.36,390.0,0.020512820512820513,0.13249050180868796
2026-04,CZ01,Control Systems,Professional,27.0,741079.21,191262.64,390.0,0.06923076923076923,0.25808663557030564
2026-04,CZ01,Edge Appliances,Essential,42.0,1042388.99,300437.52,390.0,0.1076923076923077,0.2882201585801477
2026-04,CZ01,Edge Appliances,Premium,6.0,271428.21,38321.13,390.0,0.015384615384615385,0.1411832985230238
2026-04,CZ01,Edge Appliances,Professional,23.0,733890.4299999999,192795.52,390.0,0.05897435897435897,0.2627034120066125
2026-04,CZ01,Network Devices,Essential,35.0,804304.5399999999,287251.77999999997,390.0,0.08974358974358974,0.35714305429632415
2026-04,CZ01,Network Devices,Premium,9.0,370790.35000000003,52274.35,390.0,0.023076923076923078,0.1409808804355345
2026-04,CZ01,Network Devices,Professional,31.0,892339.22,237201.69999999998,390.0,0.07948717948717948,0.265820099221908
2026-04,CZ01,Sensors & Readers,Essential,48.0,768399.68,277091.35,390.0,0.12307692307692308,0.3606083620440862
2026-04,CZ01,Sensors & Readers,Premium,6.0,182498.94,22556.65,390.0,0.015384615384615385,0.12359880008070184
2026-04,CZ01,Sensors & Readers,Professional,31.0,646121.69,165841.08,390.0,0.07948717948717948,0.2566715876694992
2026-04,CZ01,Terminals,Essential,41.0,808885.87,290013.39,390.0,0.10512820512820513,0.3585343751894195
2026-04,CZ01,Terminals,Premium,3.0,109079.83,14419.67,390.0,0.007692307692307693,0.13219373370860588
2026-04,CZ01,Terminals,Professional,25.0,627416.88,164233.45,390.0,0.0641025641025641,0.2617612870090457
2026-05,CN01,Control Systems,Essential,29.0,635677.07,219503.71,408.0,0.07107843137254902,0.3453069496434723
2026-05,CN01,Control Systems,Premium,15.0,593565.9,89709.0,408.0,0.03676470588235294,0.15113570371882887
2026-05,CN01,Control Systems,Professional,22.0,606214.6,166838.6,408.0,0.05392156862745098,0.27521376093548394
2026-05,CN01,Edge Appliances,Essential,42.0,1075679.91,353853.79,408.0,0.10294117647058823,0.32895825859571926
2026-05,CN01,Edge Appliances,Premium,8.0,370077.52,57243.25,408.0,0.0196078431372549,0.1546790791291511
2026-05,CN01,Edge Appliances,Professional,26.0,849268.81,232125.62,408.0,0.06372549019607843,0.27332408451453666
2026-05,CN01,Network Devices,Essential,51.0,1181162.49,438163.77,408.0,0.125,0.37095977370564825
2026-05,CN01,Network Devices,Premium,6.0,263499.99,36536.340000000004,408.0,0.014705882352941176,0.13865784207430143
2026-05,CN01,Network Devices,Professional,21.0,627972.49,170383.45,408.0,0.051470588235294115,0.27132311162229417
2026-05,CN01,Sensors & Readers,Essential,59.0,944251.02,355802.82,408.0,0.14460784313725492,0.3768095691334281
2026-05,CN01,Sensors & Readers,Premium,11.0,327879.06,50418.02,408.0,0.02696078431372549,0.15377017367318302
2026-05,CN01,Sensors & Readers,Professional,32.0,663450.72,184130.36,408.0,0.0784313725490196,0.27753434347015254
2026-05,CN01,Terminals,Essential,44.0,865609.9,324682.94,408.0,0.10784313725490197,0.3750915279504081
2026-05,CN01,Terminals,Premium,12.0,442330.78,66076.0,408.0,0.029411764705882353,0.1493814199409772
2026-05,CN01,Terminals,Professional,30.0,758015.91,211163.88999999998,408.0,0.07352941176470588,0.27857448269126694
2026-05,CZ01,Control Systems,Essential,59.0,1248694.4,364143.77,406.0,0.14532019704433496,0.29161960684695953
2026-05,CZ01,Control Systems,Premium,8.0,316568.48,48009.56,406.0,0.019704433497536946,0.15165615982993633
