month,entity,division,journal_id,journal_type,account,debit,credit,counterparty,description,cash_flow_category,product,customer,functional_currency,fx_to_eur,local_debit,local_credit,local_rounding_adjustment,reporting_debit_from_local,reporting_credit_from_local
2023-09,ES01,Events,SERV-2023-09-00496-ES01,service_cost,5050_SERVICE_DELIVERY,41821.34,0.0,EXTERNAL,Direct service delivery,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C024
customer_segment                                             Strategic
product                                                   EV-TRN-EXE-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Executive Workshop
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                    96752.45
revenue                                                       96752.45
variable_production_cost                                      41821.34
variable_selling_cost                                          6792.02
fixed_production_cost                                          5055.32
marginal_contribution                                         48139.09
gross_profit                                                  43083.77
opex                                                      12737.669015
ebit_before_dep                                           30346.100985
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   8383.809015
workforce_opening_fte_allocated                               1.290034
workforce_hires_allocated                                     0.006505
workforce_attrition_allocated                                 0.011827
workforce_ending_fte_allocated                                1.284712
workforce_average_fte_allocated                               1.287366
non_people_opex_before_actions                                 4353.86
non_people_opex                                                4353.86
Name: 496, dtype: object>",C024,EUR,1.0,41821.34,0.0,0.0,41821.34,0.0
2023-09,ES01,Events,SERV-2023-09-00496-ES01,service_cost,2100_AP,0.0,41821.34,EXTERNAL,Direct service delivery accrual,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C024
customer_segment                                             Strategic
product                                                   EV-TRN-EXE-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Executive Workshop
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                    96752.45
revenue                                                       96752.45
variable_production_cost                                      41821.34
variable_selling_cost                                          6792.02
fixed_production_cost                                          5055.32
marginal_contribution                                         48139.09
gross_profit                                                  43083.77
opex                                                      12737.669015
ebit_before_dep                                           30346.100985
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   8383.809015
workforce_opening_fte_allocated                               1.290034
workforce_hires_allocated                                     0.006505
workforce_attrition_allocated                                 0.011827
workforce_ending_fte_allocated                                1.284712
workforce_average_fte_allocated                               1.287366
non_people_opex_before_actions                                 4353.86
non_people_opex                                                4353.86
Name: 496, dtype: object>",C024,EUR,1.0,0.0,41821.34,0.0,0.0,41821.34
2023-09,ES01,Events,FIX-2023-09-00496-ES01,fixed_production,5400_FIXED_PRODUCTION,5055.32,0.0,EXTERNAL,Fixed delivery capacity cost,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C024
customer_segment                                             Strategic
product                                                   EV-TRN-EXE-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Executive Workshop
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                    96752.45
revenue                                                       96752.45
variable_production_cost                                      41821.34
variable_selling_cost                                          6792.02
fixed_production_cost                                          5055.32
marginal_contribution                                         48139.09
gross_profit                                                  43083.77
opex                                                      12737.669015
ebit_before_dep                                           30346.100985
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   8383.809015
workforce_opening_fte_allocated                               1.290034
workforce_hires_allocated                                     0.006505
workforce_attrition_allocated                                 0.011827
workforce_ending_fte_allocated                                1.284712
workforce_average_fte_allocated                               1.287366
non_people_opex_before_actions                                 4353.86
non_people_opex                                                4353.86
Name: 496, dtype: object>",C024,EUR,1.0,5055.32,0.0,0.0,5055.32,0.0
2023-09,ES01,Events,FIX-2023-09-00496-ES01,fixed_production,2100_AP,0.0,5055.32,EXTERNAL,Fixed delivery capacity accrual,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C024
customer_segment                                             Strategic
product                                                   EV-TRN-EXE-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Executive Workshop
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                    96752.45
revenue                                                       96752.45
variable_production_cost                                      41821.34
variable_selling_cost                                          6792.02
fixed_production_cost                                          5055.32
marginal_contribution                                         48139.09
gross_profit                                                  43083.77
opex                                                      12737.669015
ebit_before_dep                                           30346.100985
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   8383.809015
workforce_opening_fte_allocated                               1.290034
workforce_hires_allocated                                     0.006505
workforce_attrition_allocated                                 0.011827
workforce_ending_fte_allocated                                1.284712
workforce_average_fte_allocated                               1.287366
non_people_opex_before_actions                                 4353.86
non_people_opex                                                4353.86
Name: 496, dtype: object>",C024,EUR,1.0,0.0,5055.32,0.0,0.0,5055.32
2023-09,ES01,Events,VARSELL-2023-09-00496-ES01,variable_selling,5300_VARIABLE_SELLING,6792.02,0.0,EXTERNAL,Variable selling and logistics,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C024
customer_segment                                             Strategic
product                                                   EV-TRN-EXE-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Executive Workshop
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                    96752.45
revenue                                                       96752.45
variable_production_cost                                      41821.34
variable_selling_cost                                          6792.02
fixed_production_cost                                          5055.32
marginal_contribution                                         48139.09
gross_profit                                                  43083.77
opex                                                      12737.669015
ebit_before_dep                                           30346.100985
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   8383.809015
workforce_opening_fte_allocated                               1.290034
workforce_hires_allocated                                     0.006505
workforce_attrition_allocated                                 0.011827
workforce_ending_fte_allocated                                1.284712
workforce_average_fte_allocated                               1.287366
non_people_opex_before_actions                                 4353.86
non_people_opex                                                4353.86
Name: 496, dtype: object>",C024,EUR,1.0,6792.02,0.0,0.0,6792.02,0.0
2023-09,ES01,Events,VARSELL-2023-09-00496-ES01,variable_selling,2100_AP,0.0,6792.02,EXTERNAL,Variable selling accrual,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C024
customer_segment                                             Strategic
product                                                   EV-TRN-EXE-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Executive Workshop
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                    96752.45
revenue                                                       96752.45
variable_production_cost                                      41821.34
variable_selling_cost                                          6792.02
fixed_production_cost                                          5055.32
marginal_contribution                                         48139.09
gross_profit                                                  43083.77
opex                                                      12737.669015
ebit_before_dep                                           30346.100985
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   8383.809015
workforce_opening_fte_allocated                               1.290034
workforce_hires_allocated                                     0.006505
workforce_attrition_allocated                                 0.011827
workforce_ending_fte_allocated                                1.284712
workforce_average_fte_allocated                               1.287366
non_people_opex_before_actions                                 4353.86
non_people_opex                                                4353.86
Name: 496, dtype: object>",C024,EUR,1.0,0.0,6792.02,0.0,0.0,6792.02
2023-09,ES01,Events,OPEX-2023-09-00496-ES01,opex,6000_OPEX,4353.86,0.0,EXTERNAL,Non-people operating expenses,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C024
customer_segment                                             Strategic
product                                                   EV-TRN-EXE-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Executive Workshop
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                    96752.45
revenue                                                       96752.45
variable_production_cost                                      41821.34
variable_selling_cost                                          6792.02
fixed_production_cost                                          5055.32
marginal_contribution                                         48139.09
gross_profit                                                  43083.77
opex                                                      12737.669015
ebit_before_dep                                           30346.100985
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   8383.809015
workforce_opening_fte_allocated                               1.290034
workforce_hires_allocated                                     0.006505
workforce_attrition_allocated                                 0.011827
workforce_ending_fte_allocated                                1.284712
workforce_average_fte_allocated                               1.287366
non_people_opex_before_actions                                 4353.86
non_people_opex                                                4353.86
Name: 496, dtype: object>",C024,EUR,1.0,4353.86,0.0,0.0,4353.86,0.0
2023-09,ES01,Events,OPEX-2023-09-00496-ES01,opex,2100_AP,0.0,4353.86,EXTERNAL,Non-people operating expense accrual,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C024
customer_segment                                             Strategic
product                                                   EV-TRN-EXE-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Executive Workshop
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                    96752.45
revenue                                                       96752.45
variable_production_cost                                      41821.34
variable_selling_cost                                          6792.02
fixed_production_cost                                          5055.32
marginal_contribution                                         48139.09
gross_profit                                                  43083.77
opex                                                      12737.669015
ebit_before_dep                                           30346.100985
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   8383.809015
workforce_opening_fte_allocated                               1.290034
workforce_hires_allocated                                     0.006505
workforce_attrition_allocated                                 0.011827
workforce_ending_fte_allocated                                1.284712
workforce_average_fte_allocated                               1.287366
non_people_opex_before_actions                                 4353.86
non_people_opex                                                4353.86
Name: 496, dtype: object>",C024,EUR,1.0,0.0,4353.86,0.0,0.0,4353.86
2023-09,ES01,Events,SALE-2023-09-00497-ES01,sale,1100_AR,91012.9,0.0,EXTERNAL,External customer invoice,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C025
customer_segment                                                  Core
product                                                   EV-TRN-TEC-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Technical Bootcamp
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                     91012.9
revenue                                                        91012.9
variable_production_cost                                      38053.57
variable_selling_cost                                          6389.11
fixed_production_cost                                          4755.42
marginal_contribution                                         46570.22
gross_profit                                                   41814.8
opex                                                      11982.044596
ebit_before_dep                                           29832.755404
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   7886.464596
workforce_opening_fte_allocated                               1.213507
workforce_hires_allocated                                     0.006119
workforce_attrition_allocated                                 0.011125
workforce_ending_fte_allocated                                1.208501
workforce_average_fte_allocated                               1.210997
non_people_opex_before_actions                                 4095.58
non_people_opex                                                4095.58
Name: 497, dtype: object>",C025,EUR,1.0,91012.9,0.0,0.0,91012.9,0.0
2023-09,ES01,Events,SALE-2023-09-00497-ES01,sale,4000_EXTERNAL_REVENUE,0.0,91012.9,EXTERNAL,External customer invoice,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C025
customer_segment                                                  Core
product                                                   EV-TRN-TEC-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Technical Bootcamp
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                     91012.9
revenue                                                        91012.9
variable_production_cost                                      38053.57
variable_selling_cost                                          6389.11
fixed_production_cost                                          4755.42
marginal_contribution                                         46570.22
gross_profit                                                   41814.8
opex                                                      11982.044596
ebit_before_dep                                           29832.755404
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   7886.464596
workforce_opening_fte_allocated                               1.213507
workforce_hires_allocated                                     0.006119
workforce_attrition_allocated                                 0.011125
workforce_ending_fte_allocated                                1.208501
workforce_average_fte_allocated                               1.210997
non_people_opex_before_actions                                 4095.58
non_people_opex                                                4095.58
Name: 497, dtype: object>",C025,EUR,1.0,0.0,91012.9,0.0,0.0,91012.9
2023-09,ES01,Events,SERV-2023-09-00497-ES01,service_cost,5050_SERVICE_DELIVERY,38053.57,0.0,EXTERNAL,Direct service delivery,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C025
customer_segment                                                  Core
product                                                   EV-TRN-TEC-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Technical Bootcamp
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                     91012.9
revenue                                                        91012.9
variable_production_cost                                      38053.57
variable_selling_cost                                          6389.11
fixed_production_cost                                          4755.42
marginal_contribution                                         46570.22
gross_profit                                                   41814.8
opex                                                      11982.044596
ebit_before_dep                                           29832.755404
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   7886.464596
workforce_opening_fte_allocated                               1.213507
workforce_hires_allocated                                     0.006119
workforce_attrition_allocated                                 0.011125
workforce_ending_fte_allocated                                1.208501
workforce_average_fte_allocated                               1.210997
non_people_opex_before_actions                                 4095.58
non_people_opex                                                4095.58
Name: 497, dtype: object>",C025,EUR,1.0,38053.57,0.0,0.0,38053.57,0.0
2023-09,ES01,Events,SERV-2023-09-00497-ES01,service_cost,2100_AP,0.0,38053.57,EXTERNAL,Direct service delivery accrual,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C025
customer_segment                                                  Core
product                                                   EV-TRN-TEC-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Technical Bootcamp
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                     91012.9
revenue                                                        91012.9
variable_production_cost                                      38053.57
variable_selling_cost                                          6389.11
fixed_production_cost                                          4755.42
marginal_contribution                                         46570.22
gross_profit                                                   41814.8
opex                                                      11982.044596
ebit_before_dep                                           29832.755404
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   7886.464596
workforce_opening_fte_allocated                               1.213507
workforce_hires_allocated                                     0.006119
workforce_attrition_allocated                                 0.011125
workforce_ending_fte_allocated                                1.208501
workforce_average_fte_allocated                               1.210997
non_people_opex_before_actions                                 4095.58
non_people_opex                                                4095.58
Name: 497, dtype: object>",C025,EUR,1.0,0.0,38053.57,0.0,0.0,38053.57
2023-09,ES01,Events,FIX-2023-09-00497-ES01,fixed_production,5400_FIXED_PRODUCTION,4755.42,0.0,EXTERNAL,Fixed delivery capacity cost,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C025
customer_segment                                                  Core
product                                                   EV-TRN-TEC-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Technical Bootcamp
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                     91012.9
revenue                                                        91012.9
variable_production_cost                                      38053.57
variable_selling_cost                                          6389.11
fixed_production_cost                                          4755.42
marginal_contribution                                         46570.22
gross_profit                                                   41814.8
opex                                                      11982.044596
ebit_before_dep                                           29832.755404
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   7886.464596
workforce_opening_fte_allocated                               1.213507
workforce_hires_allocated                                     0.006119
workforce_attrition_allocated                                 0.011125
workforce_ending_fte_allocated                                1.208501
workforce_average_fte_allocated                               1.210997
non_people_opex_before_actions                                 4095.58
non_people_opex                                                4095.58
Name: 497, dtype: object>",C025,EUR,1.0,4755.42,0.0,0.0,4755.42,0.0
2023-09,ES01,Events,FIX-2023-09-00497-ES01,fixed_production,2100_AP,0.0,4755.42,EXTERNAL,Fixed delivery capacity accrual,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C025
customer_segment                                                  Core
product                                                   EV-TRN-TEC-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Technical Bootcamp
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                     91012.9
revenue                                                        91012.9
variable_production_cost                                      38053.57
variable_selling_cost                                          6389.11
fixed_production_cost                                          4755.42
marginal_contribution                                         46570.22
gross_profit                                                   41814.8
opex                                                      11982.044596
ebit_before_dep                                           29832.755404
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   7886.464596
workforce_opening_fte_allocated                               1.213507
workforce_hires_allocated                                     0.006119
workforce_attrition_allocated                                 0.011125
workforce_ending_fte_allocated                                1.208501
workforce_average_fte_allocated                               1.210997
non_people_opex_before_actions                                 4095.58
non_people_opex                                                4095.58
Name: 497, dtype: object>",C025,EUR,1.0,0.0,4755.42,0.0,0.0,4755.42
2023-09,ES01,Events,VARSELL-2023-09-00497-ES01,variable_selling,5300_VARIABLE_SELLING,6389.11,0.0,EXTERNAL,Variable selling and logistics,,"<bound method Series.prod of month                                                          2023-09
entity                                                            ES01
division                                                        Events
customer                                                          C025
customer_segment                                                  Core
product                                                   EV-TRN-TEC-E
product_family                                   Training & Enablement
product_subfamily                                  Leadership Training
product_type                                        Technical Bootcamp
quality_tier                                                 Essential
generation                                                          G2
strategic_role                                                  Volume
quantity                                                           1.0
unit_price                                                     91012.9
revenue                                                        91012.9
variable_production_cost                                      38053.57
variable_selling_cost                                          6389.11
fixed_production_cost                                          4755.42
marginal_contribution                                         46570.22
gross_profit                                                   41814.8
opex                                                      11982.044596
ebit_before_dep                                           29832.755404
source_factory                                                        
management_action_count                                              0
management_action_price_uplift_pct                                 0.0
management_action_volume_uplift_pct                                0.0
management_action_variable_cost_reduction_pct                      0.0
management_action_opex_reduction_pct                               0.0
management_action_revenue_impact                                   0.0
management_action_gross_profit_impact                              0.0
management_action_opex_impact                                      0.0
management_action_ebit_impact                                      0.0
personnel_cost_allocated                                   7886.464596
workforce_opening_fte_allocated                               1.213507
workforce_hires_allocated                                     0.006119
workforce_attrition_allocated                                 0.011125
workforce_ending_fte_allocated                                1.208501
workforce_average_fte_allocated                               1.210997
non_people_opex_before_actions                                 4095.58
non_people_opex                                                4095.58
Name: 497, dtype: object>",C025,EUR,1.0,6389.11,0.0,0.0,6389.11,0.0
