month,entity,division,revenue,variable_production_cost,variable_selling_cost,fixed_production_cost,marginal_contribution,gross_profit,opex,depreciation,ebit,interest,ebt,tax,net_income,factory_absorption_variance,inventory_provision_expense,credit_loss_expense
2026-06,JP01,Software,742206.28,131548.99,26387.01,33459.15,584270.19,550811.15,126425.84999999999,6116.654758053227,418268.6452419468,340.8806803339257,417927.76456161286,43321.23864118434,374606.5259204285,0.0,0.0,0.0
2026-06,JP01,Spare Parts,3101420.31,1398391.98,238049.24,107957.99,1464979.17,1357021.28,362385.8,25559.35971854673,969076.1202814532,1424.4210723658316,967651.6992090874,181024.29607052897,786627.4031385584,0.0,0.0,0.0
2026-06,US01,Events,3250264.46,1626671.64,210582.78,182532.89,1413010.06,1230477.19,585257.13,19078.92604254332,626141.1339574566,1063.2670220368557,625077.8669354197,138310.6870844812,486767.1798509385,0.0,0.0,0.0
2026-06,US01,Hardware,6281121.0,3668582.77,354402.77,343013.51,2258135.44,1915121.85,880342.5399999999,36869.936123064195,997909.373876936,2054.7585905434776,995854.6152863925,267284.7615516073,728569.8537347852,0.0,0.0,0.0
2026-06,US01,Software,1116044.5,196661.65,39859.15,50071.47,879523.67,829452.25,234677.38999999998,6551.137834392478,588223.7221656075,365.094387419666,587858.6277781879,47491.79136391144,540366.8364142764,0.0,0.0,0.0
2026-07,DE01,Hardware,5310012.08,3087926.12,298120.9,291143.66,1923965.14,1632821.29,655819.62,53539.26086814396,923462.409131856,11785.7559711167,911676.6531607393,232623.89956031516,679052.7536004242,0.0,0.0,0.0
2026-07,DE01,Software,888724.13,157190.99,31671.24,39909.57,699861.93,659952.38,158880.15,8960.73913185604,492111.49086814397,1972.5540288833004,490138.9368392607,38933.710439684815,451205.2263995759,0.0,0.0,0.0
2026-07,ES01,Events,3428661.15,1664458.26,225638.31,190296.54,1538564.62,1348268.13,465588.37,20385.151578291858,862294.608421708,1121.8617546505777,861172.7466670574,171035.9358298342,690136.8108372232,0.0,0.0,0.0
2026-07,ES01,Hardware,5021603.26,2991194.77,279745.93,276981.83,1750662.52,1473680.55,461749.5,29856.010595023232,982075.0394049768,1643.0741907588801,980431.9652142179,250498.54020723104,729933.4250069868,0.0,0.0,0.0
2026-07,ES01,Spare Parts,2061863.55,928937.07,158508.49,71594.15,974418.0,902823.74,205045.11000000002,12258.837826684903,685519.7921733151,674.6440545905417,684845.1481187246,102854.36396293467,581990.7841557899,0.0,0.0,0.0
2026-07,JP01,Hardware,3519615.91,1962447.31,201865.05,188612.15,1355303.52,1166691.22,411190.05000000005,30930.78151459316,724570.3884854068,1702.2223597114294,722868.1661256953,205680.60589674176,517187.5602289536,0.0,0.0,0.0
2026-07,JP01,Software,757603.07,134508.27,26909.8,34186.49,596184.89,561998.45,128415.66000000002,6657.901211997598,426924.8887880023,366.4061416122031,426558.4826463901,44273.08616945979,382285.3964769303,0.0,0.0,0.0
2026-07,JP01,Spare Parts,2834660.63,1271288.53,217594.41,98649.5,1345777.82,1247128.3,356898.73000000004,24911.317273409244,865318.2527265908,1370.9514986763675,863947.3012279145,165652.93793379847,698294.363294116,0.0,0.0,0.0
2026-07,US01,Events,2344581.52,1137826.98,153363.01,130379.98,1053391.53,923011.55,541620.51,15737.554742957866,365653.48525704216,866.0892566845282,364787.39600035764,93556.82191265415,271230.5740877035,0.0,0.0,0.0
2026-07,US01,Hardware,5839111.07,3394799.18,329993.01,318526.49,2114318.96,1795792.37,867303.0,39193.915558259745,889295.4544417404,2156.969729214065,887138.4847125263,233000.50343491466,654137.9812776117,0.0,0.0,0.0
2026-07,US01,Software,1127559.85,197784.6,40316.93,50507.79,889458.3099999999,838950.48,237696.86,7568.529698782391,593685.0903012176,416.521014101407,593268.5692871162,44993.49465243121,548275.074634685,0.0,0.0,0.0
2026-08,DE01,Hardware,4831925.81,2844479.7600000002,271224.14,264938.99,1716222.01,1451283.04,637606.38,52614.02651185891,761062.6334881411,11582.081393573977,749480.5520945671,200774.0560522349,548706.4960423321,0.0,0.0,0.0
2026-08,DE01,Software,907900.3,168275.33,32399.43,40730.54,707225.53,666495.13,161414.91999999998,9885.973488141091,495194.23651185894,2176.2286064260234,493018.0079054329,37724.67394776513,455293.33395766775,0.0,0.0,0.0
2026-08,ES01,Events,4114310.38,2018527.84,272854.9,226382.31,1822927.66,1596545.31,494399.69,25179.088910125996,1076966.5310898742,1385.6878501358588,1075580.8432397384,211048.8873415809,864531.9558981574,0.0,0.0,0.0
2026-08,ES01,Hardware,4251362.02,2515006.19,238628.73,232435.57,1497727.28,1265291.62,435299.24,26017.828604052193,803974.5513959479,1431.8464465588136,802542.7049493891,218079.12897598546,584463.5759734036,0.0,0.0,0.0
2026-08,ES01,Spare Parts,1846944.89,835603.21,141974.05,64142.04,869367.71,805225.64,196859.28,11303.082485821811,597063.2775141782,622.0457033053277,596441.2318108729,94741.43368243368,501699.79812843923,0.0,0.0,0.0
2026-08,JP01,Hardware,2812560.36,1563017.25,162231.16,150078.11,1087312.1,937233.91,387433.37,28778.19272475135,521022.34727524867,1583.758338115204,519438.5889371335,159161.64883980705,360276.9400973264,0.0,0.0,0.0
2026-08,JP01,Software,756724.7,140353.93,26952.63,34062.32,589418.25,555355.96,129550.5,7742.827341909792,418062.63265809015,426.1131850989773,417636.5194729912,42822.74353386973,374813.77593912143,0.0,0.0,0.0
2026-08,JP01,Spare Parts,2538986.72,1143664.95,194859.06,88378.37,1200462.75,1112084.23,345870.19,25978.979933338855,740235.0600666612,1429.7084767858184,738805.3515898754,143680.2276263232,595125.1239635522,0.0,0.0,0.0
2026-08,US01,Events,2509859.75,1200113.51,166794.35,138055.45,1142951.9100000001,1004896.4400000001,546196.05,17715.868176632597,440984.5218233674,974.9623338077112,440009.5594895597,97577.18214291324,342432.37734664645,0.0,0.0,0.0
2026-08,US01,Hardware,5195881.92,3068387.08,292831.39,284145.0,1834663.61,1550518.6,843918.6099999999,36675.18041837544,669924.8095816248,2018.3554730149726,667906.4541086098,202003.12646987935,465903.32763873046,0.0,0.0,0.0
2026-08,US01,Software,1148819.27,211232.09,41052.57,51494.67,896534.6900000001,845040.24,241849.83,8108.951404991968,595081.458595008,446.26219317731636,594635.1964018306,44663.271387207446,549971.9250146232,0.0,0.0,0.0
2023-09,CN01,Hardware,0.0,0.0,0.0,-1115845.04,0.0,1115845.04,0.0,236111.11,879733.93,52500.0,827233.93,658101.23,169132.70000000007,-1115845.04,0.0,0.0
2023-09,CZ01,Hardware,0.0,0.0,0.0,-1512578.17,0.0,1512578.17,0.0,236111.11,1276467.06,52500.0,1223967.06,810841.74,413125.32000000007,-1512578.17,0.0,0.0
2023-10,CN01,Hardware,0.0,0.0,0.0,190454.48,0.0,-190454.48,0.0,236111.11,-426565.58999999997,51843.75,-478409.33999999997,24208.97,-502618.30999999994,190454.48,0.0,0.0
2023-10,CZ01,Hardware,0.0,0.0,0.0,-82170.05,0.0,82170.05,0.0,236111.11,-153941.06,51843.75,-205784.81,120185.16,-325969.97,-82170.05,0.0,0.0
2023-11,CN01,Hardware,0.0,0.0,0.0,148686.5,0.0,-148686.5,0.0,236111.11,-384797.61,51843.75,-436641.36,41831.46,-478472.82,148686.5,0.0,0.0
2023-11,CZ01,Hardware,0.0,0.0,0.0,-82710.19,0.0,82710.19,0.0,236111.11,-153400.91999999998,51843.75,-205244.66999999998,117483.86,-322728.52999999997,-82710.19,0.0,0.0
2023-12,CN01,Hardware,0.0,0.0,0.0,123705.86,0.0,-123705.86,0.0,236111.11,-359816.97,51843.75,-411660.72,51815.69,-463476.41,123705.86,0.0,0.0
2023-12,CZ01,Hardware,0.0,0.0,0.0,-161608.38,0.0,161608.38,0.0,236111.11,-74502.72999999998,51843.75,-126346.47999999998,154133.28,-280479.76,-161608.38,0.0,0.0
2024-01,CN01,Hardware,0.0,0.0,0.0,721174.6,0.0,-721174.6,0.0,236111.11,-957285.71,51195.7,-1008481.4099999999,0.0,-1008481.4099999999,721174.6,0.0,0.0
2024-01,CZ01,Hardware,0.0,0.0,0.0,581451.95,0.0,-581451.95,0.0,236111.11,-817563.0599999999,51195.7,-868758.7599999999,0.0,-868758.7599999999,581451.95,0.0,0.0
2024-02,CN01,Hardware,0.0,0.0,0.0,294544.26,0.0,-294544.26,0.0,236111.11,-530655.37,51195.7,-581851.07,0.0,-581851.07,294544.26,0.0,0.0
2024-02,CZ01,Hardware,0.0,0.0,0.0,12550.01,0.0,-12550.01,0.0,236111.11,-248661.12,51195.7,-299856.82,70748.11,-370604.93,12550.01,0.0,0.0
2024-03,CN01,Hardware,0.0,0.0,0.0,122327.18,0.0,-122327.18,0.0,236111.11,-358438.29,51195.7,-409633.99,52258.48,-461892.47,122327.18,0.0,0.0
2024-03,CZ01,Hardware,0.0,0.0,0.0,-85255.96,0.0,85255.96,0.0,236111.11,-150855.14999999997,51195.7,-202050.84999999998,117655.48,-319706.32999999996,-85255.96,0.0,0.0
2024-04,CN01,Hardware,0.0,0.0,0.0,193401.42,0.0,-193401.42,0.0,236111.11,-429512.53,50555.76,-480068.29000000004,19351.12,-499419.41000000003,193401.42,0.0,0.0
2024-04,CZ01,Hardware,0.0,0.0,0.0,12324.02,0.0,-12324.02,0.0,236111.11,-248435.12999999998,50555.76,-298990.88999999996,72202.93,-371193.81999999995,12324.02,0.0,0.0
2024-05,CN01,Hardware,0.0,0.0,0.0,205651.84,0.0,-205651.84,0.0,236111.11,-441762.94999999995,50555.76,-492318.70999999996,12252.52,-504571.23,205651.84,0.0,0.0
2024-05,CZ01,Hardware,0.0,0.0,0.0,-60564.68,0.0,60564.68,0.0,236111.11,-175546.43,50555.76,-226102.19,104739.02,-330841.21,-60564.68,0.0,0.0
2024-06,CN01,Hardware,0.0,0.0,0.0,152125.54,0.0,-152125.54,0.0,236111.11,-388236.65,47747.1,-435983.75,38492.64,-474476.39,152125.54,0.0,0.0
2024-06,CZ01,Hardware,0.0,0.0,0.0,-98568.23,0.0,98568.23,0.0,236111.11,-137542.88,47747.1,-185289.98,124277.92,-309567.9,-98568.23,0.0,0.0
2024-07,CN01,Hardware,0.0,0.0,0.0,389214.84,0.0,-389214.84,0.0,236111.11,-625325.95,47150.26,-672476.21,0.0,-672476.21,389214.84,0.0,0.0
2024-07,CZ01,Hardware,0.0,0.0,0.0,188311.83,0.0,-188311.83,0.0,236111.11,-424422.93999999994,47150.26,-471573.19999999995,0.0,-471573.19999999995,188311.83,0.0,0.0
2024-08,CN01,Hardware,0.0,0.0,0.0,526320.71,0.0,-526320.71,0.0,236111.11,-762431.82,47150.26,-809582.08,0.0,-809582.08,526320.71,0.0,0.0
2024-08,CZ01,Hardware,0.0,0.0,0.0,321430.05,0.0,-321430.05,0.0,236111.11,-557541.1599999999,47150.26,-604691.4199999999,0.0,-604691.4199999999,321430.05,0.0,0.0
2024-09,CN01,Hardware,0.0,0.0,0.0,-165788.47,0.0,165788.47,0.0,236111.11,-70322.63999999998,40493.76,-110816.4,186882.21,-297698.61,-165788.47,0.0,0.0
2024-09,CZ01,Hardware,0.0,0.0,0.0,-358506.98,0.0,358506.98,0.0,236111.11,122395.87,40493.76,81902.10999999999,246314.32,-164412.21000000002,-358506.98,0.0,0.0
2024-10,CN01,Hardware,0.0,0.0,0.0,42078.21,0.0,-42078.21,0.0,236111.11,-278189.32,37248.71,-315438.03,90142.12,-405580.15,42078.21,0.0,0.0
2024-10,CZ01,Hardware,0.0,0.0,0.0,-116949.9,0.0,116949.9,0.0,236111.11,-119161.20999999999,37248.71,-156409.91999999998,133126.3,-289536.22,-116949.9,0.0,0.0
2024-11,CN01,Hardware,0.0,0.0,0.0,56771.18,0.0,-56771.18,0.0,236111.11,-292882.29,37248.71,-330131.0,82724.39,-412855.39,56771.18,0.0,0.0
2024-11,CZ01,Hardware,0.0,0.0,0.0,-118185.54,0.0,118185.54,0.0,236111.11,-117925.56999999999,37248.71,-155174.28,133477.64,-288651.92000000004,-118185.54,0.0,0.0
2024-12,CN01,Hardware,0.0,0.0,0.0,-7861.04,0.0,7861.04,0.0,236111.11,-228250.06999999998,34509.83,-262759.89999999997,114019.43,-376779.32999999996,-7861.04,0.0,0.0
2024-12,CZ01,Hardware,0.0,0.0,0.0,-199927.01,0.0,199927.01,0.0,236111.11,-36184.09999999998,34509.83,-70693.92999999998,172680.78,-243374.70999999996,-199927.01,0.0,0.0
2025-01,CN01,Hardware,0.0,0.0,0.0,686648.61,0.0,-686648.61,0.0,236111.11,-922759.72,34078.46,-956838.1799999999,0.0,-956838.1799999999,686648.61,0.0,0.0
2025-01,CZ01,Hardware,0.0,0.0,0.0,530756.52,0.0,-530756.52,0.0,236111.11,-766867.63,34078.46,-800946.09,0.0,-800946.09,530756.52,0.0,0.0
2025-02,CN01,Hardware,0.0,0.0,0.0,174839.11,0.0,-174839.11,0.0,236111.11,-410950.22,31373.82,-442324.04,29314.49,-471638.52999999997,174839.11,0.0,0.0
2025-02,CZ01,Hardware,0.0,0.0,0.0,-51551.07,0.0,51551.07,0.0,236111.11,-184560.03999999998,31373.82,-215933.86,102524.3,-318458.16,-51551.07,0.0,0.0
2025-03,CN01,Hardware,0.0,0.0,0.0,69634.89,0.0,-69634.89,0.0,236111.11,-305746.0,28669.18,-334415.18,77946.85,-412362.03,69634.89,0.0,0.0
2025-03,CZ01,Hardware,0.0,0.0,0.0,-188968.61,0.0,188968.61,0.0,236111.11,-47142.5,28669.18,-75811.68,166882.49,-242694.16999999998,-188968.61,0.0,0.0
2025-04,CN01,Hardware,0.0,0.0,0.0,217080.37,0.0,-217080.37,0.0,236111.11,-453191.48,25639.98,-478831.45999999996,8459.14,-487290.6,217080.37,0.0,0.0
2025-04,CZ01,Hardware,0.0,0.0,0.0,-75889.15,0.0,75889.15,0.0,236111.11,-160221.96,25639.98,-185861.94,113553.88,-299415.82,-75889.15,0.0,0.0
2025-05,CN01,Hardware,0.0,0.0,0.0,131139.12,0.0,-131139.12,0.0,236111.11,-367250.23,25639.98,-392890.20999999996,46511.49,-439401.69999999995,131139.12,0.0,0.0
2025-05,CZ01,Hardware,0.0,0.0,0.0,-129774.92,0.0,129774.92,0.0,236111.11,-106336.18999999999,25639.98,-131976.16999999998,137048.1,-269024.27,-129774.92,0.0,0.0
2025-06,CN01,Hardware,0.0,0.0,0.0,101449.31,0.0,-101449.31,0.0,236111.11,-337560.42,22969.15,-360529.57,62996.36,-423525.93,101449.31,0.0,0.0
2025-06,CZ01,Hardware,0.0,0.0,0.0,-183525.52,0.0,183525.52,0.0,236111.11,-52585.59,22969.15,-75554.73999999999,165052.88,-240607.62,-183525.52,0.0,0.0
2025-07,CN01,Hardware,0.0,0.0,0.0,352524.69,0.0,-352524.69,0.0,236111.11,-588635.8,22682.04,-611317.8400000001,0.0,-611317.8400000001,352524.69,0.0,0.0
2025-07,CZ01,Hardware,0.0,0.0,0.0,113498.88,0.0,-113498.88,0.0,236111.11,-349609.99,22682.04,-372292.02999999997,25714.27,-398006.3,113498.88,0.0,0.0
2025-08,CN01,Hardware,0.0,0.0,0.0,465385.48,0.0,-465385.48,0.0,236111.11,-701496.59,22682.04,-724178.63,0.0,-724178.63,465385.48,0.0,0.0
2025-08,CZ01,Hardware,0.0,0.0,0.0,287647.5,0.0,-287647.5,0.0,236111.11,-523758.61,22682.04,-546440.65,0.0,-546440.65,287647.5,0.0,0.0
2025-09,CN01,Hardware,0.0,0.0,0.0,-256708.78,0.0,256708.78,0.0,236111.11,20597.670000000013,22682.04,-2084.369999999988,228650.56,-230734.93,-256708.78,0.0,0.0
2025-09,CZ01,Hardware,0.0,0.0,0.0,-447986.68,0.0,447986.68,0.0,236111.11,211875.57,22682.04,189193.53,286428.19,-97234.66,-447986.68,0.0,0.0
2025-10,CN01,Hardware,0.0,0.0,0.0,33341.57,0.0,-33341.57,0.0,236111.11,-269452.68,22398.51,-291851.19,93292.93,-385144.12,33341.57,0.0,0.0
2025-10,CZ01,Hardware,0.0,0.0,0.0,-120968.06,0.0,120968.06,0.0,236111.11,-115143.04999999999,22398.51,-137541.56,133084.3,-270625.86,-120968.06,0.0,0.0
2025-11,CN01,Hardware,0.0,0.0,0.0,-60220.1,0.0,60220.1,0.0,236111.11,-175891.00999999998,22398.51,-198289.52,135274.72,-333564.24,-60220.1,0.0,0.0
2025-11,CZ01,Hardware,0.0,0.0,0.0,-167716.52,0.0,167716.52,0.0,236111.11,-68394.59,22398.51,-90793.09999999999,155468.88,-246261.97999999998,-167716.52,0.0,0.0
2025-12,CN01,Hardware,0.0,0.0,0.0,-49499.25,0.0,49499.25,0.0,236111.11,-186611.86,22398.51,-209010.37,130553.19,-339563.56,-49499.25,0.0,0.0
2025-12,CZ01,Hardware,0.0,0.0,0.0,-205284.09,0.0,205284.09,0.0,300694.44,-95410.35,22398.51,-117808.86,157549.42,-275358.28,-205284.09,0.0,0.0
2026-01,CN01,Hardware,0.0,0.0,0.0,631686.12,0.0,-631686.12,0.0,236111.11,-867797.23,22118.53,-889915.76,0.0,-889915.76,631686.12,0.0,0.0
2026-01,CZ01,Hardware,0.0,0.0,0.0,482251.53,0.0,-482251.53,0.0,300694.44,-782945.97,22118.53,-805064.5,0.0,-805064.5,482251.53,0.0,0.0
2026-02,CN01,Hardware,0.0,0.0,0.0,21500.59,0.0,-21500.59,0.0,236111.11,-257611.69999999998,22118.53,-279730.23,98409.52,-378139.75,21500.59,0.0,0.0
2026-02,CZ01,Hardware,0.0,0.0,0.0,-46837.36,0.0,46837.36,0.0,300694.44,-253857.08000000002,22118.53,-275975.61,84372.6,-360348.20999999996,-46837.36,0.0,0.0
2026-03,CN01,Hardware,0.0,0.0,0.0,-137396.69,0.0,137396.69,0.0,236111.11,-98714.41999999998,22118.53,-120832.94999999998,184415.75,-305248.69999999995,-137396.69,0.0,0.0
2026-03,CZ01,Hardware,0.0,0.0,0.0,-210013.83,0.0,210013.83,0.0,300694.44,-90680.61000000002,22118.53,-112799.14000000001,171024.84,-283823.98,-210013.83,0.0,0.0
2026-04,CN01,Hardware,0.0,0.0,0.0,45131.52,0.0,-45131.52,0.0,236111.11,-281242.63,21842.05,-303084.68,101450.22,-404534.9,45131.52,0.0,0.0
2026-04,CZ01,Hardware,0.0,0.0,0.0,-65741.84,0.0,65741.84,0.0,300694.44,-234952.6,21842.05,-256794.65,105742.58,-362537.23,-65741.84,0.0,0.0
2026-05,CN01,Hardware,0.0,0.0,0.0,44476.89,0.0,-44476.89,0.0,236111.11,-280588.0,21842.05,-302430.05,97808.52,-400238.57,44476.89,0.0,0.0
2026-05,CZ01,Hardware,0.0,0.0,0.0,-44076.63,0.0,44076.63,0.0,300694.44,-256617.81,21842.05,-278459.86,91818.99,-370278.85,-44076.63,0.0,0.0
2026-06,CN01,Hardware,0.0,0.0,0.0,131434.33,0.0,-131434.33,0.0,236111.11,-367545.43999999994,24381.82,-391927.25999999995,51362.14,-443289.39999999997,131434.33,0.0,0.0
2026-06,CZ01,Hardware,0.0,0.0,0.0,6603.4,0.0,-6603.4,0.0,300694.44,-307297.84,24381.82,-331679.66000000003,61965.42,-393645.08,6603.4,0.0,0.0
2026-07,CN01,Hardware,0.0,0.0,0.0,295146.04,0.0,-295146.04,0.0,236111.11,-531257.1499999999,24077.05,-555334.2,0.0,-555334.2,295146.04,0.0,0.0
2026-07,CZ01,Hardware,0.0,0.0,0.0,144142.25,0.0,-144142.25,0.0,300694.44,-444836.69,24077.05,-468913.74,0.0,-468913.74,144142.25,0.0,0.0
2026-08,CN01,Hardware,0.0,0.0,0.0,429438.4,0.0,-429438.4,0.0,236111.11,-665549.51,24077.05,-689626.56,0.0,-689626.56,429438.4,0.0,0.0
2026-08,CZ01,Hardware,0.0,0.0,0.0,257617.94,0.0,-257617.94,0.0,300694.44,-558312.38,24077.05,-582389.43,0.0,-582389.43,257617.94,0.0,0.0
2023-09,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-8883.42,7960.95,0.0,-16844.37,0.0,-16844.37,0.0,-16844.37,0.0,8883.42,7960.95
2023-09,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,1043.04,0.0,-1043.04,0.0,-1043.04,0.0,-1043.04,0.0,0.0,1043.04
2023-09,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,2148.11,0.0,-2148.11,0.0,-2148.11,0.0,-2148.11,0.0,0.0,2148.11
2023-09,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-7902.83,6566.7,0.0,-14469.529999999999,0.0,-14469.529999999999,0.0,-14469.529999999999,0.0,7902.83,6566.7
2023-09,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-5923.48,3444.53,0.0,-9368.01,0.0,-9368.01,0.0,-9368.01,0.0,5923.48,3444.53
2023-09,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-5378.61,6086.56,0.0,-11465.17,0.0,-11465.17,0.0,-11465.17,0.0,5378.61,6086.56
2023-09,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,910.56,0.0,-910.56,0.0,-910.56,0.0,-910.56,0.0,0.0,910.56
2023-09,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-8302.63,4471.41,0.0,-12774.039999999999,0.0,-12774.039999999999,0.0,-12774.039999999999,0.0,8302.63,4471.41
2023-09,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,2047.36,0.0,-2047.36,0.0,-2047.36,0.0,-2047.36,0.0,0.0,2047.36
2023-09,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-10397.29,9766.37,0.0,-20163.660000000003,0.0,-20163.660000000003,0.0,-20163.660000000003,0.0,10397.29,9766.37
2023-09,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,1319.6,0.0,-1319.6,0.0,-1319.6,0.0,-1319.6,0.0,0.0,1319.6
2023-10,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-1041.94,7516.35,0.0,-8558.29,0.0,-8558.29,0.0,-8558.29,0.0,1041.94,7516.35
2023-10,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-104.82,0.0,104.82,0.0,104.82,0.0,104.82,0.0,0.0,-104.82
2023-10,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,6581.88,0.0,-6581.88,0.0,-6581.88,0.0,-6581.88,0.0,0.0,6581.88
2023-10,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-1161.7,6423.52,0.0,-7585.22,0.0,-7585.22,0.0,-7585.22,0.0,1161.7,6423.52
2023-10,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-580.36,2571.95,0.0,-3152.31,0.0,-3152.31,0.0,-3152.31,0.0,580.36,2571.95
2023-10,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-33.23,5273.69,0.0,-5306.919999999999,0.0,-5306.919999999999,0.0,-5306.919999999999,0.0,33.23,5273.69
2023-10,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-89.67,0.0,89.67,0.0,89.67,0.0,89.67,0.0,0.0,-89.67
2023-10,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-1659.12,3584.4,0.0,-5243.52,0.0,-5243.52,0.0,-5243.52,0.0,1659.12,3584.4
2023-10,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,1630.05,0.0,-1630.05,0.0,-1630.05,0.0,-1630.05,0.0,0.0,1630.05
2023-10,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-133.67,8636.56,0.0,-8770.23,0.0,-8770.23,0.0,-8770.23,0.0,133.67,8636.56
2023-10,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-195.92,0.0,195.92,0.0,195.92,0.0,195.92,0.0,0.0,-195.92
2023-11,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-368.62,3864.07,0.0,-4232.6900000000005,0.0,-4232.6900000000005,0.0,-4232.6900000000005,0.0,368.62,3864.07
2023-11,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-1.57,0.0,1.57,0.0,1.57,0.0,1.57,0.0,0.0,-1.57
2023-11,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-499.84,0.0,499.84,0.0,499.84,0.0,499.84,0.0,0.0,-499.84
2023-11,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-647.28,484.18,0.0,-1131.46,0.0,-1131.46,0.0,-1131.46,0.0,647.28,484.18
2023-11,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-1317.61,351.03,0.0,-1668.6399999999999,0.0,-1668.6399999999999,0.0,-1668.6399999999999,0.0,1317.61,351.03
2023-11,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-1580.97,1027.16,0.0,-2608.13,0.0,-2608.13,0.0,-2608.13,0.0,1580.97,1027.16
2023-11,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-39.73,0.0,39.73,0.0,39.73,0.0,39.73,0.0,0.0,-39.73
2023-11,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-777.05,321.01,0.0,-1098.06,0.0,-1098.06,0.0,-1098.06,0.0,777.05,321.01
2023-11,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,280.09,0.0,-280.09,0.0,-280.09,0.0,-280.09,0.0,0.0,280.09
2023-11,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-805.49,637.19,0.0,-1442.68,0.0,-1442.68,0.0,-1442.68,0.0,805.49,637.19
2023-11,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,31.38,0.0,-31.38,0.0,-31.38,0.0,-31.38,0.0,0.0,31.38
2023-12,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-150.35,908.19,0.0,-1058.54,0.0,-1058.54,0.0,-1058.54,0.0,150.35,908.19
2023-12,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,42.61,0.0,-42.61,0.0,-42.61,0.0,-42.61,0.0,0.0,42.61
2023-12,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-3070.36,0.0,3070.36,0.0,3070.36,0.0,3070.36,0.0,0.0,-3070.36
2023-12,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-1205.3,983.1,0.0,-2188.4,0.0,-2188.4,0.0,-2188.4,0.0,1205.3,983.1
2023-12,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-181.23,284.61,0.0,-465.84000000000003,0.0,-465.84000000000003,0.0,-465.84000000000003,0.0,181.23,284.61
2023-12,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,467.29,451.99,0.0,15.300000000000011,0.0,15.300000000000011,0.0,15.300000000000011,0.0,-467.29,451.99
2023-12,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,42.97,0.0,-42.97,0.0,-42.97,0.0,-42.97,0.0,0.0,42.97
2023-12,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-981.77,516.83,0.0,-1498.6,0.0,-1498.6,0.0,-1498.6,0.0,981.77,516.83
2023-12,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,2951.54,0.0,-2951.54,0.0,-2951.54,0.0,-2951.54,0.0,0.0,2951.54
2023-12,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-1426.45,1065.78,0.0,-2492.23,0.0,-2492.23,0.0,-2492.23,0.0,1426.45,1065.78
2023-12,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,2.46,0.0,-2.46,0.0,-2.46,0.0,-2.46,0.0,0.0,2.46
2024-01,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,8299.07,-3576.96,0.0,11876.029999999999,0.0,11876.029999999999,0.0,11876.029999999999,0.0,-8299.07,-3576.96
2024-01,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,9.57,0.0,-9.57,0.0,-9.57,0.0,-9.57,0.0,0.0,9.57
