month,entity,division,function,opening_fte,target_fte,hires,attrition,ending_fte,average_fte,annual_loaded_cost_per_fte,payroll_cost,recruitment_cost,personnel_cost,revenue,revenue_per_fte
2025-12,JP01,Software,Sales,1.7438,1.7821,0.0298,0.016,1.7577,1.7508,129981.16,18963.94,223.71,19187.65,167022.84,95399.6
2025-12,JP01,Software,Customer Success,1.4532,1.4851,0.0249,0.0133,1.4647,1.459,108711.52,13217.29,186.42,13403.71,139185.7,95399.6
2025-12,JP01,Software,G&A,1.3079,1.3366,0.0224,0.012,1.3183,1.3131,118164.7,12929.96,167.78,13097.74,125267.13,95399.6
2025-12,JP01,Spare Parts,Service Operations,9.1621,10.1572,0.5935,0.084,9.6716,9.4168,103984.93,81600.78,4451.55,86052.33,1202289.11,127674.38
2025-12,JP01,Spare Parts,Sales,5.2355,5.8041,0.3392,0.048,5.5266,5.3811,129981.16,58286.27,2543.74,60830.01,687022.35,127674.38
2025-12,JP01,Spare Parts,Planning,6.5443,7.2552,0.424,0.06,6.9083,6.7263,111074.81,62260.34,3179.68,65440.01,858777.94,127674.38
2025-12,JP01,Spare Parts,G&A,5.2355,5.8041,0.3392,0.048,5.5266,5.3811,118164.7,52987.52,2543.74,55531.26,687022.35,127674.38
2025-12,US01,Events,Project Delivery,14.0694,13.1101,0.0,0.129,13.9404,14.0049,145919.66,170299.02,0.0,170299.02,760420.03,54296.77
2025-12,US01,Events,Sales,6.2531,5.8267,0.0,0.0573,6.1957,6.2244,178346.25,92508.11,0.0,92508.11,337964.46,54296.77
2025-12,US01,Events,Program Management,6.2531,5.8267,0.0,0.0573,6.1957,6.2244,165375.61,85780.25,0.0,85780.25,337964.46,54296.77
2025-12,US01,Events,G&A,4.6898,4.37,0.0,0.043,4.6468,4.6683,162132.95,63073.71,0.0,63073.71,253473.34,54296.77
2025-12,US01,Hardware,Sales,13.951,15.3598,0.8452,0.1279,14.6683,14.3096,178346.25,212672.17,6339.04,219011.21,2113853.38,147722.6
2025-12,US01,Hardware,Product Management,9.3006,10.2399,0.5635,0.0853,9.7789,9.5397,181588.91,144359.29,4226.03,148585.32,1409235.59,147722.6
2025-12,US01,Hardware,Supply Chain & Commercial Ops,11.6258,12.7998,0.7043,0.1066,12.2236,11.9247,150783.65,149837.21,5282.53,155119.74,1761544.49,147722.6
2025-12,US01,Hardware,G&A,11.6258,12.7998,0.7043,0.1066,12.2236,11.9247,162132.95,161115.28,5282.53,166397.81,1761544.49,147722.6
2025-12,US01,Software,R&D,4.1783,4.3058,0.0912,0.0383,4.2312,4.2047,186452.9,65331.94,684.04,66015.98,394687.47,93867.59
2025-12,US01,Software,Sales,2.6389,2.7195,0.0576,0.0242,2.6723,2.6556,178346.25,39468.27,432.02,39900.29,249276.3,93867.59
2025-12,US01,Software,Customer Success,2.1991,2.2662,0.048,0.0202,2.2269,2.213,149162.32,27508.19,360.02,27868.2,207730.25,93867.59
2025-12,US01,Software,G&A,1.9792,2.0396,0.0432,0.0181,2.0042,1.9917,162132.95,26910.18,324.02,27234.2,186957.22,93867.59
2026-01,DE01,Hardware,Sales,13.3298,14.6847,0.8124,0.1222,14.02,13.6749,139415.09,158874.43,6092.91,164967.35,1507853.6,110263.99
2026-01,DE01,Hardware,Product Management,8.8866,9.7898,0.5416,0.0815,9.3467,9.1166,141949.91,107842.04,4061.94,111903.98,1005235.74,110263.99
2026-01,DE01,Hardware,Supply Chain & Commercial Ops,11.1082,12.2373,0.677,0.1018,11.6834,11.3958,117869.12,111934.26,5077.43,117011.69,1256544.67,110263.99
2026-01,DE01,Hardware,G&A,11.1082,12.2373,0.677,0.1018,11.6834,11.3958,126740.99,120359.42,5077.43,125436.85,1256544.67,110263.99
2026-01,DE01,Software,R&D,3.395,3.505,0.0776,0.0311,3.4415,3.4183,145752.14,41518.29,582.24,42100.52,319328.17,93418.2
2026-01,DE01,Software,Sales,2.1442,2.2137,0.049,0.0197,2.1736,2.1589,139415.09,25081.99,367.73,25449.71,201680.95,93418.2
2026-01,DE01,Software,Customer Success,1.7868,1.8448,0.0409,0.0164,1.8113,1.7991,116601.71,17481.38,306.44,17787.82,168067.46,93418.2
2026-01,DE01,Software,G&A,1.6082,1.6603,0.0368,0.0147,1.6302,1.6192,126740.99,17101.35,275.8,17377.15,151260.71,93418.2
2026-01,ES01,Events,Project Delivery,18.0823,19.2522,0.7346,0.1658,18.6512,18.3667,76871.16,117655.82,5509.87,123165.69,1304449.52,71022.52
2026-01,ES01,Events,Sales,8.0366,8.5565,0.3265,0.0737,8.2894,8.163,93953.65,63911.8,2448.83,66360.63,579755.34,71022.52
2026-01,ES01,Events,Program Management,8.0366,8.5565,0.3265,0.0737,8.2894,8.163,87120.65,59263.67,2448.83,61712.5,579755.34,71022.52
2026-01,ES01,Events,G&A,6.0274,6.4174,0.2449,0.0553,6.2171,6.1222,85412.41,43576.23,1836.62,45412.85,434816.51,71022.52
2026-01,ES01,Hardware,Sales,12.3872,13.5689,0.7124,0.1135,12.9861,12.6866,93953.65,99329.74,5342.7,104672.43,1420524.25,111970.02
2026-01,ES01,Hardware,Product Management,8.2582,9.0459,0.4749,0.0757,8.6574,8.4578,95661.89,67423.82,3561.8,70985.62,947016.17,111970.02
2026-01,ES01,Hardware,Supply Chain & Commercial Ops,10.3227,11.3074,0.5936,0.0946,10.8217,10.5722,79433.54,69982.31,4452.25,74434.56,1183770.21,111970.02
2026-01,ES01,Hardware,G&A,10.3227,11.3074,0.5936,0.0946,10.8217,10.5722,85412.41,75249.8,4452.25,79702.05,1183770.21,111970.02
2026-01,ES01,Spare Parts,Service Operations,6.9888,7.6958,0.4241,0.0641,7.3488,7.1688,75162.92,44902.35,3180.49,48082.85,654931.2,91358.5
2026-01,ES01,Spare Parts,Sales,3.9936,4.3976,0.2423,0.0366,4.1993,4.0965,93953.65,32073.11,1817.42,33890.53,374246.4,91358.5
2026-01,ES01,Spare Parts,Planning,4.992,5.497,0.3029,0.0458,5.2491,5.1206,80287.66,34259.91,2271.78,36531.69,467808.0,91358.5
2026-01,ES01,Spare Parts,G&A,3.9936,4.3976,0.2423,0.0366,4.1993,4.0965,85412.41,29157.37,1817.42,30974.8,374246.4,91358.5
2026-01,JP01,Hardware,Sales,8.649,9.2606,0.38,0.0793,8.9497,8.7993,130322.8,95562.6,2850.06,98412.66,961634.54,109285.17
2026-01,JP01,Hardware,Product Management,5.766,6.1737,0.2533,0.0529,5.9665,5.8662,132692.3,64866.74,1900.04,66766.78,641089.69,109285.17
2026-01,JP01,Hardware,Supply Chain & Commercial Ops,7.2075,7.7172,0.3167,0.0661,7.4581,7.3328,110182.0,67328.2,2375.05,69703.25,801362.11,109285.17
2026-01,JP01,Hardware,G&A,7.2075,7.7172,0.3167,0.0661,7.4581,7.3328,118475.27,72395.91,2375.05,74770.96,801362.11,109285.17
2026-01,JP01,Software,R&D,2.783,2.8562,0.0543,0.0255,2.8118,2.7974,136246.56,31761.3,407.08,32168.37,261220.04,93379.73
2026-01,JP01,Software,Sales,1.7577,1.8039,0.0343,0.0161,1.7759,1.7668,130322.8,19187.6,257.1,19444.7,164981.08,93379.73
2026-01,JP01,Software,Customer Success,1.4647,1.5033,0.0286,0.0134,1.4799,1.4723,108997.25,13373.18,214.25,13587.43,137484.23,93379.73
2026-01,JP01,Software,G&A,1.3183,1.3529,0.0257,0.0121,1.3319,1.3251,118475.27,13082.46,192.83,13275.28,123735.81,93379.73
2026-01,JP01,Spare Parts,Service Operations,9.6716,10.634,0.5781,0.0887,10.161,9.9163,104258.24,86154.92,4335.62,90490.54,900408.05,90800.54
2026-01,JP01,Spare Parts,Sales,5.5266,6.0766,0.3303,0.0507,5.8063,5.6665,130322.8,61539.23,2477.5,64016.73,514518.88,90800.54
2026-01,JP01,Spare Parts,Planning,6.9083,7.5957,0.4129,0.0633,7.2579,7.0831,111366.76,65735.09,3096.87,68831.96,643148.6,90800.54
2026-01,JP01,Spare Parts,G&A,5.5266,6.0766,0.3303,0.0507,5.8063,5.6665,118475.27,55944.75,2477.5,58422.25,514518.88,90800.54
2026-01,US01,Events,Project Delivery,13.9404,12.3207,0.0,0.1278,13.8126,13.8765,146303.18,169181.44,0.0,169181.44,872143.63,62850.37
2026-01,US01,Events,Sales,6.1957,5.4759,0.0,0.0568,6.1389,6.1673,178815.0,91901.03,0.0,91901.03,387619.39,62850.37
2026-01,US01,Events,Program Management,6.1957,5.4759,0.0,0.0568,6.1389,6.1673,165810.28,85217.32,0.0,85217.32,387619.39,62850.37
2026-01,US01,Events,G&A,4.6468,4.1069,0.0,0.0426,4.6042,4.6255,162559.09,62659.79,0.0,62659.79,290714.54,62850.37
2026-01,US01,Hardware,Sales,14.6683,15.8135,0.7038,0.1345,15.2376,14.9529,178815.0,222817.6,5278.52,228096.12,1659747.41,110998.02
2026-01,US01,Hardware,Product Management,9.7789,10.5423,0.4692,0.0896,10.1584,9.9686,182066.19,151245.89,3519.01,154764.9,1106498.28,110998.02
2026-01,US01,Hardware,Supply Chain & Commercial Ops,12.2236,13.1779,0.5865,0.112,12.698,12.4608,151179.96,156985.13,4398.76,161383.89,1383122.84,110998.02
2026-01,US01,Hardware,G&A,12.2236,13.1779,0.5865,0.112,12.698,12.4608,162559.09,168801.21,4398.76,173199.98,1383122.84,110998.02
2026-01,US01,Software,R&D,4.2312,4.3378,0.08,0.0388,4.2724,4.2518,186942.96,66236.68,599.91,66836.6,388945.26,91478.24
2026-01,US01,Software,Sales,2.6723,2.7397,0.0505,0.0245,2.6983,2.6853,178815.0,40014.84,378.89,40393.73,245649.64,91478.24
2026-01,US01,Software,Customer Success,2.2269,2.2831,0.0421,0.0204,2.2486,2.2378,149554.37,27889.13,315.74,28204.87,204708.03,91478.24
2026-01,US01,Software,G&A,2.0042,2.0548,0.0379,0.0184,2.0238,2.014,162559.09,27282.84,284.17,27567.01,184237.23,91478.24
2026-02,DE01,Hardware,Sales,14.02,13.9879,0.053,0.1285,13.9445,13.9823,139781.52,162872.15,397.63,163269.78,1622302.64,116025.53
2026-02,DE01,Hardware,Product Management,9.3467,9.3253,0.0353,0.0857,9.2964,9.3215,142323.0,110555.64,265.08,110820.73,1081535.09,116025.53
2026-02,DE01,Hardware,Supply Chain & Commercial Ops,11.6834,11.6566,0.0442,0.1071,11.6205,11.6519,118178.92,114750.83,331.36,115082.19,1351918.87,116025.53
2026-02,DE01,Hardware,G&A,11.6834,11.6566,0.0442,0.1071,11.6205,11.6519,127074.11,123387.99,331.36,123719.35,1351918.87,116025.53
2026-02,DE01,Software,R&D,3.4415,3.5325,0.0674,0.0315,3.4774,3.4595,146135.22,42128.99,505.59,42634.57,319740.52,92425.18
2026-02,DE01,Software,Sales,2.1736,2.2311,0.0426,0.0199,2.1962,2.1849,139781.52,25450.92,319.32,25770.24,201941.38,92425.18
2026-02,DE01,Software,Customer Success,1.8113,1.8592,0.0355,0.0166,1.8302,1.8208,116908.18,17738.52,266.1,18004.62,168284.48,92425.18
2026-02,DE01,Software,G&A,1.6302,1.6733,0.0319,0.0149,1.6472,1.6387,127074.11,17352.9,239.49,17592.39,151456.03,92425.18
2026-02,ES01,Events,Project Delivery,18.6512,17.0344,0.0,0.171,18.4802,18.5657,77073.21,119242.95,0.0,119242.95,1612948.91,86878.05
2026-02,ES01,Events,Sales,8.2894,7.5708,0.0,0.076,8.2134,8.2514,94200.59,64773.95,0.0,64773.95,716866.18,86878.05
2026-02,ES01,Events,Program Management,8.2894,7.5708,0.0,0.076,8.2134,8.2514,87349.64,60063.12,0.0,60063.12,716866.18,86878.05
2026-02,ES01,Events,G&A,6.2171,5.6781,0.0,0.057,6.1601,6.1886,85636.9,44164.06,0.0,44164.06,537649.64,86878.05
2026-02,ES01,Hardware,Sales,12.9861,12.9214,0.0299,0.119,12.8969,12.9415,94200.59,101591.35,224.39,101815.74,1474213.32,113913.7
2026-02,ES01,Hardware,Product Management,8.6574,8.6143,0.0199,0.0794,8.598,8.6277,95913.33,68958.98,149.59,69108.57,982808.88,113913.7
2026-02,ES01,Hardware,Supply Chain & Commercial Ops,10.8217,10.7678,0.0249,0.0992,10.7474,10.7846,79642.32,71575.73,186.99,71762.72,1228511.1,113913.7
2026-02,ES01,Hardware,G&A,10.8217,10.7678,0.0249,0.0992,10.7474,10.7846,85636.9,76963.15,186.99,77150.14,1228511.1,113913.7
2026-02,ES01,Spare Parts,Service Operations,7.3488,7.2768,0.0,0.0674,7.2814,7.3151,75360.47,45939.26,0.0,45939.26,678724.76,92783.78
2026-02,ES01,Spare Parts,Sales,4.1993,4.1582,0.0,0.0385,4.1608,4.1801,94200.59,32813.76,0.0,32813.76,387842.72,92783.78
2026-02,ES01,Spare Parts,Planning,5.2491,5.1977,0.0,0.0481,5.201,5.2251,80498.68,35051.06,0.0,35051.06,484803.4,92783.78
2026-02,ES01,Spare Parts,G&A,4.1993,4.1582,0.0,0.0385,4.1608,4.1801,85636.9,29830.69,0.0,29830.69,387842.72,92783.78
2026-02,JP01,Hardware,Sales,8.9497,8.7398,0.0,0.082,8.8676,8.9087,130665.33,97004.39,0.0,97004.39,1030924.1,115721.6
2026-02,JP01,Hardware,Product Management,5.9665,5.8266,0.0,0.0547,5.9118,5.9391,133041.06,65845.41,0.0,65845.41,687282.73,115721.6
2026-02,JP01,Hardware,Supply Chain & Commercial Ops,7.4581,7.2832,0.0,0.0684,7.3897,7.4239,110471.6,68344.0,0.0,68344.0,859103.42,115721.6
2026-02,JP01,Hardware,G&A,7.4581,7.2832,0.0,0.0684,7.3897,7.4239,118786.66,73488.18,0.0,73488.18,859103.42,115721.6
2026-02,JP01,Software,R&D,2.8118,2.8864,0.0552,0.0258,2.8412,2.8265,136604.66,32176.05,414.08,32590.14,270813.61,95812.46
2026-02,JP01,Software,Sales,1.7759,1.823,0.0349,0.0163,1.7945,1.7852,130665.33,19438.17,261.52,19699.69,171040.17,95812.46
2026-02,JP01,Software,Customer Success,1.4799,1.5192,0.0291,0.0136,1.4954,1.4876,109283.73,13547.81,217.94,13765.75,142533.48,95812.46
2026-02,JP01,Software,G&A,1.3319,1.3672,0.0262,0.0122,1.3458,1.3389,118786.66,13253.29,196.14,13449.44,128280.13,95812.46
2026-02,JP01,Spare Parts,Service Operations,10.161,10.0569,0.0,0.0931,10.0679,10.1145,104532.27,88107.38,0.0,88107.38,949558.23,93881.15
2026-02,JP01,Spare Parts,Sales,5.8063,5.7468,0.0,0.0532,5.7531,5.7797,130665.33,62933.85,0.0,62933.85,542604.7,93881.15
2026-02,JP01,Spare Parts,Planning,7.2579,7.1835,0.0,0.0665,7.1914,7.2246,111659.47,67224.79,0.0,67224.79,678255.88,93881.15
2026-02,JP01,Spare Parts,G&A,5.8063,5.7468,0.0,0.0532,5.7531,5.7797,118786.66,57212.59,0.0,57212.59,542604.7,93881.15
2026-02,US01,Events,Project Delivery,13.8126,11.1161,0.0,0.1266,13.686,13.7493,146687.72,168071.2,0.0,168071.2,1087312.89,79081.29
2026-02,US01,Events,Sales,6.1389,4.9405,0.0,0.0563,6.0827,6.1108,179284.99,91297.94,0.0,91297.94,483250.17,79081.29
2026-02,US01,Events,Program Management,6.1389,4.9405,0.0,0.0563,6.0827,6.1108,166246.08,84658.09,0.0,84658.09,483250.17,79081.29
2026-02,US01,Events,G&A,4.6042,3.7054,0.0,0.0422,4.562,4.5831,162986.35,62248.59,0.0,62248.59,362437.63,79081.29
2026-02,US01,Hardware,Sales,15.2376,15.0752,0.0,0.1397,15.0979,15.1678,179284.99,226612.93,0.0,226612.93,1738186.45,114597.3
2026-02,US01,Hardware,Product Management,10.1584,10.0501,0.0,0.0931,10.0653,10.1119,182544.72,153822.11,0.0,153822.11,1158790.97,114597.3
2026-02,US01,Hardware,Supply Chain & Commercial Ops,12.698,12.5627,0.0,0.1164,12.5816,12.6398,151577.31,159659.11,0.0,159659.11,1448488.71,114597.3
2026-02,US01,Hardware,G&A,12.698,12.5627,0.0,0.1164,12.5816,12.6398,162986.35,171676.46,0.0,171676.46,1448488.71,114597.3
2026-02,US01,Software,R&D,4.2724,4.339,0.0582,0.0392,4.2914,4.2819,187434.31,66880.93,436.21,67317.14,399278.04,93248.31
2026-02,US01,Software,Sales,2.6983,2.7404,0.0367,0.0247,2.7103,2.7043,179284.99,40404.04,275.5,40679.54,252175.61,93248.31
2026-02,US01,Software,Customer Success,2.2486,2.2837,0.0306,0.0206,2.2586,2.2536,149947.45,28160.39,229.58,28389.98,210146.34,93248.31
2026-02,US01,Software,G&A,2.0238,2.0553,0.0276,0.0186,2.0328,2.0283,162986.35,27548.21,206.63,27754.83,189131.7,93248.31
2026-03,DE01,Hardware,Sales,13.9445,13.2933,0.0,0.1278,13.8167,13.8806,140148.91,162112.91,0.0,162112.91,1692339.8,121920.98
2026-03,DE01,Hardware,Product Management,9.2964,8.8622,0.0,0.0852,9.2111,9.2538,142697.07,110040.28,0.0,110040.28,1128226.54,121920.98
2026-03,DE01,Hardware,Supply Chain & Commercial Ops,11.6205,11.0777,0.0,0.1065,11.5139,11.5672,118489.53,114215.91,0.0,114215.91,1410283.17,121920.98
2026-03,DE01,Hardware,G&A,11.6205,11.0777,0.0,0.1065,11.5139,11.5672,127408.1,122812.81,0.0,122812.81,1410283.17,121920.98
2026-03,DE01,Software,R&D,3.4774,3.543,0.0536,0.0319,3.4991,3.4883,146519.32,42591.49,402.24,42993.73,335230.43,96102.4
2026-03,DE01,Software,Sales,2.1962,2.2377,0.0339,0.0201,2.21,2.2031,140148.91,25730.33,254.05,25984.38,211724.48,96102.4
2026-03,DE01,Software,Customer Success,1.8302,1.8647,0.0282,0.0168,1.8417,1.8359,117215.45,17933.26,211.71,18144.97,176437.07,96102.4
2026-03,DE01,Software,G&A,1.6472,1.6783,0.0254,0.0151,1.6575,1.6523,127408.1,17543.4,190.54,17733.94,158793.36,96102.4
2026-03,ES01,Events,Project Delivery,18.4802,19.9228,0.8866,0.1694,19.1974,18.8388,77275.78,121315.09,6649.42,127964.51,1817344.17,96468.28
2026-03,ES01,Events,Sales,8.2134,8.8546,0.394,0.0753,8.5322,8.3728,94448.18,65899.56,2955.3,68854.85,807708.52,96468.28
2026-03,ES01,Events,Program Management,8.2134,8.8546,0.394,0.0753,8.5322,8.3728,87579.22,61106.86,2955.3,64062.16,807708.52,96468.28
2026-03,ES01,Events,G&A,6.1601,6.6409,0.2955,0.0565,6.3991,6.2796,85861.98,44931.52,2216.47,47147.99,605781.39,96468.28
2026-03,ES01,Hardware,Sales,12.8969,12.2672,0.0,0.1182,12.7787,12.8378,94448.18,101042.41,0.0,101042.41,1545034.14,120350.18
2026-03,ES01,Hardware,Product Management,8.598,8.1781,0.0,0.0788,8.5191,8.5585,96165.42,68586.36,0.0,68586.36,1030022.76,120350.18
2026-03,ES01,Hardware,Supply Chain & Commercial Ops,10.7474,10.2226,0.0,0.0985,10.6489,10.6982,79851.64,71188.97,0.0,71188.97,1287528.45,120350.18
2026-03,ES01,Hardware,G&A,10.7474,10.2226,0.0,0.0985,10.6489,10.6982,85861.98,76547.28,0.0,76547.28,1287528.45,120350.18
2026-03,ES01,Spare Parts,Service Operations,7.2814,6.8267,0.0,0.0667,7.2147,7.2481,75558.54,45637.79,0.0,45637.79,743473.5,102575.4
2026-03,ES01,Spare Parts,Sales,4.1608,3.901,0.0,0.0381,4.1227,4.1418,94448.18,32598.42,0.0,32598.42,424842.0,102575.4
2026-03,ES01,Spare Parts,Planning,5.201,4.8762,0.0,0.0477,5.1534,5.1772,80710.26,34821.04,0.0,34821.04,531052.5,102575.4
2026-03,ES01,Spare Parts,G&A,4.1608,3.901,0.0,0.0381,4.1227,4.1418,85861.98,29634.93,0.0,29634.93,424842.0,102575.4
2026-03,JP01,Hardware,Sales,8.8676,8.3405,0.0,0.0813,8.7864,8.827,131008.76,96367.81,0.0,96367.81,1152562.49,130572.47
2026-03,JP01,Hardware,Product Management,5.9118,5.5604,0.0,0.0542,5.8576,5.8847,133390.74,65413.3,0.0,65413.3,768375.0,130572.47
2026-03,JP01,Hardware,Supply Chain & Commercial Ops,7.3897,6.9505,0.0,0.0677,7.322,7.3558,110761.96,67895.5,0.0,67895.5,960468.74,130572.47
2026-03,JP01,Hardware,G&A,7.3897,6.9505,0.0,0.0677,7.322,7.3558,119098.88,73005.91,0.0,73005.91,960468.74,130572.47
2026-03,JP01,Software,R&D,2.8412,2.9451,0.0715,0.026,2.8866,2.8639,136963.71,32687.75,535.9,33223.65,274325.63,95786.79
2026-03,JP01,Software,Sales,1.7945,1.8601,0.0451,0.0164,1.8231,1.8088,131008.76,19747.29,338.46,20085.75,173258.29,95786.79
2026-03,JP01,Software,Customer Success,1.4954,1.55,0.0376,0.0137,1.5193,1.5073,109570.97,13763.26,282.05,14045.31,144381.91,95786.79
2026-03,JP01,Software,G&A,1.3458,1.395,0.0338,0.0123,1.3673,1.3566,119098.88,13464.06,253.85,13717.91,129943.72,95786.79
2026-03,JP01,Spare Parts,Service Operations,10.0679,9.4802,0.0,0.0923,9.9756,10.0218,104807.01,87529.19,0.0,87529.19,1027825.87,102559.47
2026-03,JP01,Spare Parts,Sales,5.7531,5.4173,0.0,0.0527,5.7003,5.7267,131008.76,62520.85,0.0,62520.85,587329.07,102559.47
2026-03,JP01,Spare Parts,Planning,7.1914,6.7716,0.0,0.0659,7.1254,7.1584,111952.94,66783.63,0.0,66783.63,734161.33,102559.47
2026-03,JP01,Spare Parts,G&A,5.7531,5.4173,0.0,0.0527,5.7003,5.7267,119098.88,56837.13,0.0,56837.13,587329.07,102559.47
2026-03,US01,Events,Project Delivery,13.686,11.7332,0.0,0.1255,13.5605,13.6233,147073.26,166968.25,0.0,166968.25,1159585.53,85117.99
2026-03,US01,Events,Sales,6.0827,5.2147,0.0,0.0558,6.0269,6.0548,179756.21,90698.8,0.0,90698.8,515371.35,85117.99
2026-03,US01,Events,Program Management,6.0827,5.2147,0.0,0.0558,6.0269,6.0548,166683.03,84102.52,0.0,84102.52,515371.35,85117.99
2026-03,US01,Events,G&A,4.562,3.9111,0.0,0.0418,4.5202,4.5411,163414.74,61840.09,0.0,61840.09,386528.51,85117.99
2026-03,US01,Hardware,Sales,15.0979,14.2663,0.0,0.1384,14.9595,15.0287,179756.21,225125.8,0.0,225125.8,1839842.21,122421.58
2026-03,US01,Hardware,Product Management,10.0653,9.5108,0.0,0.0923,9.973,10.0192,183024.51,152812.66,0.0,152812.66,1226561.48,122421.58
2026-03,US01,Hardware,Supply Chain & Commercial Ops,12.5816,11.8885,0.0,0.1153,12.4663,12.524,151975.71,158611.36,0.0,158611.36,1533201.84,122421.58
2026-03,US01,Hardware,G&A,12.5816,11.8885,0.0,0.1153,12.4663,12.524,163414.74,170549.85,0.0,170549.85,1533201.84,122421.58
2026-03,US01,Software,R&D,4.2914,4.3739,0.067,0.0393,4.3191,4.3052,187926.95,67422.36,502.77,67925.14,407683.7,94695.03
2026-03,US01,Software,Sales,2.7103,2.7625,0.0423,0.0248,2.7278,2.7191,179756.21,40731.13,317.54,41048.67,257484.44,94695.03
2026-03,US01,Software,Customer Success,2.2586,2.3021,0.0353,0.0207,2.2732,2.2659,150341.56,28388.36,264.62,28652.98,214570.37,94695.03
2026-03,US01,Software,G&A,2.0328,2.0719,0.0318,0.0186,2.0459,2.0393,163414.74,27771.23,238.16,28009.38,193113.33,94695.03
2026-04,DE01,Hardware,Sales,13.8167,12.4697,0.0,0.1267,13.6901,13.7534,140517.27,161049.06,0.0,161049.06,1727927.7,125636.5
2026-04,DE01,Hardware,Product Management,9.2111,8.3132,0.0,0.0844,9.1267,9.1689,143072.13,109318.15,0.0,109318.15,1151951.8,125636.5
2026-04,DE01,Hardware,Supply Chain & Commercial Ops,11.5139,10.3915,0.0,0.1055,11.4084,11.4612,118800.96,113466.38,0.0,113466.38,1439939.75,125636.5
2026-04,DE01,Hardware,G&A,11.5139,10.3915,0.0,0.1055,11.4084,11.4612,127742.97,122006.86,0.0,122006.86,1439939.75,125636.5
2026-04,DE01,Software,R&D,3.4991,3.599,0.0726,0.0321,3.5396,3.5194,146904.42,43084.39,544.17,43628.55,323644.39,91960.6
2026-04,DE01,Software,Sales,2.21,2.273,0.0458,0.0203,2.2356,2.2228,140517.27,26028.1,343.68,26371.78,204406.98,91960.6
2026-04,DE01,Software,Customer Success,1.8417,1.8942,0.0382,0.0169,1.863,1.8523,117523.53,18140.79,286.4,18427.2,170339.15,91960.6
2026-04,DE01,Software,G&A,1.6575,1.7048,0.0344,0.0152,1.6767,1.6671,127742.97,17746.43,257.76,18004.19,153305.24,91960.6
2026-04,ES01,Events,Project Delivery,19.1974,20.4047,0.7608,0.176,19.7822,19.4898,77478.89,125837.33,5706.27,131543.6,1422664.05,72995.32
2026-04,ES01,Events,Sales,8.5322,9.0688,0.3381,0.0782,8.7921,8.6621,94696.42,68356.08,2536.12,70892.2,632295.13,72995.32
2026-04,ES01,Events,Program Management,8.5322,9.0688,0.3381,0.0782,8.7921,8.6621,87809.41,63384.73,2536.12,65920.85,632295.13,72995.32
2026-04,ES01,Events,G&A,6.3991,6.8016,0.2536,0.0587,6.5941,6.4966,86087.65,46606.42,1902.09,48508.51,474221.35,72995.32
2026-04,ES01,Hardware,Sales,12.7787,11.4801,0.0,0.1171,12.6616,12.7201,94696.42,100379.33,0.0,100379.33,1561232.13,122737.01
2026-04,ES01,Hardware,Product Management,8.5191,7.6534,0.0,0.0781,8.441,8.4801,96418.17,68136.27,0.0,68136.27,1040821.42,122737.01
2026-04,ES01,Hardware,Supply Chain & Commercial Ops,10.6489,9.5668,0.0,0.0976,10.5513,10.6001,80061.52,70721.8,0.0,70721.8,1301026.78,122737.01
2026-04,ES01,Hardware,G&A,10.6489,9.5668,0.0,0.0976,10.5513,10.6001,86087.65,76044.94,0.0,76044.94,1301026.78,122737.01
2026-04,ES01,Spare Parts,Service Operations,7.2147,6.4451,0.0,0.0661,7.1486,7.1816,75757.14,45338.29,0.0,45338.29,752863.11,104831.83
2026-04,ES01,Spare Parts,Sales,4.1227,3.6829,0.0,0.0378,4.0849,4.1038,94696.42,32384.49,0.0,32384.49,430207.49,104831.83
2026-04,ES01,Spare Parts,Planning,5.1534,4.6037,0.0,0.0472,5.1061,5.1297,80922.4,34592.53,0.0,34592.53,537759.37,104831.83
2026-04,ES01,Spare Parts,G&A,4.1227,3.6829,0.0,0.0378,4.0849,4.1038,86087.65,29440.45,0.0,29440.45,430207.49,104831.83
2026-04,JP01,Hardware,Sales,8.7864,8.1325,0.0,0.0805,8.7058,8.7461,131353.1,95735.4,0.0,95735.4,1170400.7,133820.02
2026-04,JP01,Hardware,Product Management,5.8576,5.4217,0.0,0.0537,5.8039,5.8307,133741.34,64984.03,0.0,64984.03,780267.13,133820.02
2026-04,JP01,Hardware,Supply Chain & Commercial Ops,7.322,6.7771,0.0,0.0671,7.2548,7.2884,111053.07,67449.94,0.0,67449.94,975333.92,133820.02
2026-04,JP01,Hardware,G&A,7.322,6.7771,0.0,0.0671,7.2548,7.2884,119411.91,72526.82,0.0,72526.82,975333.92,133820.02
2026-04,JP01,Software,R&D,2.8866,2.9786,0.0652,0.0265,2.9253,2.906,137323.69,33254.89,488.67,33743.56,277892.58,95628.13
2026-04,JP01,Software,Sales,1.8231,1.8812,0.0412,0.0167,1.8476,1.8354,131353.1,20089.91,308.63,20398.54,175511.1,95628.13
2026-04,JP01,Software,Customer Success,1.5193,1.5677,0.0343,0.0139,1.5396,1.5295,109858.96,14002.06,257.19,14259.25,146259.25,95628.13
2026-04,JP01,Software,G&A,1.3673,1.4109,0.0309,0.0125,1.3857,1.3765,119411.91,13697.67,231.48,13929.14,131633.33,95628.13
