entity,division,product,revenue,variable_production_cost,variable_selling_cost,fixed_production_cost,marginal_contribution,gross_profit,opex,quantity,mc_pct,gross_margin_pct,operating_contribution,name,product_family,product_subfamily,product_type,quality_tier,quality_score,generation,strategic_role
JP01,Hardware,HW-TRM-FIX-E,897375.58,423675.32999999996,53304.1,46887.89,420396.19,373508.31,101681.21721183146,51.0,0.46847295532601857,0.41622294870114473,271827.0927881685,Aureon Fixed Terminal Essential,Terminals,Fixed Terminals,Fixed Terminal,Essential,1,G2,Volume
JP01,Hardware,HW-TRM-FIX-P,1171118.63,656149.22,64411.52,64411.52,450557.82,386146.42,132085.4229523585,52.0,0.3847243212244007,0.3297244276610987,254060.9970476415,Aureon Fixed Terminal Professional,Terminals,Fixed Terminals,Fixed Terminal,Professional,2,G2,Core
JP01,Hardware,HW-TRM-KSK-E,1207159.12,589868.46,71705.3,63074.08,545585.37,482511.33,136608.47083295966,64.0,0.45195812296890897,0.3997081428668658,345902.8591670403,Aureon Self-Service Kiosk Essential,Terminals,Fixed Terminals,Self-Service Kiosk,Essential,1,G2,Volume
JP01,Hardware,HW-TRM-KSK-P,846159.3200000001,493057.12,46538.74,46538.74,306563.45999999996,260024.69,95290.09908173163,35.0,0.3622999271579257,0.3072999184125278,164734.59091826837,Aureon Self-Service Kiosk Professional,Terminals,Fixed Terminals,Self-Service Kiosk,Professional,2,G2,Core
JP01,Hardware,HW-TRM-MOB-E,1207878.9,611041.3,71748.05,63111.7,525089.5,461977.85,137403.1549716665,60.0,0.4347203184027803,0.38247033705117295,324574.69502833346,Aureon Mobile Terminal Essential,Terminals,Mobile Terminals,Mobile Terminal,Essential,1,G2,Volume
JP01,Hardware,HW-TRM-MOB-P,1315566.96,791581.83,72356.16,72356.16,451628.98,379272.73,146939.71052017057,51.0,0.3432960797373628,0.28829602865672455,232333.0194798294,Aureon Mobile Terminal Professional,Terminals,Mobile Terminals,Mobile Terminal,Professional,2,G2,Core
JP01,Hardware,HW-TRM-RUG-E,1412204.91,738333.48,83885.07,73787.75,589986.58,516198.83,158673.9505185884,66.0,0.417776893298013,0.36552686252875305,357524.87948141166,Aureon Rugged Terminal Essential,Terminals,Mobile Terminals,Rugged Terminal,Essential,1,G2,Volume
JP01,Hardware,HW-TRM-RUG-P,492995.09,307451.45,27114.71,27114.71,158428.94,131314.18,52339.06941588919,18.0,0.32136007683159684,0.2663600158776429,78975.11058411081,Aureon Rugged Terminal Professional,Terminals,Mobile Terminals,Rugged Terminal,Professional,2,G2,Core
JP01,Software,SW-ANL-BI-E,235565.24,32446.07,8904.38,10070.4,194214.88999999998,184144.46,39608.33790709491,183.0,0.8244632781984302,0.7817132103191455,144536.12209290508,Aureon Business Intelligence Essential,Analytics,Business Analytics,Business Intelligence,Essential,1,G2,Volume
JP01,Software,SW-ANL-BI-P,252544.31,41495.17,8839.03,11364.51,202209.98,190845.51,42455.85010992206,153.0,0.8006910945647518,0.7556911893995949,148389.65989007795,Aureon Business Intelligence Professional,Analytics,Business Analytics,Business Intelligence,Professional,2,G2,Core
JP01,Software,SW-ANL-BI-X,78215.53,15677.039999999999,2518.54,3871.68,60019.98,56148.3,13149.170469547927,32.0,0.7673665319406517,0.7178663879155457,42999.129530452075,Aureon Business Intelligence Premium,Analytics,Business Analytics,Business Intelligence,Premium,3,G2,Premium
JP01,Software,SW-ANL-FIN-E,260833.18,37287.27,9859.44,11150.64,213686.31,202535.77,43843.45799635078,189.0,0.8192451205786012,0.7764954213263818,158692.31200364922,Aureon Finance Analytics Essential,Analytics,Business Analytics,Finance Analytics,Essential,1,G2,Volume
JP01,Software,SW-ANL-FIN-P,113294.17,19234.65,3965.29,5098.24,90094.23,84995.98,19056.889642817037,64.0,0.7952238848653906,0.7502237758571336,65939.09035718295,Aureon Finance Analytics Professional,Analytics,Business Analytics,Finance Analytics,Professional,2,G2,Core
JP01,Software,SW-ANL-FIN-X,62826.93,13016.91,2023.04,3109.94,47787.0,44677.06,10561.223461313135,24.0,0.7606133229810847,0.7111132121209806,34115.83653868686,Aureon Finance Analytics Premium,Analytics,Business Analytics,Finance Analytics,Premium,3,G2,Premium
JP01,Software,SW-ANL-OPS-E,250530.44,38330.57,9470.07,10710.14,202729.76,192019.7,42113.86570154012,160.0,0.8092021073367373,0.7664525715916997,149905.8342984599,Aureon Operations Analytics Essential,Analytics,Advanced Analytics,Operations Analytics,Essential,1,G2,Volume
JP01,Software,SW-ANL-OPS-P,244841.04,44422.63,8569.46,11017.82,191849.0,180831.13,41160.24510673282,122.0,0.783565532967839,0.7385654382124827,139670.88489326718,Aureon Operations Analytics Professional,Analytics,Advanced Analytics,Operations Analytics,Professional,2,G2,Core
JP01,Software,SW-ANL-OPS-X,77381.61,17272.28,2491.68,3830.39,57617.64,53787.24,13001.69922609852,26.0,0.7445908659693175,0.6950907327981416,40785.54077390148,Aureon Operations Analytics Premium,Analytics,Advanced Analytics,Operations Analytics,Premium,3,G2,Premium
JP01,Software,SW-ANL-PRD-E,260723.43,38462.13,9855.37,11145.93,212405.97,201260.01,43829.395173707606,177.0,0.8146792560990779,0.7719291281186352,157430.6148262924,Aureon Predictive Analytics Essential,Analytics,Advanced Analytics,Predictive Analytics,Essential,1,G2,Volume
JP01,Software,SW-ANL-PRD-P,207749.35,36539.08,7271.22,9348.72,163939.05,154590.32,34926.7454371521,110.0,0.7891194364747711,0.7441193919499628,119663.5745628479,Aureon Predictive Analytics Professional,Analytics,Advanced Analytics,Predictive Analytics,Professional,2,G2,Core
JP01,Software,SW-ANL-PRD-X,192927.26,41534.409999999996,6212.2699999999995,9549.85,145180.66,135630.76,32433.740487918247,69.0,0.7525150152446056,0.7030150119791262,103197.01951208177,Aureon Predictive Analytics Premium,Analytics,Advanced Analytics,Predictive Analytics,Premium,3,G2,Premium
JP01,Software,SW-AUT-INT-E,273227.93,40423.18,10327.97,11680.47,222476.76,210796.19999999998,45919.91598100153,177.0,0.8142533598230606,0.7715031182939459,164876.28401899844,Aureon Integration Hub Essential,Automation,Integration,Integration Hub,Essential,1,G2,Volume
JP01,Software,SW-AUT-INT-P,209850.22,37071.9,7344.75,9443.22,165433.56,155990.28,35261.599072372686,106.0,0.7883411320702928,0.7433410362876913,120728.68092762731,Aureon Integration Hub Professional,Automation,Integration,Integration Hub,Professional,2,G2,Core
JP01,Software,SW-AUT-INT-X,76239.99,16392.78,2454.94,3773.88,57392.29,53618.42,12822.234038286535,26.0,0.752784595066185,0.7032847197382895,40796.18596171346,Aureon Integration Hub Premium,Automation,Integration,Integration Hub,Premium,3,G2,Premium
JP01,Software,SW-AUT-MON-E,144524.87,22192.96,5463.05,6178.41,116868.88,110690.45,24297.180927248,88.0,0.8086420005082863,0.7658920571940318,86393.269072752,Aureon Monitoring Suite Essential,Automation,Integration,Monitoring Suite,Essential,1,G2,Volume
JP01,Software,SW-AUT-MON-P,174579.07,31726.27,6110.25,7856.08,136742.46,128886.34,29346.44727606272,83.0,0.783269495020222,0.7382691407394941,99539.89272393727,Aureon Monitoring Suite Professional,Automation,Integration,Monitoring Suite,Professional,2,G2,Core
JP01,Software,SW-AUT-MON-X,134000.89,29702.71,4314.86,6633.05,99983.33,93350.29000000001,22525.260973603916,43.0,0.7461392980300354,0.6966393282910285,70825.02902639609,Aureon Monitoring Suite Premium,Automation,Integration,Monitoring Suite,Premium,3,G2,Premium
JP01,Software,SW-AUT-ORC-E,168613.46,23336.36,6373.63,7208.19,138903.5,131695.32,28339.69743676748,125.0,0.8237984085019073,0.7810486778457664,103355.62256323252,Aureon Process Orchestrator Essential,Automation,Orchestration,Process Orchestrator,Essential,1,G2,Volume
JP01,Software,SW-AUT-ORC-P,20739.36,3398.81,725.9,933.28,16614.67,15681.41,3486.284091811908,12.0,0.8011177779835057,0.7561183180194567,12195.125908188093,Aureon Process Orchestrator Professional,Automation,Orchestration,Process Orchestrator,Professional,2,G2,Core
JP01,Software,SW-AUT-ORC-X,30694.309999999998,6136.92,988.37,1519.37,23569.04,22049.66,5159.700195682878,12.0,0.7678634900084088,0.7183631102963384,16889.95980431712,Aureon Process Orchestrator Premium,Automation,Orchestration,Process Orchestrator,Premium,3,G2,Premium
JP01,Software,SW-AUT-RPA-E,196680.97,28158.51,7434.53,8408.09,161087.91,152679.79,33060.04994671446,136.0,0.8190315006073033,0.7762814572248653,119619.74005328555,Aureon Automation Studio Essential,Automation,Orchestration,Automation Studio,Essential,1,G2,Volume
JP01,Software,SW-AUT-RPA-P,285396.19,48458.409999999996,9988.86,12842.77,226948.91,214106.05,47976.545722833645,154.0,0.7952065162467656,0.7502064060490786,166129.50427716633,Aureon Automation Studio Professional,Automation,Orchestration,Automation Studio,Professional,2,G2,Core
JP01,Software,SW-AUT-RPA-X,82471.53,17271.73,2655.6,4082.36,62544.21,58461.86,13859.321874788846,30.0,0.7583733441103857,0.7088732317685873,44602.538125211155,Aureon Automation Studio Premium,Automation,Orchestration,Automation Studio,Premium,3,G2,Premium
JP01,Software,SW-PLT-API-E-NXT,333566.74,80038.51,12608.82,14260.01,240919.44,226659.4,56078.77941982707,207.0,0.7222525842954247,0.6795023988302911,170580.62058017292,Aureon API Gateway NextGen Essential,Platform,Edge Services,API Gateway,Essential,1,G3,Growth
JP01,Software,SW-PLT-API-P,212268.92,38576.99,7429.400000000001,9552.1,166262.54,156710.41,35678.51997126749,111.0,0.7832637015348267,0.738263566800076,121031.89002873251,Aureon API Gateway Professional,Platform,Edge Services,API Gateway,Professional,2,G2,Core
JP01,Software,SW-PLT-API-X,135779.56,30101.52,4372.1,6721.0599999999995,101305.90000000001,94584.86,22824.564754838793,48.0,0.7461056730482851,0.6966060281827398,71760.29524516121,Aureon API Gateway Premium,Platform,Edge Services,API Gateway,Premium,3,G2,Premium
JP01,Software,SW-PLT-CORE-E,355477.06,48982.32,13437.06,15196.56,293057.7,277861.05,59754.238115328626,290.0,0.8244067845053068,0.7816567685127136,218106.81188467136,Aureon Core Platform Essential,Platform,Core Services,Core Platform,Essential,1,G2,Volume
JP01,Software,SW-PLT-CORE-P,131977.77,21628.86,4619.22,5938.99,105729.64,99790.66,22185.47182394412,84.0,0.8011170366039675,0.7561171854926781,77605.18817605588,Aureon Core Platform Professional,Platform,Core Services,Core Platform,Professional,2,G2,Core
JP01,Software,SW-PLT-CORE-X,141886.98,28373.23,4568.79,7023.36,108945.0,101921.54,23859.304832894493,61.0,0.7678294372041747,0.7183290531661185,78062.23516710551,Aureon Core Platform Premium,Platform,Core Services,Core Platform,Premium,3,G2,Premium
JP01,Software,SW-PLT-EDGE-E,221605.25,32701.18,8376.68,9473.62,180527.42,171053.76,37260.48550567413,158.0,0.8146351225884766,0.7718849621116829,133793.2744943259,Aureon Edge Runtime Essential,Platform,Edge Services,Edge Runtime,Essential,1,G2,Volume
JP01,Software,SW-PLT-EDGE-P,140286.86,24727.73,4910.0199999999995,6312.91,110649.08,104336.19,23587.16445304791,78.0,0.788734454531237,0.7437345878295374,80749.02554695209,Aureon Edge Runtime Professional,Platform,Edge Services,Edge Runtime,Professional,2,G2,Core
JP01,Software,SW-PLT-EDGE-X,157028.57,33730.090000000004,5056.33,7772.900000000001,118242.22,110469.24,26393.269536011343,59.0,0.7529981327601722,0.7034977138236692,84075.97046398866,Aureon Edge Runtime Premium,Platform,Edge Services,Edge Runtime,Premium,3,G2,Premium
JP01,Software,SW-PLT-WF-E,186572.27,26672.21,7052.42,7975.98,152847.64,144871.7,31350.020363228778,142.0,0.8192409300696187,0.7764910616138188,113521.67963677124,Aureon Workflow Engine Essential,Platform,Core Services,Workflow Engine,Essential,1,G2,Volume
JP01,Software,SW-PLT-WF-P,295072.45,50367.31,10327.53,13278.32,234377.63,221099.32,49591.92799430259,175.0,0.7943053646655254,0.7493051960628653,171507.39200569742,Aureon Workflow Engine Professional,Platform,Core Services,Workflow Engine,Professional,2,G2,Core
JP01,Software,SW-PLT-WF-X,236879.25,49129.89,7627.45,11725.47,180121.71,168396.23,39816.38691408978,95.0,0.7603946314419688,0.7108948124413599,128579.84308591022,Aureon Workflow Engine Premium,Platform,Core Services,Workflow Engine,Premium,3,G2,Premium
JP01,Software,SW-SEC-CMP-E-NXT,239535.73,57488.69,9054.49,10240.12,172992.67,162752.4,40253.48619743727,126.0,0.722199857198757,0.6794493664890828,122498.91380256272,Aureon Compliance Monitor NextGen Essential,Security,Protection,Compliance Monitor,Essential,1,G3,Growth
JP01,Software,SW-SEC-CMP-P,121821.2,22156.69,4263.74,5481.96,95400.75,89918.81,20467.20273932408,54.0,0.783121082373183,0.7381211972957088,69451.60726067593,Aureon Compliance Monitor Professional,Security,Protection,Compliance Monitor,Professional,2,G2,Core
JP01,Software,SW-SEC-CMP-X,90094.27,19859.99,2901.04,4459.66,67333.21,62873.55,15142.604833269408,27.0,0.7473639555545541,0.6978640262027763,47730.9451667306,Aureon Compliance Monitor Premium,Security,Protection,Compliance Monitor,Premium,3,G2,Premium
JP01,Software,SW-SEC-IAM-E,185073.78,25470.72,6995.81,7911.88,152607.23,144695.3,31116.03927297506,128.0,0.8245750964831432,0.7818249565119381,113579.26072702493,Aureon Identity Access Essential,Security,Identity,Identity Access,Essential,1,G2,Volume
JP01,Software,SW-SEC-IAM-P,88990.8,14583.95,3114.68,4004.59,71292.21,67287.6,14959.35036448277,48.0,0.801118879704419,0.7561186100136195,52328.24963551723,Aureon Identity Access Professional,Security,Identity,Identity Access,Professional,2,G2,Core
JP01,Software,SW-SEC-IAM-X,244161.04,48850.729999999996,7861.99,12086.0,187448.36,175362.31,41024.35519313357,89.0,0.7677242855780758,0.7182239639870472,134337.95480686642,Aureon Identity Access Premium,Security,Identity,Identity Access,Premium,3,G2,Premium
JP01,Software,SW-SEC-KMS-E,271660.85,40362.96,10268.76,11613.47,221029.06,209415.58,45665.101142549334,164.0,0.8136213223215639,0.7708714008661903,163750.47885745065,Aureon Key Management Essential,Security,Protection,Key Management,Essential,1,G2,Volume
JP01,Software,SW-SEC-KMS-P,206068.7,36293.69,7212.38,9273.11,162562.66,153289.58,34654.47459078957,97.0,0.7888760398837863,0.7438760956904177,118635.10540921042,Aureon Key Management Professional,Security,Protection,Key Management,Professional,2,G2,Core
JP01,Software,SW-SEC-KMS-X,109961.95,23632.08,3540.81,5443.099999999999,82789.08,77345.99,18488.07457873142,35.0,0.7528884309527069,0.7033886721725107,58857.91542126858,Aureon Key Management Premium,Security,Protection,Key Management,Premium,3,G2,Premium
JP01,Software,SW-SEC-PAM-E,237444.91,34014.67,8975.4,10150.77,194454.75,184304.0,39912.369649279324,153.0,0.8189468032816538,0.7761968871010964,144391.63035072066,Aureon Privileged Access Essential,Security,Identity,Privileged Access,Essential,1,G2,Volume
JP01,Software,SW-SEC-PAM-P,125475.5,21431.73,4391.65,5646.39,99652.13,94005.74,21091.986006825835,63.0,0.7941959187251695,0.7491959784977944,72913.75399317418,Aureon Privileged Access Professional,Security,Identity,Privileged Access,Professional,2,G2,Core
JP01,Software,SW-SEC-PAM-X,141474.24,29455.12,4555.48,7002.94,107463.66,100460.72,23786.603489377354,48.0,0.7595987792547959,0.7100990258014463,76674.11651062264,Aureon Privileged Access Premium,Security,Identity,Privileged Access,Premium,3,G2,Premium
JP01,Spare Parts,SP-CON-BAT-E,452855.98,178538.56,36681.32,15057.47,237636.07,222578.61,54189.497705216956,799.0,0.5247497670230611,0.49149976997101813,168389.11229478303,Aureon Battery Pack Essential,Consumables,Power & Service,Battery Pack,Essential,1,G2,Volume
JP01,Spare Parts,SP-CON-BAT-P,411973.23,193344.63,30897.96,14419.12,187730.58,173311.54,49167.293597976866,567.0,0.45568635612561526,0.4206864120758526,124144.24640202314,Aureon Battery Pack Professional,Consumables,Power & Service,Battery Pack,Professional,2,G2,Core
JP01,Spare Parts,SP-CON-BAT-X,374193.07,214295.74,25819.28,14406.43,134078.0,119671.56,44664.63659573702,348.0,0.3583123546355361,0.319812336449737,75006.92340426298,Aureon Battery Pack Premium,Consumables,Power & Service,Battery Pack,Premium,3,G2,Premium
JP01,Spare Parts,SP-CON-FIL-E,477716.64,175649.69,38695.05,15884.1,263371.98,247487.88,57110.49729054785,964.0,0.5513142267767771,0.518064181310494,190377.38270945215,Aureon Filter Pack Essential,Consumables,Routine Consumables,Filter Pack,Essential,1,G2,Volume
JP01,Spare Parts,SP-CON-FIL-P,201227.97,88030.37,15092.099999999999,7042.98,98105.56,91062.56,24034.388467201345,317.0,0.48753441184145524,0.45253430723373095,67028.17153279865,Aureon Filter Pack Professional,Consumables,Routine Consumables,Filter Pack,Professional,2,G2,Core
JP01,Spare Parts,SP-CON-FIL-X,651267.45,347689.71,44937.47,25073.79,258640.35,233566.5,77796.94300319008,693.0,0.39713385030988424,0.3586337686614002,155769.5569968099,Aureon Filter Pack Premium,Consumables,Routine Consumables,Filter Pack,Premium,3,G2,Premium
JP01,Spare Parts,SP-CON-LUB-E,618995.15,252370.54,50138.63,20581.57,316485.98,295904.45,74010.41660692493,1027.0,0.5112899188305433,0.47804001372224,221894.03339307508,Aureon Service Lubricant Pack Essential,Consumables,Power & Service,Service Lubricant Pack,Essential,1,G2,Volume
JP01,Spare Parts,SP-CON-LUB-P,98114.74,47596.54,7358.61,3434.02,43159.6,39725.56,11747.4360040186,127.0,0.43988905234830156,0.4048888067175227,27978.123995981397,Aureon Service Lubricant Pack Professional,Consumables,Power & Service,Service Lubricant Pack,Professional,2,G2,Core
JP01,Spare Parts,SP-CON-SEL-E,510838.83,194629.24,41377.94,16985.38,274831.63,257846.2,61076.29570431142,962.0,0.5380006645148725,0.5047505883607164,196769.90429568858,Aureon Seal Pack Essential,Consumables,Routine Consumables,Seal Pack,Essential,1,G2,Volume
JP01,Spare Parts,SP-CON-SEL-P,687653.6,311889.97,51574.0,24067.86,324189.57,300121.65,82252.53188048575,1010.0,0.4714431364861611,0.43644307250045666,217869.11811951426,Aureon Seal Pack Professional,Consumables,Routine Consumables,Seal Pack,Professional,2,G2,Core
JP01,Spare Parts,SP-CON-SEL-X,201507.22,111486.36,13904.02,7758.04,76116.89,68358.84,24073.292716038948,200.0,0.37773778031377736,0.3392376709876698,44285.547283961045,Aureon Seal Pack Premium,Consumables,Routine Consumables,Seal Pack,Premium,3,G2,Premium
JP01,Spare Parts,SP-INT-CNX-E,462746.7,258862.69,37482.49,15386.31,166401.56,151015.24,55262.17604504894,376.0,0.3595953466550923,0.3263453634569409,95753.06395495105,Aureon Connector Set Essential,Interface Components,User Interfaces,Connector Set,Essential,1,G1 Legacy,Harvest
JP01,Spare Parts,SP-INT-CNX-P,691469.35,335611.24,51860.23,24201.45,303997.96,279796.5,82707.1029412909,438.0,0.43964054227421656,0.4046404949113074,197089.39705870912,Aureon Connector Set Professional,Interface Components,User Interfaces,Connector Set,Professional,2,G2,Core
JP01,Spare Parts,SP-INT-DSP-E,814243.4,321076.33,65953.68,27073.59,427213.35,400139.74,97306.50349941185,703.0,0.5246752383869491,0.4914252175700779,302833.23650058813,Aureon Display Interface Essential,Interface Components,User Interfaces,Display Interface,Essential,1,G2,Volume
JP01,Spare Parts,SP-INT-DSP-P,123186.5,57788.08,9238.98,4311.53,56159.44,51847.91,14804.614739979763,83.0,0.4558895658209301,0.4208895455264985,37043.29526002024,Aureon Display Interface Professional,Interface Components,User Interfaces,Display Interface,Professional,2,G2,Core
JP01,Spare Parts,SP-INT-DSP-X,318524.71,182344.68,21978.22,12263.210000000001,114201.8,101938.64,37995.45556429983,145.0,0.35853356557486543,0.3200336953450173,63943.18443570017,Aureon Display Interface Premium,Interface Components,User Interfaces,Display Interface,Premium,3,G2,Premium
JP01,Spare Parts,SP-INT-NET-E,424062.3,155890.56,34349.03,14100.11,233822.69,219722.61,50576.15514270842,419.0,0.5513875909270879,0.5181375708239095,169146.45485729157,Aureon Network Interface Essential,Interface Components,Network Interfaces,Network Interface,Essential,1,G2,Volume
JP01,Spare Parts,SP-INT-NET-P,513801.17,224817.43,38535.08,17983.03,250448.65,232465.6,61386.62357027102,396.0,0.4874427397664353,0.45244272215261794,171078.976429729,Aureon Network Interface Professional,Interface Components,Network Interfaces,Network Interface,Professional,2,G2,Core
JP01,Spare Parts,SP-INT-NET-X,157500.81,84103.9,10867.55,6063.79,62529.35,56465.57,18845.08696732126,82.0,0.39700970426755267,0.3585097117913235,37620.48303267874,Aureon Network Interface Premium,Interface Components,Network Interfaces,Network Interface,Premium,3,G2,Premium
JP01,Spare Parts,SP-INT-USB-E,858154.29,326864.1,69510.44,28533.64,461779.65,433246.03,102462.08209199373,791.0,0.5381079549226515,0.5048579667416218,330783.9479080063,Aureon Service Interface Essential,Interface Components,Network Interfaces,Service Interface,Essential,1,G2,Volume
JP01,Spare Parts,SP-INT-USB-P,653815.64,296518.02,49036.16,22883.54,308261.45,285377.91,78070.07686411793,470.0,0.47148069140713733,0.43648070272531253,207307.83313588204,Aureon Service Interface Professional,Interface Components,Network Interfaces,Service Interface,Professional,2,G2,Core
JP01,Spare Parts,SP-INT-USB-X,597126.02,330395.68,41201.71,22989.34,225528.69,202539.32,71218.08811638785,290.0,0.37769027382193127,0.3391902432923623,131321.23188361217,Aureon Service Interface Premium,Interface Components,Network Interfaces,Service Interface,Premium,3,G2,Premium
JP01,Spare Parts,SP-KIT-CAL-E,800703.46,304955.28,64857.0,26623.39,430891.22000000003,404267.79,95762.1497465247,846.0,0.5381408243196552,0.5048907744197834,308505.6402534753,Aureon Calibration Kit Essential,Maintenance Kits,Preventive Kits,Calibration Kit,Essential,1,G2,Volume
JP01,Spare Parts,SP-KIT-CAL-P,567818.14,257430.6,42586.38,19873.67,267801.17,247927.49,67802.59781862654,468.0,0.4716319383526563,0.4366318589258173,180124.89218137343,Aureon Calibration Kit Professional,Maintenance Kits,Preventive Kits,Calibration Kit,Professional,2,G2,Core
JP01,Spare Parts,SP-KIT-CAL-X,312586.67,172918.84,21568.47,12034.6,118099.38,106064.78,37398.373166073754,174.0,0.37781323176704884,0.339313189522765,68666.40683392624,Aureon Calibration Kit Premium,Maintenance Kits,Preventive Kits,Calibration Kit,Premium,3,G2,Premium
JP01,Spare Parts,SP-KIT-OVR-E,747426.77,294710.13,60541.6,24851.94,392175.1,367323.17,89319.9455428728,740.0,0.5247003662980922,0.4914503798144666,278003.22445712716,Aureon Overhaul Kit Essential,Maintenance Kits,Overhaul Kits,Overhaul Kit,Essential,1,G2,Volume
JP01,Spare Parts,SP-KIT-OVR-P,641320.09,301061.69,48099.0,22446.2,292159.38,269713.19,76750.80933589119,495.0,0.45555937597401636,0.4205593964785978,192962.38066410882,Aureon Overhaul Kit Professional,Maintenance Kits,Overhaul Kits,Overhaul Kit,Professional,2,G2,Core
JP01,Spare Parts,SP-KIT-OVR-X,250983.41,143706.43,17317.86,9662.869999999999,89959.16,80296.29000000001,29933.88959331827,131.0,0.358426718323733,0.31992668360032245,50362.40040668174,Aureon Overhaul Kit Premium,Maintenance Kits,Overhaul Kits,Overhaul Kit,Premium,3,G2,Premium
JP01,Spare Parts,SP-KIT-PRE-E,1124630.3800000001,413383.7,91095.05,37394.0,620151.59,582757.61,134438.25588522715,1274.0,0.5514270297410958,0.5181770120775147,448319.35411477287,Aureon Preventive Maintenance Kit Essential,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Essential,1,G2,Volume
JP01,Spare Parts,SP-KIT-PRE-P,1002943.15,438971.21,75220.78,35102.95,488751.2,453648.2,120050.1993518366,886.0,0.4873169531094559,0.45231696332937715,333598.0006481634,Aureon Preventive Maintenance Kit Professional,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Professional,2,G2,Core
JP01,Spare Parts,SP-KIT-PRE-X,249638.88,133264.93,17225.08,9611.1,99148.82,89537.73,29850.156372991936,149.0,0.3971689826520613,0.3586690102118708,59687.57362700806,Aureon Preventive Maintenance Kit Premium,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Premium,3,G2,Premium
JP01,Spare Parts,SP-KIT-SAF-E,1090502.69,444656.21,88330.73,36259.2,557515.83,521256.61,130448.82803081324,1015.0,0.5112466343388845,0.47799662924261105,390807.78196918673,Aureon Safety Service Kit Essential,Maintenance Kits,Overhaul Kits,Safety Service Kit,Essential,1,G2,Volume
JP01,Spare Parts,SP-KIT-SAF-X,192665.46000000002,113490.31,13293.92,7417.63,65881.23,58463.62,22773.29130044847,96.0,0.3419462419470516,0.3034462949404631,35690.32869955154,Aureon Safety Service Kit Premium,Maintenance Kits,Overhaul Kits,Safety Service Kit,Premium,3,G2,Premium
JP01,Spare Parts,SP-MEC-COL-E,448420.44,182739.87,36322.04,14910.0,229358.45,214448.48,53614.224584755415,326.0,0.5114808102859897,0.4782308317613711,160834.2554152446,Aureon Cooling Assembly Essential,Mechanical Parts,Enclosures,Cooling Assembly,Essential,1,G2,Volume
JP01,Spare Parts,SP-MEC-COL-P,719233.0,348973.72,53942.5,25173.13,316316.74,291143.61,85856.00581427584,408.0,0.43979731185860493,0.4047973466178554,205287.60418572417,Aureon Cooling Assembly Professional,Mechanical Parts,Enclosures,Cooling Assembly,Professional,2,G2,Core
JP01,Spare Parts,SP-MEC-DRV-E,997033.98,366469.16000000003,80759.78,33151.36,549805.14,516653.69,119105.76703555518,882.0,0.5514407242168416,0.5181906538431118,397547.92296444485,Aureon Drive Assembly Essential,Mechanical Parts,Drive Components,Drive Assembly,Essential,1,G2,Volume
JP01,Spare Parts,SP-MEC-DRV-P,630511.4400000001,275892.73,47288.36,22067.88,307330.35,285262.45,75360.97488456091,435.0,0.48743025186029926,0.4524302524947049,209901.4751154391,Aureon Drive Assembly Professional,Mechanical Parts,Drive Components,Drive Assembly,Professional,2,G2,Core
JP01,Spare Parts,SP-MEC-DRV-X,334554.52999999997,178569.89,23084.25,12880.36,132900.35,120019.99,39869.746163466116,156.0,0.3972457046090514,0.35874567294007353,80150.24383653389,Aureon Drive Assembly Premium,Mechanical Parts,Drive Components,Drive Assembly,Premium,3,G2,Premium
JP01,Spare Parts,SP-MEC-FAN-E,658946.01,250906.79,53374.62,21909.95,354664.61,332754.69,78620.4394934124,544.0,0.5382301502971388,0.5049802031580706,254134.25050658762,Aureon Cooling Fan Essential,Mechanical Parts,Drive Components,Cooling Fan,Essential,1,G2,Volume
JP01,Spare Parts,SP-MEC-FAN-P,445849.08,202151.27,33438.659999999996,15604.72,210259.1,194654.38999999998,53301.01710014175,287.0,0.47159253978947313,0.4365925572841823,141353.37289985822,Aureon Cooling Fan Professional,Mechanical Parts,Drive Components,Cooling Fan,Professional,2,G2,Core
JP01,Spare Parts,SP-MEC-FAN-X,471563.67,260917.38,32537.9,18155.16,178108.4,159953.2,56382.61331183251,205.0,0.37769745917873615,0.3391974619249189,103570.5866881675,Aureon Cooling Fan Premium,Mechanical Parts,Drive Components,Cooling Fan,Premium,3,G2,Premium
JP01,Spare Parts,SP-MEC-HSG-E,686902.77,270718.18,55639.14,22839.51,360545.53,337706.01,82079.82685696354,531.0,0.5248858291836558,0.491635824965446,255626.18314303647,Aureon Housing Kit Essential,Mechanical Parts,Enclosures,Housing Kit,Essential,1,G2,Volume
JP01,Spare Parts,SP-MEC-HSG-P,643935.88,302301.56,48295.2,22537.71,293339.13,270801.35,77051.15777886569,388.0,0.4555408995069509,0.42054086192556933,193750.1922211343,Aureon Housing Kit Professional,Mechanical Parts,Enclosures,Housing Kit,Professional,2,G2,Core
JP01,Spare Parts,SP-MEC-HSG-X,228224.47,130673.66,15747.49,8786.62,81803.3,73016.62,27282.935088413124,93.0,0.358433519420595,0.31993335333411005,45733.68491158687,Aureon Housing Kit Premium,Mechanical Parts,Enclosures,Housing Kit,Premium,3,G2,Premium
