month,entity,division,product,product_family,product_subfamily,product_type,quality_tier,generation,age_0_30,age_31_60,age_61_90,age_91_180,age_180_plus,inventory_value,monthly_usage,coverage_months,months_since_sale,slow_moving_value,obsolescence_risk_value,stock_status
2025-12,DE01,Hardware,HW-EDG-CMP-P,Edge Appliances,Compute,Edge Compute Node,Professional,G2,177890.7744,48886.4082007985,0.0,0.0,0.0,226777.1826007985,88945.3872,2.5496227487421463,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-EDG-CMP-X,Edge Appliances,Compute,Edge Compute Node,Premium,G2,79619.5584,8075.675772733026,0.0,0.0,0.0,87695.23417273302,39809.7792,2.2028565828552256,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-EDG-GTW-E,Edge Appliances,Gateways,Industrial Gateway,Essential,G1 Legacy,138397.2696,55537.751870429114,0.0,0.0,0.0,193935.0214704291,69198.6348,2.802584502294677,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-EDG-GTW-P,Edge Appliances,Gateways,Industrial Gateway,Professional,G2,145845.87840000002,39201.393332441454,0.0,0.0,0.0,185047.27173244147,72922.93920000001,2.5375728647597002,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-EDG-GTW-X,Edge Appliances,Gateways,Industrial Gateway,Premium,G2,152246.7072,11454.999028686463,0.0,0.0,0.0,163701.70622868647,76123.3536,2.150479432223628,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-EDG-SEC-E,Edge Appliances,Gateways,Secure Gateway,Essential,G2,187356.29040000003,72850.7811370835,0.0,0.0,0.0,260207.07153708354,93678.14520000001,2.777671045701741,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-EDG-SEC-P,Edge Appliances,Gateways,Secure Gateway,Professional,G2,121141.224,32087.671927499607,0.0,0.0,0.0,153228.8959274996,60570.612,2.52975644240642,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-EDG-SEC-X,Edge Appliances,Gateways,Secure Gateway,Premium,G2,96372.7632,5362.721215858997,0.0,0.0,0.0,101735.484415859,48186.3816,2.1112912204194014,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-NET-ACC-E,Network Devices,Access,Access Node,Essential,G2,154126.9296,62839.06174119604,0.0,0.0,0.0,216965.99134119603,77063.4648,2.8154196272420395,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-NET-ACC-P,Network Devices,Access,Access Node,Professional,G2,221369.6448,56640.01053991722,0.0,0.0,0.0,278009.6553399172,110684.8224,2.511723371929241,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-NET-ACC-X,Network Devices,Access,Access Node,Premium,G2,217849.4136,12375.397430243494,0.0,0.0,0.0,230224.8110302435,108924.7068,2.113614236786208,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-NET-DST-E,Network Devices,Distribution,Distribution Node,Essential,G2,134180.8848,54725.49428933891,0.0,0.0,0.0,188906.3790893389,67090.4424,2.815697323369251,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-NET-DST-X,Network Devices,Distribution,Distribution Node,Premium,G2,265864.1472,16617.87432565092,0.0,0.0,0.0,282482.0215256509,132932.0736,2.125010269347449,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-NET-RTR-E,Network Devices,Distribution,Secure Router,Essential,G2,156810.5856,65771.1724916044,0.0,0.0,0.0,222581.7580916044,78405.2928,2.838861384771264,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-NET-RTR-P,Network Devices,Distribution,Secure Router,Professional,G2,133160.004,33169.81209606974,0.0,0.0,0.0,166329.81609606973,66580.002,2.4981948197608905,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-NET-SWC-E,Network Devices,Access,Secure Switch,Essential,G2,97501.73760000001,38474.02177861131,0.0,0.0,0.0,135975.7593786113,48750.868800000004,2.789196638452755,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-NET-SWC-P,Network Devices,Access,Secure Switch,Professional,G2,147100.0464,39544.727859280596,0.0,0.0,0.0,186644.7742592806,73550.0232,2.537657585120661,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-NET-SWC-X,Network Devices,Access,Secure Switch,Premium,G2,131640.8832,13350.760820276191,0.0,0.0,0.0,144991.6440202762,65820.4416,2.202836087023096,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-SEN-BIO-E,Sensors & Readers,Readers,Biometric Reader,Essential,G2,137649.5136,56115.596825768705,0.0,0.0,0.0,193765.1104257687,68824.7568,2.815340285020356,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-SEN-BIO-P,Sensors & Readers,Readers,Biometric Reader,Professional,G2,51917.688,14572.27610701152,0.0,0.0,0.0,66489.96410701152,25958.844,2.561360748845808,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-SEN-BIO-X,Sensors & Readers,Readers,Biometric Reader,Premium,G2,92922.9984,1849.5591894905228,0.0,0.0,0.0,94772.55758949052,46461.4992,2.039808426790725,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-SEN-CAM-E,Sensors & Readers,Sensing,Vision Sensor,Essential,G2,132602.3424,56084.983510195016,0.0,0.0,0.0,188687.325910195,66301.1712,2.8459124099182582,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-SEN-CAM-P,Sensors & Readers,Sensing,Vision Sensor,Professional,G2,66697.4232,16695.903762138056,0.0,0.0,0.0,83393.32696213806,33348.7116,2.5006461407683904,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-SEN-CAM-X,Sensors & Readers,Sensing,Vision Sensor,Premium,G2,136484.7336,4488.381572112587,0.0,0.0,0.0,140973.1151721126,68242.3668,2.0657711885237924,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-SEN-HUB-E,Sensors & Readers,Sensing,Sensor Hub,Essential,G2,69168.9744,28396.082031809026,0.0,0.0,0.0,97565.05643180903,34584.4872,2.8210641339741773,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-SEN-HUB-P,Sensors & Readers,Sensing,Sensor Hub,Professional,G2,177543.2448,45392.639357552456,0.0,0.0,0.0,222935.88415755244,88771.6224,2.511341779392245,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-SEN-HUB-X,Sensors & Readers,Sensing,Sensor Hub,Premium,G2,0.0,0.0,0.0,0.0,29302.790152221976,29302.790152221976,20933.41338,1.3998094634780471,9,29302.790152221976,29302.790152221976,Obsolescence risk
2025-12,DE01,Hardware,HW-SEN-RFID-E,Sensors & Readers,Readers,RFID Reader,Essential,G2,202045.79520000002,75808.52775719269,0.0,0.0,0.0,277854.3229571927,101022.89760000001,2.7504093582561495,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-SEN-RFID-P,Sensors & Readers,Readers,RFID Reader,Professional,G2,140637.06720000002,32809.42632165027,0.0,0.0,0.0,173446.4935216503,70318.53360000001,2.4665829140903797,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-FIX-E,Terminals,Fixed Terminals,Fixed Terminal,Essential,G2,94980.1824,37226.88299407341,0.0,0.0,0.0,132207.0653940734,47490.0912,2.7838873763643854,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-FIX-P,Terminals,Fixed Terminals,Fixed Terminal,Professional,G2,76386.9888,17377.054364099735,0.0,0.0,0.0,93764.04316409974,38193.4944,2.4549741948749193,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-FIX-X,Terminals,Fixed Terminals,Fixed Terminal,Premium,G2,119586.348,7942.50292573242,0.0,0.0,0.0,127528.85092573242,59793.174,2.13283293717996,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-KSK-E,Terminals,Fixed Terminals,Self-Service Kiosk,Essential,G2,196269.63120000003,81333.32114753693,0.0,0.0,0.0,277602.952347537,98134.81560000002,2.828791705066769,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-KSK-P,Terminals,Fixed Terminals,Self-Service Kiosk,Professional,G2,200949.98400000003,53403.70276646667,0.0,0.0,0.0,254353.68676646668,100474.99200000001,2.5315123863504927,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-KSK-X,Terminals,Fixed Terminals,Self-Service Kiosk,Premium,G2,56786.26320000001,5714.381166945346,0.0,0.0,0.0,62500.64436694536,28393.131600000004,2.201259278034176,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-MOB-E,Terminals,Mobile Terminals,Mobile Terminal,Essential,G2,30861.151200000004,11566.79660804412,0.0,0.0,0.0,42427.947808044126,15430.575600000002,2.7496024067983647,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-MOB-P,Terminals,Mobile Terminals,Mobile Terminal,Professional,G2,69885.6336,19616.448356082823,0.0,0.0,0.0,89502.08195608282,34942.8168,2.561387150565458,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-MOB-X,Terminals,Mobile Terminals,Mobile Terminal,Premium,G2,187674.66720000003,11398.912267347827,0.0,0.0,0.0,199073.57946734785,93837.33360000001,2.121475236241664,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-RUG-E,Terminals,Mobile Terminals,Rugged Terminal,Essential,G2,152190.0792,56690.49097615453,0.0,0.0,0.0,208880.57017615455,76095.0396,2.7449958798123095,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-RUG-P,Terminals,Mobile Terminals,Rugged Terminal,Professional,G2,114883.14240000001,31347.315968041745,0.0,0.0,0.0,146230.45836804176,57441.571200000006,2.5457252528642833,0,0.0,0.0,Healthy
2025-12,DE01,Hardware,HW-TRM-RUG-X,Terminals,Mobile Terminals,Rugged Terminal,Premium,G2,0.0,0.0,18981.189810000003,7588.859314112349,0.0,26570.049124112353,18981.189810000003,1.3998094634781142,3,7588.859314112349,758.885931411235,Slow moving
2025-12,ES01,Hardware,HW-CTL-MCU-E,Control Systems,Controllers,Compact Controller,Essential,G1 Legacy,224995.0536,95722.97953935397,0.0,0.0,0.0,320718.03313935397,112497.5268,2.850889635196442,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-MCU-P,Control Systems,Controllers,Compact Controller,Professional,G2,144323.37360000002,40803.591498742404,0.0,0.0,0.0,185126.96509874242,72161.68680000001,2.565446753092562,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-MCU-X,Control Systems,Controllers,Compact Controller,Premium,G2,110675.5344,12046.127131547153,0.0,0.0,0.0,122721.66153154716,55337.7672,2.217683649721725,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-RCK-E,Control Systems,Controllers,Rack Controller,Essential,G2,90810.4464,38504.12001764382,0.0,0.0,0.0,129314.56641764381,45405.2232,2.848010808096717,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-RCK-P,Control Systems,Controllers,Rack Controller,Professional,G2,205507.45440000002,63673.92393488875,0.0,0.0,0.0,269181.3783348888,102753.72720000001,2.619675078169707,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-RCK-X,Control Systems,Controllers,Rack Controller,Premium,G2,163425.3696,10997.593575251754,0.0,0.0,0.0,174422.96317525176,81712.6848,2.1345885721680724,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-RDN-E,Control Systems,Resilient Control,Redundant Controller,Essential,G2,149966.9136,65283.614005748575,0.0,0.0,0.0,215250.5276057486,74983.4568,2.870640229082485,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-RDN-P,Control Systems,Resilient Control,Redundant Controller,Professional,G2,113167.08720000002,35527.00976301802,0.0,0.0,0.0,148694.09696301803,56583.54360000001,2.6278682369942277,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-RDN-X,Control Systems,Resilient Control,Redundant Controller,Premium,G2,202603.356,15527.682116671233,0.0,0.0,0.0,218131.03811667123,101301.678,2.153281588451785,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-SAF-E,Control Systems,Resilient Control,Safety Controller,Essential,G2,82148.01840000002,38738.22509623525,0.0,0.0,0.0,120886.24349623526,41074.00920000001,2.9431323080152407,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-SAF-P,Control Systems,Resilient Control,Safety Controller,Professional,G2,124021.60560000001,37915.560177154635,0.0,0.0,0.0,161937.16577715465,62010.802800000005,2.6114347575767014,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-CTL-SAF-X,Control Systems,Resilient Control,Safety Controller,Premium,G2,74018.0592,9532.78567726769,0.0,0.0,0.0,83550.8448772677,37009.0296,2.2575799954848774,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-EDG-AI-E,Edge Appliances,Compute,AI Edge Appliance,Essential,G2,96848.17920000001,44797.60795230081,0.0,0.0,0.0,141645.78715230082,48424.08960000001,2.925109967422099,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-EDG-AI-P,Edge Appliances,Compute,AI Edge Appliance,Professional,G2,194953.27680000002,57630.87079971323,0.0,0.0,0.0,252584.14759971327,97476.63840000001,2.5912275161072156,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-EDG-CMP-E,Edge Appliances,Compute,Edge Compute Node,Essential,G2,88401.56400000001,41685.801861145665,0.0,0.0,0.0,130087.36586114568,44200.78200000001,2.943101003533052,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-EDG-CMP-P,Edge Appliances,Compute,Edge Compute Node,Professional,G2,133418.08080000003,41884.48324552836,0.0,0.0,0.0,175302.5640455284,66709.04040000001,2.627868171905653,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-EDG-GTW-E,Edge Appliances,Gateways,Industrial Gateway,Essential,G1 Legacy,184515.29280000002,77629.89812877776,0.0,0.0,0.0,262145.1909287778,92257.64640000001,2.84144676520577,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-EDG-GTW-P,Edge Appliances,Gateways,Industrial Gateway,Professional,G2,72922.93920000001,20228.760036087086,0.0,0.0,0.0,93151.6992360871,36461.469600000004,2.5547982639758184,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-EDG-GTW-X,Edge Appliances,Gateways,Industrial Gateway,Premium,G2,195720.9264,10438.2266356053,0.0,0.0,0.0,206159.1530356053,97860.4632,2.106664390237684,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-EDG-SEC-E,Edge Appliances,Gateways,Secure Gateway,Essential,G2,160591.10400000002,71347.65850512405,0.0,0.0,0.0,231938.76250512406,80295.55200000001,2.888563024077897,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-EDG-SEC-P,Edge Appliances,Gateways,Secure Gateway,Professional,G2,161521.632,50704.98737945284,0.0,0.0,0.0,212226.61937945287,80760.816,2.6278414445373217,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-EDG-SEC-X,Edge Appliances,Gateways,Secure Gateway,Premium,G2,144546.84,18559.38554307251,0.0,0.0,0.0,163106.2255430725,72273.42,2.2567940681798717,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-ACC-E,Network Devices,Access,Access Node,Essential,G2,66054.39839999999,31145.731113452814,0.0,0.0,0.0,97200.1295134528,33027.199199999995,2.943032768986745,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-ACC-P,Network Devices,Access,Access Node,Professional,G2,66411.95040000002,19226.14877527817,0.0,0.0,0.0,85638.09917527818,33205.97520000001,2.5789966612779427,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-ACC-X,Network Devices,Access,Access Node,Premium,G2,138611.4408,9332.921928186086,0.0,0.0,0.0,147944.3627281861,69305.7204,2.1346630822725867,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-DST-E,Network Devices,Distribution,Distribution Node,Essential,G2,98396.54639999999,42025.61153135891,0.0,0.0,0.0,140422.1579313589,49198.273199999996,2.8542090768209913,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-DST-P,Network Devices,Distribution,Distribution Node,Professional,G2,243011.49120000002,69401.75619563287,0.0,0.0,0.0,312413.2473956329,121505.74560000001,2.571180859414708,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-DST-X,Network Devices,Distribution,Distribution Node,Premium,G2,193353.4656,8057.915804911143,0.0,0.0,0.0,201411.38140491114,96676.7328,2.0833490703660926,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-RTR-E,Network Devices,Distribution,Secure Router,Essential,G2,147001.78799999997,69321.05929431708,0.0,0.0,0.0,216322.84729431706,73500.89399999999,2.9431321923011864,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-RTR-P,Network Devices,Distribution,Secure Router,Professional,G2,162746.1576,51070.39183740587,0.0,0.0,0.0,213816.5494374059,81373.0788,2.627607958191277,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-SWC-E,Network Devices,Access,Secure Switch,Essential,G2,121877.17200000002,52822.578420762584,0.0,0.0,0.0,174699.7504207626,60938.58600000001,2.86681660813007,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-SWC-P,Network Devices,Access,Secure Switch,Professional,G2,183875.04,57722.188670258925,0.0,0.0,0.0,241597.22867025892,91937.52,2.627841480499571,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-NET-SWC-X,Network Devices,Access,Secure Switch,Premium,G2,65820.4416,8493.574757019684,0.0,0.0,0.0,74314.01635701969,32910.2208,2.258083189676433,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-BIO-E,Sensors & Readers,Readers,Biometric Reader,Essential,G2,137649.52080000003,59289.91355923578,0.0,0.0,0.0,196939.4343592358,68824.76040000001,2.861461968260419,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-BIO-P,Sensors & Readers,Readers,Biometric Reader,Professional,G2,51917.688,16298.030803585072,0.0,0.0,0.0,68215.71880358507,25958.844,2.6278411628647667,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-BIO-X,Sensors & Readers,Readers,Biometric Reader,Premium,G2,139384.4976,14220.89663404104,0.0,0.0,0.0,153605.39423404104,69692.2488,2.2040527731405484,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-CAM-E,Sensors & Readers,Sensing,Vision Sensor,Essential,G2,151536.00960000002,62179.952027778534,0.0,0.0,0.0,213715.96162777857,75768.00480000001,2.82066239162442,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-CAM-P,Sensors & Readers,Sensing,Vision Sensor,Professional,G2,171537.552,47609.24885633962,0.0,0.0,0.0,219146.80085633963,85768.776,2.555088355887691,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-CAM-X,Sensors & Readers,Sensing,Vision Sensor,Premium,G2,51183.9864,6652.201331603086,0.0,0.0,0.0,57836.18773160309,25591.9932,2.2599329125956116,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-HUB-E,Sensors & Readers,Sensing,Sensor Hub,Essential,G2,131428.5336,53505.73309645927,0.0,0.0,0.0,184934.26669645926,65714.2668,2.8142179119079707,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-HUB-P,Sensors & Readers,Sensing,Sensor Hub,Professional,G2,125327.1168,39346.02433526808,0.0,0.0,0.0,164673.1411352681,62663.5584,2.62789323396081,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-HUB-X,Sensors & Readers,Sensing,Sensor Hub,Premium,G2,0.0,0.0,0.0,0.0,22430.63385522779,22430.63385522779,15618.677580000001,1.4361416797508273,9,22430.63385522779,22430.63385522779,Obsolescence risk
2025-12,ES01,Hardware,HW-SEN-RFID-E,Sensors & Readers,Readers,RFID Reader,Essential,G2,108795.528,47487.583508204516,0.0,0.0,0.0,156283.1115082045,54397.764,2.872969401981385,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-RFID-P,Sensors & Readers,Readers,RFID Reader,Professional,G2,93758.05440000002,29431.259097527174,0.0,0.0,0.0,123189.3134975272,46879.02720000001,2.627812923078898,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-SEN-RFID-X,Sensors & Readers,Readers,RFID Reader,Premium,G2,41940.2088,5451.984539942045,0.0,0.0,0.0,47392.193339942045,20970.1044,2.259988430956121,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-FIX-E,Terminals,Fixed Terminals,Fixed Terminal,Essential,G2,170954.94960000002,71840.50366261341,0.0,0.0,0.0,242795.45326261342,85477.47480000001,2.8404612306424077,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-FIX-P,Terminals,Fixed Terminals,Fixed Terminal,Professional,G2,143241.47280000002,39404.9860081535,0.0,0.0,0.0,182646.45880815352,71620.73640000001,2.5501896236877215,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-FIX-X,Terminals,Fixed Terminals,Fixed Terminal,Premium,G2,51260.256,6666.8839087146625,0.0,0.0,0.0,57927.139908714664,25630.128,2.260119025106494,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-KSK-E,Terminals,Fixed Terminals,Self-Service Kiosk,Essential,G2,21029.7888,9916.260138422089,0.0,0.0,0.0,30946.048938422085,10514.8944,2.943067972077978,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-KSK-P,Terminals,Fixed Terminals,Self-Service Kiosk,Professional,G2,148058.064,41861.28879303069,0.0,0.0,0.0,189919.3527930307,74029.032,2.5654712436741125,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-KSK-X,Terminals,Fixed Terminals,Self-Service Kiosk,Premium,G2,264985.74000000005,20589.87329055107,0.0,0.0,0.0,285575.6132905511,132492.87000000002,2.1554036325920864,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-MOB-E,Terminals,Mobile Terminals,Mobile Terminal,Essential,G2,185222.26080000005,76639.7723393669,0.0,0.0,0.0,261862.03313936695,92611.13040000002,2.8275438600992056,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-MOB-P,Terminals,Mobile Terminals,Mobile Terminal,Professional,G2,174714.084,52286.5108624822,0.0,0.0,0.0,227000.59486248222,87357.042,2.598538018978278,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-MOB-X,Terminals,Mobile Terminals,Mobile Terminal,Premium,G2,62558.222400000006,8096.946930847491,0.0,0.0,0.0,70655.1693308475,31279.111200000003,2.2588611575014155,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-RUG-E,Terminals,Mobile Terminals,Rugged Terminal,Essential,G2,76095.02880000001,35883.8450420932,0.0,0.0,0.0,111978.8738420932,38047.51440000001,2.9431324386881155,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-RUG-P,Terminals,Mobile Terminals,Rugged Terminal,Professional,G2,114883.14240000001,36067.174166891986,0.0,0.0,0.0,150950.316566892,57441.571200000006,2.6278932385277787,0,0.0,0.0,Healthy
2025-12,ES01,Hardware,HW-TRM-RUG-X,Terminals,Mobile Terminals,Rugged Terminal,Premium,G2,0.0,0.0,28472.822730000004,12418.184732710139,0.0,40891.00746271014,28472.822730000004,1.4361416797508413,3,12418.184732710139,1241.818473271014,Slow moving
2025-12,ES01,Spare Parts,SP-CON-BAT-E,Consumables,Power & Service,Battery Pack,Essential,G2,18109.440000000002,9054.720000000001,4191.344895943406,0.0,0.0,31355.50489594341,9054.720000000001,3.4628906135080273,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-CON-BAT-P,Consumables,Power & Service,Battery Pack,Professional,G2,25338.909600000003,12669.454800000001,757.0254580785149,0.0,0.0,38765.38985807852,12669.454800000001,3.0597520153810023,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-CON-BAT-X,Consumables,Power & Service,Battery Pack,Premium,G2,19276.092,5892.700595977825,0.0,0.0,0.0,25168.792595977826,9638.046,2.6113999244222144,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-CON-FIL-E,Consumables,Routine Consumables,Filter Pack,Essential,G2,35226.38880000001,17613.194400000004,7412.208870162132,0.0,0.0,60251.79207016214,17613.194400000004,3.4208327406050847,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-CON-FIL-P,Consumables,Routine Consumables,Filter Pack,Professional,G2,31440.708000000002,15720.354000000001,807.2564678145409,0.0,0.0,47968.31846781454,15720.354000000001,3.0513510362307703,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-CON-LUB-E,Consumables,Power & Service,Service Lubricant Pack,Essential,G2,33209.1864,16604.5932,7263.635744907158,0.0,0.0,57077.41534490715,16604.5932,3.437447377205673,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-CON-LUB-P,Consumables,Power & Service,Service Lubricant Pack,Professional,G2,28906.891200000002,14453.445600000001,667.2407047112829,0.0,0.0,44027.577504711284,14453.445600000001,3.0461648193224793,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-CON-SEL-E,Consumables,Routine Consumables,Seal Pack,Essential,G2,37946.1096,18973.0548,8019.139251798006,0.0,0.0,64938.30365179801,18973.0548,3.4226593627821074,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-CON-SEL-P,Consumables,Routine Consumables,Seal Pack,Professional,G2,14633.632800000001,7316.816400000001,327.06404436633784,0.0,0.0,22277.51324436634,7316.816400000001,3.044700321353743,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-CON-SEL-X,Consumables,Routine Consumables,Seal Pack,Premium,G2,28314.3024,9062.08011207592,0.0,0.0,0.0,37376.38251207592,14157.1512,2.6401061897308775,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-INT-CNX-E,Interface Components,User Interfaces,Connector Set,Essential,G1 Legacy,48423.722400000006,24211.861200000003,10686.828247437148,0.0,0.0,83322.41184743715,24211.861200000003,3.4413881344833226,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-INT-CNX-P,Interface Components,User Interfaces,Connector Set,Professional,G2,51615.85680000001,25807.928400000004,2218.9778218804713,0.0,0.0,79642.76302188048,25807.928400000004,3.085980470322464,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-INT-CNX-X,Interface Components,User Interfaces,Connector Set,Premium,G2,0.0,0.0,3024.26256,2177.0150283315706,0.0,5201.277588331571,3024.26256,1.7198498758426486,3,2177.0150283315706,217.70150283315706,Slow moving
2025-12,ES01,Spare Parts,SP-INT-DSP-E,Interface Components,User Interfaces,Display Interface,Essential,G2,55681.387200000005,27840.693600000002,11483.700902292661,0.0,0.0,95005.78170229266,27840.693600000002,3.4124789801318975,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-INT-DSP-P,Interface Components,User Interfaces,Display Interface,Professional,G2,44980.74,22490.37,1193.6869895733762,0.0,0.0,68664.79698957337,22490.37,3.0530754713939063,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-INT-DSP-X,Interface Components,User Interfaces,Display Interface,Premium,G2,26261.892000000003,8330.858953059187,0.0,0.0,0.0,34592.75095305919,13130.946000000002,2.6344446891381006,0,0.0,0.0,Healthy
2025-12,ES01,Spare Parts,SP-INT-NET-E,Interface Components,Network Interfaces,Network Interface,Essential,G2,33723.324,16861.662,7408.536245955176,0.0,0.0,57993.52224595518,16861.662,3.4393716494824282,0,0.0,0.0,Healthy
