month,entity,division,4000_EXTERNAL_REVENUE,4100_IC_REVENUE,5000_EXTERNAL_COGS,5050_SERVICE_DELIVERY,5200_FACTORY_COST,5300_VARIABLE_SELLING,5400_FIXED_PRODUCTION,5450_FACTORY_ABSORPTION_VARIANCE,6000_OPEX,6100_DEPRECIATION,7000_INTEREST,7100_TAX,external_revenue,intercompany_revenue,revenue,cogs,gross_profit,ebit,ebt,net_income,inventory_provision_expense,credit_loss_expense
2024-12,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4929.98,549548.18,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67429.98,-616978.16,0.0,0.0
2024-12,ES01,Events,-3226414.73,0.0,0.0,1540453.93,0.0,212881.22999999998,177614.19,0.0,429045.72,0.0,0.0,0.0,3226414.73,-0.0,3226414.73,1718068.1199999999,1508346.61,866062.2400000001,866062.2400000001,866062.2400000001,0.0,357.42
2024-12,ES01,Hardware,-5171580.49,0.0,3646189.73,0.0,0.0,287935.75,0.0,0.0,418210.06,0.0,0.0,0.0,5171580.49,-0.0,5171580.49,3589737.57,1581842.9200000002,874662.6800000002,874662.6800000002,874662.6800000002,-56452.16,1034.43
2024-12,ES01,Spare Parts,-2200996.52,0.0,1171046.74,0.0,0.0,168813.29,0.0,0.0,189587.02000000002,0.0,0.0,0.0,2200996.52,-0.0,2200996.52,1171622.91,1029373.61,670566.57,670566.57,670566.57,576.17,406.73
2024-12,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4929.98,433200.42,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67429.98,-500630.39999999997,0.0,0.0
2024-12,JP01,Hardware,-3455882.9,0.0,2281572.08,0.0,0.0,198194.12,0.0,0.0,347677.87,0.0,0.0,0.0,3455882.9,-0.0,3455882.9,2280435.2,1175447.6999999997,629432.5399999998,629432.5399999998,629432.5399999998,-1136.88,143.17
2024-12,JP01,Software,-611873.75,0.0,0.0,103131.05,0.0,21767.72,27573.16,0.0,99254.76999999999,0.0,0.0,0.0,611873.75,-0.0,611873.75,130704.21,481169.54,360080.5199999999,360080.5199999999,360080.5199999999,0.0,66.53
2024-12,JP01,Spare Parts,-3097530.36,0.0,1648021.69,0.0,0.0,236910.77,0.0,0.0,328752.05000000005,0.0,0.0,0.0,3097530.36,-0.0,3097530.36,1648651.89,1448878.47,882681.3599999999,882681.3599999999,882681.3599999999,630.2,534.29
2024-12,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4929.98,398393.49,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67429.98,-465823.47,0.0,0.0
2024-12,US01,Events,-2040691.54,0.0,0.0,877914.76,0.0,139828.01,108439.33,0.0,477760.10000000003,0.0,0.0,0.0,2040691.54,-0.0,2040691.54,986354.09,1054337.4500000002,437035.74000000017,437035.74000000017,437035.74000000017,0.0,-286.4
2024-12,US01,Hardware,-6184989.61,0.0,4290153.68,0.0,0.0,347611.75,0.0,0.0,771968.36,0.0,0.0,0.0,6184989.61,-0.0,6184989.61,4283676.26,1901313.3500000006,780480.0800000007,780480.0800000007,780480.0800000007,-6477.42,1253.16
2024-12,US01,Software,-932882.23,0.0,0.0,155998.72,0.0,33320.09,41837.95,0.0,186327.72999999998,0.0,0.0,0.0,932882.23,-0.0,932882.23,197836.66999999998,735045.56,515265.9800000001,515265.9800000001,515265.9800000001,0.0,131.76
2025-01,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,34078.46,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-270189.57,-270189.57,0.0,0.0
2025-01,CN01,Hardware,0.0,-573106.2,0.0,0.0,530653.9,0.0,0.0,710566.21,0.0,0.0,0.0,0.0,-0.0,573106.2,573106.2,1241220.1099999999,-668113.9099999999,-668113.9099999999,-668113.9099999999,-668113.9099999999,0.0,0.0
2025-01,CN01,Spare Parts,0.0,-62016.23,0.0,0.0,57422.439999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,62016.23,62016.23,57422.439999999995,4593.790000000008,4593.790000000008,4593.790000000008,4593.790000000008,0.0,0.0
2025-01,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,34078.46,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-270189.57,-270189.57,0.0,0.0
2025-01,CZ01,Hardware,0.0,-832438.99,0.0,0.0,770776.84,0.0,0.0,550277.34,0.0,0.0,0.0,0.0,-0.0,832438.99,832438.99,1321054.18,-488615.18999999994,-488615.18999999994,-488615.18999999994,-488615.18999999994,0.0,0.0
2025-01,CZ01,Spare Parts,0.0,-62534.01,0.0,0.0,57901.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,62534.01,62534.01,57901.86,4632.1500000000015,4632.1500000000015,4632.1500000000015,4632.1500000000015,0.0,0.0
2025-01,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,19473.41,210467.24,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-81973.41,-292440.65,0.0,0.0
2025-01,DE01,Hardware,-4340892.33,0.0,3007169.56,0.0,0.0,243877.23,0.0,0.0,559195.9,0.0,0.0,0.0,4340892.33,-0.0,4340892.33,2996004.75,1344887.58,545361.8300000001,545361.8300000001,545361.8300000001,-11164.81,-3547.38
2025-01,DE01,Software,-748659.5599999999,0.0,0.0,132305.48,0.0,26692.05,33612.22,0.0,127779.38,0.0,0.0,0.0,748659.5599999999,-0.0,748659.5599999999,165917.7,582741.8599999999,428291.6899999998,428291.6899999998,428291.6899999998,0.0,-21.26
2025-01,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4868.35,334468.6,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67368.35,-401836.94999999995,0.0,0.0
2025-01,ES01,Events,-2034795.78,0.0,0.0,1015441.4,0.0,133198.34,113122.65,0.0,365243.05,0.0,0.0,0.0,2034795.78,-0.0,2034795.78,1128564.05,906231.73,409972.18000000005,409972.18000000005,409972.18000000005,0.0,-2181.84
2025-01,ES01,Hardware,-3790778.53,0.0,2607399.7,0.0,0.0,214003.89,0.0,0.0,389930.64,0.0,0.0,0.0,3790778.53,-0.0,3790778.53,2599648.41,1191130.1199999996,590913.5999999996,590913.5999999996,590913.5999999996,-7751.29,-3718.01
2025-01,ES01,Spare Parts,-1678794.14,0.0,895687.57,0.0,0.0,128815.04,0.0,0.0,180538.71,0.0,0.0,0.0,1678794.14,-0.0,1678794.14,888708.94,790085.2,482339.31999999995,482339.31999999995,482339.31999999995,-6978.63,-1607.87
2025-01,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4868.35,301225.49,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67368.35,-368593.83999999997,0.0,0.0
2025-01,JP01,Hardware,-2529241.82,0.0,1663646.1099999999,0.0,0.0,145911.34,0.0,0.0,332833.16000000003,0.0,0.0,0.0,2529241.82,-0.0,2529241.82,1658449.14,870792.6799999999,395400.8499999999,395400.8499999999,395400.8499999999,-5196.97,-3352.67
2025-01,JP01,Software,-599292.76,0.0,0.0,105493.03,0.0,21368.53,26946.72,0.0,99747.75,0.0,0.0,0.0,599292.76,-0.0,599292.76,132439.75,466853.01,345791.94,345791.94,345791.94,0.0,-55.21
2025-01,JP01,Spare Parts,-2337612.34,0.0,1249751.26,0.0,0.0,178737.12,0.0,0.0,319237.1,0.0,0.0,0.0,2337612.34,-0.0,2337612.34,1240196.36,1097415.9799999997,601663.4499999998,601663.4499999998,601663.4499999998,-9554.9,-2221.69
2025-01,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4868.35,250330.61,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67368.35,-317698.95999999996,0.0,0.0
2025-01,US01,Events,-1556063.35,0.0,0.0,672999.39,0.0,106712.22,82638.8,0.0,453419.16000000003,0.0,0.0,0.0,1556063.35,-0.0,1556063.35,755638.1900000001,800425.16,240422.81000000003,240422.81000000003,240422.81000000003,0.0,-129.03
2025-01,US01,Hardware,-4573537.73,0.0,3198638.59,0.0,0.0,257087.34,0.0,0.0,748337.1100000001,0.0,0.0,0.0,4573537.73,-0.0,4573537.73,3187089.9099999997,1386447.8200000005,385996.6200000004,385996.6200000004,385996.6200000004,-11548.68,-4973.25
2025-01,US01,Software,-926014.86,0.0,0.0,162738.97,0.0,33067.15,41540.39,0.0,188024.21000000002,0.0,0.0,0.0,926014.86,-0.0,926014.86,204279.36,721735.5,500716.82999999996,500716.82999999996,500716.82999999996,0.0,-72.69
2025-02,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,31373.82,9458.06,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-267484.93,-276942.99,0.0,0.0
2025-02,CN01,Hardware,0.0,-5591633.96,0.0,0.0,5177438.86,0.0,0.0,217402.86,0.0,0.0,0.0,0.0,-0.0,5591633.96,5591633.96,5394841.720000001,196792.2399999993,196792.2399999993,196792.2399999993,196792.2399999993,0.0,0.0
2025-02,CN01,Spare Parts,0.0,-1486367.36,0.0,0.0,1376266.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1486367.36,1486367.36,1376266.08,110101.28000000003,110101.28000000003,110101.28000000003,110101.28000000003,0.0,0.0
2025-02,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,31373.82,95869.56,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-267484.93,-363354.49,0.0,0.0
2025-02,CZ01,Hardware,0.0,-7412144.46,0.0,0.0,6863096.72,0.0,0.0,-37170.18,0.0,0.0,0.0,0.0,-0.0,7412144.46,7412144.46,6825926.54,586217.9199999999,586217.9199999999,586217.9199999999,586217.9199999999,0.0,0.0
2025-02,CZ01,Spare Parts,0.0,-1089767.4100000001,0.0,0.0,1009043.8999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1089767.4100000001,1089767.4100000001,1009043.8999999999,80723.51000000024,80723.51000000024,80723.51000000024,80723.51000000024,0.0,0.0
2025-02,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,17927.9,227681.55,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-80427.9,-308109.44999999995,0.0,0.0
2025-02,DE01,Hardware,-4597895.93,0.0,3179933.3,0.0,0.0,257953.4,0.0,0.0,561424.45,0.0,0.0,0.0,4597895.93,-0.0,4597895.93,3195528.55,1402367.38,582147.3200000001,582147.3200000001,582147.3200000001,15595.25,842.21
2025-02,DE01,Software,-750004.72,0.0,0.0,129312.56,0.0,26773.77,33627.45,0.0,129774.76999999999,0.0,0.0,0.0,750004.72,-0.0,750004.72,162940.01,587064.71,430514.4799999999,430514.4799999999,430514.4799999999,0.0,1.69
2025-02,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4481.97,463606.07,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66981.97,-530588.04,0.0,0.0
2025-02,ES01,Events,-2917654.09,0.0,0.0,1313713.49,0.0,199115.24,156154.25,0.0,403175.7,0.0,0.0,0.0,2917654.09,-0.0,2917654.09,1469867.74,1447786.3499999999,843971.1799999999,843971.1799999999,843971.1799999999,0.0,1524.23
2025-02,ES01,Hardware,-4047855.8,0.0,2796491.39,0.0,0.0,227416.8,0.0,0.0,387605.37,0.0,0.0,0.0,4047855.8,-0.0,4047855.8,2803265.0900000003,1244590.7099999997,629017.6699999997,629017.6699999997,629017.6699999997,6773.7,550.87
2025-02,ES01,Spare Parts,-1780613.14,0.0,948617.2,0.0,0.0,136500.84,0.0,0.0,178658.77,0.0,0.0,0.0,1780613.14,-0.0,1780613.14,951171.5499999999,829441.59,514011.55,514011.55,514011.55,2554.35,270.43
2025-02,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4481.97,323190.54,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66981.97,-390172.51,0.0,0.0
2025-02,JP01,Hardware,-2574443.23,0.0,1676297.91,0.0,0.0,148754.08,0.0,0.0,329021.47,0.0,0.0,0.0,2574443.23,-0.0,2574443.23,1678807.71,895635.52,417808.41000000015,417808.41000000015,417808.41000000015,2509.8,51.56
2025-02,JP01,Software,-611390.77,0.0,0.0,106054.0,0.0,21744.2,27559.52,0.0,101566.38999999998,0.0,0.0,0.0,611390.77,-0.0,611390.77,133613.52,477777.25,354426.79000000004,354426.79000000004,354426.79000000004,0.0,39.87
2025-02,JP01,Spare Parts,-2447496.92,0.0,1304495.63,0.0,0.0,187116.17,0.0,0.0,317112.23,0.0,0.0,0.0,2447496.92,-0.0,2447496.92,1306803.22,1140693.7,636208.4,636208.4,636208.4,2307.59,256.9
2025-02,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4481.97,282330.1,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66981.97,-349312.06999999995,0.0,0.0
2025-02,US01,Events,-1812108.76,0.0,0.0,859840.09,0.0,120299.97,99764.2,0.0,462425.22000000003,0.0,0.0,0.0,1812108.76,-0.0,1812108.76,959604.2899999999,852504.4700000001,269250.26000000007,269250.26000000007,269250.26000000007,0.0,529.02
2025-02,US01,Hardware,-5055985.34,0.0,3546109.94,0.0,0.0,283350.25,0.0,0.0,757486.19,0.0,0.0,0.0,5055985.34,-0.0,5055985.34,3535601.15,1520384.19,478268.24999999994,478268.24999999994,478268.24999999994,-10508.79,1279.5
2025-02,US01,Software,-931047.71,0.0,0.0,159767.21,0.0,33268.04,41741.7,0.0,191731.56,0.0,0.0,0.0,931047.71,-0.0,931047.71,201508.90999999997,729538.8,504524.37,504524.37,504524.37,0.0,14.83
2025-03,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,28669.18,77828.35,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-264780.29,-342608.64,0.0,0.0
2025-03,CN01,Hardware,0.0,-7093541.6,0.0,0.0,6568094.08,0.0,0.0,71074.91,0.0,0.0,0.0,0.0,-0.0,7093541.6,7093541.6,6639168.99,454372.6099999994,454372.6099999994,454372.6099999994,454372.6099999994,0.0,0.0
2025-03,CN01,Spare Parts,0.0,-1818348.1400000001,0.0,0.0,1683655.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1818348.1400000001,1818348.1400000001,1683655.68,134692.4600000002,134692.4600000002,134692.4600000002,134692.4600000002,0.0,0.0
2025-03,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,28669.18,163536.62,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-264780.29,-428316.91,0.0,0.0
2025-03,CZ01,Hardware,0.0,-9076183.16,0.0,0.0,8403873.29,0.0,0.0,-182085.39,0.0,0.0,0.0,0.0,-0.0,9076183.16,9076183.16,8221787.899999999,854395.2600000007,854395.2600000007,854395.2600000007,854395.2600000007,0.0,0.0
2025-03,CZ01,Spare Parts,0.0,-1239132.56,0.0,0.0,1147344.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1239132.56,1239132.56,1147344.96,91787.6000000001,91787.6000000001,91787.6000000001,91787.6000000001,0.0,0.0
2025-03,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,16382.39,258030.69,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-78882.39,-336913.08,0.0,0.0
2025-03,DE01,Hardware,-5008411.82,0.0,3447459.44,0.0,0.0,280709.52,0.0,0.0,570571.45,0.0,0.0,0.0,5008411.82,-0.0,5008411.82,3415117.18,1593294.6400000004,742071.1800000004,742071.1800000004,742071.1800000004,-32342.26,-57.51
2025-03,DE01,Software,-769038.17,0.0,0.0,129807.58,0.0,27397.12,34549.6,0.0,132945.03,0.0,0.0,0.0,769038.17,-0.0,769038.17,164357.18,604680.99,444297.75999999995,444297.75999999995,444297.75999999995,0.0,41.08
2025-03,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4095.6,505552.03,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66595.6,-572147.63,0.0,0.0
2025-03,ES01,Events,-2964431.92,0.0,0.0,1361151.65,0.0,199523.2,160507.94,0.0,403496.5,0.0,0.0,0.0,2964431.92,-0.0,2964431.92,1521659.5899999999,1442772.33,840351.5500000002,840351.5500000002,840351.5500000002,0.0,-598.92
2025-03,ES01,Hardware,-4665861.99,0.0,3248228.29,0.0,0.0,260417.23,0.0,0.0,404398.93000000005,0.0,0.0,0.0,4665861.99,-0.0,4665861.99,3258388.58,1407473.4100000001,740935.3700000001,740935.3700000001,740935.3700000001,10160.29,1721.88
2025-03,ES01,Spare Parts,-1936346.78,0.0,1024907.1,0.0,0.0,148580.91,0.0,0.0,182366.4,0.0,0.0,0.0,1936346.78,-0.0,1936346.78,1025013.77,911333.01,579891.76,579891.76,579891.76,106.67,493.94
2025-03,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4095.6,376633.77,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66595.6,-443229.37,0.0,0.0
2025-03,JP01,Hardware,-3108710.5,0.0,2041031.5,0.0,0.0,178281.81,0.0,0.0,343397.23,0.0,0.0,0.0,3108710.5,-0.0,3108710.5,2045625.85,1063084.65,539408.12,539408.12,539408.12,4594.35,1997.49
2025-03,JP01,Software,-606140.1,0.0,0.0,101940.78,0.0,21591.4,27281.32,0.0,102523.76000000001,0.0,0.0,0.0,606140.1,-0.0,606140.1,129222.1,476918.0,352822.99,352822.99,352822.99,0.0,-20.15
2025-03,JP01,Spare Parts,-2695257.17,0.0,1429297.56,0.0,0.0,206081.55,0.0,0.0,322777.64,0.0,0.0,0.0,2695257.17,-0.0,2695257.17,1434723.6600000001,1260533.5099999998,730935.2499999999,730935.2499999999,730935.2499999999,5426.1,739.07
2025-03,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,4095.6,429770.62,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66595.6,-496366.22,0.0,0.0
2025-03,US01,Events,-3119121.43,0.0,0.0,1512126.47,0.0,204220.25,173080.82,0.0,518741.29000000004,0.0,0.0,0.0,3119121.43,-0.0,3119121.43,1685207.29,1433914.1400000001,708296.3900000001,708296.3900000001,708296.3900000001,0.0,2656.21
2025-03,US01,Hardware,-5603475.03,0.0,3882368.52,0.0,0.0,314558.61,0.0,0.0,769935.4400000001,0.0,0.0,0.0,5603475.03,-0.0,5603475.03,3897771.14,1705703.8900000001,619426.0700000003,619426.0700000003,619426.0700000003,15402.62,1783.77
2025-03,US01,Software,-938072.22,0.0,0.0,157204.9,0.0,33501.65,42074.88,0.0,195549.38,0.0,0.0,0.0,938072.22,-0.0,938072.22,199279.78,738792.44,509726.29999999993,509726.29999999993,509726.29999999993,0.0,15.11
2025-04,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,25639.98,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-261751.09,-261751.09,0.0,0.0
2025-04,CN01,Hardware,0.0,-4560438.04,0.0,0.0,4222627.82,0.0,0.0,296308.83,0.0,0.0,0.0,0.0,-0.0,4560438.04,4560438.04,4518936.65,41501.389999999665,41501.389999999665,41501.389999999665,41501.389999999665,0.0,0.0
2025-04,CN01,Spare Parts,0.0,-1372529.98,0.0,0.0,1270861.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1372529.98,1372529.98,1270861.09,101668.8899999999,101668.8899999999,101668.8899999999,101668.8899999999,0.0,0.0
2025-04,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,25639.98,60544.91,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-261751.09,-322296.0,0.0,0.0
2025-04,CZ01,Hardware,0.0,-6427039.42,0.0,0.0,5950962.42,0.0,0.0,36132.84,0.0,0.0,0.0,0.0,-0.0,6427039.42,6427039.42,5987095.26,439944.16000000015,439944.16000000015,439944.16000000015,439944.16000000015,0.0,0.0
2025-04,CZ01,Spare Parts,0.0,-1000044.76,0.0,0.0,925967.3799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1000044.76,1000044.76,925967.3799999999,74077.38000000012,74077.38000000012,74077.38000000012,74077.38000000012,0.0,0.0
2025-04,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,14651.42,265191.82,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-77151.42,-342343.24,0.0,0.0
2025-04,DE01,Hardware,-4883989.3,0.0,3312757.14,0.0,0.0,273738.25,0.0,0.0,564080.57,0.0,0.0,0.0,4883989.3,-0.0,4883989.3,3308653.48,1575335.8199999996,737463.1899999997,737463.1899999997,737463.1899999997,-4103.66,53.81
2025-04,DE01,Software,-770375.54,0.0,0.0,125092.29,0.0,27464.1,34588.58,0.0,134526.6,0.0,0.0,0.0,770375.54,-0.0,770375.54,159680.87,610694.67,448723.1400000001,448723.1400000001,448723.1400000001,0.0,-19.17
2025-04,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3662.85,491988.44,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66162.85,-558151.29,0.0,0.0
2025-04,ES01,Events,-3070591.09,0.0,0.0,1561586.06,0.0,196993.66,173870.33000000002,0.0,406501.19,0.0,0.0,0.0,3070591.09,-0.0,3070591.09,1735456.3900000001,1335134.6999999997,730817.5399999998,730817.5399999998,730817.5399999998,0.0,822.31
2025-04,ES01,Hardware,-4600828.05,0.0,3151837.09,0.0,0.0,256983.52,0.0,0.0,400712.78,0.0,0.0,0.0,4600828.05,-0.0,4600828.05,3150311.78,1450516.27,792899.57,792899.57,792899.57,-1525.31,-79.6
2025-04,ES01,Spare Parts,-1942027.65,0.0,1018095.29,0.0,0.0,149030.78,0.0,0.0,181721.44,0.0,0.0,0.0,1942027.65,-0.0,1942027.65,1017074.2200000001,924953.4299999998,594171.1199999999,594171.1199999999,594171.1199999999,-1021.07,30.09
2025-04,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3662.85,391492.57,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66162.85,-457655.42000000004,0.0,0.0
2025-04,JP01,Hardware,-3050054.32,0.0,1963197.96,0.0,0.0,175529.9,0.0,0.0,339996.12,0.0,0.0,0.0,3050054.32,-0.0,3050054.32,1962398.25,1087656.0699999998,572316.3999999998,572316.3999999998,572316.3999999998,-799.71,-186.35
2025-04,JP01,Software,-629587.83,0.0,0.0,102593.69,0.0,22409.91,28351.06,0.0,104136.57999999999,0.0,0.0,0.0,629587.83,-0.0,629587.83,130944.75,498643.07999999996,372038.72,372038.72,372038.72,0.0,57.87
2025-04,JP01,Spare Parts,-2697282.8,0.0,1415702.08,0.0,0.0,206374.72,0.0,0.0,321250.89,0.0,0.0,0.0,2697282.8,-0.0,2697282.8,1414226.4200000002,1283056.3799999997,755390.9999999998,755390.9999999998,755390.9999999998,-1475.66,39.77
2025-04,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3662.85,445055.69,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66162.85,-511218.54000000004,0.0,0.0
2025-04,US01,Events,-3400765.33,0.0,0.0,1732247.48,0.0,218019.63,193853.33,0.0,528932.1599999999,0.0,0.0,0.0,3400765.33,-0.0,3400765.33,1926100.81,1474664.52,727457.1400000002,727457.1400000002,727457.1400000002,0.0,255.59
2025-04,US01,Hardware,-5475555.65,0.0,3725120.88,0.0,0.0,307954.45,0.0,0.0,762148.4299999999,0.0,0.0,0.0,5475555.65,-0.0,5475555.65,3737225.73,1738329.9200000004,668431.8000000006,668431.8000000006,668431.8000000006,12104.85,-204.76
2025-04,US01,Software,-936309.91,0.0,0.0,151147.57,0.0,33455.73,41967.94,0.0,197221.66999999998,0.0,0.0,0.0,936309.91,-0.0,936309.91,193115.51,743194.4,512525.42000000004,512525.42000000004,512525.42000000004,0.0,-8.42
2025-05,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,25639.98,26744.56,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-261751.09,-288495.65,0.0,0.0
2025-05,CN01,Hardware,0.0,-5954079.39,0.0,0.0,5513036.470000001,0.0,0.0,174995.75,0.0,0.0,0.0,0.0,-0.0,5954079.39,5954079.39,5688032.220000001,266047.169999999,266047.169999999,266047.169999999,266047.169999999,0.0,0.0
2025-05,CN01,Spare Parts,0.0,-1446384.53,0.0,0.0,1339244.9300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1446384.53,1446384.53,1339244.9300000002,107139.59999999986,107139.59999999986,107139.59999999986,107139.59999999986,0.0,0.0
2025-05,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,25639.98,103827.32,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-261751.09,-365578.41000000003,0.0,0.0
2025-05,CZ01,Hardware,0.0,-7440764.41,0.0,0.0,6889596.69,0.0,0.0,-58133.73,0.0,0.0,0.0,0.0,-0.0,7440764.41,7440764.41,6831462.96,609301.4500000002,609301.4500000002,609301.4500000002,609301.4500000002,0.0,0.0
2025-05,CZ01,Spare Parts,0.0,-1148356.93,0.0,0.0,1063293.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1148356.93,1148356.93,1063293.46,85063.46999999997,85063.46999999997,85063.46999999997,85063.46999999997,0.0,0.0
2025-05,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,14651.42,280390.74,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-77151.42,-357542.16,0.0,0.0
2025-05,DE01,Hardware,-5036671.36,0.0,3402129.76,0.0,0.0,281844.81,0.0,0.0,565920.77,0.0,0.0,0.0,5036671.36,-0.0,5036671.36,3403749.1199999996,1632922.2400000005,784387.6900000005,784387.6900000005,784387.6900000005,1619.36,768.97
2025-05,DE01,Software,-782891.93,0.0,0.0,124713.45,0.0,27900.68,35156.63,0.0,136450.82,0.0,0.0,0.0,782891.93,-0.0,782891.93,159870.08,623021.8500000001,458637.92000000004,458637.92000000004,458637.92000000004,0.0,32.43
2025-05,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3662.85,513726.85,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66162.85,-579889.7,0.0,0.0
2025-05,ES01,Events,-2941724.79,0.0,0.0,1408370.57,0.0,194301.26,161660.84,0.0,399663.63,0.0,0.0,0.0,2941724.79,-0.0,2941724.79,1570031.4100000001,1371693.38,777912.4999999999,777912.4999999999,777912.4999999999,0.0,-184.01
2025-05,ES01,Hardware,-4662877.33,0.0,3183831.72,0.0,0.0,260482.69,0.0,0.0,400850.28,0.0,0.0,0.0,4662877.33,-0.0,4662877.33,3180454.7100000004,1482422.6199999999,820944.9299999999,820944.9299999999,820944.9299999999,-3377.01,144.72
