document_id,issue_month,settlement_month,entity,division,counterparty,document_type,source_account,functional_currency,transaction_currency,original_reporting_eur,transaction_amount,issue_transaction_fx_to_eur,issue_functional_fx_to_eur,original_functional_amount,payment_terms_months,source_journal_id,contract_id
FX-VARSELL-2026-08-00010-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,128.36,1002.3834,0.1280547928164919,1.0,128.36,1,VARSELL-2026-08-00010-DE01,FX-VARSELL-2026-08-00010-DE01-2100_AP
FX-VARSELL-2026-08-00017-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,84.51,15558.452,0.0054317743278825,1.0,84.51,1,VARSELL-2026-08-00017-DE01,FX-VARSELL-2026-08-00017-DE01-2100_AP
FX-VARSELL-2026-08-00018-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,168.17,1313.266,0.1280547928164919,1.0,168.17,2,VARSELL-2026-08-00018-DE01,FX-VARSELL-2026-08-00018-DE01-2100_AP
FX-VARSELL-2026-08-00024-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,164.74,190.9847,0.8625824074264236,1.0,164.74,2,VARSELL-2026-08-00024-DE01,FX-VARSELL-2026-08-00024-DE01-2100_AP
FX-VARSELL-2026-08-00028-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,214.15,248.2661,0.8625824074264236,1.0,214.15,2,VARSELL-2026-08-00028-DE01,FX-VARSELL-2026-08-00028-DE01-2100_AP
FX-VARSELL-2026-08-00032-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,220.56,255.6973,0.8625824074264236,1.0,220.56,1,VARSELL-2026-08-00032-DE01,FX-VARSELL-2026-08-00032-DE01-2100_AP
FX-VARSELL-2026-08-00035-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,161.33,29701.1603,0.0054317743278825,1.0,161.33,2,VARSELL-2026-08-00035-DE01,FX-VARSELL-2026-08-00035-DE01-2100_AP
FX-VARSELL-2026-08-00048-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,142.77,26284.2289,0.0054317743278825,1.0,142.77,1,VARSELL-2026-08-00048-DE01,FX-VARSELL-2026-08-00048-DE01-2100_AP
FX-VARSELL-2026-08-00051-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,144.14,3485.1336,0.041358529211923,1.0,144.14,2,VARSELL-2026-08-00051-DE01,FX-VARSELL-2026-08-00051-DE01-2100_AP
FX-VARSELL-2026-08-00057-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,151.0,3651.0002,0.041358529211923,1.0,151.0,2,VARSELL-2026-08-00057-DE01,FX-VARSELL-2026-08-00057-DE01-2100_AP
FX-VARSELL-2026-08-00062-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,423.46,3306.8657,0.1280547928164919,1.0,423.46,2,VARSELL-2026-08-00062-DE01,FX-VARSELL-2026-08-00062-DE01-2100_AP
FX-VARSELL-2026-08-00063-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,247.11,5974.8256,0.041358529211923,1.0,247.11,1,VARSELL-2026-08-00063-DE01,FX-VARSELL-2026-08-00063-DE01-2100_AP
FX-VARSELL-2026-08-00064-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,543.91,13151.0963,0.041358529211923,1.0,543.91,1,VARSELL-2026-08-00064-DE01,FX-VARSELL-2026-08-00064-DE01-2100_AP
FX-VARSELL-2026-08-00065-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,562.02,4388.9025,0.1280547928164919,1.0,562.02,2,VARSELL-2026-08-00065-DE01,FX-VARSELL-2026-08-00065-DE01-2100_AP
FX-VARSELL-2026-08-00068-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,356.92,8629.9007,0.041358529211923,1.0,356.92,1,VARSELL-2026-08-00068-DE01,FX-VARSELL-2026-08-00068-DE01-2100_AP
FX-VARSELL-2026-08-00072-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,404.96,9791.4507,0.041358529211923,1.0,404.96,1,VARSELL-2026-08-00072-DE01,FX-VARSELL-2026-08-00072-DE01-2100_AP
FX-VARSELL-2026-08-00075-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,481.58,3760.7339,0.1280547928164919,1.0,481.58,2,VARSELL-2026-08-00075-DE01,FX-VARSELL-2026-08-00075-DE01-2100_AP
FX-VARSELL-2026-08-00081-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,399.26,73504.5265,0.0054317743278825,1.0,399.26,1,VARSELL-2026-08-00081-DE01,FX-VARSELL-2026-08-00081-DE01-2100_AP
FX-VARSELL-2026-08-00082-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,271.82,6572.284,0.041358529211923,1.0,271.82,2,VARSELL-2026-08-00082-DE01,FX-VARSELL-2026-08-00082-DE01-2100_AP
FX-VARSELL-2026-08-00086-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,377.51,69500.3101,0.0054317743278825,1.0,377.51,2,VARSELL-2026-08-00086-DE01,FX-VARSELL-2026-08-00086-DE01-2100_AP
FX-VARSELL-2026-08-00091-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,199.74,231.5605,0.8625824074264236,1.0,199.74,2,VARSELL-2026-08-00091-DE01,FX-VARSELL-2026-08-00091-DE01-2100_AP
FX-VARSELL-2026-08-00095-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,161.99,1265.0054,0.1280547928164919,1.0,161.99,2,VARSELL-2026-08-00095-DE01,FX-VARSELL-2026-08-00095-DE01-2100_AP
FX-VARSELL-2026-08-00104-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,199.63,4826.8157,0.041358529211923,1.0,199.63,2,VARSELL-2026-08-00104-DE01,FX-VARSELL-2026-08-00104-DE01-2100_AP
FX-VARSELL-2026-08-00106-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,193.41,4676.4236,0.041358529211923,1.0,193.41,2,VARSELL-2026-08-00106-DE01,FX-VARSELL-2026-08-00106-DE01-2100_AP
FX-VARSELL-2026-08-00109-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,225.69,5456.9155,0.041358529211923,1.0,225.69,1,VARSELL-2026-08-00109-DE01,FX-VARSELL-2026-08-00109-DE01-2100_AP
FX-VARSELL-2026-08-00118-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,256.72,6207.184,0.041358529211923,1.0,256.72,2,VARSELL-2026-08-00118-DE01,FX-VARSELL-2026-08-00118-DE01-2100_AP
FX-VARSELL-2026-08-00120-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,199.63,231.433,0.8625824074264236,1.0,199.63,2,VARSELL-2026-08-00120-DE01,FX-VARSELL-2026-08-00120-DE01-2100_AP
FX-VARSELL-2026-08-00125-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,186.2,1454.0651,0.1280547928164919,1.0,186.2,1,VARSELL-2026-08-00125-DE01,FX-VARSELL-2026-08-00125-DE01-2100_AP
FX-VARSELL-2026-08-00131-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,169.27,1321.856,0.1280547928164919,1.0,169.27,2,VARSELL-2026-08-00131-DE01,FX-VARSELL-2026-08-00131-DE01-2100_AP
FX-VARSELL-2026-08-00134-DE01-2100_AP,2026-08,2026-10,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,193.7,35660.539,0.0054317743278825,1.0,193.7,2,VARSELL-2026-08-00134-DE01,FX-VARSELL-2026-08-00134-DE01-2100_AP
FX-VARSELL-2026-08-00140-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,152.38,1189.9594,0.1280547928164919,1.0,152.38,1,VARSELL-2026-08-00140-DE01,FX-VARSELL-2026-08-00140-DE01-2100_AP
FX-VARSELL-2026-08-00148-DE01-2100_AP,2026-08,2026-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,190.81,4613.5586,0.041358529211923,1.0,190.81,1,VARSELL-2026-08-00148-DE01,FX-VARSELL-2026-08-00148-DE01-2100_AP
FX-VARSELL-2026-08-00177-DE01-2100_AP,2026-08,2026-10,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,2543.09,468187.713,0.0054317743278825,1.0,2543.09,2,VARSELL-2026-08-00177-DE01,FX-VARSELL-2026-08-00177-DE01-2100_AP
FX-VARSELL-2026-08-00189-DE01-2100_AP,2026-08,2026-10,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1767.76,325447.9832,0.0054317743278825,1.0,1767.76,2,VARSELL-2026-08-00189-DE01,FX-VARSELL-2026-08-00189-DE01-2100_AP
FX-VARSELL-2026-08-00208-DE01-2100_AP,2026-08,2026-09,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,3751.18,4348.7787,0.8625824074264236,1.0,3751.18,1,VARSELL-2026-08-00208-DE01,FX-VARSELL-2026-08-00208-DE01-2100_AP
FX-VARSELL-2026-08-00211-DE01-2100_AP,2026-08,2026-10,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,3168.46,24743.002,0.1280547928164919,1.0,3168.46,2,VARSELL-2026-08-00211-DE01,FX-VARSELL-2026-08-00211-DE01-2100_AP
FX-VARSELL-2026-08-00220-DE01-2100_AP,2026-08,2026-10,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1746.12,321464.0179,0.0054317743278825,1.0,1746.12,2,VARSELL-2026-08-00220-DE01,FX-VARSELL-2026-08-00220-DE01-2100_AP
FX-VARSELL-2026-08-00223-DE01-2100_AP,2026-08,2026-09,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1998.14,367861.38,0.0054317743278825,1.0,1998.14,1,VARSELL-2026-08-00223-DE01,FX-VARSELL-2026-08-00223-DE01-2100_AP
FX-VARSELL-2026-08-00225-DE01-2100_AP,2026-08,2026-10,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,2972.85,3446.4533,0.8625824074264236,1.0,2972.85,2,VARSELL-2026-08-00225-DE01,FX-VARSELL-2026-08-00225-DE01-2100_AP
FX-VARSELL-2026-08-00229-DE01-2100_AP,2026-08,2026-09,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,2169.97,16945.6367,0.1280547928164919,1.0,2169.97,1,VARSELL-2026-08-00229-DE01,FX-VARSELL-2026-08-00229-DE01-2100_AP
FX-VARSELL-2026-08-00240-DE01-2100_AP,2026-08,2026-10,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1484.32,273266.1393,0.0054317743278825,1.0,1484.32,2,VARSELL-2026-08-00240-DE01,FX-VARSELL-2026-08-00240-DE01-2100_AP
FX-VARSELL-2026-08-00259-DE01-2100_AP,2026-08,2026-09,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,2332.46,18214.5467,0.1280547928164919,1.0,2332.46,1,VARSELL-2026-08-00259-DE01,FX-VARSELL-2026-08-00259-DE01-2100_AP
FX-VARSELL-2026-08-00276-DE01-2100_AP,2026-08,2026-10,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CZK,1593.69,38533.527,0.041358529211923,1.0,1593.69,2,VARSELL-2026-08-00276-DE01,FX-VARSELL-2026-08-00276-DE01-2100_AP
FX-VARSELL-2026-08-00278-DE01-2100_AP,2026-08,2026-10,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,2316.03,18086.2422,0.1280547928164919,1.0,2316.03,2,VARSELL-2026-08-00278-DE01,FX-VARSELL-2026-08-00278-DE01-2100_AP
FX-VARSELL-2026-08-00288-DE01-2100_AP,2026-08,2026-10,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1584.23,291659.7606,0.0054317743278825,1.0,1584.23,2,VARSELL-2026-08-00288-DE01,FX-VARSELL-2026-08-00288-DE01-2100_AP
FX-VARSELL-2026-08-00299-DE01-2100_AP,2026-08,2026-09,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CZK,1560.04,37719.91,0.041358529211923,1.0,1560.04,1,VARSELL-2026-08-00299-DE01,FX-VARSELL-2026-08-00299-DE01-2100_AP
FX-VARSELL-2026-08-00301-DE01-2100_AP,2026-08,2026-10,DE01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1432.89,263797.7783,0.0054317743278825,1.0,1432.89,2,VARSELL-2026-08-00301-DE01,FX-VARSELL-2026-08-00301-DE01-2100_AP
FX-VARSELL-2026-08-00310-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CZK,1374.93,33244.1706,0.041358529211923,1.0,1374.93,1,VARSELL-2026-08-00310-ES01,FX-VARSELL-2026-08-00310-ES01-2100_AP
FX-VARSELL-2026-08-00312-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,1749.94,2028.7221,0.8625824074264236,1.0,1749.94,2,VARSELL-2026-08-00312-ES01,FX-VARSELL-2026-08-00312-ES01-2100_AP
FX-VARSELL-2026-08-00325-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,1200.68,1391.9598,0.8625824074264236,1.0,1200.68,1,VARSELL-2026-08-00325-ES01,FX-VARSELL-2026-08-00325-ES01-2100_AP
FX-VARSELL-2026-08-00327-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,1166.23,9107.2733,0.1280547928164919,1.0,1166.23,2,VARSELL-2026-08-00327-ES01,FX-VARSELL-2026-08-00327-ES01-2100_AP
FX-VARSELL-2026-08-00332-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,1374.93,10737.0444,0.1280547928164919,1.0,1374.93,1,VARSELL-2026-08-00332-ES01,FX-VARSELL-2026-08-00332-ES01-2100_AP
FX-VARSELL-2026-08-00333-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1474.15,271393.8229,0.0054317743278825,1.0,1474.15,2,VARSELL-2026-08-00333-ES01,FX-VARSELL-2026-08-00333-ES01-2100_AP
FX-VARSELL-2026-08-00336-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,1236.22,9653.8362,0.1280547928164919,1.0,1236.22,1,VARSELL-2026-08-00336-ES01,FX-VARSELL-2026-08-00336-ES01-2100_AP
FX-VARSELL-2026-08-00350-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1985.51,365536.1729,0.0054317743278825,1.0,1985.51,2,VARSELL-2026-08-00350-ES01,FX-VARSELL-2026-08-00350-ES01-2100_AP
FX-VARSELL-2026-08-00352-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,1282.41,1486.7101,0.8625824074264236,1.0,1282.41,2,VARSELL-2026-08-00352-ES01,FX-VARSELL-2026-08-00352-ES01-2100_AP
FX-VARSELL-2026-08-00360-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1593.69,293401.3646,0.0054317743278825,1.0,1593.69,1,VARSELL-2026-08-00360-ES01,FX-VARSELL-2026-08-00360-ES01-2100_AP
FX-VARSELL-2026-08-00364-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,883.88,1024.6905,0.8625824074264236,1.0,883.88,2,VARSELL-2026-08-00364-ES01,FX-VARSELL-2026-08-00364-ES01-2100_AP
FX-VARSELL-2026-08-00367-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,1124.96,8784.9894,0.1280547928164919,1.0,1124.96,2,VARSELL-2026-08-00367-ES01,FX-VARSELL-2026-08-00367-ES01-2100_AP
FX-VARSELL-2026-08-00371-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,1075.24,8396.7181,0.1280547928164919,1.0,1075.24,2,VARSELL-2026-08-00371-ES01,FX-VARSELL-2026-08-00371-ES01-2100_AP
FX-VARSELL-2026-08-00372-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,1276.4,9967.6082,0.1280547928164919,1.0,1276.4,1,VARSELL-2026-08-00372-ES01,FX-VARSELL-2026-08-00372-ES01-2100_AP
FX-VARSELL-2026-08-00380-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CZK,1573.37,38042.2135,0.041358529211923,1.0,1573.37,2,VARSELL-2026-08-00380-ES01,FX-VARSELL-2026-08-00380-ES01-2100_AP
FX-VARSELL-2026-08-00384-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,1282.41,1486.7101,0.8625824074264236,1.0,1282.41,2,VARSELL-2026-08-00384-ES01,FX-VARSELL-2026-08-00384-ES01-2100_AP
FX-VARSELL-2026-08-00395-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1767.76,325447.9832,0.0054317743278825,1.0,1767.76,2,VARSELL-2026-08-00395-ES01,FX-VARSELL-2026-08-00395-ES01-2100_AP
FX-VARSELL-2026-08-00400-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,1166.23,1352.0215,0.8625824074264236,1.0,1166.23,1,VARSELL-2026-08-00400-ES01,FX-VARSELL-2026-08-00400-ES01-2100_AP
FX-VARSELL-2026-08-00401-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1384.42,254874.359,0.0054317743278825,1.0,1384.42,1,VARSELL-2026-08-00401-ES01,FX-VARSELL-2026-08-00401-ES01-2100_AP
FX-VARSELL-2026-08-00404-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,1584.23,1836.6129,0.8625824074264236,1.0,1584.23,2,VARSELL-2026-08-00404-ES01,FX-VARSELL-2026-08-00404-ES01-2100_AP
FX-VARSELL-2026-08-00407-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CZK,1282.41,31007.1471,0.041358529211923,1.0,1282.41,2,VARSELL-2026-08-00407-ES01,FX-VARSELL-2026-08-00407-ES01-2100_AP
FX-VARSELL-2026-08-00411-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,1593.69,1847.58,0.8625824074264236,1.0,1593.69,2,VARSELL-2026-08-00411-ES01,FX-VARSELL-2026-08-00411-ES01-2100_AP
FX-VARSELL-2026-08-00412-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CZK,1432.89,34645.5744,0.041358529211923,1.0,1432.89,1,VARSELL-2026-08-00412-ES01,FX-VARSELL-2026-08-00412-ES01-2100_AP
FX-VARSELL-2026-08-00413-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,1700.96,13283.0639,0.1280547928164919,1.0,1700.96,1,VARSELL-2026-08-00413-ES01,FX-VARSELL-2026-08-00413-ES01-2100_AP
FX-VARSELL-2026-08-00417-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1011.45,186209.8716,0.0054317743278825,1.0,1011.45,1,VARSELL-2026-08-00417-ES01,FX-VARSELL-2026-08-00417-ES01-2100_AP
FX-VARSELL-2026-08-00428-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,2222.34,409137.027,0.0054317743278825,1.0,2222.34,1,VARSELL-2026-08-00428-ES01,FX-VARSELL-2026-08-00428-ES01-2100_AP
FX-VARSELL-2026-08-00432-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,1672.59,1939.0495,0.8625824074264236,1.0,1672.59,1,VARSELL-2026-08-00432-ES01,FX-VARSELL-2026-08-00432-ES01-2100_AP
FX-VARSELL-2026-08-00441-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,1342.53,10484.0277,0.1280547928164919,1.0,1342.53,2,VARSELL-2026-08-00441-ES01,FX-VARSELL-2026-08-00441-ES01-2100_AP
FX-VARSELL-2026-08-00445-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,2316.03,18086.2422,0.1280547928164919,1.0,2316.03,2,VARSELL-2026-08-00445-ES01,FX-VARSELL-2026-08-00445-ES01-2100_AP
FX-VARSELL-2026-08-00451-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,1531.74,11961.5984,0.1280547928164919,1.0,1531.74,1,VARSELL-2026-08-00451-ES01,FX-VARSELL-2026-08-00451-ES01-2100_AP
FX-VARSELL-2026-08-00453-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,USD,1200.68,1391.9598,0.8625824074264236,1.0,1200.68,1,VARSELL-2026-08-00453-ES01,FX-VARSELL-2026-08-00453-ES01-2100_AP
FX-VARSELL-2026-08-00457-ES01-2100_AP,2026-08,2026-10,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,CNY,1484.32,11591.2881,0.1280547928164919,1.0,1484.32,2,VARSELL-2026-08-00457-ES01,FX-VARSELL-2026-08-00457-ES01-2100_AP
FX-VARSELL-2026-08-00469-ES01-2100_AP,2026-08,2026-09,ES01,Hardware,EXTERNAL,Payable,2100_AP,EUR,JPY,1049.24,193167.0826,0.0054317743278825,1.0,1049.24,1,VARSELL-2026-08-00469-ES01,FX-VARSELL-2026-08-00469-ES01-2100_AP
FX-VARSELL-2026-08-00478-ES01-2100_AP,2026-08,2026-09,ES01,Events,EXTERNAL,Payable,2100_AP,EUR,JPY,7389.46,1360413.6612,0.0054317743278825,1.0,7389.46,1,VARSELL-2026-08-00478-ES01,FX-VARSELL-2026-08-00478-ES01-2100_AP
FX-VARSELL-2026-08-00481-ES01-2100_AP,2026-08,2026-10,ES01,Events,EXTERNAL,Payable,2100_AP,EUR,CNY,13059.42,101983.063,0.1280547928164919,1.0,13059.42,2,VARSELL-2026-08-00481-ES01,FX-VARSELL-2026-08-00481-ES01-2100_AP
FX-VARSELL-2026-08-00489-ES01-2100_AP,2026-08,2026-09,ES01,Events,EXTERNAL,Payable,2100_AP,EUR,USD,21108.38,24471.146,0.8625824074264236,1.0,21108.38,1,VARSELL-2026-08-00489-ES01,FX-VARSELL-2026-08-00489-ES01-2100_AP
FX-VARSELL-2026-08-00500-ES01-2100_AP,2026-08,2026-09,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,CZK,808.12,19539.3796,0.041358529211923,1.0,808.12,1,VARSELL-2026-08-00500-ES01,FX-VARSELL-2026-08-00500-ES01-2100_AP
FX-VARSELL-2026-08-00502-ES01-2100_AP,2026-08,2026-09,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,USD,640.59,742.6421,0.8625824074264236,1.0,640.59,1,VARSELL-2026-08-00502-ES01,FX-VARSELL-2026-08-00502-ES01-2100_AP
FX-VARSELL-2026-08-00505-ES01-2100_AP,2026-08,2026-10,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,JPY,790.14,145466.279,0.0054317743278825,1.0,790.14,2,VARSELL-2026-08-00505-ES01,FX-VARSELL-2026-08-00505-ES01-2100_AP
FX-VARSELL-2026-08-00507-ES01-2100_AP,2026-08,2026-10,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,JPY,872.24,160581.0454,0.0054317743278825,1.0,872.24,2,VARSELL-2026-08-00507-ES01,FX-VARSELL-2026-08-00507-ES01-2100_AP
FX-VARSELL-2026-08-00509-ES01-2100_AP,2026-08,2026-09,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,JPY,719.75,132507.346,0.0054317743278825,1.0,719.75,1,VARSELL-2026-08-00509-ES01,FX-VARSELL-2026-08-00509-ES01-2100_AP
FX-VARSELL-2026-08-00510-ES01-2100_AP,2026-08,2026-10,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,CZK,640.8,15493.7811,0.041358529211923,1.0,640.8,2,VARSELL-2026-08-00510-ES01,FX-VARSELL-2026-08-00510-ES01-2100_AP
FX-VARSELL-2026-08-00518-ES01-2100_AP,2026-08,2026-09,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,CNY,734.58,5736.4507,0.1280547928164919,1.0,734.58,1,VARSELL-2026-08-00518-ES01,FX-VARSELL-2026-08-00518-ES01-2100_AP
FX-VARSELL-2026-08-00522-ES01-2100_AP,2026-08,2026-09,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,USD,758.59,879.4406,0.8625824074264236,1.0,758.59,1,VARSELL-2026-08-00522-ES01,FX-VARSELL-2026-08-00522-ES01-2100_AP
FX-VARSELL-2026-08-00524-ES01-2100_AP,2026-08,2026-10,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,USD,547.03,634.1771,0.8625824074264236,1.0,547.03,2,VARSELL-2026-08-00524-ES01,FX-VARSELL-2026-08-00524-ES01-2100_AP
FX-VARSELL-2026-08-00542-ES01-2100_AP,2026-08,2026-09,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,USD,702.2,814.0671,0.8625824074264236,1.0,702.2,1,VARSELL-2026-08-00542-ES01,FX-VARSELL-2026-08-00542-ES01-2100_AP
FX-VARSELL-2026-08-00558-ES01-2100_AP,2026-08,2026-09,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,CZK,602.66,14571.6013,0.041358529211923,1.0,602.66,1,VARSELL-2026-08-00558-ES01,FX-VARSELL-2026-08-00558-ES01-2100_AP
FX-VARSELL-2026-08-00560-ES01-2100_AP,2026-08,2026-09,ES01,Spare Parts,EXTERNAL,Payable,2100_AP,EUR,USD,643.22,745.6911,0.8625824074264236,1.0,643.22,1,VARSELL-2026-08-00560-ES01,FX-VARSELL-2026-08-00560-ES01-2100_AP
