month,entity,division,customer,customer_name,customer_segment,risk_score,payment_terms_days,current,overdue_1_30,overdue_31_60,overdue_61_90,overdue_90_plus,total_ar,overdue_ar,overdue_pct,weighted_age_days
2025-12,ES01,Hardware,C019,Nimbus ES01,Core,2.209905,45,1106095.4100000001,0.0,0.0,0.0,0.0,1106095.4100000001,0.0,0.0,14.999788038176561
2025-12,ES01,Hardware,C020,Summit ES01,Strategic,1.0,45,1811159.0000000028,0.0,0.0,0.0,0.0,1811159.0000000028,0.0,0.0,8.96236680490231
2025-12,ES01,Hardware,C021,Cobalt ES01,Core,1.9086199999999998,45,1025597.9199999999,0.0,0.0,0.0,0.0,1025597.9199999999,0.0,0.0,13.38167134738339
2025-12,ES01,Spare Parts,C027,Cobalt ES01,Core,2.25286,45,672134.3599999982,0.0,0.0,0.0,0.0,672134.3599999982,0.0,0.0,11.43851431728616
2025-12,ES01,Spare Parts,C028,Vertex ES01,Growth,3.0423750000000003,45,761907.1799999999,0.0,0.0,0.0,0.0,761907.1799999999,0.0,0.0,14.574948224008073
2025-12,ES01,Spare Parts,C029,Nova ES01,Core,2.341555,45,631952.8300000001,0.0,0.0,0.0,0.0,631952.8300000001,0.0,0.0,14.417849984151506
2025-12,ES01,Spare Parts,C030,Meridian ES01,Growth,2.7239050000000002,45,440015.57,0.0,0.0,0.0,0.0,440015.57,0.0,0.0,14.727199539779923
2025-12,ES01,Spare Parts,C031,Orion ES01,Growth,2.81174,45,460013.83999999997,0.0,0.0,0.0,0.0,460013.83999999997,0.0,0.0,14.777184312541554
2025-12,ES01,Spare Parts,C033,Nimbus ES01,Growth,2.8488800000000003,45,427649.53,0.0,0.0,0.0,0.0,427649.53,0.0,0.0,14.470197593810052
2025-12,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,553864.77,0.0,0.0,0.0,0.0,553864.77,0.0,0.0,0.0
2025-12,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,1307406.27,0.0,0.0,0.0,0.0,1307406.27,0.0,0.0,14.999787862421678
2025-12,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,943499.949999999,0.0,0.0,0.0,0.0,943499.949999999,0.0,0.0,6.622400350948591
2025-12,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,1325685.78,0.0,0.0,0.0,0.0,1325685.78,0.0,0.0,14.915214071316356
2025-12,JP01,Hardware,C063,Kestrel JP01,Growth,2.933765,45,934291.14,0.0,0.0,0.0,0.0,934291.14,0.0,0.0,14.999787753526165
2025-12,JP01,Hardware,C064,Helix JP01,Growth,3.0409900000000003,45,708802.1499999999,0.0,0.0,0.0,0.0,708802.1499999999,0.0,0.0,14.429397117376126
2025-12,JP01,Hardware,C065,Vector JP01,Growth,3.1325000000000003,45,669067.44,0.0,0.0,0.0,0.0,669067.44,0.0,0.0,14.038426529917523
2025-12,JP01,Hardware,C066,Redwood JP01,Growth,3.086145,45,1054156.12,0.0,0.0,0.0,0.0,1054156.12,0.0,0.0,14.618025079624829
2025-12,JP01,Software,C053,Atlas JP01,Core,2.188565,30,60998.76,0.0,0.0,0.0,0.0,60998.76,0.0,0.0,0.0
2025-12,JP01,Software,C054,Nimbus JP01,Core,2.16125,30,94390.3,0.0,0.0,0.0,0.0,94390.3,0.0,0.0,0.0
2025-12,JP01,Software,C055,Summit JP01,Strategic,1.29925,30,32131.860000000044,0.0,0.0,0.0,0.0,32131.860000000044,0.0,0.0,0.0
2025-12,JP01,Software,C056,Cobalt JP01,Core,2.1768300000000003,30,138844.1,0.0,0.0,0.0,0.0,138844.1,0.0,0.0,0.0
2025-12,JP01,Software,C057,Vertex JP01,Core,2.26337,30,105996.55,0.0,0.0,0.0,0.0,105996.55,0.0,0.0,0.0
2025-12,JP01,Software,C058,Nova JP01,Core,2.3047950000000004,30,105479.56,0.0,0.0,0.0,0.0,105479.56,0.0,0.0,0.0
2025-12,JP01,Software,C059,Meridian JP01,Growth,3.295,30,56060.84,0.0,0.0,0.0,0.0,56060.84,0.0,0.0,0.0
2025-12,JP01,Spare Parts,C067,Orion JP01,Core,2.41448,45,647522.83,0.0,0.0,0.0,0.0,647522.83,0.0,0.0,14.657406751202888
2025-12,JP01,Spare Parts,C068,Atlas JP01,Core,2.34401,45,958126.0900000001,0.0,0.0,0.0,0.0,958126.0900000001,0.0,0.0,14.371874687182352
2025-12,JP01,Spare Parts,C069,Nimbus JP01,Growth,3.28588,45,654655.23,0.0,0.0,0.0,0.0,654655.23,0.0,0.0,14.452666940429086
2025-12,JP01,Spare Parts,C070,Summit JP01,Core,1.9708350000000001,45,854532.609999999,0.0,0.0,0.0,0.0,854532.609999999,0.0,0.0,9.788690685543271
2025-12,JP01,Spare Parts,C071,Cobalt JP01,Growth,2.876375,45,707647.49,0.0,0.0,0.0,0.0,707647.49,0.0,0.0,14.678279859368963
2025-12,JP01,Spare Parts,C073,Nova JP01,Core,2.219815,45,992255.0700000001,0.0,0.0,0.0,0.0,992255.0700000001,0.0,0.0,14.647269678349941
2025-12,JP01,Spare Parts,C072,Vertex JP01,Strategic,1.1821099999999998,45,685945.5700000001,0.0,0.0,0.0,0.0,685945.5700000001,0.0,0.0,0.0
2025-12,US01,Events,C048,Northstar US01,Growth,3.1211550000000003,30,383207.7100000002,0.0,0.0,0.0,0.0,383207.7100000002,0.0,0.0,15.803024422447036
2025-12,US01,Events,C049,Kestrel US01,Strategic,1.447995,30,1009420.0,0.0,0.0,0.0,0.0,1009420.0,0.0,0.0,0.0
2025-12,US01,Events,C050,Helix US01,Growth,2.8449999999999998,30,214383.87,0.0,0.0,0.0,0.0,214383.87,0.0,0.0,0.0
2025-12,US01,Events,C051,Vector US01,Growth,2.8275900000000003,30,335965.16,0.0,0.0,0.0,0.0,335965.16,0.0,0.0,0.0
2025-12,US01,Events,C052,Redwood US01,Growth,2.88081,30,471462.6700000013,0.0,0.0,0.0,0.0,471462.6700000013,0.0,0.0,0.0
2025-12,US01,Hardware,C041,Summit US01,Growth,2.82761,45,1375931.77,0.0,0.0,0.0,0.0,1375931.77,0.0,0.0,14.665090188301997
2025-12,US01,Hardware,C042,Cobalt US01,Growth,2.902705,45,836105.08,0.0,0.0,0.0,0.0,836105.08,0.0,0.0,14.518463636173577
2025-12,US01,Hardware,C043,Vertex US01,Core,2.0013,45,1461289.55,0.0,0.0,0.0,0.0,1461289.55,0.0,0.0,14.104056721681204
2025-12,US01,Hardware,C044,Nova US01,Core,2.11017,45,1669195.4100000001,0.0,0.0,0.0,0.0,1669195.4100000001,0.0,0.0,15.20981393065297
2025-12,US01,Hardware,C045,Meridian US01,Strategic,1.0499999999999998,45,1397342.8699999943,0.0,0.0,0.0,0.0,1397342.8699999943,0.0,0.0,5.88080139558007
2025-12,US01,Hardware,C046,Orion US01,Core,2.182275,45,2156802.41,0.0,0.0,0.0,0.0,2156802.41,0.0,0.0,14.630091358252885
2025-12,US01,Hardware,C047,Atlas US01,Core,2.2454699999999996,45,2584172.74,0.0,0.0,0.0,0.0,2584172.74,0.0,0.0,14.886701149861985
2025-12,US01,Software,C034,Kestrel US01,Growth,2.9399699999999998,30,103232.75,0.0,0.0,0.0,0.0,103232.75,0.0,0.0,0.0
2025-12,US01,Software,C035,Helix US01,Core,2.18574,30,116945.93,0.0,0.0,0.0,0.0,116945.93,0.0,0.0,0.0
2025-12,US01,Software,C036,Vector US01,Growth,3.016975,30,90220.39,0.0,0.0,0.0,0.0,90220.39,0.0,0.0,0.0
2025-12,US01,Software,C037,Redwood US01,Core,2.305165,30,146980.9,0.0,0.0,0.0,0.0,146980.9,0.0,0.0,0.0
2025-12,US01,Software,C038,Pioneer US01,Strategic,1.2493699999999999,30,107186.74999999975,0.0,0.0,0.0,0.0,107186.74999999975,0.0,0.0,0.0
2025-12,US01,Software,C039,Keystone US01,Strategic,1.335245,30,224426.22,0.0,0.0,0.0,0.0,224426.22,0.0,0.0,0.0
2025-12,US01,Software,C040,Axiom US01,Growth,2.8075,30,78174.27,0.0,0.0,0.0,0.0,78174.27,0.0,0.0,0.0
2026-01,DE01,Hardware,C010,Keystone DE01,Growth,3.8942900000000003,45,815021.46,348019.9899999964,0.0,0.0,0.0,1163041.4499999965,348019.9899999965,0.2992326627739687,31.00224519083124
2026-01,DE01,Hardware,C008,Redwood DE01,Core,2.225305,45,1070621.85,0.0,0.0,0.0,0.0,1070621.85,0.0,0.0,19.738680001720493
2026-01,DE01,Hardware,C012,Northstar DE01,Growth,2.752895,45,948561.1000000001,0.0,0.0,0.0,0.0,948561.1000000001,0.0,0.0,15.998843933195236
2026-01,DE01,Hardware,C013,Kestrel DE01,Core,1.8694799999999998,45,1604360.69,0.0,0.0,0.0,0.0,1604360.69,0.0,0.0,17.29141674494655
2026-01,DE01,Hardware,C014,Helix DE01,Core,2.0470550000000003,45,1198844.63,0.0,0.0,0.0,0.0,1198844.63,0.0,0.0,16.843394210307302
2026-01,DE01,Hardware,C009,Pioneer DE01,Strategic,1.306745,45,772516.63,0.0,0.0,0.0,0.0,772516.63,0.0,0.0,0.0
2026-01,DE01,Hardware,C011,Axiom DE01,Strategic,1.0,45,1298389.23,0.0,0.0,0.0,0.0,1298389.23,0.0,0.0,0.0
2026-01,DE01,Software,C001,Meridian DE01,Growth,3.922925,30,144678.52000000002,0.0,0.0,0.0,0.0,144678.52000000002,0.0,0.0,15.163910993836542
2026-01,DE01,Software,C002,Orion DE01,Core,1.8911449999999999,30,107951.06,0.0,0.0,0.0,0.0,107951.06,0.0,0.0,0.0
2026-01,DE01,Software,C003,Atlas DE01,Growth,2.7558400000000005,30,57544.75,0.0,0.0,0.0,0.0,57544.75,0.0,0.0,0.0
2026-01,DE01,Software,C004,Nimbus DE01,Strategic,1.0,30,64293.77000000034,0.0,0.0,0.0,0.0,64293.77000000034,0.0,0.0,0.0
2026-01,DE01,Software,C005,Summit DE01,Core,2.047655,30,101172.6,0.0,0.0,0.0,0.0,101172.6,0.0,0.0,0.0
2026-01,DE01,Software,C006,Cobalt DE01,Core,2.081205,30,117866.55,0.0,0.0,0.0,0.0,117866.55,0.0,0.0,0.0
2026-01,DE01,Software,C007,Vertex DE01,Core,2.185245,30,84412.62,0.0,0.0,0.0,0.0,84412.62,0.0,0.0,0.0
2026-01,ES01,Events,C023,Redwood ES01,Growth,2.795945,30,764443.7800000007,0.0,0.0,0.0,0.0,764443.7800000007,0.0,0.0,7.916006197342615
2026-01,ES01,Events,C022,Vector ES01,Strategic,1.0,30,834340.5700000001,0.0,0.0,0.0,0.0,834340.5700000001,0.0,0.0,0.0
2026-01,ES01,Events,C024,Pioneer ES01,Strategic,1.02279,30,921940.2,0.0,0.0,0.0,0.0,921940.2,0.0,0.0,0.0
2026-01,ES01,Events,C025,Keystone ES01,Core,2.0810400000000002,30,356541.27,0.0,0.0,0.0,0.0,356541.27,0.0,0.0,0.0
2026-01,ES01,Events,C026,Axiom ES01,Core,2.21812,30,250786.58,0.0,0.0,0.0,0.0,250786.58,0.0,0.0,0.0
2026-01,ES01,Hardware,C016,Meridian ES01,Core,2.18475,45,658194.94,0.0,0.0,0.0,0.0,658194.94,0.0,0.0,17.53676699489668
2026-01,ES01,Hardware,C017,Orion ES01,Strategic,1.2359149999999999,45,1687848.470000003,0.0,0.0,0.0,0.0,1687848.470000003,0.0,0.0,17.480309769750857
2026-01,ES01,Hardware,C018,Atlas ES01,Strategic,1.285565,45,1491702.28,0.0,0.0,0.0,0.0,1491702.28,0.0,0.0,16.3618585472699
2026-01,ES01,Hardware,C019,Nimbus ES01,Core,2.209905,45,1002119.78,0.0,0.0,0.0,0.0,1002119.78,0.0,0.0,16.556569315496397
2026-01,ES01,Hardware,C021,Cobalt ES01,Core,1.9086199999999998,45,922995.59,0.0,0.0,0.0,0.0,922995.59,0.0,0.0,18.465660599743494
2026-01,ES01,Hardware,C015,Nova ES01,Strategic,1.134235,45,528702.59,0.0,0.0,0.0,0.0,528702.59,0.0,0.0,0.0
2026-01,ES01,Hardware,C020,Summit ES01,Strategic,1.0,45,974972.99,0.0,0.0,0.0,0.0,974972.99,0.0,0.0,0.0
2026-01,ES01,Spare Parts,C028,Vertex ES01,Growth,3.0423750000000003,45,680943.1,0.0,0.0,0.0,0.0,680943.1,0.0,0.0,17.259089195558335
2026-01,ES01,Spare Parts,C029,Nova ES01,Core,2.341555,45,333528.86999999837,0.0,0.0,0.0,0.0,333528.86999999837,0.0,0.0,8.202999038733783
2026-01,ES01,Spare Parts,C030,Meridian ES01,Growth,2.7239050000000002,45,395286.52,0.0,0.0,0.0,0.0,395286.52,0.0,0.0,17.001009799170486
2026-01,ES01,Spare Parts,C031,Orion ES01,Growth,2.81174,45,408789.5,0.0,0.0,0.0,0.0,408789.5,0.0,0.0,17.130346792175438
2026-01,ES01,Spare Parts,C033,Nimbus ES01,Growth,2.8488800000000003,45,380490.13,0.0,0.0,0.0,0.0,380490.13,0.0,0.0,17.454625432728044
2026-01,ES01,Spare Parts,C027,Cobalt ES01,Core,2.25286,45,298651.65,0.0,0.0,0.0,0.0,298651.65,0.0,0.0,0.0
2026-01,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,406700.51,0.0,0.0,0.0,0.0,406700.51,0.0,0.0,0.0
2026-01,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,862920.9399999995,0.0,0.0,0.0,0.0,862920.9399999995,0.0,0.0,13.075264577540548
2026-01,JP01,Hardware,C063,Kestrel JP01,Growth,2.933765,45,755363.8200000001,0.0,0.0,0.0,0.0,755363.8200000001,0.0,0.0,18.553397752092494
2026-01,JP01,Hardware,C064,Helix JP01,Growth,3.0409900000000003,45,517735.13,0.0,0.0,0.0,0.0,517735.13,0.0,0.0,21.316839751631303
2026-01,JP01,Hardware,C065,Vector JP01,Growth,3.1325000000000003,45,475288.99,0.0,0.0,0.0,0.0,475288.99,0.0,0.0,22.46921204717997
2026-01,JP01,Hardware,C066,Redwood JP01,Growth,3.086145,45,943211.63,0.0,0.0,0.0,0.0,943211.63,0.0,0.0,17.191267033041143
2026-01,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,443877.92,0.0,0.0,0.0,0.0,443877.92,0.0,0.0,0.0
2026-01,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,638346.07,0.0,0.0,0.0,0.0,638346.07,0.0,0.0,0.0
2026-01,JP01,Software,C053,Atlas JP01,Core,2.188565,30,60825.36,0.0,0.0,0.0,0.0,60825.36,0.0,0.0,0.0
2026-01,JP01,Software,C054,Nimbus JP01,Core,2.16125,30,93462.93000000001,0.0,0.0,0.0,0.0,93462.93000000001,0.0,0.0,0.0
2026-01,JP01,Software,C055,Summit JP01,Strategic,1.29925,30,7858.250000000058,0.0,0.0,0.0,0.0,7858.250000000058,0.0,0.0,0.0
2026-01,JP01,Software,C056,Cobalt JP01,Core,2.1768300000000003,30,133988.89,0.0,0.0,0.0,0.0,133988.89,0.0,0.0,0.0
2026-01,JP01,Software,C057,Vertex JP01,Core,2.26337,30,101667.82,0.0,0.0,0.0,0.0,101667.82,0.0,0.0,0.0
2026-01,JP01,Software,C058,Nova JP01,Core,2.3047950000000004,30,107696.27,0.0,0.0,0.0,0.0,107696.27,0.0,0.0,0.0
2026-01,JP01,Software,C059,Meridian JP01,Growth,3.295,30,53398.020000000004,0.0,0.0,0.0,0.0,53398.020000000004,0.0,0.0,0.0
2026-01,JP01,Spare Parts,C067,Orion JP01,Core,2.41448,45,575896.11,0.0,0.0,0.0,0.0,575896.11,0.0,0.0,17.25081872839877
2026-01,JP01,Spare Parts,C068,Atlas JP01,Core,2.34401,45,852899.47,0.0,0.0,0.0,0.0,852899.47,0.0,0.0,17.55624798312983
2026-01,JP01,Spare Parts,C069,Nimbus JP01,Growth,3.28588,45,589346.66,0.0,0.0,0.0,0.0,589346.66,0.0,0.0,17.270213934868146
2026-01,JP01,Spare Parts,C071,Cobalt JP01,Growth,2.876375,45,623688.99,0.0,0.0,0.0,0.0,623688.99,0.0,0.0,17.384268399543178
2026-01,JP01,Spare Parts,C073,Nova JP01,Core,2.219815,45,450030.45999999874,0.0,0.0,0.0,0.0,450030.45999999874,0.0,0.0,5.118763516585008
2026-01,JP01,Spare Parts,C070,Summit JP01,Core,1.9708350000000001,45,423549.58,0.0,0.0,0.0,0.0,423549.58,0.0,0.0,0.0
2026-01,JP01,Spare Parts,C072,Vertex JP01,Strategic,1.1821099999999998,45,503964.85,0.0,0.0,0.0,0.0,503964.85,0.0,0.0,0.0
2026-01,US01,Events,C048,Northstar US01,Growth,3.1211550000000003,30,400853.98000000126,0.0,0.0,0.0,0.0,400853.98000000126,0.0,0.0,2.711139353038317
2026-01,US01,Events,C049,Kestrel US01,Strategic,1.447995,30,1111227.88,0.0,0.0,0.0,0.0,1111227.88,0.0,0.0,0.0
2026-01,US01,Events,C050,Helix US01,Growth,2.8449999999999998,30,95972.34,0.0,0.0,0.0,0.0,95972.34,0.0,0.0,0.0
2026-01,US01,Events,C052,Redwood US01,Growth,2.88081,30,443117.39999999997,0.0,0.0,0.0,0.0,443117.39999999997,0.0,0.0,0.0
2026-01,US01,Hardware,C041,Summit US01,Growth,2.82761,45,1315002.1300000001,0.0,0.0,0.0,0.0,1315002.1300000001,0.0,0.0,16.045441386471367
2026-01,US01,Hardware,C042,Cobalt US01,Growth,2.902705,45,779327.4199999999,0.0,0.0,0.0,0.0,779327.4199999999,0.0,0.0,16.60943894416034
2026-01,US01,Hardware,C044,Nova US01,Core,2.11017,45,956402.5699999948,0.0,0.0,0.0,0.0,956402.5699999948,0.0,0.0,10.114415104509701
2026-01,US01,Hardware,C046,Orion US01,Core,2.182275,45,1949871.21,0.0,0.0,0.0,0.0,1949871.21,0.0,0.0,17.001049007744466
2026-01,US01,Hardware,C047,Atlas US01,Core,2.2454699999999996,45,2197374.62,0.0,0.0,0.0,0.0,2197374.62,0.0,0.0,17.773653406445554
2026-01,US01,Hardware,C043,Vertex US01,Core,2.0013,45,437203.39,0.0,0.0,0.0,0.0,437203.39,0.0,0.0,0.0
2026-01,US01,Hardware,C045,Meridian US01,Strategic,1.0499999999999998,45,865814.06,0.0,0.0,0.0,0.0,865814.06,0.0,0.0,0.0
2026-01,US01,Software,C034,Kestrel US01,Growth,2.9399699999999998,30,98173.8,0.0,0.0,0.0,0.0,98173.8,0.0,0.0,0.0
2026-01,US01,Software,C035,Helix US01,Core,2.18574,30,110960.07,0.0,0.0,0.0,0.0,110960.07,0.0,0.0,0.0
2026-01,US01,Software,C036,Vector US01,Growth,3.016975,30,90280.31,0.0,0.0,0.0,0.0,90280.31,0.0,0.0,0.0
2026-01,US01,Software,C037,Redwood US01,Core,2.305165,30,146563.53,0.0,0.0,0.0,0.0,146563.53,0.0,0.0,0.0
2026-01,US01,Software,C038,Pioneer US01,Strategic,1.2493699999999999,30,65740.88999999972,0.0,0.0,0.0,0.0,65740.88999999972,0.0,0.0,0.0
2026-01,US01,Software,C039,Keystone US01,Strategic,1.335245,30,216536.3,0.0,0.0,0.0,0.0,216536.3,0.0,0.0,0.0
2026-01,US01,Software,C040,Axiom US01,Growth,2.8075,30,70600.68,0.0,0.0,0.0,0.0,70600.68,0.0,0.0,0.0
2026-02,DE01,Hardware,C010,Keystone DE01,Growth,3.8942900000000003,45,687083.2,505856.56,0.0,0.0,0.0,1192939.76,505856.56000000006,0.42404199856663344,33.21738609835588
2026-02,DE01,Hardware,C008,Redwood DE01,Core,2.225305,45,770298.19,0.0,0.0,0.0,0.0,770298.19,0.0,0.0,14.262000797379521
2026-02,DE01,Hardware,C009,Pioneer DE01,Strategic,1.306745,45,1550160.3599999999,0.0,0.0,0.0,0.0,1550160.3599999999,0.0,0.0,14.95038803598358
2026-02,DE01,Hardware,C011,Axiom DE01,Strategic,1.0,45,1563255.4599999958,0.0,0.0,0.0,0.0,1563255.4599999958,0.0,0.0,4.49735342680325
2026-02,DE01,Hardware,C012,Northstar DE01,Growth,2.752895,45,914065.79,0.0,0.0,0.0,0.0,914065.79,0.0,0.0,14.529536216424859
2026-02,DE01,Hardware,C013,Kestrel DE01,Core,1.8694799999999998,45,1382323.99,0.0,0.0,0.0,0.0,1382323.99,0.0,0.0,14.749907798388133
2026-02,DE01,Hardware,C014,Helix DE01,Core,2.0470550000000003,45,1066558.17,0.0,0.0,0.0,0.0,1066558.17,0.0,0.0,14.788435027411587
2026-02,DE01,Software,C001,Meridian DE01,Growth,3.922925,30,146712.51,0.0,0.0,0.0,0.0,146712.51,0.0,0.0,14.630404728267546
2026-02,DE01,Software,C002,Orion DE01,Core,1.8911449999999999,30,109685.2,0.0,0.0,0.0,0.0,109685.2,0.0,0.0,0.0
2026-02,DE01,Software,C003,Atlas DE01,Growth,2.7558400000000005,30,57119.78,0.0,0.0,0.0,0.0,57119.78,0.0,0.0,0.0
2026-02,DE01,Software,C004,Nimbus DE01,Strategic,1.0,30,74412.62000000029,0.0,0.0,0.0,0.0,74412.62000000029,0.0,0.0,0.0
2026-02,DE01,Software,C005,Summit DE01,Core,2.047655,30,104941.32,0.0,0.0,0.0,0.0,104941.32,0.0,0.0,0.0
2026-02,DE01,Software,C006,Cobalt DE01,Core,2.081205,30,122439.75,0.0,0.0,0.0,0.0,122439.75,0.0,0.0,0.0
2026-02,DE01,Software,C007,Vertex DE01,Core,2.185245,30,85968.62,0.0,0.0,0.0,0.0,85968.62,0.0,0.0,0.0
2026-02,ES01,Events,C023,Redwood ES01,Growth,2.795945,30,887430.2300000003,0.0,0.0,0.0,0.0,887430.2300000003,0.0,0.0,10.177586693209681
2026-02,ES01,Events,C022,Vector ES01,Strategic,1.0,30,1006345.0800000001,0.0,0.0,0.0,0.0,1006345.0800000001,0.0,0.0,0.0
2026-02,ES01,Events,C024,Pioneer ES01,Strategic,1.02279,30,1092314.51,0.0,0.0,0.0,0.0,1092314.51,0.0,0.0,0.0
2026-02,ES01,Events,C025,Keystone ES01,Core,2.0810400000000002,30,885410.75,0.0,0.0,0.0,0.0,885410.75,0.0,0.0,0.0
2026-02,ES01,Events,C026,Axiom ES01,Core,2.21812,30,405991.66000000003,0.0,0.0,0.0,0.0,405991.66000000003,0.0,0.0,0.0
2026-02,ES01,Hardware,C015,Nova ES01,Strategic,1.134235,45,1101501.46,0.0,0.0,0.0,0.0,1101501.46,0.0,0.0,14.399506742369638
2026-02,ES01,Hardware,C016,Meridian ES01,Core,2.18475,45,629490.35,0.0,0.0,0.0,0.0,629490.35,0.0,0.0,13.03155306511053
2026-02,ES01,Hardware,C017,Orion ES01,Strategic,1.2359149999999999,45,1523569.0,0.0,0.0,0.0,0.0,1523569.0,0.0,0.0,13.869631109585454
2026-02,ES01,Hardware,C018,Atlas ES01,Strategic,1.285565,45,1256034.58,0.0,0.0,0.0,0.0,1256034.58,0.0,0.0,16.197043476303016
2026-02,ES01,Hardware,C019,Nimbus ES01,Core,2.209905,45,901108.9199999999,0.0,0.0,0.0,0.0,901108.9199999999,0.0,0.0,14.950387795517551
2026-02,ES01,Hardware,C020,Summit ES01,Strategic,1.0,45,1538465.440000003,0.0,0.0,0.0,0.0,1538465.440000003,0.0,0.0,9.676060321511065
2026-02,ES01,Hardware,C021,Cobalt ES01,Core,1.9086199999999998,45,716394.49,0.0,0.0,0.0,0.0,716394.49,0.0,0.0,14.860729037712167
2026-02,ES01,Spare Parts,C027,Cobalt ES01,Core,2.25286,45,505742.7899999986,0.0,0.0,0.0,0.0,505742.7899999986,0.0,0.0,11.027482764509548
2026-02,ES01,Spare Parts,C028,Vertex ES01,Growth,3.0423750000000003,45,592066.66,0.0,0.0,0.0,0.0,592066.66,0.0,0.0,14.653477194611837
2026-02,ES01,Spare Parts,C029,Nova ES01,Core,2.341555,45,496514.30000000005,0.0,0.0,0.0,0.0,496514.30000000005,0.0,0.0,14.641932971517637
2026-02,ES01,Spare Parts,C030,Meridian ES01,Growth,2.7239050000000002,45,347913.56,0.0,0.0,0.0,0.0,347913.56,0.0,0.0,14.768971925095416
2026-02,ES01,Spare Parts,C031,Orion ES01,Growth,2.81174,45,367256.04000000004,0.0,0.0,0.0,0.0,367256.04000000004,0.0,0.0,14.325098914642762
2026-02,ES01,Spare Parts,C033,Nimbus ES01,Growth,2.8488800000000003,45,324595.61,0.0,0.0,0.0,0.0,324595.61,0.0,0.0,14.705655446171932
2026-02,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,423871.89,0.0,0.0,0.0,0.0,423871.89,0.0,0.0,0.0
2026-02,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,953892.45,0.0,0.0,0.0,0.0,953892.45,0.0,0.0,13.959998949567114
2026-02,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,1052905.159999999,0.0,0.0,0.0,0.0,1052905.159999999,0.0,0.0,11.69115155632819
2026-02,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,1006842.94,0.0,0.0,0.0,0.0,1006842.94,0.0,0.0,14.505448684975633
2026-02,JP01,Hardware,C063,Kestrel JP01,Growth,2.933765,45,608482.8500000001,0.0,0.0,0.0,0.0,608482.8500000001,0.0,0.0,14.20968429923703
2026-02,JP01,Hardware,C064,Helix JP01,Growth,3.0409900000000003,45,343455.23,0.0,0.0,0.0,0.0,343455.23,0.0,0.0,13.089266685500759
2026-02,JP01,Hardware,C065,Vector JP01,Growth,3.1325000000000003,45,239411.89,0.0,0.0,0.0,0.0,239411.89,0.0,0.0,14.950387802376898
2026-02,JP01,Hardware,C066,Redwood JP01,Growth,3.086145,45,857450.97,0.0,0.0,0.0,0.0,857450.97,0.0,0.0,14.089838746115129
2026-02,JP01,Software,C053,Atlas JP01,Core,2.188565,30,62321.31,0.0,0.0,0.0,0.0,62321.31,0.0,0.0,0.0
2026-02,JP01,Software,C054,Nimbus JP01,Core,2.16125,30,95180.16,0.0,0.0,0.0,0.0,95180.16,0.0,0.0,0.0
2026-02,JP01,Software,C055,Summit JP01,Strategic,1.29925,30,27465.88000000005,0.0,0.0,0.0,0.0,27465.88000000005,0.0,0.0,0.0
2026-02,JP01,Software,C056,Cobalt JP01,Core,2.1768300000000003,30,140646.22,0.0,0.0,0.0,0.0,140646.22,0.0,0.0,0.0
2026-02,JP01,Software,C057,Vertex JP01,Core,2.26337,30,102737.87,0.0,0.0,0.0,0.0,102737.87,0.0,0.0,0.0
2026-02,JP01,Software,C058,Nova JP01,Core,2.3047950000000004,30,102786.97,0.0,0.0,0.0,0.0,102786.97,0.0,0.0,0.0
2026-02,JP01,Software,C059,Meridian JP01,Growth,3.295,30,59043.84,0.0,0.0,0.0,0.0,59043.84,0.0,0.0,0.0
2026-02,JP01,Spare Parts,C067,Orion JP01,Core,2.41448,45,504482.45,0.0,0.0,0.0,0.0,504482.45,0.0,0.0,14.553933243862101
2026-02,JP01,Spare Parts,C068,Atlas JP01,Core,2.34401,45,742429.89,0.0,0.0,0.0,0.0,742429.89,0.0,0.0,14.295315480900156
2026-02,JP01,Spare Parts,C069,Nimbus JP01,Growth,3.28588,45,515211.80000000005,0.0,0.0,0.0,0.0,515211.80000000005,0.0,0.0,14.561500532402402
2026-02,JP01,Spare Parts,C070,Summit JP01,Core,1.9708350000000001,45,674912.9899999991,0.0,0.0,0.0,0.0,674912.9899999991,0.0,0.0,10.306049376824088
2026-02,JP01,Spare Parts,C071,Cobalt JP01,Growth,2.876375,45,544303.51,0.0,0.0,0.0,0.0,544303.51,0.0,0.0,14.455708543933511
2026-02,JP01,Spare Parts,C073,Nova JP01,Core,2.219815,45,769313.4299999999,0.0,0.0,0.0,0.0,769313.4299999999,0.0,0.0,14.55494453021573
