month,entity,functional_currency,account,local_balance
2025-11,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-25050.84
2025-11,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2025-11,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-27201.23
2025-11,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2025-11,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-4012744.31
2025-11,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2025-11,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-30265.77
2025-11,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2025-11,DE01,EUR,1290_INVENTORY_PROVISION,-54803.18
2025-11,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2025-11,ES01,EUR,1290_INVENTORY_PROVISION,-47416.33
2025-11,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2025-11,JP01,JPY,1290_INVENTORY_PROVISION,-5277117.67
2025-11,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2025-11,US01,USD,1290_INVENTORY_PROVISION,-54792.24
2025-11,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,475050165.75
2025-11,DE01,EUR,2160_IC_TREASURY_PAYABLE,-215735219.76
2025-11,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,1704782626.64
2025-11,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,122090959.73
2025-11,ES01,EUR,2160_IC_TREASURY_PAYABLE,-15288741.7
2025-11,JP01,JPY,2160_IC_TREASURY_PAYABLE,-2361113781.99
2025-11,US01,USD,2160_IC_TREASURY_PAYABLE,-17092782.59
2025-11,CN01,CNY,2160_IC_TREASURY_PAYABLE,-273523616.31
2025-11,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,34770655.23
2025-11,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-1024915176.76
2025-11,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,4496901133.2
2025-11,US01,USD,1160_IC_TREASURY_RECEIVABLE,26963066.72
2025-12,DE01,EUR,1000_CASH,110241340.66
2025-12,DE01,EUR,1500_PPE,9000000.0
2025-12,DE01,EUR,1590_ACCUM_DEP,-3730000.0
2025-12,DE01,EUR,2500_DEBT,-7054415.41
2025-12,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2025-12,ES01,EUR,1000_CASH,4000000.0
2025-12,ES01,EUR,1500_PPE,9000000.0
2025-12,ES01,EUR,1590_ACCUM_DEP,-3730000.0
2025-12,ES01,EUR,2500_DEBT,-1763603.85
2025-12,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2025-12,CZ01,CZK,1000_CASH,157559493.33
2025-12,CZ01,CZK,1500_PPE,979184062.86
2025-12,CZ01,CZK,1590_ACCUM_DEP,-348184620.68
2025-12,CZ01,CZK,2500_DEBT,-300353582.0
2025-12,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2025-12,CN01,CNY,1000_CASH,56623530.85
2025-12,CN01,CNY,1500_PPE,265086666.67
2025-12,CN01,CNY,1590_ACCUM_DEP,-110718451.78
2025-12,CN01,CNY,2500_DEBT,-96021183.36
2025-12,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2025-12,US01,USD,1000_CASH,5622054.48
2025-12,US01,USD,1500_PPE,9615428.57
2025-12,US01,USD,1590_ACCUM_DEP,-4042427.3
2025-12,US01,USD,2500_DEBT,-1875648.09
2025-12,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2025-12,JP01,JPY,1000_CASH,749845151.86
2025-12,JP01,JPY,1500_PPE,1420157142.86
2025-12,JP01,JPY,1590_ACCUM_DEP,-601687465.67
2025-12,JP01,JPY,2500_DEBT,-276598704.26
2025-12,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2025-12,DE01,EUR,1100_AR,12946332.84
2025-12,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2025-12,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2025-12,DE01,EUR,2100_AP,-1425769.67
2025-12,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2025-12,DE01,EUR,5300_VARIABLE_SELLING,0.0
2025-12,DE01,EUR,6000_OPEX,0.0
2025-12,DE01,EUR,5000_EXTERNAL_COGS,0.0
2025-12,DE01,EUR,1200_INVENTORY,12254004.23
2025-12,ES01,EUR,1100_AR,19712340.92
2025-12,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2025-12,ES01,EUR,5000_EXTERNAL_COGS,0.0
2025-12,ES01,EUR,1200_INVENTORY,15394501.18
2025-12,ES01,EUR,5300_VARIABLE_SELLING,0.0
2025-12,ES01,EUR,2100_AP,-4374949.98
2025-12,ES01,EUR,6000_OPEX,0.0
2025-12,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2025-12,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2025-12,US01,USD,1100_AR,17048421.16
2025-12,US01,USD,4000_EXTERNAL_REVENUE,0.92
2025-12,US01,USD,5050_SERVICE_DELIVERY,-0.23
2025-12,US01,USD,2100_AP,-2955852.3
2025-12,US01,USD,5400_FIXED_PRODUCTION,-0.49
2025-12,US01,USD,5300_VARIABLE_SELLING,0.42
2025-12,US01,USD,6000_OPEX,0.09
2025-12,US01,USD,5000_EXTERNAL_COGS,0.31
2025-12,US01,USD,1200_INVENTORY,14008783.16
2025-12,JP01,JPY,1100_AR,2225177332.99
2025-12,JP01,JPY,4000_EXTERNAL_REVENUE,-1.23
2025-12,JP01,JPY,5050_SERVICE_DELIVERY,-0.05
2025-12,JP01,JPY,2100_AP,-249983537.42
2025-12,JP01,JPY,5400_FIXED_PRODUCTION,0.38
2025-12,JP01,JPY,5300_VARIABLE_SELLING,0.96
2025-12,JP01,JPY,6000_OPEX,0.59
2025-12,JP01,JPY,5000_EXTERNAL_COGS,0.78
2025-12,JP01,JPY,1200_INVENTORY,2059769067.01
2025-12,DE01,EUR,2150_IC_AP,-1878735.83
2025-12,CN01,CNY,1150_IC_AR,31383611.74
2025-12,CN01,CNY,4100_IC_REVENUE,0.06
2025-12,CN01,CNY,5200_FACTORY_COST,-0.03
2025-12,CN01,CNY,2100_AP,-171182774.32
2025-12,CZ01,CZK,1150_IC_AR,93836561.99
2025-12,CZ01,CZK,4100_IC_REVENUE,0.01
2025-12,CZ01,CZK,5200_FACTORY_COST,-0.17
2025-12,CZ01,CZK,2100_AP,-515110468.51
2025-12,ES01,EUR,2150_IC_AP,-2232350.92
2025-12,JP01,JPY,2150_IC_AP,-279065318.83
2025-12,US01,USD,2150_IC_AP,-2078516.82
2025-12,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2025-12,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2025-12,DE01,EUR,6100_DEPRECIATION,0.0
2025-12,ES01,EUR,6100_DEPRECIATION,0.0
2025-12,CZ01,CZK,6100_DEPRECIATION,0.0
2025-12,CN01,CNY,6100_DEPRECIATION,0.0
2025-12,US01,USD,6100_DEPRECIATION,0.0
2025-12,JP01,JPY,6100_DEPRECIATION,0.0
2025-12,DE01,EUR,7000_INTEREST,0.0
2025-12,ES01,EUR,7000_INTEREST,0.0
2025-12,CZ01,CZK,7000_INTEREST,0.0
2025-12,CN01,CNY,7000_INTEREST,0.0
2025-12,US01,USD,7000_INTEREST,0.0
2025-12,JP01,JPY,7000_INTEREST,0.0
2025-12,CN01,CNY,7100_TAX,0.0
2025-12,CN01,CNY,2200_TAX_PAYABLE,-857710.74
2025-12,CZ01,CZK,7100_TAX,0.0
2025-12,CZ01,CZK,2200_TAX_PAYABLE,-3322585.85
2025-12,DE01,EUR,7100_TAX,0.0
2025-12,DE01,EUR,2200_TAX_PAYABLE,-213395.64
2025-12,ES01,EUR,7100_TAX,0.0
2025-12,ES01,EUR,2200_TAX_PAYABLE,-421972.28
2025-12,JP01,JPY,7100_TAX,0.0
2025-12,JP01,JPY,2200_TAX_PAYABLE,-51996240.51
2025-12,US01,USD,7100_TAX,0.0
2025-12,US01,USD,2200_TAX_PAYABLE,-259022.44
2025-12,CZ01,CZK,1510_CIP,2878394.15
2025-12,CN01,CNY,1510_CIP,17860426.51
2025-12,DE01,EUR,1510_CIP,0.0
2025-12,ES01,EUR,1510_CIP,0.0
2025-12,CN01,CNY,3200_RETAINED_EARNINGS,-34753408.37
2025-12,CZ01,CZK,3200_RETAINED_EARNINGS,-272246201.05
2025-12,DE01,EUR,3200_RETAINED_EARNINGS,-18886223.54
2025-12,ES01,EUR,3200_RETAINED_EARNINGS,-39072707.96
2025-12,JP01,JPY,3200_RETAINED_EARNINGS,-5174507052.94
2025-12,US01,USD,3200_RETAINED_EARNINGS,-28951320.79
2025-12,DE01,EUR,2300_CONTRACT_LIABILITIES,-384092.33
2025-12,ES01,EUR,2300_CONTRACT_LIABILITIES,-3857343.9
2025-12,JP01,JPY,2300_CONTRACT_LIABILITIES,-50709408.17
2025-12,US01,USD,2300_CONTRACT_LIABILITIES,-3077219.44
2025-12,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2025-12,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-26335.21
2025-12,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2025-12,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-32135.02
2025-12,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2025-12,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-4236160.96
2025-12,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2025-12,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-30485.23
2025-12,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2025-12,DE01,EUR,1290_INVENTORY_PROVISION,-55945.6
2025-12,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2025-12,ES01,EUR,1290_INVENTORY_PROVISION,-50882.79
2025-12,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2025-12,JP01,JPY,1290_INVENTORY_PROVISION,-5253396.69
2025-12,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2025-12,US01,USD,1290_INVENTORY_PROVISION,-52541.06
2025-12,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,483887175.75
2025-12,DE01,EUR,2160_IC_TREASURY_PAYABLE,-218890533.16
2025-12,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,1755339920.78
2025-12,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,122123768.66
2025-12,ES01,EUR,2160_IC_TREASURY_PAYABLE,-15321550.63
2025-12,JP01,JPY,2160_IC_TREASURY_PAYABLE,-2361113781.99
2025-12,US01,USD,2160_IC_TREASURY_PAYABLE,-17092782.59
2025-12,CN01,CNY,2160_IC_TREASURY_PAYABLE,-273523616.31
2025-12,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,34770655.23
2025-12,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-1024915176.76
2025-12,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,4496901133.2
2025-12,US01,USD,1160_IC_TREASURY_RECEIVABLE,26963066.72
2026-01,DE01,EUR,1000_CASH,101809484.59
2026-01,DE01,EUR,1500_PPE,9000000.0
2026-01,DE01,EUR,1590_ACCUM_DEP,-3792500.0
2026-01,DE01,EUR,2500_DEBT,-7054415.41
2026-01,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2026-01,ES01,EUR,1000_CASH,6381411.6
2026-01,ES01,EUR,1500_PPE,9000000.0
2026-01,ES01,EUR,1590_ACCUM_DEP,-3792500.0
2026-01,ES01,EUR,2500_DEBT,-1763603.85
2026-01,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2026-01,CZ01,CZK,1000_CASH,120632202.06
2026-01,CZ01,CZK,1500_PPE,979184062.86
2026-01,CZ01,CZK,1590_ACCUM_DEP,-355484923.25
2026-01,CZ01,CZK,2500_DEBT,-300353582.0
2026-01,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2026-01,CN01,CNY,1000_CASH,46251953.4
2026-01,CN01,CNY,1500_PPE,265086666.67
2026-01,CN01,CNY,1590_ACCUM_DEP,-112649993.57
2026-01,CN01,CNY,2500_DEBT,-96021183.36
2026-01,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2026-01,US01,USD,1000_CASH,7415159.37
2026-01,US01,USD,1500_PPE,9615428.57
2026-01,US01,USD,1590_ACCUM_DEP,-4115791.29
2026-01,US01,USD,2500_DEBT,-1875648.09
2026-01,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2026-01,JP01,JPY,1000_CASH,1014933328.42
2026-01,JP01,JPY,1500_PPE,1420157142.86
2026-01,JP01,JPY,1590_ACCUM_DEP,-613183626.38
2026-01,JP01,JPY,2500_DEBT,-276598704.26
2026-01,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2026-01,DE01,EUR,1100_AR,9900864.84
2026-01,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2026-01,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2026-01,DE01,EUR,2100_AP,-1149377.81
2026-01,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2026-01,DE01,EUR,5300_VARIABLE_SELLING,0.0
2026-01,DE01,EUR,6000_OPEX,0.0
2026-01,DE01,EUR,5000_EXTERNAL_COGS,0.0
2026-01,DE01,EUR,1200_INVENTORY,9240268.16
2026-01,ES01,EUR,1100_AR,14775554.84
2026-01,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2026-01,ES01,EUR,5000_EXTERNAL_COGS,0.0
2026-01,ES01,EUR,1200_INVENTORY,11871814.27
2026-01,ES01,EUR,5300_VARIABLE_SELLING,0.0
2026-01,ES01,EUR,2100_AP,-3359847.96
2026-01,ES01,EUR,6000_OPEX,0.0
2026-01,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2026-01,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2026-01,US01,USD,1100_AR,14072679.29
2026-01,US01,USD,4000_EXTERNAL_REVENUE,1.03
2026-01,US01,USD,5050_SERVICE_DELIVERY,-0.32
2026-01,US01,USD,2100_AP,-2914161.49
2026-01,US01,USD,5400_FIXED_PRODUCTION,-0.49
2026-01,US01,USD,5300_VARIABLE_SELLING,0.45
2026-01,US01,USD,6000_OPEX,0.14
2026-01,US01,USD,5000_EXTERNAL_COGS,0.32
2026-01,US01,USD,1200_INVENTORY,10929952.24
2026-01,JP01,JPY,1100_AR,1653682025.45
2026-01,JP01,JPY,4000_EXTERNAL_REVENUE,-1.21
2026-01,JP01,JPY,5050_SERVICE_DELIVERY,-0.1
2026-01,JP01,JPY,2100_AP,-194215763.0
2026-01,JP01,JPY,5400_FIXED_PRODUCTION,0.33
2026-01,JP01,JPY,5300_VARIABLE_SELLING,1.03
2026-01,JP01,JPY,6000_OPEX,0.66
2026-01,JP01,JPY,5000_EXTERNAL_COGS,0.87
2026-01,JP01,JPY,1200_INVENTORY,1508228471.38
2026-01,DE01,EUR,2150_IC_AP,-640276.69
2026-01,CN01,CNY,1150_IC_AR,11385191.4
2026-01,CN01,CNY,4100_IC_REVENUE,0.06
2026-01,CN01,CNY,5200_FACTORY_COST,-0.04
2026-01,CN01,CNY,2100_AP,-35649794.02
2026-01,CZ01,CZK,1150_IC_AR,34988173.8
2026-01,CZ01,CZK,4100_IC_REVENUE,0.01
2026-01,CZ01,CZK,5200_FACTORY_COST,-0.18
2026-01,CZ01,CZK,2100_AP,-111326797.99
2026-01,ES01,EUR,2150_IC_AP,-813560.5
2026-01,JP01,JPY,2150_IC_AP,-63259755.93
2026-01,US01,USD,2150_IC_AP,-860054.64
2026-01,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2026-01,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2026-01,DE01,EUR,6100_DEPRECIATION,0.0
2026-01,ES01,EUR,6100_DEPRECIATION,0.0
2026-01,CZ01,CZK,6100_DEPRECIATION,0.0
2026-01,CN01,CNY,6100_DEPRECIATION,0.0
2026-01,US01,USD,6100_DEPRECIATION,0.0
2026-01,JP01,JPY,6100_DEPRECIATION,0.0
2026-01,DE01,EUR,7000_INTEREST,0.0
2026-01,ES01,EUR,7000_INTEREST,0.0
2026-01,CZ01,CZK,7000_INTEREST,0.0
2026-01,CN01,CNY,7000_INTEREST,0.0
2026-01,US01,USD,7000_INTEREST,0.0
2026-01,JP01,JPY,7000_INTEREST,0.0
2026-01,CN01,CNY,7100_TAX,0.0
2026-01,CN01,CNY,2200_TAX_PAYABLE,-857710.74
2026-01,CZ01,CZK,7100_TAX,0.0
2026-01,CZ01,CZK,2200_TAX_PAYABLE,-3322585.85
2026-01,DE01,EUR,7100_TAX,0.0
2026-01,DE01,EUR,2200_TAX_PAYABLE,-394925.42
2026-01,ES01,EUR,7100_TAX,0.0
2026-01,ES01,EUR,2200_TAX_PAYABLE,-809589.51
2026-01,JP01,JPY,7100_TAX,0.0
2026-01,JP01,JPY,2200_TAX_PAYABLE,-109404710.24
2026-01,US01,USD,7100_TAX,0.0
2026-01,US01,USD,2200_TAX_PAYABLE,-547797.24
2026-01,CZ01,CZK,1510_CIP,2878394.15
2026-01,CN01,CNY,1510_CIP,25351435.64
2026-01,DE01,EUR,1510_CIP,138747.05
2026-01,ES01,EUR,1510_CIP,0.0
2026-01,CN01,CNY,3200_RETAINED_EARNINGS,-28752777.6
2026-01,CZ01,CZK,3200_RETAINED_EARNINGS,-256205110.33
2026-01,DE01,EUR,3200_RETAINED_EARNINGS,-19478024.18
2026-01,ES01,EUR,3200_RETAINED_EARNINGS,-40329031.44
2026-01,JP01,JPY,3200_RETAINED_EARNINGS,-5360684333.37
2026-01,US01,USD,3200_RETAINED_EARNINGS,-29882342.8
2026-01,DE01,EUR,2300_CONTRACT_LIABILITIES,-384376.78
2026-01,ES01,EUR,2300_CONTRACT_LIABILITIES,-4061249.65
2026-01,JP01,JPY,2300_CONTRACT_LIABILITIES,-50206441.11
2026-01,US01,USD,2300_CONTRACT_LIABILITIES,-3006885.01
2026-01,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2026-01,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-21830.6
2026-01,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2026-01,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-23879.35
2026-01,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2026-01,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-3177200.85
2026-01,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2026-01,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-25625.44
2026-01,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2026-01,DE01,EUR,1290_INVENTORY_PROVISION,-43493.83
2026-01,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2026-01,ES01,EUR,1290_INVENTORY_PROVISION,-30269.47
2026-01,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2026-01,JP01,JPY,1290_INVENTORY_PROVISION,-1928556.18
2026-01,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2026-01,US01,USD,1290_INVENTORY_PROVISION,-40832.28
2026-01,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,483887175.75
2026-01,DE01,EUR,2160_IC_TREASURY_PAYABLE,-232548772.49
2026-01,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,1755339920.78
2026-01,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,149438628.57
2026-01,ES01,EUR,2160_IC_TREASURY_PAYABLE,-15321550.63
2026-01,JP01,JPY,2160_IC_TREASURY_PAYABLE,-2361113781.99
2026-01,US01,USD,2160_IC_TREASURY_PAYABLE,-17092782.59
2026-01,CN01,CNY,2160_IC_TREASURY_PAYABLE,-390246696.92
2026-01,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,40296301.65
2026-01,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-1341663955.96
2026-01,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,5333470665.53
2026-01,US01,USD,1160_IC_TREASURY_RECEIVABLE,31170639.32
2026-02,DE01,EUR,1000_CASH,117970180.58
2026-02,DE01,EUR,1500_PPE,9000000.0
2026-02,DE01,EUR,1590_ACCUM_DEP,-3855000.0
2026-02,DE01,EUR,2500_DEBT,-7054415.41
2026-02,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2026-02,ES01,EUR,1000_CASH,5589350.29
2026-02,ES01,EUR,1500_PPE,9000000.0
2026-02,ES01,EUR,1590_ACCUM_DEP,-3855000.0
2026-02,ES01,EUR,2500_DEBT,-1763603.85
2026-02,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2026-02,CZ01,CZK,1000_CASH,177976701.75
2026-02,CZ01,CZK,1500_PPE,979184062.86
2026-02,CZ01,CZK,1590_ACCUM_DEP,-362779650.09
2026-02,CZ01,CZK,2500_DEBT,-300353582.0
2026-02,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2026-02,CN01,CNY,1000_CASH,64911061.5
2026-02,CN01,CNY,1500_PPE,265086666.67
2026-02,CN01,CNY,1590_ACCUM_DEP,-114578584.53
2026-02,CN01,CNY,2500_DEBT,-96021183.36
2026-02,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2026-02,US01,USD,1000_CASH,6812145.25
2026-02,US01,USD,1500_PPE,9615428.57
2026-02,US01,USD,1590_ACCUM_DEP,-4189690.98
2026-02,US01,USD,2500_DEBT,-1875648.09
2026-02,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2026-02,JP01,JPY,1000_CASH,883248361.65
2026-02,JP01,JPY,1500_PPE,1420157142.86
2026-02,JP01,JPY,1590_ACCUM_DEP,-624649345.13
2026-02,JP01,JPY,2500_DEBT,-276598704.26
2026-02,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2026-02,DE01,EUR,1100_AR,10601661.36
2026-02,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2026-02,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2026-02,DE01,EUR,2100_AP,-1214975.65
2026-02,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2026-02,DE01,EUR,5300_VARIABLE_SELLING,0.0
2026-02,DE01,EUR,6000_OPEX,0.0
2026-02,DE01,EUR,5000_EXTERNAL_COGS,0.0
2026-02,DE01,EUR,1200_INVENTORY,9897220.86
2026-02,ES01,EUR,1100_AR,16084231.65
2026-02,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2026-02,ES01,EUR,5000_EXTERNAL_COGS,0.0
2026-02,ES01,EUR,1200_INVENTORY,12281319.6
2026-02,ES01,EUR,5300_VARIABLE_SELLING,0.0
2026-02,ES01,EUR,2100_AP,-3793882.75
2026-02,ES01,EUR,6000_OPEX,0.0
2026-02,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2026-02,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2026-02,US01,USD,1100_AR,15077640.73
2026-02,US01,USD,4000_EXTERNAL_REVENUE,1.16
2026-02,US01,USD,5050_SERVICE_DELIVERY,-0.29
2026-02,US01,USD,2100_AP,-3416460.39
2026-02,US01,USD,5400_FIXED_PRODUCTION,-0.53
2026-02,US01,USD,5300_VARIABLE_SELLING,0.42
2026-02,US01,USD,6000_OPEX,0.11
2026-02,US01,USD,5000_EXTERNAL_COGS,0.32
2026-02,US01,USD,1200_INVENTORY,11366457.68
2026-02,JP01,JPY,1100_AR,1781619371.74
2026-02,JP01,JPY,4000_EXTERNAL_REVENUE,-1.24
2026-02,JP01,JPY,5050_SERVICE_DELIVERY,-0.01
2026-02,JP01,JPY,2100_AP,-207536416.63
2026-02,JP01,JPY,5400_FIXED_PRODUCTION,0.35
2026-02,JP01,JPY,5300_VARIABLE_SELLING,1.04
2026-02,JP01,JPY,6000_OPEX,0.42
2026-02,JP01,JPY,5000_EXTERNAL_COGS,0.85
2026-02,JP01,JPY,1200_INVENTORY,1616748296.31
2026-02,DE01,EUR,2150_IC_AP,-1314029.36
2026-02,CN01,CNY,1150_IC_AR,22466989.44
2026-02,CN01,CNY,4100_IC_REVENUE,0.06
2026-02,CN01,CNY,5200_FACTORY_COST,-0.04
2026-02,CN01,CNY,2100_AP,-109885167.23
2026-02,CZ01,CZK,1150_IC_AR,63368140.97
2026-02,CZ01,CZK,4100_IC_REVENUE,0.0
2026-02,CZ01,CZK,5200_FACTORY_COST,-0.19
2026-02,CZ01,CZK,2100_AP,-312706987.68
2026-02,ES01,EUR,2150_IC_AP,-1481148.07
2026-02,JP01,JPY,2150_IC_AP,-184298041.53
2026-02,US01,USD,2150_IC_AP,-1481319.79
2026-02,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2026-02,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2026-02,DE01,EUR,6100_DEPRECIATION,0.0
2026-02,ES01,EUR,6100_DEPRECIATION,0.0
2026-02,CZ01,CZK,6100_DEPRECIATION,0.0
2026-02,CN01,CNY,6100_DEPRECIATION,0.0
2026-02,US01,USD,6100_DEPRECIATION,0.0
2026-02,JP01,JPY,6100_DEPRECIATION,0.0
2026-02,DE01,EUR,7000_INTEREST,0.0
2026-02,ES01,EUR,7000_INTEREST,0.0
2026-02,CZ01,CZK,7000_INTEREST,0.0
2026-02,CN01,CNY,7000_INTEREST,0.0
2026-02,US01,USD,7000_INTEREST,0.0
2026-02,JP01,JPY,7000_INTEREST,0.0
2026-02,CN01,CNY,7100_TAX,0.0
2026-02,CN01,CNY,2200_TAX_PAYABLE,-1691890.9
2026-02,CZ01,CZK,7100_TAX,0.0
2026-02,CZ01,CZK,2200_TAX_PAYABLE,-5575981.49
2026-02,DE01,EUR,7100_TAX,0.0
2026-02,DE01,EUR,2200_TAX_PAYABLE,-598699.35
2026-02,ES01,EUR,7100_TAX,0.0
2026-02,ES01,EUR,2200_TAX_PAYABLE,-1303221.92
2026-02,JP01,JPY,7100_TAX,0.0
2026-02,JP01,JPY,2200_TAX_PAYABLE,-172922009.16
2026-02,US01,USD,7100_TAX,0.0
2026-02,US01,USD,2200_TAX_PAYABLE,-917506.98
2026-02,CZ01,CZK,1510_CIP,2878394.15
2026-02,CN01,CNY,1510_CIP,33286412.08
2026-02,DE01,EUR,1510_CIP,446178.69
2026-02,ES01,EUR,1510_CIP,0.0
2026-02,CN01,CNY,3200_RETAINED_EARNINGS,-31394348.08
2026-02,CZ01,CZK,3200_RETAINED_EARNINGS,-263340863.28
2026-02,DE01,EUR,3200_RETAINED_EARNINGS,-20113710.35
2026-02,ES01,EUR,3200_RETAINED_EARNINGS,-41884425.17
2026-02,JP01,JPY,3200_RETAINED_EARNINGS,-5560143479.22
2026-02,US01,USD,3200_RETAINED_EARNINGS,-31033635.38
2026-02,DE01,EUR,2300_CONTRACT_LIABILITIES,-387963.05
2026-02,ES01,EUR,2300_CONTRACT_LIABILITIES,-4123847.5
2026-02,JP01,JPY,2300_CONTRACT_LIABILITIES,-52113028.79
2026-02,US01,USD,2300_CONTRACT_LIABILITIES,-2933656.82
2026-02,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2026-02,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-23499.82
2026-02,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2026-02,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-25966.05
2026-02,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
