month,receipt_month,service_month,entity,division,customer,product,product_family,quality_tier,original_advance,contract_liability,months_to_service
2026-06,2026-05,2026-06,US01,Events,C049,EV-DEP-MIG-E,Deployment & Integration,Essential,138089.19,138089.19,0
2026-06,2026-05,2026-06,US01,Events,C049,EV-DEP-ROL-E,Deployment & Integration,Essential,64690.43,64690.43,0
2026-06,2026-05,2026-06,US01,Events,C049,EV-MNG-CERT-E,Managed Programs,Essential,51891.22,51891.22,0
2026-06,2026-05,2026-06,US01,Events,C051,EV-MNG-PRT-E,Managed Programs,Essential,29185.92,29185.92,0
2026-06,2026-05,2026-06,US01,Events,C051,EV-TRN-CRT-P,Training & Enablement,Professional,25358.93,25358.93,0
2026-06,2026-05,2026-06,US01,Software,C036,SW-ANL-FIN-X,Analytics,Premium,3036.13,370.87,0
2026-06,2026-06,2026-07,DE01,Software,C001,SW-ANL-BI-E,Analytics,Essential,998.31,998.31,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-ANL-FIN-P,Analytics,Professional,1519.92,1519.92,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-ANL-FIN-X,Analytics,Premium,1505.34,1505.34,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-ANL-PRD-P,Analytics,Professional,1622.22,1622.22,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-AUT-MON-E,Automation,Essential,824.8,824.8,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-AUT-ORC-X,Automation,Premium,1433.38,1433.38,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-AUT-RPA-E,Automation,Essential,1090.42,1090.42,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-AUT-RPA-P,Automation,Professional,1550.79,1550.79,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-PLT-API-E-NXT,Platform,Essential,1386.84,1386.84,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-PLT-API-P,Platform,Professional,1813.65,1813.65,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-PLT-API-X,Platform,Premium,1792.54,1792.54,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-PLT-CORE-E,Platform,Essential,1407.45,1407.45,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-PLT-CORE-P,Platform,Professional,2236.32,2236.32,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-PLT-EDGE-P,Platform,Professional,1706.06,1706.06,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-PLT-WF-E,Platform,Essential,1131.76,1131.76,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-SEC-CMP-E-NXT,Security,Essential,1063.9,1063.9,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-SEC-CMP-X,Security,Premium,2066.26,2066.26,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-SEC-IAM-E,Security,Essential,1214.67,1214.67,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-SEC-IAM-P,Security,Professional,1717.72,1717.72,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-SEC-KMS-E,Security,Essential,926.65,926.65,1
2026-06,2026-06,2026-07,DE01,Software,C001,SW-SEC-PAM-E,Security,Essential,868.22,868.22,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-ANL-BI-E,Analytics,Essential,1540.71,1540.71,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-ANL-BI-P,Analytics,Professional,2327.98,2327.98,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-ANL-BI-X,Analytics,Premium,3006.9,3006.9,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-ANL-OPS-P,Analytics,Professional,1887.99,1887.99,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-ANL-PRD-P,Analytics,Professional,2663.98,2663.98,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-AUT-ORC-E,Automation,Essential,1575.63,1575.63,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-AUT-ORC-P,Automation,Professional,2380.77,2380.77,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-AUT-RPA-E,Automation,Essential,1689.34,1689.34,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-AUT-RPA-P,Automation,Professional,2552.58,2552.58,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-PLT-API-E-NXT,Platform,Essential,2639.26,2639.26,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-PLT-API-P,Platform,Professional,2953.99,2953.99,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-PLT-CORE-X,Platform,Premium,3136.46,3136.46,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-PLT-WF-E,Platform,Essential,2153.83,2153.83,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-PLT-WF-P,Platform,Professional,2603.52,2603.52,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-PLT-WF-X,Platform,Premium,3362.81,3362.81,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-SEC-CMP-E-NXT,Security,Essential,2437.3,2437.3,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-SEC-CMP-X,Security,Premium,4404.39,4404.39,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-SEC-KMS-E,Security,Essential,1592.16,1592.16,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-SEC-KMS-X,Security,Premium,4143.12,4143.12,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-SEC-PAM-E,Security,Essential,1989.0,1989.0,1
2026-06,2026-06,2026-07,DE01,Software,C002,SW-SEC-PAM-P,Security,Professional,3005.37,3005.37,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-ANL-OPS-P,Analytics,Professional,1724.52,1724.52,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-ANL-OPS-X,Analytics,Premium,1707.98,1707.98,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-AUT-INT-E,Automation,Essential,775.88,775.88,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-AUT-MON-E,Automation,Essential,824.8,824.8,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-AUT-MON-P,Automation,Professional,1759.55,1759.55,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-AUT-ORC-P,Automation,Professional,1446.41,1446.41,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-AUT-RPA-E,Automation,Essential,726.95,726.95,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-PLT-CORE-E,Platform,Essential,1407.45,1407.45,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-PLT-CORE-P,Platform,Professional,1490.88,1490.88,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-PLT-CORE-X,Platform,Premium,1473.53,1473.53,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-PLT-EDGE-E,Platform,Essential,1207.93,1207.93,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-PLT-WF-E,Platform,Essential,1131.76,1131.76,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-PLT-WF-P,Platform,Professional,1598.47,1598.47,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-SEC-CMP-E-NXT,Security,Essential,1063.9,1063.9,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-SEC-CMP-X,Security,Premium,2066.26,2066.26,1
2026-06,2026-06,2026-07,DE01,Software,C003,SW-SEC-PAM-P,Security,Professional,1841.68,1841.68,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-ANL-BI-P,Analytics,Professional,6372.56,6372.56,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-ANL-BI-X,Analytics,Premium,5106.96,5106.96,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-ANL-FIN-E,Analytics,Essential,4202.74,4202.74,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-ANL-FIN-P,Analytics,Professional,4880.31,4880.31,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-ANL-OPS-E,Analytics,Essential,4172.44,4172.44,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-ANL-PRD-E,Analytics,Essential,4485.63,4485.63,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-ANL-PRD-X,Analytics,Premium,7792.07,7792.07,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-AUT-INT-E,Automation,Essential,4034.86,4034.86,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-AUT-INT-P,Automation,Professional,5346.08,5346.08,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-AUT-INT-X,Automation,Premium,5993.61,5993.61,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-AUT-MON-P,Automation,Professional,5683.22,5683.22,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-AUT-MON-X,Automation,Premium,6371.58,6371.58,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-AUT-ORC-X,Automation,Premium,5237.66,5237.66,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-AUT-RPA-P,Automation,Professional,5008.94,5008.94,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-AUT-RPA-X,Automation,Premium,7487.51,7487.51,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-PLT-API-E-NXT,Platform,Essential,5930.96,5930.96,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-PLT-API-P,Platform,Professional,5701.71,5701.71,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-PLT-CORE-E,Platform,Essential,4514.31,4514.31,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-PLT-CORE-P,Platform,Professional,6561.8,6561.8,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-PLT-CORE-X,Platform,Premium,7030.51,7030.51,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-PLT-EDGE-E,Platform,Essential,5165.83,5165.83,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-PLT-WF-E,Platform,Essential,4840.09,4840.09,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-PLT-WF-P,Platform,Professional,8040.38,8040.38,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-PLT-WF-X,Platform,Premium,7537.88,7537.88,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-SEC-CMP-E-NXT,Security,Essential,5348.52,5348.52,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-SEC-CMP-P,Security,Professional,6601.72,6601.72,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-SEC-IAM-E,Security,Essential,4652.56,4652.56,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-SEC-KMS-P,Security,Professional,6210.08,6210.08,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-SEC-KMS-X,Security,Premium,6981.93,6981.93,1
2026-06,2026-06,2026-07,DE01,Software,C004,SW-SEC-PAM-P,Security,Professional,6982.18,6982.18,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-ANL-BI-E,Analytics,Essential,1540.71,1540.71,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-ANL-FIN-E,Analytics,Essential,1651.88,1651.88,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-ANL-FIN-X,Analytics,Premium,3223.9,3223.9,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-ANL-OPS-P,Analytics,Professional,1887.99,1887.99,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-ANL-PRD-E,Analytics,Essential,1763.07,1763.07,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-ANL-PRD-P,Analytics,Professional,2663.98,2663.98,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-AUT-INT-X,Automation,Premium,1759.46,1759.46,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-AUT-MON-E,Automation,Essential,1437.57,1437.57,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-AUT-ORC-E,Automation,Essential,1575.63,1575.63,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-AUT-ORC-X,Automation,Premium,3075.09,3075.09,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-AUT-RPA-P,Automation,Professional,2552.58,2552.58,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-AUT-RPA-X,Automation,Premium,1648.5,1648.5,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-PLT-EDGE-P,Platform,Professional,3705.01,3705.01,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-PLT-WF-E,Platform,Essential,2153.83,2153.83,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-PLT-WF-P,Platform,Professional,2603.52,2603.52,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-SEC-CMP-P,Security,Professional,2273.29,2273.29,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-SEC-IAM-P,Security,Professional,2803.09,2803.09,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-SEC-KMS-E,Security,Essential,1592.16,1592.16,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-SEC-KMS-X,Security,Premium,2071.56,2071.56,1
2026-06,2026-06,2026-07,DE01,Software,C005,SW-SEC-PAM-E,Security,Essential,1989.0,1989.0,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-ANL-BI-E,Analytics,Essential,1540.71,1540.71,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-ANL-BI-P,Analytics,Professional,2327.98,2327.98,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-ANL-FIN-P,Analytics,Professional,2495.98,2495.98,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-ANL-OPS-P,Analytics,Professional,2831.98,2831.98,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-AUT-INT-E,Automation,Essential,1803.05,1803.05,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-AUT-MON-P,Automation,Professional,1930.8,1930.8,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-AUT-MON-X,Automation,Premium,3740.83,3740.83,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-AUT-ORC-E,Automation,Essential,1575.63,1575.63,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-AUT-ORC-P,Automation,Professional,2380.77,2380.77,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-AUT-RPA-P,Automation,Professional,2552.58,2552.58,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-PLT-API-E-NXT,Platform,Essential,2639.26,2639.26,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-PLT-API-P,Platform,Professional,2953.99,2953.99,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-PLT-CORE-E,Platform,Essential,2410.62,2410.62,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-PLT-CORE-P,Platform,Professional,3237.71,3237.71,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-PLT-EDGE-E,Platform,Essential,1839.03,1839.03,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-PLT-EDGE-P,Platform,Professional,2778.75,2778.75,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-PLT-WF-X,Platform,Premium,3362.81,3362.81,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-SEC-IAM-E,Security,Essential,2318.92,2318.92,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-SEC-IAM-P,Security,Professional,2803.09,2803.09,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-SEC-KMS-E,Security,Essential,1592.16,1592.16,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-SEC-KMS-P,Security,Professional,3207.64,3207.64,1
2026-06,2026-06,2026-07,DE01,Software,C006,SW-SEC-PAM-P,Security,Professional,3005.37,3005.37,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-ANL-OPS-E,Analytics,Essential,1405.69,1405.69,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-ANL-OPS-P,Analytics,Professional,1887.99,1887.99,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-ANL-OPS-X,Analytics,Premium,1828.95,1828.95,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-AUT-INT-E,Automation,Essential,1352.28,1352.28,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-AUT-MON-E,Automation,Essential,1437.57,1437.57,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-AUT-ORC-E,Automation,Essential,1181.72,1181.72,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-AUT-RPA-P,Automation,Professional,2552.58,2552.58,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-PLT-API-E-NXT,Platform,Essential,1583.56,1583.56,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-PLT-CORE-E,Platform,Essential,1607.08,1607.08,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-PLT-CORE-P,Platform,Professional,2428.28,2428.28,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-PLT-EDGE-E,Platform,Essential,1379.27,1379.27,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-PLT-EDGE-P,Platform,Professional,2778.75,2778.75,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-PLT-WF-P,Platform,Professional,2603.52,2603.52,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-SEC-CMP-E-NXT,Security,Essential,2437.3,2437.3,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-SEC-IAM-E,Security,Essential,1855.14,1855.14,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-SEC-IAM-P,Security,Professional,1868.72,1868.72,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-SEC-IAM-X,Security,Premium,1810.28,1810.28,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-SEC-KMS-P,Security,Professional,2138.43,2138.43,1
2026-06,2026-06,2026-07,DE01,Software,C007,SW-SEC-PAM-E,Security,Essential,1491.75,1491.75,1
2026-06,2026-06,2026-07,ES01,Events,C022,EV-EXP-FOR-X,Customer Experience,Premium,155682.2,155682.2,1
2026-06,2026-06,2026-07,ES01,Events,C022,EV-TRN-CRT-E,Training & Enablement,Essential,30768.27,30768.27,1
2026-06,2026-06,2026-07,ES01,Events,C022,EV-TRN-CRT-P,Training & Enablement,Professional,39446.5,39446.5,1
2026-06,2026-06,2026-07,ES01,Events,C022,EV-TRN-EXE-E,Training & Enablement,Essential,34910.16,34910.16,1
2026-06,2026-06,2026-07,ES01,Events,C022,EV-TRN-OPR-X,Training & Enablement,Premium,54451.35,54451.35,1
2026-06,2026-06,2026-07,ES01,Events,C023,EV-EXP-DEM-P,Customer Experience,Professional,89513.22,89513.22,1
2026-06,2026-06,2026-07,ES01,Events,C023,EV-EXP-USR-P,Customer Experience,Professional,84203.11,84203.11,1
2026-06,2026-06,2026-07,ES01,Events,C023,EV-MNG-CUS-X,Managed Programs,Premium,58773.96,58773.96,1
2026-06,2026-06,2026-07,ES01,Events,C024,EV-DEP-COM-E,Deployment & Integration,Essential,72656.02,72656.02,1
2026-06,2026-06,2026-07,ES01,Events,C024,EV-MNG-PRT-E,Managed Programs,Essential,42224.69,42224.69,1
2026-06,2026-06,2026-07,ES01,Events,C024,EV-MNG-PRT-P,Managed Programs,Professional,54134.22,54134.22,1
2026-06,2026-06,2026-07,ES01,Events,C024,EV-TRN-OPR-P,Training & Enablement,Professional,36791.45,36791.45,1
2026-06,2026-06,2026-07,ES01,Events,C025,EV-DEP-COM-E,Deployment & Integration,Essential,59138.62,59138.62,1
2026-06,2026-06,2026-07,ES01,Events,C025,EV-EXP-PRD-P,Customer Experience,Professional,81758.78,81758.78,1
2026-06,2026-06,2026-07,ES01,Events,C025,EV-MNG-CERT-E,Managed Programs,Essential,40552.2,40552.2,1
2026-06,2026-06,2026-07,ES01,Events,C025,EV-MNG-CERT-P,Managed Programs,Professional,51990.0,51990.0,1
2026-06,2026-06,2026-07,ES01,Events,C025,EV-MNG-CERT-X,Managed Programs,Premium,76945.2,76945.2,1
2026-06,2026-06,2026-07,ES01,Events,C026,EV-MNG-CERT-X,Managed Programs,Premium,76945.2,76945.2,1
2026-06,2026-06,2026-07,ES01,Events,C026,EV-MNG-PRT-E,Managed Programs,Essential,33335.28,33335.28,1
2026-06,2026-06,2026-07,ES01,Events,C026,EV-TRN-EXE-E,Training & Enablement,Essential,26447.09,26447.09,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-ANL-BI-E,Analytics,Essential,1155.53,1155.53,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-ANL-BI-X,Analytics,Premium,1503.45,1503.45,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-ANL-FIN-E,Analytics,Essential,825.94,825.94,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-ANL-FIN-P,Analytics,Professional,1663.99,1663.99,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-ANL-OPS-P,Analytics,Professional,1887.99,1887.99,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-ANL-PRD-E,Analytics,Essential,881.53,881.53,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-ANL-PRD-X,Analytics,Premium,1720.44,1720.44,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-AUT-INT-P,Automation,Professional,1816.26,1816.26,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-AUT-INT-X,Automation,Premium,1759.46,1759.46,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-AUT-MON-P,Automation,Professional,1930.8,1930.8,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-AUT-ORC-E,Automation,Essential,1181.72,1181.72,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-AUT-RPA-E,Automation,Essential,1267.0,1267.0,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-AUT-RPA-P,Automation,Professional,1701.72,1701.72,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-PLT-CORE-E,Platform,Essential,1607.08,1607.08,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-PLT-EDGE-E,Platform,Essential,1379.27,1379.27,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-PLT-WF-E,Platform,Essential,1292.3,1292.3,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-SEC-KMS-E,Security,Essential,1061.44,1061.44,1
2026-06,2026-06,2026-07,JP01,Software,C053,SW-SEC-PAM-X,Security,Premium,1940.92,1940.92,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-ANL-BI-X,Analytics,Premium,3006.9,3006.9,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-ANL-FIN-E,Analytics,Essential,1651.88,1651.88,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-ANL-FIN-P,Analytics,Professional,2495.98,2495.98,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-ANL-OPS-E,Analytics,Essential,1405.69,1405.69,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-ANL-PRD-P,Analytics,Professional,1775.99,1775.99,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-ANL-PRD-X,Analytics,Premium,1720.44,1720.44,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-AUT-INT-E,Automation,Essential,1352.28,1352.28,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-AUT-INT-P,Automation,Professional,1816.26,1816.26,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-AUT-MON-E,Automation,Essential,1437.57,1437.57,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-AUT-MON-P,Automation,Professional,1930.8,1930.8,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-AUT-ORC-E,Automation,Essential,1575.63,1575.63,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-AUT-RPA-P,Automation,Professional,1701.72,1701.72,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-PLT-API-E-NXT,Platform,Essential,2111.41,2111.41,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-PLT-API-P,Platform,Professional,2953.99,2953.99,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-PLT-CORE-E,Platform,Essential,1607.08,1607.08,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-PLT-CORE-P,Platform,Professional,2428.28,2428.28,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-PLT-EDGE-P,Platform,Professional,2778.75,2778.75,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-PLT-WF-P,Platform,Professional,2603.52,2603.52,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-PLT-WF-X,Platform,Premium,3362.81,3362.81,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-SEC-CMP-E-NXT,Security,Essential,1827.97,1827.97,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-SEC-IAM-E,Security,Essential,1391.35,1391.35,1
2026-06,2026-06,2026-07,JP01,Software,C054,SW-SEC-IAM-X,Security,Premium,3620.56,3620.56,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-ANL-BI-P,Analytics,Professional,3641.46,3641.46,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-ANL-FIN-X,Analytics,Premium,3650.35,3650.35,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-ANL-OPS-E,Analytics,Essential,2384.25,2384.25,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-ANL-OPS-P,Analytics,Professional,3322.36,3322.36,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-ANL-PRD-P,Analytics,Professional,3125.27,3125.27,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-ANL-PRD-X,Analytics,Premium,3896.03,3896.03,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-AUT-INT-E,Automation,Essential,1729.23,1729.23,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-AUT-MON-E,Automation,Essential,1838.28,1838.28,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-AUT-MON-X,Automation,Premium,4247.72,4247.72,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-AUT-ORC-E,Automation,Essential,2014.83,2014.83,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-AUT-RPA-P,Automation,Professional,3005.36,3005.36,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-PLT-API-E-NXT,Platform,Essential,3294.98,3294.98,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-PLT-API-P,Platform,Professional,3421.03,3421.03,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-PLT-API-X,Platform,Premium,4276.28,4276.28,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-PLT-CORE-E,Platform,Essential,2507.95,2507.95,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-PLT-CORE-P,Platform,Professional,3749.6,3749.6,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-PLT-CORE-X,Platform,Premium,3515.26,3515.26,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-PLT-WF-P,Platform,Professional,4020.19,4020.19,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-PLT-WF-X,Platform,Premium,3768.94,3768.94,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-SEC-CMP-P,Security,Professional,3961.03,3961.03,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-SEC-CMP-X,Security,Premium,4948.14,4948.14,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-SEC-KMS-E,Security,Essential,2662.02,2662.02,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-SEC-KMS-P,Security,Professional,3726.05,3726.05,1
2026-06,2026-06,2026-07,JP01,Software,C055,SW-SEC-KMS-X,Security,Premium,4654.62,4654.62,1
